SOLfasUSED			SOLext		
t	x	y	t	x	y
0.000000000000	3.758865167000	7.092198428000	0.000000000000	24.465585170000	14.727001670000
0.023397285910	3.760205023000	7.092180966000	0.023397285910	24.464338650000	14.726319000000
0.046794571830	3.759654841000	7.092313129000	0.046794571830	24.465262630000	14.726634320000
0.070191857740	3.757262064000	7.091832753000	0.070191857740	24.465974650000	14.726444760000
0.093589143660	3.757484564000	7.091555584000	0.093589143660	24.466362010000	14.726811720000
0.116986429600	3.758121717000	7.090785437000	0.116986429600	24.466344370000	14.726674290000
0.140383715500	3.757422664000	7.091033965000	0.140383715500	24.466416060000	14.727571370000
0.163781001400	3.754078030000	7.091133484000	0.163781001400	24.467954740000	14.727190130000
0.187178287300	3.755484574000	7.091242112000	0.187178287300	24.466456420000	14.726469230000
0.210575573200	3.756497134000	7.091274093000	0.210575573200	24.466228880000	14.726254260000
0.233972859100	3.755647728000	7.090935092000	0.233972859100	24.465154580000	14.727105390000
0.257370145100	3.755052906000	7.091195751000	0.257370145100	24.467373900000	14.726050640000
0.280767431000	3.756308219000	7.091531396000	0.280767431000	24.463769630000	14.727017720000
0.304164716900	3.754766040000	7.091933008000	0.304164716900	24.466736960000	14.726309400000
0.327562002800	3.751471981000	7.091730658000	0.327562002800	24.465429600000	14.726734140000
0.350959288700	3.753709463000	7.090456054000	0.350959288700	24.466010230000	14.726485880000
0.374356574600	3.754000877000	7.090566952000	0.374356574600	24.466753040000	14.726504740000
0.397753860600	3.749434789000	7.091062555000	0.397753860600	24.465744220000	14.726330090000
0.421151146500	3.749677365000	7.091422058000	0.421151146500	24.466520760000	14.726572070000
0.444548432400	3.748483931000	7.092510194000	0.444548432400	24.466409940000	14.726047950000
0.467945718300	3.745772424000	7.092503032000	0.467945718300	24.466341480000	14.726468680000
0.491343004200	3.751256694000	7.091636999000	0.491343004200	24.466253840000	14.726516790000
0.514740290100	3.755031885000	7.091069142000	0.514740290100	24.466687990000	14.726501990000
0.538137576000	3.753574287000	7.091204102000	0.538137576000	24.465917220000	14.726457280000
0.561534862000	3.747915556000	7.091485772000	0.561534862000	24.464354540000	14.726346150000
0.584932147900	3.750016071000	7.091082260000	0.584932147900	24.464713450000	14.726552020000
0.608329433800	3.749362996000	7.090579737000	0.608329433800	24.467068870000	14.726740510000
0.631726719700	3.744825409000	7.090290621000	0.631726719700	24.466719800000	14.726296410000
0.655124005600	3.750954126000	7.090416149000	0.655124005600	24.465865940000	14.727029480000
0.678521291500	3.751896244000	7.090246854000	0.678521291500	24.465936530000	14.726122020000
0.701918577400	3.749904469000	7.090585451000	0.701918577400	24.467060320000	14.727158190000
0.725315863400	3.749005608000	7.090410068000	0.725315863400	24.466799720000	14.726786250000
0.748713149300	3.749683446000	7.090543169000	0.748713149300	24.464263090000	14.726342230000
0.772110435200	3.745759154000	7.090806019000	0.772110435200	24.466718930000	14.727381990000
0.795507721100	3.745802644000	7.091593185000	0.795507721100	24.466456530000	14.727127330000
0.818905007000	3.747808306000	7.091814009000	0.818905007000	24.466141990000	14.727184700000
0.842302292900	3.747679848000	7.092286065000	0.842302292900	24.465527250000	14.725983560000
0.865699578800	3.749187259000	7.092386351000	0.865699578800	24.465956870000	14.726276580000
0.889096864800	3.751000974000	7.092415923000	0.889096864800	24.467777290000	14.727271490000
0.912494150700	3.753382453000	7.091835191000	0.912494150700	24.465223760000	14.726541250000
0.935891436600	3.751442579000	7.091876812000	0.935891436600	24.464477260000	14.726355960000
0.959288722500	3.754867953000	7.091678458000	0.959288722500	24.464799370000	14.726587200000
0.982686008400	3.756583354000	7.091084216000	0.982686008400	24.467206650000	14.726516130000
1.006083294000	3.755239489000	7.090126739000	1.006083294000	24.466481860000	14.727154520000
1.029480580000	3.751549196000	7.089061090000	1.029480580000	24.466601700000	14.726235450000
1.052877866000	3.751688241000	7.088486465000	1.052877866000	24.465498160000	14.726267600000
1.076275152000	3.751540184000	7.089106370000	1.076275152000	24.464159470000	14.727889180000
1.099672438000	3.752466309000	7.090460987000	1.099672438000	24.465913330000	14.726195140000
1.123069724000	3.753895952000	7.089974123000	1.123069724000	24.465943750000	14.726970920000
1.146467010000	3.751962404000	7.089272697000	1.146467010000	24.466203050000	14.725920960000
1.169864296000	3.755378765000	7.089853920000	1.169864296000	24.466454370000	14.726808130000
1.193261582000	3.756123798000	7.090326476000	1.193261582000	24.464884130000	14.726192220000
1.216658868000	3.756583060000	7.090617294000	1.216658868000	24.464977890000	14.726427080000
1.240056153000	3.756038705000	7.090475509000	1.240056153000	24.463998050000	14.726769460000
1.263453439000	3.753903175000	7.090314129000	1.263453439000	24.465017910000	14.726618340000
1.286850725000	3.755799282000	7.090550640000	1.286850725000	24.464528260000	14.726184250000
1.310248011000	3.756027277000	7.090432215000	1.310248011000	24.465410160000	14.726256430000
1.333645297000	3.755665015000	7.089954320000	1.333645297000	24.466138030000	14.726275380000
1.357042583000	3.754642685000	7.090039532000	1.357042583000	24.464879800000	14.726465430000
1.380439869000	3.761188965000	7.089834109000	1.380439869000	24.464471500000	14.726881100000
1.403837155000	3.757894565000	7.090241601000	1.403837155000	24.465604530000	14.726776530000
1.427234441000	3.763192680000	7.089982246000	1.427234441000	24.463137270000	14.728014610000
1.450631727000	3.770267879000	7.089806432000	1.450631727000	24.466139310000	14.726367410000
1.474029013000	3.766717864000	7.090089051000	1.474029013000	24.465804400000	14.726342590000
1.497426299000	3.769897145000	7.090655003000	1.497426299000	24.465831260000	14.726382790000
1.520823584000	3.775494492000	7.090552345000	1.520823584000	24.466276510000	14.726496990000
1.544220870000	3.774886217000	7.090502195000	1.544220870000	24.464255290000	14.726479270000
1.567618156000	3.769913204000	7.090730176000	1.567618156000	24.467903820000	14.726826510000
1.591015442000	3.783449995000	7.088425428000	1.591015442000	24.466557810000	14.726339370000
1.614412728000	3.782096100000	7.088605637000	1.614412728000	24.466151970000	14.725978950000
1.637810014000	3.789459745000	7.088637011000	1.637810014000	24.464672880000	14.726165650000
1.661207300000	3.799764984000	7.089882887000	1.661207300000	24.463581640000	14.726716880000
1.684604586000	3.812422330000	7.090329115000	1.684604586000	24.465040280000	14.726671470000
1.708001872000	3.815508595000	7.090590869000	1.708001872000	24.464630070000	14.726443330000
1.731399158000	3.828615753000	7.089869413000	1.731399158000	24.465057740000	14.726645450000
1.754796444000	3.829211643000	7.089166774000	1.754796444000	24.463661250000	14.726846050000
1.778193730000	3.821567581000	7.089818087000	1.778193730000	24.465029310000	14.726367160000
1.801591015000	3.820097313000	7.089780818000	1.801591015000	24.463917550000	14.726455500000
1.824988301000	3.827116852000	7.089141659000	1.824988301000	24.466279180000	14.725845390000
1.848385587000	3.823705394000	7.088833796000	1.848385587000	24.463429520000	14.726821620000
1.871782873000	3.816202033000	7.088986532000	1.871782873000	24.463670000000	14.727168430000
1.895180159000	3.821989887000	7.089195481000	1.895180159000	24.463387750000	14.726907670000
1.918577445000	3.826932828000	7.089552818000	1.918577445000	24.463539730000	14.726335840000
1.941974731000	3.824124145000	7.089937199000	1.941974731000	24.464192890000	14.726893100000
1.965372017000	3.820644558000	7.091037838000	1.965372017000	24.464675030000	14.726812010000
1.988769303000	3.823981239000	7.090991253000	1.988769303000	24.464204850000	14.726750950000
2.012166589000	3.825880064000	7.090871170000	2.012166589000	24.465266530000	14.726737690000
2.035563875000	3.824682920000	7.090731133000	2.035563875000	24.464665760000	14.726908720000
2.058961161000	3.823614970000	7.090364760000	2.058961161000	24.463621330000	14.726779160000
2.082358446000	3.822527629000	7.089922450000	2.082358446000	24.462113130000	14.726906530000
2.105755732000	3.819184273000	7.085029036000	2.105755732000	24.464110980000	14.727371890000
2.129153018000	3.816460727000	7.080668002000	2.129153018000	24.463585020000	14.727025020000
2.152550304000	3.820917227000	7.076165348000	2.152550304000	24.461361420000	14.727160510000
2.175947590000	3.827888919000	7.075049037000	2.175947590000	24.463083120000	14.726811780000
2.199344876000	3.824360829000	7.076022519000	2.199344876000	24.463885520000	14.727309760000
2.222742162000	3.816995749000	7.079661962000	2.222742162000	24.463508160000	14.728274670000
2.246139448000	3.819587674000	7.081744864000	2.246139448000	24.465950770000	14.728282110000
2.269536734000	3.817597009000	7.083539404000	2.269536734000	24.465987240000	14.728538530000
2.292934020000	3.818349030000	7.085748217000	2.292934020000	24.464838510000	14.729320820000
2.316331306000	3.816485631000	7.087540525000	2.316331306000	24.464505950000	14.728804350000
2.339728591000	3.822381282000	7.088281661000	2.339728591000	24.464995090000	14.728327430000
2.363125877000	3.821710467000	7.088726023000	2.363125877000	24.464976380000	14.728238870000
2.386523163000	3.814336786000	7.088401120000	2.386523163000	24.463982040000	14.728152410000
2.409920449000	3.800216822000	7.085667299000	2.409920449000	24.464464840000	14.729493970000
2.433317735000	3.769725224000	7.080756168000	2.433317735000	24.462217080000	14.726193500000
2.456715021000	3.747075184000	7.080982060000	2.456715021000	24.463073890000	14.726481900000
2.480112307000	3.594596885000	7.081321709000	2.480112307000	24.460093740000	14.727596400000
2.503509593000	3.528348532000	7.084965922000	2.503509593000	24.456322800000	14.730316240000
2.526906879000	3.412252073000	7.085468593000	2.526906879000	24.455151260000	14.731796270000
2.550304165000	3.305646426000	7.085810578000	2.550304165000	24.456745310000	14.729717670000
2.573701451000	2.978028930000	7.102489130000	2.573701451000	24.449756530000	14.731361550000
2.597098737000	2.970391849000	7.107221356000	2.597098737000	24.449818570000	14.730545500000
2.620496022000	2.929398653000	7.142319288000	2.620496022000	24.450176620000	14.731168300000
2.643893308000	2.413042432000	7.160302848000	2.643893308000	24.448541710000	14.731168290000
2.667290594000	2.325466093000	7.168338668000	2.667290594000	24.447545000000	14.730607920000
2.690687880000	2.032672757000	7.199747693000	2.690687880000	24.448339380000	14.729624510000
2.714085166000	1.827852518000	7.200236893000	2.714085166000	24.450513200000	14.731146610000
2.737482452000	1.739931966000	7.188641871000	2.737482452000	24.451501510000	14.730893580000
2.760879738000	1.576678738000	7.180251151000	2.760879738000	24.452483310000	14.731110370000
2.784277024000	1.464269408000	7.174665329000	2.784277024000	24.454749910000	14.732264540000
2.807674310000	1.310406313000	7.176819730000	2.807674310000	24.447642310000	14.732439760000
2.831071596000	1.230366803000	7.177777003000	2.831071596000	24.444768050000	14.732286850000
2.854468882000	1.027844202000	7.171536250000	2.854468882000	24.442943880000	14.733376960000
2.877866168000	0.949802137400	7.181718739000	2.877866168000	24.453050220000	14.733052490000
2.901263453000	0.672156343100	7.169875907000	2.901263453000	24.451045810000	14.734562170000
2.924660739000	0.453196042500	7.170710488000	2.924660739000	24.446222270000	14.733436090000
2.948058025000	0.113608402900	7.169983437000	2.948058025000	24.441323640000	14.731656590000
2.971455311000	-0.158694523500	7.168977836000	2.971455311000	24.441340290000	14.731658540000
2.994852597000	-0.408506059200	7.157394254000	2.994852597000	24.433542030000	14.732030950000
3.018249883000	-0.661102955600	7.152522461000	3.018249883000	24.432843570000	14.728261100000
3.041647169000	-0.903140370100	7.152430801000	3.041647169000	24.439713200000	14.727682140000
3.065044455000	-1.231082738000	7.150574249000	3.065044455000	24.442790760000	14.731708770000
3.088441741000	-1.478867336000	7.151413362000	3.088441741000	24.432306220000	14.735377270000
3.111839027000	-1.660791180000	7.146229833000	3.111839027000	24.439651450000	14.735237750000
3.135236313000	-1.928957524000	7.133935530000	3.135236313000	24.443335540000	14.734667370000
3.158633599000	-2.100769312000	7.143430997000	3.158633599000	24.434435260000	14.734942630000
3.182030884000	-2.371335438000	7.146012187000	3.182030884000	24.434431870000	14.737435910000
3.205428170000	-2.546137292000	7.157473136000	3.205428170000	24.434228400000	14.735362560000
3.228825456000	-2.742339086000	7.148751092000	3.228825456000	24.436487060000	14.734896620000
3.252222742000	-2.909030939000	7.151143763000	3.252222742000	24.434634600000	14.734204920000
3.275620028000	-3.055506941000	7.152800896000	3.275620028000	24.437138940000	14.734349560000
3.299017314000	-3.099738139000	7.160737039000	3.299017314000	24.439153280000	14.733941760000
3.322414600000	-3.381169017000	7.159798368000	3.322414600000	24.444047150000	14.733442400000
3.345811886000	-3.511451986000	7.169100762000	3.345811886000	24.448974160000	14.731546250000
3.369209172000	-3.544077403000	7.167512835000	3.369209172000	24.443377000000	14.732433790000
3.392606458000	-3.648351308000	7.165583018000	3.392606458000	24.444719770000	14.731362020000
3.416003744000	-3.768181871000	7.171794407000	3.416003744000	24.443952150000	14.730473350000
3.439401029000	-3.777764270000	7.173255727000	3.439401029000	24.441834510000	14.733673930000
3.462798315000	-3.837241245000	7.172052886000	3.462798315000	24.443937110000	14.731932560000
3.486195601000	-3.937838819000	7.162401313000	3.486195601000	24.445605850000	14.733481830000
3.509592887000	-4.007826502000	7.162985163000	3.509592887000	24.443693930000	14.735122020000
3.532990173000	-4.003698343000	7.160471922000	3.532990173000	24.441635930000	14.736429180000
3.556387459000	-3.888060448000	7.168238368000	3.556387459000	24.440855160000	14.736072890000
3.579784745000	-4.042896250000	7.178621479000	3.579784745000	24.438371520000	14.736610550000
3.603182031000	-4.153851989000	7.170420127000	3.603182031000	24.438252650000	14.736326030000
3.626579317000	-4.200627294000	7.171205854000	3.626579317000	24.440179790000	14.736254920000
3.649976603000	-4.468574700000	7.164267492000	3.649976603000	24.440389170000	14.737066310000
3.673373889000	-4.521759192000	7.166334348000	3.673373889000	24.440215080000	14.737358120000
