SOLfasSLIDES			SOLext		
t	x	y	t	x	y
0.0000000000000	-2.2874999500000	6.6374998560000	0.0000000000000	26.5178565700000	13.9915963400000
0.0236686390500	-2.2889892520000	6.6371125940000	0.0236686390500	26.5173508100000	13.9908994400000
0.0473372781100	-2.2879472460000	6.6369930080000	0.0473372781100	26.5183510900000	13.9909282400000
0.0710059171600	-2.2869636750000	6.6368616900000	0.0710059171600	26.5183230500000	13.9907537700000
0.0946745562100	-2.2874585300000	6.6366927380000	0.0946745562100	26.5182215000000	13.9912204100000
0.1183431953000	-2.2883555060000	6.6369329680000	0.1183431953000	26.5183302800000	13.9911057100000
0.1420118343000	-2.2875884800000	6.6373735900000	0.1420118343000	26.5180366500000	13.9911127900000
0.1656804734000	-2.2868251950000	6.6365461730000	0.1656804734000	26.5179387000000	13.9908830200000
0.1893491124000	-2.2877593060000	6.6367918680000	0.1893491124000	26.5185985000000	13.9910851700000
0.2130177515000	-2.2862314140000	6.6370205870000	0.2130177515000	26.5183357200000	13.9909724300000
0.2366863905000	-2.2877776850000	6.6372514550000	0.2366863905000	26.5181102500000	13.9911271900000
0.2603550296000	-2.2867236950000	6.6371518880000	0.2603550296000	26.5181981200000	13.9910863600000
0.2840236686000	-2.2870303140000	6.6370992670000	0.2840236686000	26.5178275900000	13.9910415700000
0.3076923077000	-2.2864712970000	6.6370099040000	0.3076923077000	26.5181398600000	13.9909463700000
0.3313609467000	-2.2860636600000	6.6374443670000	0.3313609467000	26.5178016500000	13.9908742400000
0.3550295858000	-2.2875073510000	6.6373304590000	0.3550295858000	26.5186643900000	13.9909376500000
0.3786982249000	-2.2865513630000	6.6370581190000	0.3786982249000	26.5187067800000	13.9910485000000
0.4023668639000	-2.2879542270000	6.6372549600000	0.4023668639000	26.5182688500000	13.9910421600000
0.4260355030000	-2.2875654610000	6.6374359340000	0.4260355030000	26.5176165400000	13.9910904700000
0.4497041420000	-2.2877542240000	6.6374838350000	0.4497041420000	26.5179000700000	13.9909694600000
0.4733727811000	-2.2874888100000	6.6371685600000	0.4733727811000	26.5176186900000	13.9911056400000
0.4970414201000	-2.2867635070000	6.6376030350000	0.4970414201000	26.5181341300000	13.9909851900000
0.5207100592000	-2.2873077090000	6.6372787600000	0.5207100592000	26.5185837500000	13.9909153700000
0.5443786982000	-2.2864028410000	6.6374514870000	0.5443786982000	26.5182024100000	13.9909612100000
0.5680473373000	-2.2856003310000	6.6370016030000	0.5680473373000	26.5178018400000	13.9912150700000
0.5917159763000	-2.2864670940000	6.6362277850000	0.5917159763000	26.5183919800000	13.9909619200000
0.6153846154000	-2.2880259530000	6.6363483060000	0.6153846154000	26.5178773000000	13.9910360400000
0.6390532544000	-2.2925573350000	6.6368749220000	0.6390532544000	26.5177163400000	13.9910941900000
0.6627218935000	-2.3144012790000	6.6366495370000	0.6627218935000	26.5173544600000	13.9909226700000
0.6863905325000	-2.3633292760000	6.6304185930000	0.6863905325000	26.5179443100000	13.9908246100000
0.7100591716000	-2.4187609210000	6.6250240220000	0.7100591716000	26.5181859800000	13.9909570400000
0.7337278107000	-2.4595004120000	6.6201826980000	0.7337278107000	26.5171401800000	13.9907990400000
0.7573964497000	-2.5157810310000	6.6173190340000	0.7573964497000	26.5166931700000	13.9910035200000
0.7810650888000	-2.6828711440000	6.5893863800000	0.7810650888000	26.5181265700000	13.9906607300000
0.8047337278000	-2.7979673990000	6.5752903840000	0.8047337278000	26.5167241000000	13.9910699100000
0.8284023669000	-3.0910279680000	6.5554769190000	0.8284023669000	26.5148970300000	13.9908721700000
0.8520710059000	-3.2299711900000	6.5616289740000	0.8520710059000	26.5147370600000	13.9905063500000
0.8757396450000	-3.4028314170000	6.5429705650000	0.8757396450000	26.5159931200000	13.9907645600000
0.8994082840000	-3.6557394300000	6.5505670040000	0.8994082840000	26.5179186300000	13.9918580000000
0.9230769231000	-3.7337084170000	6.5506895550000	0.9230769231000	26.5193143600000	13.9923301700000
0.9467455621000	-3.8378754770000	6.5467372350000	0.9467455621000	26.5206287000000	13.9927099700000
0.9704142012000	-3.9331372700000	6.5501663760000	0.9704142012000	26.5222686300000	13.9929460600000
0.9940828402000	-4.0065747360000	6.5479622010000	0.9940828402000	26.5221561100000	13.9933957200000
1.0177514790000	-4.0893207240000	6.5566193000000	1.0177514790000	26.5235345600000	13.9945003100000
1.0414201180000	-4.1347342900000	6.5554818370000	1.0414201180000	26.5250469300000	13.9946459700000
1.0650887570000	-4.1849420300000	6.5583670050000	1.0650887570000	26.5243975200000	13.9949551500000
1.0887573960000	-4.2194452070000	6.5564600800000	1.0887573960000	26.5265406400000	13.9948085700000
1.1124260360000	-4.2425383920000	6.5580564940000	1.1124260360000	26.5235095900000	13.9948059000000
1.1360946750000	-4.2664712630000	6.5612199420000	1.1360946750000	26.5242450500000	13.9950580400000
1.1597633140000	-4.3673224940000	6.5583378250000	1.1597633140000	26.5259958000000	13.9957005500000
1.1834319530000	-4.4423535430000	6.5596982520000	1.1834319530000	26.5251743800000	13.9954021300000
1.2071005920000	-4.5006749740000	6.5601396310000	1.2071005920000	26.5247331700000	13.9949887200000
1.2307692310000	-4.5730124400000	6.5660013010000	1.2307692310000	26.5273892400000	13.9951684400000
1.2544378700000	-4.6942858210000	6.5644714260000	1.2544378700000	26.5272096300000	13.9961984400000
1.2781065090000	-4.7524555330000	6.5648016730000	1.2781065090000	26.5288282100000	13.9965526500000
1.3017751480000	-4.9100463580000	6.5617543110000	1.3017751480000	26.5290465500000	13.9968908600000
1.3254437870000	-4.9500262420000	6.5591354820000	1.3254437870000	26.5277514000000	13.9969372600000
1.3491124260000	-5.0567063460000	6.5629900820000	1.3491124260000	26.5303647900000	13.9967115400000
1.3727810650000	-5.2485736460000	6.5672043790000	1.3727810650000	26.5335977300000	13.9976437300000
1.3964497040000	-5.2916061960000	6.5646700960000	1.3964497040000	26.5331685400000	13.9973669500000
1.4201183430000	-5.3539681100000	6.5654110300000	1.4201183430000	26.5321309500000	13.9974739300000
1.4437869820000	-5.5271563750000	6.5660061920000	1.4437869820000	26.5323782800000	13.9995145700000
1.4674556210000	-5.5499584930000	6.5686484890000	1.4674556210000	26.5340115200000	13.9993366400000
1.4911242600000	-5.7040036390000	6.5568126920000	1.4911242600000	26.5348361600000	13.9994596900000
1.5147928990000	-5.7920109660000	6.5531965230000	1.5147928990000	26.5353632100000	13.9998302200000
1.5384615380000	-5.9044242300000	6.5564170930000	1.5384615380000	26.5346623300000	13.9977386800000
1.5621301780000	-5.9844012360000	6.5574989070000	1.5621301780000	26.5312031900000	13.9971826800000
1.5857988170000	-6.0676852450000	6.5563229640000	1.5857988170000	26.5301582900000	13.9981258000000
1.6094674560000	-6.1440709310000	6.5537247530000	1.6094674560000	26.5317549300000	13.9976418200000
