GMfas2BETTER			GMext		
t	x	y	t	x	y
0.000000000000	-6.510020322000	0.775060857400	0.000000000000	24.109266500000	12.165917610000
0.018578727360	-6.509650515000	0.775381404200	0.018578727360	24.110154100000	12.165504460000
0.037157454710	-6.380341869000	0.764180852800	0.037157454710	24.111423220000	12.164315420000
0.055736182070	-6.347267021000	0.769103457400	0.055736182070	24.112428640000	12.164171750000
0.074314909430	-6.283314911000	0.768380985100	0.074314909430	24.113064390000	12.162987590000
0.092893636790	-6.227009494000	0.765144165800	0.092893636790	24.114490240000	12.161974750000
0.111472364100	-6.182987448000	0.770814742200	0.111472364100	24.116539200000	12.159895610000
0.130051091500	-6.199095303000	0.771028342200	0.130051091500	24.118418030000	12.157017250000
0.148629818900	-6.235723575000	0.766584493500	0.148629818900	24.120601650000	12.154952360000
0.167208546200	-6.240284763000	0.762976691800	0.167208546200	24.121148990000	12.153204660000
0.185787273600	-6.217801665000	0.756035437600	0.185787273600	24.122341260000	12.152009160000
0.204366000900	-6.229257569000	0.752862920900	0.204366000900	24.123296170000	12.151954810000
0.222944728300	-6.229349328000	0.749714835500	0.222944728300	24.123551390000	12.152779990000
0.241523455600	-6.227096653000	0.749773669400	0.241523455600	24.122806160000	12.153545240000
0.260102183000	-6.278870242000	0.754161284600	0.260102183000	24.118890220000	12.151868900000
0.278680910400	-6.240530598000	0.749744225100	0.278680910400	24.118246210000	12.152118750000
0.297259637700	-6.230600004000	0.749868281100	0.297259637700	24.119675360000	12.153946200000
0.315838365100	-6.234476707000	0.749107377500	0.315838365100	24.119078530000	12.155326920000
0.334417092400	-6.241327394000	0.749970034200	0.334417092400	24.119012300000	12.156884120000
0.352995819800	-6.250524234000	0.752690273000	0.352995819800	24.116326480000	12.157516920000
0.371574547100	-6.267049810000	0.754809841000	0.371574547100	24.116093940000	12.157966820000
0.390153274500	-6.269707052000	0.754608356200	0.390153274500	24.114821230000	12.157975170000
0.408732001900	-6.252917603000	0.754009190300	0.408732001900	24.116533570000	12.157968320000
0.427310729200	-6.233215904000	0.753271912200	0.427310729200	24.116066140000	12.158520510000
0.445889456600	-6.237648964000	0.752757941200	0.445889456600	24.116870410000	12.159099910000
0.464468183900	-6.254309340000	0.751225122000	0.464468183900	24.115562070000	12.159299410000
0.483046911300	-6.267473239000	0.754876797400	0.483046911300	24.114711770000	12.160353410000
0.501625638600	-6.267421743000	0.753804640100	0.501625638600	24.114994310000	12.159805400000
0.520204366000	-6.266791262000	0.751185731200	0.520204366000	24.114257110000	12.160700490000
0.538783093400	-6.268778239000	0.753373980600	0.538783093400	24.114773580000	12.160932850000
0.557361820700	-6.283761866000	0.754599068000	0.557361820700	24.113721600000	12.162106010000
0.575940548100	-6.291387007000	0.753911611500	0.575940548100	24.112917400000	12.161951070000
0.594519275400	-6.310967516000	0.753572530700	0.594519275400	24.112401410000	12.162092060000
0.613098002800	-6.304395278000	0.751832887900	0.613098002800	24.112711960000	12.162214810000
0.631676730100	-6.294069812000	0.750173540400	0.631676730100	24.112979130000	12.162183530000
0.650255457500	-6.313565269000	0.751067252400	0.650255457500	24.112862460000	12.161989890000
0.668834184900	-6.338116132000	0.745582178100	0.668834184900	24.112510380000	12.162145930000
0.687412912200	-6.385416874000	0.736690870200	0.687412912200	24.112301620000	12.162609570000
0.705991639600	-6.405161376000	0.734533444300	0.705991639600	24.112066170000	12.162477470000
0.724570366900	-6.408635306000	0.717656827600	0.724570366900	24.111240560000	12.162035770000
0.743149094300	-6.435523945000	0.705959847700	0.743149094300	24.111396290000	12.161926640000
0.761727821600	-6.509676877000	0.696986056500	0.761727821600	24.110539620000	12.160668080000
0.780306549000	-6.589247075000	0.682098124700	0.780306549000	24.109647680000	12.160583560000
0.798885276400	-6.596256238000	0.647042278300	0.798885276400	24.109549610000	12.159685550000
0.817464003700	-6.653106527000	0.634737463500	0.817464003700	24.109847260000	12.159550480000
0.836042731100	-6.725236075000	0.635481847800	0.836042731100	24.109489150000	12.159692860000
0.854621458400	-6.807882760000	0.613049109800	0.854621458400	24.108468760000	12.159243500000
0.873200185800	-6.940833743000	0.600140160700	0.873200185800	24.107375760000	12.159605700000
0.891778913100	-7.053545969000	0.600587834100	0.891778913100	24.107243700000	12.159673200000
0.910357640500	-7.197842967000	0.610338393600	0.910357640500	24.108967230000	12.158768850000
0.928936367900	-7.278606698000	0.614525203400	0.928936367900	24.106887560000	12.160149970000
0.947515095200	-7.377642974000	0.581774465400	0.947515095200	24.107953590000	12.159823590000
0.966093822600	-7.524861633000	0.582159617200	0.966093822600	24.106524300000	12.161318870000
0.984672549900	-7.680583455000	0.578487465900	0.984672549900	24.105983890000	12.161802690000
1.003251277000	-7.779129544000	0.584120336000	1.003251277000	24.106510660000	12.162068030000
1.021830005000	-7.890959443000	0.556515677200	1.021830005000	24.107033390000	12.162693420000
1.040408732000	-8.176178092000	0.564221601500	1.040408732000	24.105935210000	12.163267990000
1.058987459000	-8.492980187000	0.542184567700	1.058987459000	24.107348550000	12.163562220000
1.077566187000	-8.958669425000	0.544620494100	1.077566187000	24.106758780000	12.165001450000
1.096144914000	-9.104853226000	0.552114191500	1.096144914000	24.109034470000	12.165853170000
1.114723641000	-9.776353971000	0.604328832300	1.114723641000	24.109370330000	12.169681860000
1.133302369000	-10.268776280000	0.626302211200	1.133302369000	24.111978470000	12.173822200000
1.151881096000	-10.426921460000	0.636846139800	1.151881096000	24.110663560000	12.174368980000
1.170459824000	-10.685200530000	0.658408792500	1.170459824000	24.108667260000	12.176267110000
1.189038551000	-10.882861280000	0.671880248000	1.189038551000	24.110791500000	12.178177400000
1.207617278000	-11.028365050000	0.688143170600	1.207617278000	24.110573240000	12.178998740000
1.226196006000	-11.088180720000	0.700760674400	1.226196006000	24.108787050000	12.179605220000
1.244774733000	-11.236159730000	0.719030300500	1.244774733000	24.111343880000	12.179644260000
1.263353460000	-11.361630860000	0.729573604300	1.263353460000	24.110416030000	12.181745210000
1.281932188000	-11.498627720000	0.739972804000	1.281932188000	24.108979900000	12.180745020000
1.300510915000	-11.630885000000	0.756767255100	1.300510915000	24.111764630000	12.180846130000
1.319089642000	-11.676661310000	0.757955694500	1.319089642000	24.109172170000	12.181973830000
1.337668370000	-11.781551400000	0.779821748100	1.337668370000	24.109505740000	12.181911240000
1.356247097000	-11.882079660000	0.799736101000	1.356247097000	24.111424150000	12.180618860000
1.374825824000	-12.003850130000	0.822718275500	1.374825824000	24.111153430000	12.184720380000
1.393404552000	-12.065202130000	0.836488026600	1.393404552000	24.110254020000	12.185112250000
1.411983279000	-12.175777060000	0.844243053500	1.411983279000	24.110284720000	12.186217020000
1.430562007000	-12.285962330000	0.863615652300	1.430562007000	24.112000620000	12.187680030000
1.449140734000	-12.426182380000	0.889016702200	1.449140734000	24.114190570000	12.188033220000
1.467719461000	-12.534948210000	0.907302722500	1.467719461000	24.111168310000	12.190466150000
1.486298189000	-12.584352310000	0.922141086800	1.486298189000	24.111950910000	12.188884510000
1.504876916000	-12.687721730000	0.943441230000	1.504876916000	24.113167660000	12.186988650000
1.523455643000	-12.842668090000	0.978988569300	1.523455643000	24.113755700000	12.190740180000
1.542034371000	-12.950910780000	1.016676056000	1.542034371000	24.114234080000	12.190011650000
1.560613098000	-13.072425120000	1.042232386000	1.560613098000	24.116022700000	12.194416220000
1.579191825000	-13.130191030000	1.054702234000	1.579191825000	24.115452580000	12.192846460000
1.597770553000	-13.224711170000	1.064665595000	1.597770553000	24.116579980000	12.191610180000
1.616349280000	-13.294004020000	1.068540786000	1.616349280000	24.116524670000	12.192451240000
1.634928007000	-13.384406540000	1.084890261000	1.634928007000	24.117704060000	12.196122540000
1.653506735000	-13.457698600000	1.098855452000	1.653506735000	24.118951440000	12.199752950000
1.672085462000	-13.475489340000	1.106406068000	1.672085462000	24.118209520000	12.196432990000
1.690664190000	-13.550056980000	1.136977770000	1.690664190000	24.117394120000	12.192949440000
1.709242917000	-13.603685190000	1.162578468000	1.709242917000	24.117835450000	12.192160300000
1.727821644000	-13.665685300000	1.173922822000	1.727821644000	24.120056460000	12.192371160000
1.746400372000	-13.717924930000	1.178391434000	1.746400372000	24.117707420000	12.190048230000
1.764979099000	-13.740581590000	1.178998407000	1.764979099000	24.118813470000	12.189488740000
1.783557826000	-13.805017910000	1.181748376000	1.783557826000	24.119830990000	12.190679180000
1.802136554000	-13.863950830000	1.187171720000	1.802136554000	24.118413310000	12.190208240000
1.820715281000	-13.910226650000	1.199458817000	1.820715281000	24.119198000000	12.188957320000
1.839294008000	-13.937376360000	1.204527663000	1.839294008000	24.120167910000	12.188084860000
1.857872736000	-13.980469970000	1.215830710000	1.857872736000	24.118221350000	12.188049990000
