GFsup			GFext		
t	x	y	t	x	y
0.000000000	-13.772123660	16.841813870	0.000000000	-1.643153889	23.962660880
0.055260831	-13.779565270	16.845138870	0.055260831	-1.642277918	23.963143320
0.110521662	-13.757914290	16.847115880	0.110521662	-1.642480333	23.962777630
0.165782493	-13.585210210	16.852200600	0.165782493	-1.642088791	23.963352110
0.221043325	-13.663782730	16.849075460	0.221043325	-1.641030696	23.963057820
0.276304156	-13.604520800	16.844689300	0.276304156	-1.639961675	23.963088390
0.331564987	-13.597840120	16.842211970	0.331564987	-1.641213840	23.962938600
0.386825818	-13.649966270	16.837037130	0.386825818	-1.643564773	23.963171900
0.442086649	-13.636536760	16.838029790	0.442086649	-1.643219279	23.963576510
0.497347480	-13.687643980	16.835334690	0.497347480	-1.640427347	23.963606610
0.552608311	-13.652433310	16.836660180	0.552608311	-1.643562943	23.963283430
0.607869142	-13.652095520	16.835766980	0.607869142	-1.644789710	23.963417900
0.663129974	-13.617469390	16.834282370	0.663129974	-1.646685426	23.963431300
0.718390805	-13.625106110	16.824781980	0.718390805	-1.645402966	23.963321890
0.773651636	-13.600085890	16.824502960	0.773651636	-1.643988451	23.963267850
0.828912467	-13.472008600	16.820482650	0.828912467	-1.645632529	23.963801720
0.884173298	-13.442033980	16.816746830	0.884173298	-1.643738788	23.962748720
0.939434129	-13.431311140	16.815955910	0.939434129	-1.643623607	23.962903450
0.994694960	-13.428313940	16.825293580	0.994694960	-1.646388137	23.962643300
1.049955791	-13.406953430	16.823618740	1.049955791	-1.644013715	23.963149200
1.105216622	-13.414698480	16.823213370	1.105216622	-1.644163899	23.962977040
1.160477454	-13.304129930	16.827317520	1.160477454	-1.643528206	23.962472440
1.215738285	-13.247623730	16.827553420	1.215738285	-1.644245535	23.962781900
1.270999116	-13.227630850	16.831253120	1.270999116	-1.643248364	23.962339500
1.326259947	-13.227638390	16.833400180	1.326259947	-1.644678855	23.962602070
1.381520778	-13.213826800	16.833393920	1.381520778	-1.646309167	23.962853010
1.436781609	-13.187583800	16.834234670	1.436781609	-1.642654296	23.962487100
1.492042440	-13.165946550	16.830682740	1.492042440	-1.643318141	23.963079360
1.547303271	-13.184168550	16.827678430	1.547303271	-1.642104485	23.963753240
1.602564103	-13.131116780	16.825637840	1.602564103	-1.642607304	23.964057590
1.657824934	-13.130297010	16.819686550	1.657824934	-1.644695677	23.963445690
1.713085765	-12.984428990	16.828640340	1.713085765	-1.641343361	23.963368810
1.768346596	-12.944971330	16.828739290	1.768346596	-1.640626891	23.963721170
1.823607427	-12.946829720	16.833333410	1.823607427	-1.642477652	23.964307450
1.878868258	-12.877717150	16.832736170	1.878868258	-1.640684671	23.963650840
1.934129089	-12.824671260	16.836898610	1.934129089	-1.637507972	23.964000230
1.989389920	-12.806427410	16.838238130	1.989389920	-1.634908303	23.965052150
2.044650752	-12.831349540	16.842323200	2.044650752	-1.640635137	23.964223970
2.099911583	-12.803091300	16.844794870	2.099911583	-1.643080775	23.963386810
2.155172414	-12.795382870	16.845405210	2.155172414	-1.641046644	23.964212210
2.210433245	-12.817367640	16.847504900	2.210433245	-1.643501544	23.963957510
2.265694076	-12.822178360	16.841190720	2.265694076	-1.642009426	23.963223070
2.320954907	-12.800631160	16.842498640	2.320954907	-1.644359855	23.963438210
2.376215738	-12.796144820	16.845908110	2.376215738	-1.644410056	23.964058680
2.431476569	-12.796236840	16.845567320	2.431476569	-1.645942369	23.963961480
2.486737401	-12.817493470	16.842133500	2.486737401	-1.641356378	23.963634310
2.541998232	-12.862367700	16.836583190	2.541998232	-1.645130462	23.963404420
2.597259063	-12.831355170	16.836965160	2.597259063	-1.647335250	23.963081080
2.652519894	-12.799392860	16.837890910	2.652519894	-1.646107147	23.963692830
2.707780725	-12.776598240	16.839564650	2.707780725	-1.648083911	23.962786420
2.763041556	-12.781718700	16.841677060	2.763041556	-1.647826406	23.963246500
2.818302387	-12.749673410	16.841379870	2.818302387	-1.645621360	23.963305480
2.873563218	-12.756676070	16.840981910	2.873563218	-1.647256293	23.962989100
2.928824050	-12.786032010	16.839236000	2.928824050	-1.648214275	23.963339520
2.984084881	-12.784418820	16.839395550	2.984084881	-1.651923597	23.962478020
3.039345712	-12.787782470	16.840209530	3.039345712	-1.646062073	23.963757030
3.094606543	-12.795780840	16.837254150	3.094606543	-1.652430058	23.962593340
3.149867374	-12.758258430	16.832391750	3.149867374	-1.654531356	23.962212980
3.205128205	-12.754600350	16.833343140	3.205128205	-1.651421905	23.962448960
3.260389036	-12.730118870	16.825785010	3.260389036	-1.652613750	23.962218340
3.315649867	-12.675572840	16.819366580	3.315649867	-1.651151253	23.961902140
3.370910698	-12.643984550	16.816045520	3.370910698	-1.651487331	23.961895320
3.426171530	-12.600395490	16.820394020	3.426171530	-1.648560441	23.961512880
3.481432361	-12.574507350	16.830878420	3.481432361	-1.653547373	23.962430720
3.536693192	-12.565499610	16.832145190	3.536693192	-1.652846934	23.962076480
3.591954023	-12.587242200	16.836566140	3.591954023	-1.648850242	23.961987680
3.647214854	-12.634200160	16.834745610	3.647214854	-1.649966860	23.962425910
3.702475685	-12.621974130	16.832792290	3.702475685	-1.654730228	23.962251520
3.757736516	-12.601874320	16.837083070	3.757736516	-1.650748684	23.962481900
3.812997347	-12.573139740	16.833979490	3.812997347	-1.651603783	23.961885560
3.868258179	-12.509821520	16.828740770	3.868258179	-1.651870514	23.961297570
3.923519010	-12.510294090	16.826252520	3.923519010	-1.652273391	23.961347950
3.978779841	-12.536202770	16.831859710	3.978779841	-1.654465362	23.960399210
4.034040672	-12.532911880	16.834714910	4.034040672	-1.654810416	23.961066940
4.089301503	-12.598581520	16.836252060	4.089301503	-1.657433017	23.960206350
4.144562334	-12.591184880	16.831308550	4.144562334	-1.656200040	23.961113490
4.199823165	-12.576084450	16.825343070	4.199823165	-1.654377923	23.961472310
4.255083996	-12.500222490	16.817158860	4.255083996	-1.655378908	23.960986200
4.310344828	-12.463392980	16.817646470	4.310344828	-1.655306642	23.960542400
4.365605659	-12.401325910	16.822171260	4.365605659	-1.654633866	23.961767390
4.420866490	-12.362488030	16.825294800	4.420866490	-1.653863328	23.961094590
4.476127321	-12.359812720	16.823324040	4.476127321	-1.656652280	23.961161950
4.531388152	-12.339647260	16.828141520	4.531388152	-1.658975920	23.960625160
4.586648983	-12.363030730	16.833801890	4.586648983	-1.655018493	23.961109130
4.641909814	-12.354623440	16.834222410	4.641909814	-1.656882782	23.960694190
4.697170645	-12.409572420	16.836403820	4.697170645	-1.657555182	23.960827480
4.752431477	-12.429107010	16.839421230	4.752431477	-1.658322616	23.960317580
4.807692308	-12.387631740	16.841076810	4.807692308	-1.660005725	23.960758100
