SOLfasBEST			SOLfasBEST		
4.1132637850000	-1.6885197780000	10.1598588700000	4.1132637850000	-1.6885197780000	10.1598588700000
4.1728763040000	-1.6775632650000	10.1629595000000	4.1728763040000	-1.6775632650000	10.1629595000000
4.2324888230000	-1.5612219780000	10.1637234700000	4.2324888230000	-1.5612219780000	10.1637234700000
4.2921013410000	-1.4834883020000	10.1599277200000	4.2921013410000	-1.4834883020000	10.1599277200000
4.3517138600000	-1.4718517440000	10.1596089700000	4.3517138600000	-1.4718517440000	10.1596089700000
4.4113263790000	-1.4218137520000	10.1595623100000	4.4113263790000	-1.4218137520000	10.1595623100000
4.4709388970000	-1.3735826290000	10.1589734600000	4.4709388970000	-1.3735826290000	10.1589734600000
4.5305514160000	-1.3198933380000	10.1599563200000	4.5305514160000	-1.3198933380000	10.1599563200000
4.5901639340000	-1.2824985840000	10.1617813000000	4.5901639340000	-1.2824985840000	10.1617813000000
4.6497764530000	-1.2332552750000	10.1571254500000	4.6497764530000	-1.2332552750000	10.1571254500000
4.7093889720000	-1.2286866590000	10.1555089600000	4.7093889720000	-1.2286866590000	10.1555089600000
4.7690014900000	-1.2004331710000	10.1554918200000	4.7690014900000	-1.2004331710000	10.1554918200000
4.8286140090000	-1.1957934780000	10.1564974800000	4.8286140090000	-1.1957934780000	10.1564974800000
4.8882265280000	-1.1235935020000	10.1624206500000	4.8882265280000	-1.1235935020000	10.1624206500000
4.9478390460000	-1.0732802050000	10.1603609000000	4.9478390460000	-1.0732802050000	10.1603609000000
5.0074515650000	-1.0873363570000	10.1624681700000	5.0074515650000	-1.0873363570000	10.1624681700000
5.0670640830000	-1.0536507900000	10.1709022600000	5.0670640830000	-1.0536507900000	10.1709022600000
5.1266766020000	-0.9327939891000	10.1665365300000	5.1266766020000	-0.9327939891000	10.1665365300000
5.1862891210000	-0.8785603975000	10.1622404300000	5.1862891210000	-0.8785603975000	10.1622404300000
5.2459016390000	-0.8685265819000	10.1619053300000	5.2459016390000	-0.8685265819000	10.1619053300000
5.3055141580000	-0.7632028171000	10.1557080400000	5.3055141580000	-0.7632028171000	10.1557080400000
5.3651266770000	-0.7731350358000	10.1547168700000	5.3651266770000	-0.7731350358000	10.1547168700000
5.4247391950000	-0.7751883434000	10.1582457800000	5.4247391950000	-0.7751883434000	10.1582457800000
5.4843517140000	-0.6861853850000	10.1622283000000	5.4843517140000	-0.6861853850000	10.1622283000000
5.5439642320000	-0.6643345455000	10.1588184600000	5.5439642320000	-0.6643345455000	10.1588184600000
5.6035767510000	-0.6614404496000	10.1602102700000	5.6035767510000	-0.6614404496000	10.1602102700000
5.6631892700000	-0.6062069096000	10.1629548300000	5.6631892700000	-0.6062069096000	10.1629548300000
5.7228017880000	-0.6585492617000	10.1603976900000	5.7228017880000	-0.6585492617000	10.1603976900000
5.7824143070000	-0.6234755299000	10.1575991600000	5.7824143070000	-0.6234755299000	10.1575991600000
5.8420268260000	-0.6230739132000	10.1550718500000	5.8420268260000	-0.6230739132000	10.1550718500000
5.9016393440000	-0.6231506984000	10.1537741200000	5.9016393440000	-0.6231506984000	10.1537741200000
5.9612518630000	-0.5544987590000	10.1548322300000	5.9612518630000	-0.5544987590000	10.1548322300000
6.0208643820000	-0.4422673433000	10.1613332600000	6.0208643820000	-0.4422673433000	10.1613332600000
6.0804769000000	-0.3647408727000	10.1617373100000	6.0804769000000	-0.3647408727000	10.1617373100000
6.1400894190000	-0.2943476190000	10.1788115400000	6.1400894190000	-0.2943476190000	10.1788115400000
6.1997019370000	-0.2067517056000	10.1950091900000	6.1997019370000	-0.2067517056000	10.1950091900000
6.2593144560000	-0.1947863591000	10.1988754500000	6.2593144560000	-0.1947863591000	10.1988754500000
6.3189269750000	-0.2596273069000	10.1970237500000	6.3189269750000	-0.2596273069000	10.1970237500000
6.3785394930000	-0.2333403833000	10.1972892700000	6.3785394930000	-0.2333403833000	10.1972892700000
6.4381520120000	-0.2035328462000	10.2015725900000	6.4381520120000	-0.2035328462000	10.2015725900000
6.4977645310000	-0.1619104984000	10.1996292500000	6.4977645310000	-0.1619104984000	10.1996292500000
6.5573770490000	-0.2040738510000	10.2054685900000	6.5573770490000	-0.2040738510000	10.2054685900000
6.6169895680000	-0.2308893761000	10.2106824800000	6.6169895680000	-0.2308893761000	10.2106824800000
6.6766020860000	-0.1840957126000	10.2070069800000	6.6766020860000	-0.1840957126000	10.2070069800000
6.7362146050000	-0.2028203128000	10.2086425400000	6.7362146050000	-0.2028203128000	10.2086425400000
6.7958271240000	-0.1810614226000	10.2073360200000	6.7958271240000	-0.1810614226000	10.2073360200000
6.8554396420000	-0.1951006711000	10.2108104700000	6.8554396420000	-0.1951006711000	10.2108104700000
6.9150521610000	-0.0437401726500	10.2217021300000	6.9150521610000	-0.0437401726500	10.2217021300000
6.9746646800000	-0.0009134082714	10.2220688600000	6.9746646800000	-0.0009134082714	10.2220688600000
7.0342771980000	-0.0073261843550	10.2150226300000	7.0342771980000	-0.0073261843550	10.2150226300000
7.0938897170000	0.0402190111800	10.2227676200000	7.0938897170000	0.0402190111800	10.2227676200000
7.1535022350000	0.0194110320800	10.2268429900000	7.1535022350000	0.0194110320800	10.2268429900000
7.2131147540000	0.0394832692600	10.2281270700000	7.2131147540000	0.0394832692600	10.2281270700000
7.2727272730000	0.1178076951000	10.2204319400000	7.2727272730000	0.1178076951000	10.2204319400000
7.3323397910000	0.1218545629000	10.2187417300000	7.3323397910000	0.1218545629000	10.2187417300000
7.3919523100000	0.0986404416200	10.2253803900000	7.3919523100000	0.0986404416200	10.2253803900000
7.4515648290000	0.1123389704000	10.2273338900000	7.4515648290000	0.1123389704000	10.2273338900000
7.5111773470000	0.1757149968000	10.2249021500000	7.5111773470000	0.1757149968000	10.2249021500000
7.5707898660000	0.2248695713000	10.2227245400000	7.5707898660000	0.2248695713000	10.2227245400000
7.6304023850000	0.2012954508000	10.2138976500000	7.6304023850000	0.2012954508000	10.2138976500000
7.6900149030000	0.2338395411000	10.2210804600000	7.6900149030000	0.2338395411000	10.2210804600000
7.7496274220000	0.2585792712000	10.2144092000000	7.7496274220000	0.2585792712000	10.2144092000000
7.8092399400000	0.2625477767000	10.2138414000000	7.8092399400000	0.2625477767000	10.2138414000000
7.8688524590000	0.2459586641000	10.2147221300000	7.8688524590000	0.2459586641000	10.2147221300000
7.9284649780000	0.2045970051000	10.2133350400000	7.9284649780000	0.2045970051000	10.2133350400000
7.9880774960000	0.2443179420000	10.2164889300000	7.9880774960000	0.2443179420000	10.2164889300000
8.0476900150000	0.2744166353000	10.2122189000000	8.0476900150000	0.2744166353000	10.2122189000000
8.1073025340000	0.2611250634000	10.2145982900000	8.1073025340000	0.2611250634000	10.2145982900000
8.1669150520000	0.2407419604000	10.2256734000000	8.1669150520000	0.2407419604000	10.2256734000000
8.2265275710000	0.2509337278000	10.2205341900000	8.2265275710000	0.2509337278000	10.2205341900000
8.2861400890000	0.2242733945000	10.2235864800000	8.2861400890000	0.2242733945000	10.2235864800000
8.3457526080000	0.2192780063000	10.2196563900000	8.3457526080000	0.2192780063000	10.2196563900000
8.4053651270000	0.2557629742000	10.2137769800000	8.4053651270000	0.2557629742000	10.2137769800000
8.4649776450000	0.2597407586000	10.2129111000000	8.4649776450000	0.2597407586000	10.2129111000000
8.5245901640000	0.2543426697000	10.2125656100000	8.5245901640000	0.2543426697000	10.2125656100000
8.5842026830000	0.2416132442000	10.2135757700000	8.5842026830000	0.2416132442000	10.2135757700000
8.6438152010000	0.2606524704000	10.2104729500000	8.6438152010000	0.2606524704000	10.2104729500000
8.7034277200000	0.2566242784000	10.2101882500000	8.7034277200000	0.2566242784000	10.2101882500000
8.7630402380000	0.2639943093000	10.2102696000000	8.7630402380000	0.2639943093000	10.2102696000000
8.8226527570000	0.3652955241000	10.2093918400000	8.8226527570000	0.3652955241000	10.2093918400000
8.8822652760000	0.3651562753000	10.2090163600000	8.8822652760000	0.3651562753000	10.2090163600000
8.9418777940000	0.3531924858000	10.2082626200000	8.9418777940000	0.3531924858000	10.2082626200000
9.0014903130000	0.3374380147000	10.2094597300000	9.0014903130000	0.3374380147000	10.2094597300000
9.0611028320000	0.3279707791000	10.2121228900000	9.0611028320000	0.3279707791000	10.2121228900000
9.1207153500000	0.3898739258000	10.2136351800000	9.1207153500000	0.3898739258000	10.2136351800000
9.1803278690000	0.4026513753000	10.2123211300000	9.1803278690000	0.4026513753000	10.2123211300000
9.2399403870000	0.4065656590000	10.2122188200000	9.2399403870000	0.4065656590000	10.2122188200000
9.2995529060000	0.4664330789000	10.2140077500000	9.2995529060000	0.4664330789000	10.2140077500000
9.3591654250000	0.5141135097000	10.2123886100000	9.3591654250000	0.5141135097000	10.2123886100000
9.4187779430000	0.4791635436000	10.2121934300000	9.4187779430000	0.4791635436000	10.2121934300000
9.4783904620000	0.4626506816000	10.2145671700000	9.4783904620000	0.4626506816000	10.2145671700000
9.5380029810000	0.4647894462000	10.2152285000000	9.5380029810000	0.4647894462000	10.2152285000000
9.5976154990000	0.5060655740000	10.2113532200000	9.5976154990000	0.5060655740000	10.2113532200000
9.6572280180000	0.5098801449000	10.2122159600000	9.6572280180000	0.5098801449000	10.2122159600000
9.7168405370000	0.5119813077000	10.2131402400000	9.7168405370000	0.5119813077000	10.2131402400000
9.7764530550000	0.5590542016000	10.2146732100000	9.7764530550000	0.5590542016000	10.2146732100000
9.8360655740000	0.5054067569000	10.2164365800000	9.8360655740000	0.5054067569000	10.2164365800000
9.8956780920000	0.5563590032000	10.2188930100000	9.8956780920000	0.5563590032000	10.2188930100000
9.9552906110000	0.5829229102000	10.2163350000000	9.9552906110000	0.5829229102000	10.2163350000000
10.0149031300000	0.6463720366000	10.2162885800000	10.0149031300000	0.6463720366000	10.2162885800000
10.0745156500000	0.6290811533000	10.2135383700000	10.0745156500000	0.6290811533000	10.2135383700000
10.1341281700000	0.6323980622000	10.2115115500000	10.1341281700000	0.6323980622000	10.2115115500000
10.1937406900000	0.6518406690000	10.2092428200000	10.1937406900000	0.6518406690000	10.2092428200000
10.2533532000000	0.6566322593000	10.2065380700000	10.2533532000000	0.6566322593000	10.2065380700000
10.3129657200000	0.6371551284000	10.2075966800000	10.3129657200000	0.6371551284000	10.2075966800000
10.3725782400000	0.6351816338000	10.2074398800000	10.3725782400000	0.6351816338000	10.2074398800000
10.4321907600000	0.6549084220000	10.2044797100000	10.4321907600000	0.6549084220000	10.2044797100000
10.4918032800000	0.7083818976000	10.2060255200000	10.4918032800000	0.7083818976000	10.2060255200000
10.5514158000000	0.7678062955000	10.2068434800000	10.5514158000000	0.7678062955000	10.2068434800000
10.6110283200000	0.7347164692000	10.2077508900000	10.6110283200000	0.7347164692000	10.2077508900000
10.6706408300000	0.7190424771000	10.2072473000000	10.6706408300000	0.7190424771000	10.2072473000000
10.7302533500000	0.7466957625000	10.2034726000000	10.7302533500000	0.7466957625000	10.2034726000000
10.7898658700000	0.7970372976000	10.1997134200000	10.7898658700000	0.7970372976000	10.1997134200000
10.8494783900000	0.7586576165000	10.2004795500000	10.8494783900000	0.7586576165000	10.2004795500000
10.9090909100000	0.7523009976000	10.2024881900000	10.9090909100000	0.7523009976000	10.2024881900000
10.9687034300000	0.7609881353000	10.2020429500000	10.9687034300000	0.7609881353000	10.2020429500000
11.0283159500000	0.7872578682000	10.1982924600000	11.0283159500000	0.7872578682000	10.1982924600000
11.0879284600000	0.8187178344000	10.1988635200000	11.0879284600000	0.8187178344000	10.1988635200000
11.1475409800000	0.8069862001000	10.2032294200000	11.1475409800000	0.8069862001000	10.2032294200000
11.2071535000000	0.8079728583000	10.2045147700000	11.2071535000000	0.8079728583000	10.2045147700000
11.2667660200000	0.8401443770000	10.2045933100000	11.2667660200000	0.8401443770000	10.2045933100000
11.3263785400000	0.8976620360000	10.2095584700000	11.3263785400000	0.8976620360000	10.2095584700000
11.3859910600000	0.8993766504000	10.2119092400000	11.3859910600000	0.8993766504000	10.2119092400000
11.4456035800000	0.9327179352000	10.2124382400000	11.4456035800000	0.9327179352000	10.2124382400000
11.5052161000000	0.9115742736000	10.2086241500000	11.5052161000000	0.9115742736000	10.2086241500000
11.5648286100000	0.9167235945000	10.2073042400000	11.5648286100000	0.9167235945000	10.2073042400000
11.6244411300000	0.9449362564000	10.2061630800000	11.6244411300000	0.9449362564000	10.2061630800000
11.6840536500000	0.9572842071000	10.2045629500000	11.6840536500000	0.9572842071000	10.2045629500000
11.7436661700000	0.9421441987000	10.2017997800000	11.7436661700000	0.9421441987000	10.2017997800000
11.8032786900000	0.9348332491000	10.2033802100000	11.8032786900000	0.9348332491000	10.2033802100000
11.8628912100000	0.9530174158000	10.1998005400000	11.8628912100000	0.9530174158000	10.1998005400000
11.9225037300000	0.9554835343000	10.1993062300000	11.9225037300000	0.9554835343000	10.1993062300000
11.9821162400000	0.9635861447000	10.1990529000000	11.9821162400000	0.9635861447000	10.1990529000000
12.0417287600000	0.9647771973000	10.1983004600000	12.0417287600000	0.9647771973000	10.1983004600000
12.1013412800000	0.9678423168000	10.1991202800000	12.1013412800000	0.9678423168000	10.1991202800000
12.1609538000000	0.9823655421000	10.2000108400000	12.1609538000000	0.9823655421000	10.2000108400000
12.2205663200000	0.9919321327000	10.1991952100000	12.2205663200000	0.9919321327000	10.1991952100000
12.2801788400000	1.0140790220000	10.1973878700000	12.2801788400000	1.0140790220000	10.1973878700000
12.3397913600000	0.9971853754000	10.1997660600000	12.3397913600000	0.9971853754000	10.1997660600000
12.3994038700000	0.9950389519000	10.2000250800000	12.3994038700000	0.9950389519000	10.2000250800000
12.4590163900000	1.0044737480000	10.1995650700000	12.4590163900000	1.0044737480000	10.1995650700000
12.5186289100000	1.0101823590000	10.2000434500000	12.5186289100000	1.0101823590000	10.2000434500000
12.5782414300000	0.9761340790000	10.2037508400000	12.5782414300000	0.9761340790000	10.2037508400000
12.6378539500000	1.0019617580000	10.2005776200000	12.6378539500000	1.0019617580000	10.2005776200000
12.6974664700000	1.0170774880000	10.1964996900000	12.6974664700000	1.0170774880000	10.1964996900000
12.7570789900000	0.9714817087000	10.2018691000000	12.7570789900000	0.9714817087000	10.2018691000000
12.8166915100000	0.9700553341000	10.2021319100000	12.8166915100000	0.9700553341000	10.2021319100000
12.8763040200000	0.9969550323000	10.1993906900000	12.8763040200000	0.9969550323000	10.1993906900000
12.9359165400000	1.0164883070000	10.1934739400000	12.9359165400000	1.0164883070000	10.1934739400000
12.9955290600000	0.9875070633000	10.1975386500000	12.9955290600000	0.9875070633000	10.1975386500000
13.0551415800000	0.9814480704000	10.1976736100000	13.0551415800000	0.9814480704000	10.1976736100000
13.1147541000000	0.9730438116000	10.1982000900000	13.1147541000000	0.9730438116000	10.1982000900000
13.1743666200000	0.9461397531000	10.1937813000000	13.1743666200000	0.9461397531000	10.1937813000000
13.2339791400000	0.9034757881000	10.1962828400000	13.2339791400000	0.9034757881000	10.1962828400000
13.2935916500000	0.9317917051000	10.1928202400000	13.2935916500000	0.9317917051000	10.1928202400000
13.3532041700000	0.9121394436000	10.1904967200000	13.3532041700000	0.9121394436000	10.1904967200000
13.4128166900000	0.8631914745000	10.1871729400000	13.4128166900000	0.8631914745000	10.1871729400000
13.4724292100000	0.8505079100000	10.1901483600000	13.4724292100000	0.8505079100000	10.1901483600000
13.5320417300000	0.8359646224000	10.1931505600000	13.5320417300000	0.8359646224000	10.1931505600000
13.5916542500000	0.8333141117000	10.1953313000000	13.5916542500000	0.8333141117000	10.1953313000000
13.6512667700000	0.8215456015000	10.1965014300000	13.6512667700000	0.8215456015000	10.1965014300000
13.7108792800000	0.8358150213000	10.1957725200000	13.7108792800000	0.8358150213000	10.1957725200000
13.7704918000000	0.8453218244000	10.1930560100000	13.7704918000000	0.8453218244000	10.1930560100000
13.8301043200000	0.8351265612000	10.1930692000000	13.8301043200000	0.8351265612000	10.1930692000000
13.8897168400000	0.8372915681000	10.1920049200000	13.8897168400000	0.8372915681000	10.1920049200000
13.9493293600000	0.7874830113000	10.1918189700000	13.9493293600000	0.7874830113000	10.1918189700000
14.0089418800000	0.7815160343000	10.1885577500000	14.0089418800000	0.7815160343000	10.1885577500000
14.0685544000000	0.7730254126000	10.1854621400000	14.0685544000000	0.7730254126000	10.1854621400000
14.1281669200000	0.7030895299000	10.1880596700000	14.1281669200000	0.7030895299000	10.1880596700000
14.1877794300000	0.6767163332000	10.1912546100000	14.1877794300000	0.6767163332000	10.1912546100000
14.2473919500000	0.7055516358000	10.1891550400000	14.2473919500000	0.7055516358000	10.1891550400000
14.3070044700000	0.6846513120000	10.1901786200000	14.3070044700000	0.6846513120000	10.1901786200000
14.3666169900000	0.6701227638000	10.1902006000000	14.3666169900000	0.6701227638000	10.1902006000000
14.4262295100000	0.6019294177000	10.1917219800000	14.4262295100000	0.6019294177000	10.1917219800000
14.4858420300000	0.5877906186000	10.1907514800000	14.4858420300000	0.5877906186000	10.1907514800000
14.5454545500000	0.5685160478000	10.1931869600000	14.5454545500000	0.5685160478000	10.1931869600000
14.6050670600000	0.5678140184000	10.1931429700000	14.6050670600000	0.5678140184000	10.1931429700000
14.6646795800000	0.5719338727000	10.1936391700000	14.6646795800000	0.5719338727000	10.1936391700000
14.7242921000000	0.5413429211000	10.1954499700000	14.7242921000000	0.5413429211000	10.1954499700000
14.7839046200000	0.5227857998000	10.1959057800000	14.7839046200000	0.5227857998000	10.1959057800000
14.8435171400000	0.4591001195000	10.1931817900000	14.8435171400000	0.4591001195000	10.1931817900000
14.9031296600000	0.4105975176000	10.1946582800000	14.9031296600000	0.4105975176000	10.1946582800000
14.9627421800000	0.3989408022000	10.1962213700000	14.9627421800000	0.3989408022000	10.1962213700000
15.0223546900000	0.4156358851000	10.1933265500000	15.0223546900000	0.4156358851000	10.1933265500000
15.0819672100000	0.4130688661000	10.1936020700000	15.0819672100000	0.4130688661000	10.1936020700000
15.1415797300000	0.3761252797000	10.1969698500000	15.1415797300000	0.3761252797000	10.1969698500000
15.2011922500000	0.4001502863000	10.1944541100000	15.2011922500000	0.4001502863000	10.1944541100000
15.2608047700000	0.3564249393000	10.1930877400000	15.2608047700000	0.3564249393000	10.1930877400000
15.3204172900000	0.3051020940000	10.1938468800000	15.3204172900000	0.3051020940000	10.1938468800000
15.3800298100000	0.2466732012000	10.1897017800000	15.3800298100000	0.2466732012000	10.1897017800000
15.4396423200000	0.1750187430000	10.1922201700000	15.4396423200000	0.1750187430000	10.1922201700000
15.4992548400000	0.1767807367000	10.1929214500000	15.4992548400000	0.1767807367000	10.1929214500000
15.5588673600000	0.1829824912000	10.1905632900000	15.5588673600000	0.1829824912000	10.1905632900000
15.6184798800000	0.2209027679000	10.1891568300000	15.6184798800000	0.2209027679000	10.1891568300000
15.6780924000000	0.1884501698000	10.1889327400000	15.6780924000000	0.1884501698000	10.1889327400000
15.7377049200000	0.1568597218000	10.1912569300000	15.7377049200000	0.1568597218000	10.1912569300000
15.7973174400000	0.0831192304800	10.1882259700000	15.7973174400000	0.0831192304800	10.1882259700000
15.8569299600000	0.0951924734700	10.1872656700000	15.8569299600000	0.0951924734700	10.1872656700000
15.9165424700000	0.1192194185000	10.1880721500000	15.9165424700000	0.1192194185000	10.1880721500000
15.9761549900000	0.1316283866000	10.1884087200000	15.9761549900000	0.1316283866000	10.1884087200000
16.0357675100000	0.1211361282000	10.1870320800000	16.0357675100000	0.1211361282000	10.1870320800000
16.0953800300000	0.0794667527000	10.1903613900000	16.0953800300000	0.0794667527000	10.1903613900000
16.1549925500000	0.0206588629700	10.1915032700000	16.1549925500000	0.0206588629700	10.1915032700000
16.2146050700000	0.0248461965400	10.1925235600000	16.2146050700000	0.0248461965400	10.1925235600000
16.2742175900000	0.0356539795800	10.1892220200000	16.2742175900000	0.0356539795800	10.1892220200000
16.3338301000000	0.0059173554280	10.1893394700000	16.3338301000000	0.0059173554280	10.1893394700000
16.3934426200000	-0.0303030099100	10.1855324400000	16.3934426200000	-0.0303030099100	10.1855324400000
16.4530551400000	-0.1751752721000	10.1866698100000	16.4530551400000	-0.1751752721000	10.1866698100000
16.5126676600000	-0.1597988347000	10.1860539900000	16.5126676600000	-0.1597988347000	10.1860539900000
16.5722801800000	-0.1731988694000	10.1853441500000	16.5722801800000	-0.1731988694000	10.1853441500000
16.6318927000000	-0.3652501709000	10.1885082000000	16.6318927000000	-0.3652501709000	10.1885082000000
16.6915052200000	-0.2817166780000	10.1852970800000	16.6915052200000	-0.2817166780000	10.1852970800000
16.7511177300000	-0.3119823241000	10.1857140700000	16.7511177300000	-0.3119823241000	10.1857140700000
16.8107302500000	-0.3912560316000	10.1873421600000	16.8107302500000	-0.3912560316000	10.1873421600000
16.8703427700000	-0.3619589023000	10.1884470500000	16.8703427700000	-0.3619589023000	10.1884470500000
16.9299552900000	-0.3518404274000	10.1892581900000	16.9299552900000	-0.3518404274000	10.1892581900000
16.9895678100000	-0.3763137499000	10.1878148400000	16.9895678100000	-0.3763137499000	10.1878148400000
