GMfasBEST			GMext					
t	x	y	t	x	y			
0.00000000000	17.58129246000	1.00276570400	0.00000000000	4.74332396100	11.34970804000			
0.05961251863	17.62440276000	0.99783510900	0.05961251863	4.74251819500	11.34970276000			
0.11922503730	17.71600645000	0.98883222360	0.11922503730	4.74158234100	11.35001690000			
0.17883755590	17.76579374000	0.98617593300	0.17883755590	4.73917261700	11.35077788000			
0.23845007450	17.78036144000	0.98635130740	0.23845007450	4.73887149900	11.35109525000			
0.29806259310	17.86345346000	0.97807711010	0.29806259310	4.72948795100	11.35328588000			
0.35767511180	17.91584637000	0.97493923180	0.35767511180	4.72298747900	11.35554955000			
0.41728763040	18.02366445000	0.96489116910	0.41728763040	4.71871500600	11.35716381000			
0.47690014900	18.08023396000	0.95906758380	0.47690014900	4.71247120200	11.35722706000			
0.53651266770	18.17035501000	0.94593178300	0.53651266770	4.71845743500	11.35632088000			
0.59612518630	18.27277814000	0.93334282030	0.59612518630	4.71798652900	11.35828817000			
0.65573770490	18.36214579000	0.92504614320	0.65573770490	4.72154376300	11.35606683000			
0.71535022350	18.39233160000	0.92393870130	0.71535022350	4.71163663500	11.35764349000			
0.77496274220	18.44703598000	0.92039001580	0.77496274220	4.71273066600	11.35834788000			
0.83457526080	18.50941494000	0.90992620440	0.83457526080	4.71269760300	11.35785167000			
0.89418777940	18.50654823000	0.90821090040	0.89418777940	4.70850811400	11.35803973000			
0.95380029810	18.51894367000	0.90714644260	0.95380029810	4.69840815100	11.35922437000			
1.01341281700	18.63163054000	0.89608380080	1.01341281700	4.68844829500	11.35864265000			
1.07302533500	18.74506396000	0.88091748670	1.07302533500	4.68505470600	11.35915677000			
1.13263785400	18.78535817000	0.87449980100	1.13263785400	4.68333242800	11.35919034000			
1.19225037300	18.89696154000	0.86130842950	1.19225037300	4.68548487700	11.35885439000			
1.25186289100	19.04895219000	0.84841092070	1.25186289100	4.68084618600	11.35776898000			
1.31147541000	19.12780854000	0.83890682850	1.31147541000	4.67729247200	11.35840592000			
1.37108792800	19.23365620000	0.82685241350	1.37108792800	4.68298714600	11.35652684000			
1.43070044700	19.30846652000	0.81832025680	1.43070044700	4.67904699300	11.35798832000			
1.49031296600	19.37455261000	0.81049530470	1.49031296600	4.68111346300	11.35813147000			
1.54992548400	19.39206748000	0.80934651500	1.54992548400	4.67301732800	11.35866596000			
1.60953800300	19.46235572000	0.80145946440	1.60953800300	4.67151217400	11.36015032000			
1.66915052200	19.53220141000	0.79241360150	1.66915052200	4.66750855300	11.36130304000			
1.72876304000	19.57764811000	0.78616733240	1.72876304000	4.66244964000	11.36168230000			
1.78837555900	19.69304147000	0.77134589580	1.78837555900	4.66255288200	11.36218939000			
1.84798807700	19.71215532000	0.77161027380	1.84798807700	4.66004718400	11.36212453000			
1.90760059600	19.82095504000	0.76149763340	1.90760059600	4.66383015400	11.36216543000			
1.96721311500	19.89304250000	0.75305038110	1.96721311500	4.65979836000	11.36205962000			
2.02682563300	19.88196214000	0.75666040480	2.02682563300	4.65508488700	11.36336525000			
2.08643815200	19.96142218000	0.75213559270	2.08643815200	4.65760490900	11.36339696000			
