SOLend2BEST			SOLext		
t	x	y	t	x	y
0.000000000000	21.624999530000	7.362499840000	0.000000000000	27.735030910000	14.227940870000
0.023795359900	21.623083680000	7.361834850000	0.023795359900	27.738849740000	14.227165820000
0.047590719810	21.617561540000	7.360873139000	0.047590719810	27.737559210000	14.227681240000
0.071386079710	21.619100650000	7.361173881000	0.071386079710	27.738087050000	14.227961630000
0.095181439620	21.619886520000	7.361318882000	0.095181439620	27.737143350000	14.227910600000
0.118976799500	21.612234140000	7.359491799000	0.118976799500	27.735950350000	14.227919040000
0.142772159400	21.616477910000	7.359451438000	0.142772159400	27.735463920000	14.227595200000
0.166567519300	21.611245810000	7.358837731000	0.166567519300	27.734891560000	14.227729650000
0.190362879200	21.604499700000	7.357227445000	0.190362879200	27.734631740000	14.227822790000
0.214158239100	21.604160280000	7.355586396000	0.214158239100	27.735489040000	14.228369250000
0.237953599000	21.606486190000	7.356830031000	0.237953599000	27.735522370000	14.227914720000
0.261748959000	21.606234890000	7.357447623000	0.261748959000	27.735667910000	14.228332180000
0.285544318900	21.608427870000	7.357900214000	0.285544318900	27.736370970000	14.228105070000
0.309339678800	21.607568240000	7.358214278000	0.309339678800	27.735497970000	14.228293860000
0.333135038700	21.602276520000	7.359830593000	0.333135038700	27.734497730000	14.227788580000
0.356930398600	21.599225050000	7.359360603000	0.356930398600	27.734865070000	14.228226820000
0.380725758500	21.596901440000	7.360534225000	0.380725758500	27.734885440000	14.227665780000
0.404521118400	21.603288710000	7.360984934000	0.404521118400	27.734335310000	14.228343370000
0.428316478300	21.603575220000	7.359880514000	0.428316478300	27.733817980000	14.228039190000
0.452111838200	21.602151810000	7.360344827000	0.452111838200	27.735426830000	14.227411260000
0.475907198100	21.600569750000	7.361100062000	0.475907198100	27.735703360000	14.227787740000
0.499702558000	21.602882800000	7.361272249000	0.499702558000	27.733781200000	14.228066670000
0.523497917900	21.607253080000	7.360552567000	0.523497917900	27.732972250000	14.227744360000
0.547293277800	21.611577170000	7.360893831000	0.547293277800	27.736497650000	14.227840700000
0.571088637700	21.616288780000	7.360847055000	0.571088637700	27.735542270000	14.227349390000
0.594883997600	21.617368650000	7.360907554000	0.594883997600	27.735433590000	14.227266510000
0.618679357500	21.617280140000	7.361109555000	0.618679357500	27.735288270000	14.228337310000
0.642474717400	21.619816050000	7.361598597000	0.642474717400	27.734046830000	14.228044630000
0.666270077300	21.618935450000	7.361499897000	0.666270077300	27.734011040000	14.228252240000
0.690065437200	21.617339310000	7.361275543000	0.690065437200	27.732845630000	14.227188580000
0.713860797100	21.619701920000	7.362046906000	0.713860797100	27.734801420000	14.227319510000
