SOLfasBEST			SOLext		
t	x	y	t	x	y
0.000000000000	2.353525272000	6.762661224000	0.000000000000	24.470989230000	12.013651620000
0.018682509430	2.353055437000	6.762127546000	0.018682509430	24.471247270000	12.013373330000
0.037365018870	2.353089409000	6.762165625000	0.037365018870	24.471323550000	12.013193740000
0.056047528300	2.352397530000	6.762351835000	0.056047528300	24.471613130000	12.013306030000
0.074730037740	2.353106230000	6.762144685000	0.074730037740	24.471086800000	12.013333740000
0.093412547170	2.351669538000	6.762651386000	0.093412547170	24.471286620000	12.013412590000
0.112095056600	2.351745796000	6.762432145000	0.112095056600	24.471171500000	12.013347710000
0.130777566000	2.351276476000	6.762526706000	0.130777566000	24.471592310000	12.013440910000
0.149460075500	2.351833519000	6.762671386000	0.149460075500	24.471370960000	12.013367760000
0.168142584900	2.352322869000	6.762523362000	0.168142584900	24.471480980000	12.013618600000
0.186825094300	2.351266786000	6.762446881000	0.186825094300	24.471536490000	12.013395850000
0.205507603800	2.351932504000	6.762193630000	0.205507603800	24.471269760000	12.013529810000
0.224190113200	2.352531842000	6.762299459000	0.224190113200	24.470718040000	12.013580350000
0.242872622700	2.352358044000	6.761982241000	0.242872622700	24.471929550000	12.013427590000
0.261555132100	2.352880778000	6.762059942000	0.261555132100	24.470825200000	12.013250870000
0.280237641500	2.353561501000	6.761901547000	0.280237641500	24.471233160000	12.013279530000
0.298920151000	2.353275698000	6.762022410000	0.298920151000	24.471039820000	12.013293430000
0.317602660400	2.353461017000	6.762021090000	0.317602660400	24.471061840000	12.013229100000
0.336285169800	2.352828132000	6.762054499000	0.336285169800	24.471481290000	12.013131660000
0.354967679300	2.353430768000	6.761993710000	0.354967679300	24.471141040000	12.013199070000
0.373650188700	2.352907359000	6.761882454000	0.373650188700	24.471039840000	12.013340980000
0.392332698100	2.351554498000	6.761955198000	0.392332698100	24.471256860000	12.013267540000
0.411015207600	2.351308659000	6.761971809000	0.411015207600	24.471325580000	12.013388890000
0.429697717000	2.351361488000	6.762075148000	0.429697717000	24.470703200000	12.013275700000
0.448380226400	2.351174957000	6.761909727000	0.448380226400	24.470939590000	12.013133130000
0.467062735900	2.350980780000	6.762161408000	0.467062735900	24.471487210000	12.013030830000
0.485745245300	2.350076080000	6.761873953000	0.485745245300	24.469974090000	12.013276520000
0.504427754700	2.349580435000	6.761912891000	0.504427754700	24.470797550000	12.013140000000
0.523110264200	2.349220842000	6.762199064000	0.523110264200	24.471477080000	12.013131610000
0.541792773600	2.350426891000	6.761670486000	0.541792773600	24.471049610000	12.013263160000
0.560475283000	2.349947850000	6.761689919000	0.560475283000	24.471137960000	12.013215170000
0.579157792500	2.349512508000	6.761706186000	0.579157792500	24.470752610000	12.013157010000
0.597840301900	2.349823958000	6.761726664000	0.597840301900	24.471226750000	12.013089800000
0.616522811300	2.349003837000	6.761798443000	0.616522811300	24.470909240000	12.013116120000
0.635205320800	2.348032922000	6.761881294000	0.635205320800	24.470479500000	12.013142430000
0.653887830200	2.348315124000	6.762075431000	0.653887830200	24.469623850000	12.013226230000
0.672570339600	2.348008008000	6.762220317000	0.672570339600	24.471096120000	12.012977630000
0.691252849100	2.348663238000	6.762463465000	0.691252849100	24.471143760000	12.013002460000
0.709935358500	2.347532902000	6.762268638000	0.709935358500	24.471406700000	12.013071640000
0.728617868000	2.349400859000	6.762366991000	0.728617868000	24.471416200000	12.012924090000
0.747300377400	2.350625647000	6.762265769000	0.747300377400	24.471038530000	12.013072100000
0.765982886800	2.349379724000	6.762135442000	0.765982886800	24.470882520000	12.013180990000
0.784665396300	2.349641634000	6.762085418000	0.784665396300	24.470841610000	12.013330700000
0.803347905700	2.349169623000	6.762065118000	0.803347905700	24.471023460000	12.013354600000
0.822030415100	2.348474586000	6.762262993000	0.822030415100	24.471218570000	12.012902190000
0.840712924600	2.348022074000	6.762457654000	0.840712924600	24.470653330000	12.013119670000
0.859395434000	2.348705363000	6.761671938000	0.859395434000	24.471480920000	12.012843960000
0.878077943400	2.348196901000	6.761944967000	0.878077943400	24.470585670000	12.013381970000
0.896760452900	2.346998646000	6.761821857000	0.896760452900	24.471382330000	12.013174340000
0.915442962300	2.346233311000	6.761895712000	0.915442962300	24.471500210000	12.013036880000
0.934125471700	2.345900876000	6.761664204000	0.934125471700	24.471546880000	12.013271160000
0.952807981200	2.345910306000	6.761105862000	0.952807981200	24.471869740000	12.013325700000
0.971490490600	2.345325623000	6.761132577000	0.971490490600	24.469808210000	12.013549750000
0.990173000000	2.334353837000	6.763594502000	0.990173000000	24.471217290000	12.013584720000
1.008855509000	2.290514123000	6.762469817000	1.008855509000	24.470599330000	12.014013210000
1.027538019000	2.237674696000	6.758646427000	1.027538019000	24.471471480000	12.014160360000
1.046220528000	2.214864291000	6.760108415000	1.046220528000	24.470075290000	12.014468410000
1.064903038000	2.196530265000	6.760337110000	1.064903038000	24.471389890000	12.014737140000
1.083585547000	2.178738576000	6.760841187000	1.083585547000	24.474977110000	12.013840660000
1.102268057000	2.093919496000	6.755109443000	1.102268057000	24.474781040000	12.014290110000
1.120950566000	1.892237315000	6.740686073000	1.120950566000	24.472063710000	12.014498230000
1.139633076000	1.558491441000	6.685825096000	1.139633076000	24.470836070000	12.015115580000
1.158315585000	1.407653134000	6.667195883000	1.158315585000	24.473102590000	12.010700400000
1.176998094000	1.336461440000	6.660645900000	1.176998094000	24.477202450000	12.009756670000
1.195680604000	1.224040704000	6.642750767000	1.195680604000	24.472295510000	12.008854200000
1.214363113000	1.112183827000	6.625914432000	1.214363113000	24.477443820000	12.008179370000
1.233045623000	0.956924575200	6.628905336000	1.233045623000	24.474011330000	12.001125980000
1.251728132000	0.804798905600	6.607414739000	1.251728132000	24.460842760000	12.004748260000
1.270410642000	0.758333576100	6.601131354000	1.270410642000	24.461331560000	12.007488240000
1.289093151000	0.569191201500	6.591329307000	1.289093151000	24.461644320000	12.005609800000
1.307775660000	0.438425633600	6.585070391000	1.307775660000	24.465774840000	12.003634150000
1.326458170000	0.271206976400	6.589014400000	1.326458170000	24.466253390000	12.001757370000
1.345140679000	0.110556179000	6.587435154000	1.345140679000	24.476341650000	11.995223620000
1.363823189000	0.052235627600	6.583099583000	1.363823189000	24.479086280000	11.993221230000
