GMendBEST			GMext		
t	x	y	t	x	y
0.000000000000	31.343046950000	0.774806682900	0.000000000000	47.777536800000	10.009933110000
0.018409764540	31.343387430000	0.774949074900	0.018409764540	47.777021480000	10.010123150000
0.036819529080	31.343461910000	0.774918426600	0.036819529080	47.777022370000	10.009716910000
0.055229293620	31.343550570000	0.774896650000	0.055229293620	47.777474080000	10.010121060000
0.073639058160	31.343673680000	0.774831589100	0.073639058160	47.777712370000	10.009151100000
0.092048822700	31.343950310000	0.774835991900	0.092048822700	47.777348140000	10.009311520000
0.110458587200	31.343972600000	0.774828810700	0.110458587200	47.777136120000	10.009067280000
0.128868351800	31.343862480000	0.774800407800	0.128868351800	47.777817180000	10.009587360000
0.147278116300	31.343792870000	0.774841629200	0.147278116300	47.776980590000	10.009944670000
0.165687880900	31.343895820000	0.774852945100	0.165687880900	47.776457390000	10.009877230000
0.184097645400	31.343127850000	0.775015981400	0.184097645400	47.777212690000	10.009550770000
0.202507409900	31.343128050000	0.774874837200	0.202507409900	47.776783700000	10.009707870000
0.220917174500	31.343028880000	0.774961054400	0.220917174500	47.776952540000	10.009758120000
0.239326939000	31.343066120000	0.774823418900	0.239326939000	47.776562130000	10.010378810000
0.257736703500	31.342788940000	0.774837709100	0.257736703500	47.776569700000	10.009706860000
0.276146468100	31.342632850000	0.774795634200	0.276146468100	47.776310490000	10.010148280000
0.294556232600	31.343111510000	0.774688570900	0.294556232600	47.777422580000	10.009607480000
0.312965997200	31.342707690000	0.774727733100	0.312965997200	47.777060320000	10.009685400000
0.331375761700	31.342776380000	0.774758610400	0.331375761700	47.776936370000	10.009481590000
0.349785526200	31.343018630000	0.774849358600	0.349785526200	47.776755120000	10.009526910000
0.368195290800	31.343113700000	0.774666906600	0.368195290800	47.775964570000	10.010096920000
0.386605055300	31.343409410000	0.774741991200	0.386605055300	47.776918680000	10.009061990000
0.405014819900	31.343354910000	0.774717606800	0.405014819900	47.776654980000	10.009685900000
0.423424584400	31.344067670000	0.774809310100	0.423424584400	47.776976650000	10.009555150000
0.441834348900	31.343813910000	0.774827116300	0.441834348900	47.776808890000	10.009947520000
0.460244113500	31.343853430000	0.774790028600	0.460244113500	47.777122190000	10.009569490000
0.478653878000	31.343950440000	0.774783620200	0.478653878000	47.776742560000	10.009588900000
0.497063642600	31.343847200000	0.774840541500	0.497063642600	47.777129810000	10.009648780000
0.515473407100	31.343601550000	0.774818808800	0.515473407100	47.777178750000	10.009531480000
0.533883171600	31.344196440000	0.774731102800	0.533883171600	47.776937090000	10.009709510000
0.552292936200	31.344238830000	0.774879055800	0.552292936200	47.776747850000	10.009527460000
0.570702700700	31.344037530000	0.774927173700	0.570702700700	47.776826290000	10.009389040000
0.589112465300	31.343815950000	0.774789659600	0.589112465300	47.776373050000	10.009390880000
0.607522229800	31.344778800000	0.774886928100	0.607522229800	47.777264200000	10.009454880000
0.625931994300	31.344143830000	0.774810114500	0.625931994300	47.775971740000	10.010072390000
0.644341758900	31.344738260000	0.774742636700	0.644341758900	47.777325610000	10.008696370000
0.662751523400	31.344506910000	0.774591049400	0.662751523400	47.776478090000	10.009596830000
0.681161287900	31.344378450000	0.774745743200	0.681161287900	47.776296850000	10.009894800000
0.699571052500	31.345049750000	0.774741573000	0.699571052500	47.776200870000	10.010093410000
0.717980817000	31.345154240000	0.774779907600	0.717980817000	47.776274760000	10.009041780000
0.736390581600	31.344686170000	0.774757834900	0.736390581600	47.775856590000	10.010008250000
0.754800346100	31.345429210000	0.774664406200	0.754800346100	47.776862340000	10.009448780000
0.773210110600	31.345156390000	0.774635163500	0.773210110600	47.777015720000	10.009521930000
0.791619875200	31.345328270000	0.774733127000	0.791619875200	47.777272220000	10.009372370000
0.810029639700	31.344999130000	0.774879214200	0.810029639700	47.776893910000	10.009742430000
0.828439404300	31.345042500000	0.774981054600	0.828439404300	47.776539490000	10.009429770000
0.846849168800	31.345258180000	0.774967630000	0.846849168800	47.775928960000	10.010469670000
0.865258933300	31.344686280000	0.774921499100	0.865258933300	47.776354290000	10.009614290000
0.883668697900	31.345134320000	0.774901553200	0.883668697900	47.776204670000	10.009949320000
0.902078462400	31.343894260000	0.774942748800	0.902078462400	47.775757930000	10.010485990000
0.920488227000	31.343935350000	0.774711379300	0.920488227000	47.775437150000	10.010608110000
