SOLfas			SOLext		
t	x	y	t	x	y
0	-1.115789449	8.82105244	0	-12.91032401	14.72700167
0.059612519	-1.103769329	8.822944463	0.059612519	-12.92454078	14.72676754
0.119225037	-1.086553328	8.842529873	0.119225037	-12.95849509	14.72639812
0.178837556	-1.096424286	8.843467254	0.178837556	-13.02853309	14.72571965
0.238450075	-1.04143938	8.842815197	0.238450075	-13.05497301	14.72574773
0.298062593	-0.908154802	8.834816812	0.298062593	-13.06267677	14.72575836
0.357675112	-0.832307973	8.828398717	0.357675112	-13.06755787	14.72568406
0.41728763	-0.82380104	8.826006621	0.41728763	-13.08063309	14.72556161
0.476900149	-0.77913174	8.827880612	0.476900149	-13.08950995	14.72622077
0.536512668	-0.700473868	8.836069937	0.536512668	-13.0890027	14.72538846
0.596125186	-0.550836418	8.877524755	0.596125186	-13.09606287	14.72553257
0.655737705	-0.530092511	8.888756809	0.655737705	-13.09461146	14.7257819
0.715350224	-0.419050139	8.884615961	0.715350224	-13.09245755	14.72575369
0.774962742	-0.393940449	8.891103004	0.774962742	-13.09197438	14.72646581
0.834575261	-0.366867363	8.888805818	0.834575261	-13.09497023	14.7257676
0.894187779	-0.346240651	8.893524429	0.894187779	-13.09151682	14.72558639
0.953800298	-0.323185995	8.896370547	0.953800298	-13.09662091	14.7264279
1.013412817	-0.225976101	8.900498036	1.013412817	-13.09322845	14.72639854
1.073025335	-0.173788483	8.904471834	1.073025335	-13.08808129	14.72647044
1.132637854	-0.120610764	8.898421521	1.132637854	-13.08964837	14.72629283
1.192250373	-0.031371978	8.896446732	1.192250373	-13.08840788	14.72645888
1.251862891	0.032336935	8.90307807	1.251862891	-13.08672885	14.72661086
1.31147541	0.057925733	8.902726877	1.31147541	-13.09072314	14.72590583
1.371087928	0.103437222	8.897810215	1.371087928	-13.09281867	14.72672867
1.430700447	0.154997617	8.899907952	1.430700447	-13.11161456	14.7257122
1.490312966	0.20108389	8.900957053	1.490312966	-13.13240843	14.72622988
1.549925484	0.241257109	8.898245965	1.549925484	-13.14373777	14.72626485
1.609538003	0.299295101	8.895414218	1.609538003	-13.15416365	14.72641376
1.669150522	0.332354815	8.898035301	1.669150522	-13.15814801	14.72641192
1.72876304	0.309783339	8.898825282	1.72876304	-13.17537651	14.72651169
1.788375559	0.314512255	8.903199587	1.788375559	-13.18889387	14.72585433
1.847988077	0.355472597	8.906374396	1.847988077	-13.19197938	14.72596303
1.907600596	0.432742618	8.910202281	1.907600596	-13.19656303	14.72616803
1.967213115	0.502347138	8.908111791	1.967213115	-13.1999823	14.72622631
2.026825633	0.532911716	8.908762664	2.026825633	-13.21094786	14.72632837
2.086438152	0.577156495	8.90485161	2.086438152	-13.22191163	14.72677968
2.146050671	0.6277403	8.903114295	2.146050671	-13.2285654	14.72713279
2.205663189	0.65390301	8.902824123	2.205663189	-13.24088006	14.72691674
2.265275708	0.680065721	8.91256653	2.265275708	-13.24559227	14.72711924
2.324888227	0.710931264	8.908345717	2.324888227	-13.26453842	14.72717075
2.384500745	0.736632827	8.909017479	2.384500745	-13.28332388	14.72727856
2.444113264	0.762237155	8.909254576	2.444113264	-13.31067683	14.72726738
2.503725782	0.804766202	8.913345355	2.503725782	-13.31769596	14.72692473
2.563338301	0.914107554	8.912719981	2.563338301	-13.32564875	14.72641903
2.62295082	0.897709815	8.915158031	2.62295082	-13.34722755	14.72642665
2.682563338	0.971718593	8.912875591	2.682563338	-13.35389437	14.72627612
2.742175857	1.067669826	8.917913876	2.742175857	-13.36054118	14.72621665
2.801788376	1.146791659	8.920265157	2.801788376	-13.36326849	14.72586812
2.861400894	1.191466687	8.916947439	2.861400894	-13.36897238	14.72618436
2.921013413	1.21455692	8.918604642	2.921013413	-13.37019476	14.72639544
2.980625931	1.227549653	8.919162113	2.980625931	-13.38310889	14.72674388
3.04023845	1.292027394	8.918323588	3.04023845	-13.39233447	14.7267045
3.099850969	1.338119912	8.923141128	3.099850969	-13.39152248	14.72677365
3.159463487	1.424514257	8.93665345	3.159463487	-13.39735199	14.72714494
3.219076006	1.485806681	8.965002939	3.219076006	-13.40879016	14.72727661
3.278688525	1.499917973	8.977470618	3.278688525	-13.42862423	14.7283314
3.338301043	1.520619063	8.981581342	3.338301043	-13.44146412	14.72912729
