CALins			CALext		
t	x	y	t	x	y
0.000000000000	25.021934610000	5.034507910000	0.000000000000	-17.307353950000	14.610547320000
0.018485313420	25.021310130000	5.035573848000	0.018485313420	-17.306912650000	14.608773870000
0.036970626840	25.020786090000	5.035098784000	0.036970626840	-17.306771640000	14.608675530000
0.055455940260	25.021544960000	5.034256546000	0.055455940260	-17.309145780000	14.608923990000
0.073941253670	25.021487680000	5.034068951000	0.073941253670	-17.308400920000	14.609301960000
0.092426567090	25.021252390000	5.034790281000	0.092426567090	-17.308826430000	14.609439410000
0.110911880500	25.019974450000	5.033850430000	0.110911880500	-17.307776570000	14.609078280000
0.129397193900	25.020844420000	5.034805310000	0.129397193900	-17.306395760000	14.609325030000
0.147882507300	25.019998920000	5.033854818000	0.147882507300	-17.307507990000	14.609381810000
0.166367820800	25.021227530000	5.034606123000	0.166367820800	-17.307744090000	14.608974410000
0.184853134200	25.020664120000	5.035176881000	0.184853134200	-17.306887090000	14.608944900000
0.203338447600	25.020619010000	5.034212059000	0.203338447600	-17.306893670000	14.608917040000
0.221823761000	25.023215230000	5.034261361000	0.221823761000	-17.306600460000	14.609497540000
0.240309074400	25.020430370000	5.033439478000	0.240309074400	-17.307715310000	14.609457740000
0.258794387900	25.020799070000	5.034727407000	0.258794387900	-17.306000870000	14.609022050000
0.277279701300	25.022462750000	5.034711054000	0.277279701300	-17.307487500000	14.609486910000
0.295765014700	25.023476320000	5.034819358000	0.295765014700	-17.306241720000	14.608968190000
0.314250328100	25.021680980000	5.034404599000	0.314250328100	-17.307563240000	14.609145100000
0.332735641500	25.024670670000	5.034264828000	0.332735641500	-17.306717200000	14.609448720000
0.351220955000	25.023310240000	5.035163967000	0.351220955000	-17.305921420000	14.609305960000
0.369706268400	25.023656420000	5.034986277000	0.369706268400	-17.307489010000	14.609541070000
0.388191581800	25.023908300000	5.034989828000	0.388191581800	-17.307802490000	14.609349990000
0.406676895200	25.022631690000	5.034260716000	0.406676895200	-17.306957890000	14.609476440000
0.425162208600	25.022153710000	5.035102262000	0.425162208600	-17.306978100000	14.609456520000
0.443647522000	25.021762910000	5.035095381000	0.443647522000	-17.307158390000	14.609555540000
0.462132835500	25.023976010000	5.035235368000	0.462132835500	-17.306837860000	14.609583590000
0.480618148900	25.021625940000	5.034598435000	0.480618148900	-17.306421400000	14.609508780000
0.499103462300	25.021742210000	5.035347823000	0.499103462300	-17.305781860000	14.608917470000
0.517588775700	25.022980440000	5.036074551000	0.517588775700	-17.306580470000	14.609092670000
0.536074089100	25.022130060000	5.036075261000	0.536074089100	-17.306506800000	14.608958790000
0.554559402600	25.024506950000	5.035859100000	0.554559402600	-17.307209380000	14.609140170000
0.573044716000	25.024045660000	5.035665615000	0.573044716000	-17.307117240000	14.609355200000
0.591530029400	25.022132080000	5.036188820000	0.591530029400	-17.307274010000	14.609242100000
0.610015342800	25.022488710000	5.035708480000	0.610015342800	-17.307229160000	14.609574520000
0.628500656200	25.024153340000	5.035773501000	0.628500656200	-17.306837490000	14.608893370000
0.646985969600	25.025810730000	5.036670529000	0.646985969600	-17.307945670000	14.609758330000
0.665471283100	25.025771740000	5.036136098000	0.665471283100	-17.307533960000	14.609501830000
0.683956596500	25.025665740000	5.035736673000	0.683956596500	-17.307583980000	14.609576370000
0.702441909900	25.025928000000	5.036454186000	0.702441909900	-17.306762510000	14.609773020000
0.720927223300	25.026015200000	5.035602471000	0.720927223300	-17.307237580000	14.609243850000
0.739412536700	25.026260820000	5.035775522000	0.739412536700	-17.306708390000	14.609611590000
0.757897850200	25.022574430000	5.035224923000	0.757897850200	-17.307434260000	14.609745030000
0.776383163600	25.024446520000	5.036052596000	0.776383163600	-17.306771430000	14.609654180000
0.794868477000	25.025745060000	5.035823926000	0.794868477000	-17.307823050000	14.608567710000
0.813353790400	25.023930930000	5.035214162000	0.813353790400	-17.307749940000	14.609138820000
0.831839103800	25.024198260000	5.035500582000	0.831839103800	-17.307551990000	14.609153280000
0.850324417300	25.023105450000	5.035696535000	0.850324417300	-17.307586940000	14.609332830000
0.868809730700	25.025004700000	5.035021051000	0.868809730700	-17.307971630000	14.609351490000
0.887295044100	25.024952980000	5.034664325000	0.887295044100	-17.307908110000	14.609160620000
0.905780357500	25.025622460000	5.034250955000	0.905780357500	-17.306755250000	14.609835690000
0.924265670900	25.024838050000	5.033163106000	0.924265670900	-17.306922530000	14.609566070000
0.942750984300	25.024457140000	5.033118320000	0.942750984300	-17.307981760000	14.609534200000
0.961236297800	25.021409630000	5.033994728000	0.961236297800	-17.307034860000	14.609992450000
0.979721611200	25.025201930000	5.034130434000	0.979721611200	-17.307147400000	14.609263700000
0.998206924600	25.025811700000	5.033484415000	0.998206924600	-17.306566880000	14.609769050000
1.016692238000	25.027325420000	5.033463710000	1.016692238000	-17.306578040000	14.609839510000
1.035177551000	25.026520410000	5.032490121000	1.035177551000	-17.307562840000	14.609199210000
1.053662865000	25.026215150000	5.032880584000	1.053662865000	-17.306956560000	14.609051930000
1.072148178000	25.024213430000	5.032955526000	1.072148178000	-17.307743630000	14.609547620000
1.090633492000	25.026601910000	5.033148238000	1.090633492000	-17.307964730000	14.609349290000
1.109118805000	25.025779700000	5.032637375000	1.109118805000	-17.306932720000	14.609255270000
1.127604119000	25.028463000000	5.033039417000	1.127604119000	-17.308496300000	14.609628660000
1.146089432000	25.027167650000	5.032634912000	1.146089432000	-17.308013930000	14.609240290000
1.164574745000	25.024008530000	5.032483027000	1.164574745000	-17.307955570000	14.609662320000
