SOLfas2			SOLext		
t	x	y	t	x	y
0.0000000000000	9.2356183970000	14.4996056700000	0.0000000000000	0.9229242274000	22.3784315400000
0.0612857755700	9.3413233800000	14.5038190300000	0.0612857755700	0.9233608615000	22.3777803100000
0.1225715511000	9.2809572000000	14.5008452900000	0.1225715511000	0.9231388857000	22.3777298300000
0.1838573267000	9.3235922380000	14.5026436400000	0.1838573267000	0.9233742305000	22.3776449000000
0.2451431023000	9.2771304430000	14.5038307300000	0.2451431023000	0.9234675623000	22.3776450000000
0.3064288779000	9.4029951460000	14.5103405600000	0.3064288779000	0.9233284552000	22.3775720100000
0.3677146534000	9.4130689830000	14.5076609400000	0.3677146534000	0.9235400557000	22.3774777500000
0.4290004290000	9.4193998480000	14.5092682000000	0.4290004290000	0.9243834646000	22.3775952000000
0.4902862046000	9.4193499890000	14.5049919900000	0.4902862046000	0.9237943542000	22.3775889600000
0.5515719801000	9.4317928800000	14.5075562500000	0.5515719801000	0.9252325283000	22.3776156700000
0.6128577557000	9.4505553410000	14.5040419000000	0.6128577557000	0.9242882219000	22.3776152800000
0.6741435313000	9.5053241240000	14.5006543500000	0.6741435313000	0.9254337148000	22.3777172200000
0.7354293069000	9.5696124120000	14.4951739100000	0.7354293069000	0.9247965827000	22.3775100500000
0.7967150824000	9.5500162590000	14.4989799800000	0.7967150824000	0.9244452310000	22.3778062400000
0.8580008580000	9.6102841170000	14.5020485200000	0.8580008580000	0.9233724535000	22.3775490600000
0.9192866336000	9.7035555650000	14.5105023800000	0.9192866336000	0.9242910886000	22.3776412900000
0.9805724091000	9.7256210580000	14.5056273900000	0.9805724091000	0.9235444315000	22.3777380300000
1.0418581850000	9.6776285380000	14.5083019000000	1.0418581850000	0.9237717860000	22.3776259300000
1.1031439600000	9.6866555020000	14.5077424400000	1.1031439600000	0.9249588562000	22.3777016100000
1.1644297360000	9.7498483670000	14.5058847500000	1.1644297360000	0.9253926843000	22.3778215200000
1.2257155110000	9.7618262590000	14.5078789200000	1.2257155110000	0.9258358092000	22.3777776800000
1.2870012870000	9.7865836870000	14.5104721000000	1.2870012870000	0.9245265945000	22.3778090100000
1.3482870630000	9.8411559010000	14.5056628500000	1.3482870630000	0.9248268199000	22.3779568900000
1.4095728380000	9.9288248050000	14.5068587800000	1.4095728380000	0.9250864442000	22.3781685800000
1.4708586140000	10.0439267200000	14.5088574900000	1.4708586140000	0.9260643264000	22.3783832700000
1.5321443890000	10.0753676600000	14.5103111100000	1.5321443890000	0.9231619630000	22.3780659100000
1.5934301650000	10.0382998200000	14.5145278700000	1.5934301650000	0.9231623823000	22.3782203600000
1.6547159400000	10.0580855400000	14.5144506100000	1.6547159400000	0.9232271407000	22.3781584100000
1.7160017160000	10.0726410900000	14.5147399000000	1.7160017160000	0.9222147727000	22.3783080700000
1.7772874920000	10.1744069000000	14.5186129400000	1.7772874920000	0.9207473082000	22.3781762200000
1.8385732670000	10.2023260400000	14.5160622100000	1.8385732670000	0.9180945840000	22.3783683100000
1.8998590430000	10.2568780000000	14.5124221400000	1.8998590430000	0.9160673845000	22.3782614200000
1.9611448180000	10.2270669100000	14.5064141400000	1.9611448180000	0.9131488365000	22.3780894900000
2.0224305940000	10.2373855100000	14.5041142200000	2.0224305940000	0.9163610107000	22.3781800600000
2.0837163690000	10.2831231500000	14.5002851700000	2.0837163690000	0.9164835644000	22.3782311900000
2.1450021450000	10.2668070400000	14.5029735200000	2.1450021450000	0.9190875230000	22.3779915400000
2.2062879210000	10.3156681300000	14.5015055100000	2.2062879210000	0.9195609599000	22.3778476900000
2.2675736960000	10.3603971900000	14.5076276500000	2.2675736960000	0.9181143429000	22.3778814200000
2.3288594720000	10.3506002500000	14.5047459300000	2.3288594720000	0.9174301510000	22.3777292300000
2.3901452470000	10.3677733700000	14.5042409100000	2.3901452470000	0.9168524503000	22.3778852300000
2.4514310230000	10.3791746700000	14.5026811500000	2.4514310230000	0.9184880772000	22.3776707700000
2.5127167980000	10.3540148400000	14.4995705800000	2.5127167980000	0.9204540725000	22.3777321500000
2.5740025740000	10.3726562400000	14.5036724500000	2.5740025740000	0.9205419092000	22.3778161200000
2.6352883500000	10.4246708400000	14.5034010800000	2.6352883500000	0.9235798448000	22.3779071300000
2.6965741250000	10.5355078900000	14.5043026700000	2.6965741250000	0.9243671225000	22.3777710400000
2.7578599010000	10.5475170600000	14.5045421800000	2.7578599010000	0.9258207889000	22.3777594100000
2.8191456760000	10.5662529600000	14.5065197500000	2.8191456760000	0.9247529486000	22.3777173700000
2.8804314520000	10.6058716800000	14.5120325000000	2.8804314520000	0.9240244039000	22.3778193700000
2.9417172270000	10.6199466700000	14.5161889300000	2.9417172270000	0.9278127336000	22.3780105800000
3.0030030030000	10.6814400800000	14.5223247200000	3.0030030030000	0.9263869625000	22.3782350300000
3.0642887790000	10.6706271000000	14.5211454100000	3.0642887790000	0.9238843391000	22.3781224900000
3.1255745540000	10.6874077700000	14.5203367400000	3.1255745540000	0.9233635658000	22.3779837000000
3.1868603300000	10.8219908900000	14.5266754900000	3.1868603300000	0.9211121932000	22.3778523300000
3.2481461050000	10.8189831600000	14.5209304600000	3.2481461050000	0.9256721417000	22.3779979700000
