GMfas1BEST			GMext		
t	x	y	t	x	y
0.000000000000	15.161836420000	0.411295514700	0.000000000000	40.563376960000	13.203786050000
0.023600490890	15.159983250000	0.411286068500	0.023600490890	40.563138390000	13.203258100000
0.047200981780	15.161509140000	0.411963831600	0.047200981780	40.562333120000	13.203275900000
0.070801472670	15.158584050000	0.413273304300	0.070801472670	40.562551560000	13.203505650000
0.094401963560	15.156002880000	0.416250492600	0.094401963560	40.562268200000	13.203250630000
0.118002454500	15.157663470000	0.414922559800	0.118002454500	40.562963950000	13.203081380000
0.141602945300	15.155035550000	0.415988732100	0.141602945300	40.561465650000	13.203518500000
0.165203436200	15.109373270000	0.420652829200	0.165203436200	40.561912860000	13.203073150000
0.188803927100	14.850886230000	0.435443334800	0.188803927100	40.561249960000	13.202764950000
0.212404418000	14.720391870000	0.452802656900	0.212404418000	40.561624300000	13.201310370000
0.236004908900	14.497624800000	0.543029797400	0.236004908900	40.561629860000	13.201307650000
0.259605399800	14.379999710000	0.583335827300	0.259605399800	40.562431620000	13.201027190000
0.283205890700	14.296576960000	0.602995167900	0.283205890700	40.562488750000	13.201033700000
0.306806381600	14.162987970000	0.627932800000	0.306806381600	40.562629800000	13.200761780000
0.330406872500	13.916705130000	0.686064087800	0.330406872500	40.561666280000	13.200089880000
0.354007363400	13.854914660000	0.700356077800	0.354007363400	40.561279130000	13.200900130000
0.377607854200	13.773325470000	0.717870431000	0.377607854200	40.561186860000	13.199545550000
0.401208345100	13.609549410000	0.747061458400	0.401208345100	40.562174680000	13.199264170000
0.424808836000	13.510064350000	0.769553730600	0.424808836000	40.561079960000	13.198954970000
0.448409326900	13.459936180000	0.788279043800	0.448409326900	40.561719150000	13.198522990000
0.472009817800	13.246523500000	0.801236243200	0.472009817800	40.560809310000	13.198784650000
0.495610308700	13.191871740000	0.801626460500	0.495610308700	40.559879240000	13.198471910000
0.519210799600	13.149975910000	0.807067924700	0.519210799600	40.560086570000	13.198917790000
0.542811290500	13.133008050000	0.805718432500	0.542811290500	40.560702160000	13.198745800000
0.566411781400	13.039609560000	0.810406602800	0.566411781400	40.561840040000	13.197694090000
0.590012272300	12.868527270000	0.815292556700	0.590012272300	40.560613210000	13.197237700000
0.613612763100	12.838506920000	0.798578661600	0.613612763100	40.560490500000	13.196818500000
0.637213254000	12.592171010000	0.797450531500	0.637213254000	40.561753070000	13.196040480000
0.660813744900	12.538717800000	0.795803245300	0.660813744900	40.559410410000	13.196488200000
0.684414235800	12.433161480000	0.804279254000	0.684414235800	40.559780270000	13.197028500000
0.708014726700	12.368909000000	0.816195810200	0.708014726700	40.560644970000	13.195656440000
0.731615217600	12.270315290000	0.832038056000	0.731615217600	40.561056780000	13.195991670000
0.755215708500	12.141240680000	0.865221364100	0.755215708500	40.562225800000	13.195603490000
0.778816199400	12.021547580000	0.901084969500	0.778816199400	40.562807470000	13.194741380000
0.802416690300	11.818476840000	0.955892742000	0.802416690300	40.562181750000	13.194443440000
0.826017181200	11.683070850000	0.991183219300	0.826017181200	40.563045340000	13.194680860000
0.849617672000	11.231816090000	1.107402510000	0.849617672000	40.565201700000	13.192359530000
0.873218162900	11.106877100000	1.135615111000	0.873218162900	40.563468720000	13.193681420000
0.896818653800	10.814932480000	1.202698374000	0.896818653800	40.567356100000	13.191667740000
0.920419144700	10.695184150000	1.230244204000	0.920419144700	40.567983360000	13.190370710000
0.944019635600	10.627431630000	1.239859252000	0.944019635600	40.568038770000	13.191510500000
0.967620126500	10.549884120000	1.251559799000	0.967620126500	40.570180220000	13.190813520000
0.991220617400	10.333784120000	1.262855371000	0.991220617400	40.568828890000	13.190768750000
1.014821108000	10.203735610000	1.281757821000	1.014821108000	40.569824670000	13.189799040000
1.038421599000	10.105897880000	1.294360345000	1.038421599000	40.570012870000	13.189277980000
1.062022090000	10.036896520000	1.302979868000	1.062022090000	40.568395420000	13.190951440000
1.085622581000	9.906873771000	1.320123147000	1.085622581000	40.568619100000	13.190251720000
1.109223072000	9.742154434000	1.362441659000	1.109223072000	40.571409690000	13.190000750000
1.132823563000	9.698975501000	1.372274540000	1.132823563000	40.571115220000	13.189832560000
1.156424054000	9.608458610000	1.391630509000	1.156424054000	40.568842150000	13.191052100000
