SOLfas2BEST			SOLext		
t	x	y	t	x	y
0.0000000000000	3.9266692130000	5.9484861270000	0.0000000000000	25.6599946900000	12.8337172600000
0.0247041675900	3.9262310640000	5.9478106360000	0.0247041675900	25.6586452400000	12.8346487100000
0.0494083351900	3.9262805800000	5.9472865170000	0.0494083351900	25.6600146600000	12.8337311600000
0.0741125027800	3.9264943250000	5.9471683400000	0.0741125027800	25.6599605800000	12.8333644100000
0.0988166703700	3.9270432900000	5.9474405280000	0.0988166703700	25.6601333000000	12.8337721600000
0.1235208380000	3.9281436460000	5.9473135360000	0.1235208380000	25.6600567500000	12.8335328900000
0.1482250056000	3.9299365450000	5.9467995290000	0.1482250056000	25.6602919900000	12.8342931300000
0.1729291732000	3.9309263870000	5.9462492980000	0.1729291732000	25.6599588800000	12.8343720700000
0.1976333407000	3.9291606480000	5.9466396390000	0.1976333407000	25.6607786100000	12.8334065000000
0.2223375083000	3.9294282380000	5.9460869470000	0.2223375083000	25.6602719000000	12.8346639900000
0.2470416759000	3.9307341690000	5.9464683460000	0.2470416759000	25.6609540000000	12.8350456100000
0.2717458435000	3.9307472250000	5.9464944560000	0.2717458435000	25.6611086100000	12.8336023000000
0.2964500111000	3.9321713880000	5.9466055840000	0.2964500111000	25.6610704600000	12.8343795200000
0.3211541787000	3.9310446970000	5.9466763500000	0.3211541787000	25.6609346600000	12.8341957600000
0.3458583463000	3.9287100360000	5.9467853890000	0.3458583463000	25.6605792600000	12.8346624300000
0.3705625139000	3.9191950310000	5.9425371700000	0.3705625139000	25.6589772300000	12.8379117900000
0.3952666815000	3.9034574260000	5.9362001410000	0.3952666815000	25.6582078700000	12.8481390000000
0.4199708491000	3.8508474960000	5.9367320430000	0.4199708491000	25.6608377000000	12.8703869500000
0.4446750167000	3.8314446380000	5.9414094380000	0.4446750167000	25.6657303200000	12.8759747700000
0.4693791843000	3.7357175330000	5.9384465770000	0.4693791843000	25.6614621700000	12.9033590900000
0.4940833519000	3.6022558470000	5.9288596470000	0.4940833519000	25.6570355700000	12.9043494200000
0.5187875195000	3.3500489080000	5.9135372480000	0.5187875195000	25.6504613400000	12.9079676000000
0.5434916870000	3.3174526570000	5.9270069110000	0.5434916870000	25.6456436500000	12.9099985800000
0.5681958546000	3.2045444970000	5.9391196120000	0.5681958546000	25.6429913500000	12.9126613900000
0.5929000222000	2.9278348630000	5.9734002260000	0.5929000222000	25.6140274800000	12.9327976800000
0.6176041898000	2.8877260320000	5.9784139710000	0.6176041898000	25.6018035400000	12.9361929500000
0.6423083574000	2.7946643750000	6.0011941480000	0.6423083574000	25.5999066500000	12.9553215100000
0.6670125250000	2.6704978510000	6.0208831760000	0.6670125250000	25.5883280300000	12.9761129000000
0.6917166926000	2.5116511300000	6.0408241630000	0.6917166926000	25.5792406900000	12.9844949900000
0.7164208602000	2.3655593340000	6.0661103190000	0.7164208602000	25.5676129100000	13.0014680200000
0.7411250278000	2.1329746130000	6.0885547900000	0.7411250278000	25.5519597200000	13.0382018300000
0.7658291954000	2.0678368990000	6.0979798410000	0.7658291954000	25.5494928300000	13.0516352100000
0.7905333630000	2.0525722190000	6.1043503870000	0.7905333630000	25.5538886700000	13.0557795200000
0.8152375306000	2.0455307070000	6.1057680320000	0.8152375306000	25.5563886800000	13.0576606700000
0.8399416982000	2.0361793840000	6.1048447760000	0.8399416982000	25.5572877400000	13.0612410800000
0.8646458658000	1.9578938090000	6.1230057010000	0.8646458658000	25.5590495800000	13.0762790000000
0.8893500334000	1.9768983140000	6.1192568420000	0.8893500334000	25.5626473700000	13.0756882600000
0.9140542009000	1.9692584950000	6.1209945620000	0.9140542009000	25.5648965600000	13.0777002500000
0.9387583685000	1.9631481180000	6.1158211740000	0.9387583685000	25.5676248400000	13.0794681400000
