GFsupBEST			GFext		
t	x	y	t	x	y
0.00000000000000	-0.54649898160000	15.79878874000000	0.00000000000000	-7.30088483200000	19.51327400000000
0.05193456245000	-0.56560118250000	15.79675075000000	0.05193456245000	-7.30281637400000	19.51288460000000
0.10386912490000	-0.58197557720000	15.79449881000000	0.10386912490000	-7.30592346900000	19.51306660000000
0.15580368740000	-0.71106886410000	15.79989585000000	0.15580368740000	-7.32299578800000	19.51261065000000
0.20773824980000	-0.73635606740000	15.79508240000000	0.20773824980000	-7.32540455400000	19.51299452000000
0.25967281230000	-0.73276374510000	15.79407261000000	0.25967281230000	-7.33222974100000	19.51224994000000
0.31160737470000	-0.74492024140000	15.79370558000000	0.31160737470000	-7.33768390200000	19.51221202000000
0.36354193720000	-0.72783506690000	15.79694103000000	0.36354193720000	-7.33561354000000	19.51188886000000
0.41547649960000	-0.80667580880000	15.79742509000000	0.41547649960000	-7.34150853300000	19.51144951000000
0.46741106210000	-0.78052663690000	15.79719752000000	0.46741106210000	-7.33115106500000	19.51149565000000
0.51934562450000	-0.81374696640000	15.79655383000000	0.51934562450000	-7.33282306300000	19.51140747000000
0.57128018700000	-0.76347324910000	15.79237834000000	0.57128018700000	-7.32807213100000	19.51129840000000
0.62321474940000	-0.75061672300000	15.79295086000000	0.62321474940000	-7.32428670800000	19.51142214000000
0.67514931190000	-0.75417800930000	15.79219438000000	0.67514931190000	-7.32389946300000	19.51145301000000
0.72708387430000	-0.75865179930000	15.79441301000000	0.72708387430000	-7.32607224300000	19.51181720000000
0.77901843680000	-0.81309303460000	15.79052822000000	0.77901843680000	-7.32424231500000	19.51193877000000
0.83095299920000	-0.79016382870000	15.79782412000000	0.83095299920000	-7.32410142100000	19.51191594000000
0.88288756170000	-0.79619595360000	15.79750178000000	0.88288756170000	-7.32192886900000	19.51236078000000
0.93482212410000	-0.80529090390000	15.79733323000000	0.93482212410000	-7.32802719500000	19.51328545000000
0.98675668660000	-0.87441959250000	15.79615906000000	0.98675668660000	-7.33279357100000	19.51179442000000
1.03869124900000	-0.89610324410000	15.79420814000000	1.03869124900000	-7.34026288100000	19.51083204000000
1.09062581100000	-0.89253729370000	15.79409148000000	1.09062581100000	-7.33759312700000	19.51100401000000
1.14256037400000	-0.99614552530000	15.79592143000000	1.14256037400000	-7.34634387700000	19.51213825000000
1.19449493600000	-0.95388958600000	15.79656024000000	1.19449493600000	-7.35905501300000	19.51294823000000
1.24642949900000	-0.97610121950000	15.79558657000000	1.24642949900000	-7.37689925500000	19.51209650000000
1.29836406100000	-0.95389414290000	15.79761718000000	1.29836406100000	-7.38070810000000	19.51210390000000
1.35029862400000	-0.99277955770000	15.79365057000000	1.35029862400000	-7.38017414400000	19.51250535000000
1.40223318600000	-1.02998540300000	15.79172786000000	1.40223318600000	-7.38757056800000	19.51346453000000
1.45416774900000	-1.02078020400000	15.79644195000000	1.45416774900000	-7.39700882000000	19.51347620000000
1.50610231100000	-1.00272508700000	15.80147722000000	1.50610231100000	-7.39319155500000	19.51410277000000
1.55803687400000	-1.01066434500000	15.80046892000000	1.55803687400000	-7.39106948300000	19.51306485000000
1.60997143600000	-1.01287815600000	15.79546187000000	1.60997143600000	-7.38923813900000	19.51235410000000
1.66190599800000	-1.01422500900000	15.79438177000000	1.66190599800000	-7.38991763200000	19.51225583000000
1.71384056100000	-1.01442708600000	15.79386737000000	1.71384056100000	-7.38805058500000	19.51275237000000
1.76577512300000	-1.03019838000000	15.79235588000000	1.76577512300000	-7.39306111900000	19.51349416000000
1.81770968600000	-1.06504636000000	15.79626806000000	1.81770968600000	-7.39458388300000	19.51296421000000
1.86964424800000	-1.07142963600000	15.79790992000000	1.86964424800000	-7.38931996600000	19.51305174000000
1.92157881100000	-1.02941620900000	15.79409304000000	1.92157881100000	-7.39481857800000	19.51321334000000
1.97351337300000	-1.06565436500000	15.79694966000000	1.97351337300000	-7.40026014900000	19.51104035000000
2.02544793600000	-1.06901436300000	15.79629399000000	2.02544793600000	-7.40059825400000	19.51151810000000
2.07738249800000	-1.09032198100000	15.79526946000000	2.07738249800000	-7.40627023600000	19.51194177000000
2.12931706100000	-1.08344141400000	15.79781901000000	2.12931706100000	-7.40775011300000	19.51158106000000
2.18125162300000	-1.08056713100000	15.79630827000000	2.18125162300000	-7.40800035000000	19.51183951000000
2.23318618500000	-1.08804967700000	15.79539150000000	2.23318618500000	-7.41366717200000	19.50950221000000
2.28512074800000	-1.10132053700000	15.79285824000000	2.28512074800000	-7.40828842500000	19.50945398000000
2.33705531000000	-1.09544842900000	15.79215941000000	2.33705531000000	-7.40454545500000	19.50865640000000
2.38898987300000	-1.15077023600000	15.79497008000000	2.38898987300000	-7.41390301900000	19.50812852000000
2.44092443500000	-1.14291717400000	15.79608534000000	2.44092443500000	-7.41861283800000	19.50743028000000
2.49285899800000	-1.12904777000000	15.79853997000000	2.49285899800000	-7.41755319000000	19.50877727000000
2.54479356000000	-1.11041182200000	15.79495341000000	2.54479356000000	-7.42135177100000	19.50973100000000
2.59672812300000	-1.10247115500000	15.79509210000000	2.59672812300000	-7.42180123200000	19.50977023000000
2.64866268500000	-1.10233025500000	15.79534147000000	2.64866268500000	-7.42128343300000	19.50926084000000
2.70059724700000	-1.10910702800000	15.79331439000000	2.70059724700000	-7.41468390900000	19.51034059000000
2.75253181000000	-1.08504433900000	15.79459164000000	2.75253181000000	-7.41736700700000	19.51037312000000
2.80446637200000	-1.15783181600000	15.79627843000000	2.80446637200000	-7.42431801600000	19.50950896000000
2.85640093500000	-1.14501070300000	15.79659494000000	2.85640093500000	-7.42326575600000	19.51030862000000
2.90833549700000	-1.16188198900000	15.79483007000000	2.90833549700000	-7.42425248900000	19.50949948000000
2.96027006000000	-1.18348220300000	15.79274232000000	2.96027006000000	-7.42316372700000	19.51035909000000
3.01220462200000	-1.19590923700000	15.79217517000000	3.01220462200000	-7.43327008100000	19.51141160000000
3.06413918500000	-1.23660984100000	15.79458486000000	3.06413918500000	-7.43283695900000	19.51027134000000
3.11607374700000	-1.21512762200000	15.79597648000000	3.11607374700000	-7.42839171600000	19.51120515000000
3.16800831000000	-1.23272846300000	15.79558467000000	3.16800831000000	-7.43477418200000	19.51385279000000
3.21994287200000	-1.23046851000000	15.79629494000000	3.21994287200000	-7.44274843300000	19.51343143000000
3.27187743400000	-1.25919953300000	15.79448102000000	3.27187743400000	-7.46695223500000	19.51374419000000
3.32381199700000	-1.24478841900000	15.79503271000000	3.32381199700000	-7.47974268100000	19.51323497000000
3.37574655900000	-1.27974546500000	15.79315905000000	3.37574655900000	-7.48233988500000	19.51275118000000
3.42768112200000	-1.26327713700000	15.79319217000000	3.42768112200000	-7.49412183700000	19.51283425000000
3.47961568400000	-1.27944168200000	15.79153171000000	3.47961568400000	-7.50064390100000	19.51140830000000
3.53155024700000	-1.26483700400000	15.79368133000000	3.53155024700000	-7.51304761800000	19.51201438000000
3.58348480900000	-1.26748863500000	15.79358653000000	3.58348480900000	-7.52027468100000	19.51198490000000
3.63541937200000	-1.26908144400000	15.79360981000000	3.63541937200000	-7.52700955200000	19.51352272000000
3.68735393400000	-1.27336675900000	15.79389898000000	3.68735393400000	-7.55827383700000	19.51329252000000
3.73928849600000	-1.28160622600000	15.79168739000000	3.73928849600000	-7.57295613500000	19.51277110000000
3.79122305900000	-1.28991556600000	15.78935633000000	3.79122305900000	-7.57711967800000	19.51362011000000
3.84315762100000	-1.27658991300000	15.79170313000000	3.84315762100000	-7.57941050800000	19.51237660000000
3.89509218400000	-1.31664671000000	15.78827733000000	3.89509218400000	-7.59314457900000	19.51284125000000
3.94702674600000	-1.34154625500000	15.78964694000000	3.94702674600000	-7.60654896100000	19.51252380000000
3.99896130900000	-1.35671744900000	15.78884679000000	3.99896130900000	-7.61055653000000	19.51337392000000
4.05089587100000	-1.36499463400000	15.78274245000000	4.05089587100000	-7.60805224800000	19.51387658000000
4.10283043400000	-1.35946083000000	15.78542423000000	4.10283043400000	-7.61962696300000	19.51540795000000
4.15476499600000	-1.38378355500000	15.78882207000000	4.15476499600000	-7.65092550800000	19.51443216000000
4.20669955900000	-1.37863535300000	15.79116784000000	4.20669955900000	-7.66534264500000	19.51460029000000
4.25863412100000	-1.37671749200000	15.79231133000000	4.25863412100000	-7.67988404200000	19.51480457000000
4.31056868300000	-1.38676907700000	15.79235531000000	4.31056868300000	-7.68987886100000	19.51342323000000
4.36250324600000	-1.39706835300000	15.79481229000000	4.36250324600000	-7.69171989100000	19.51292109000000
4.41443780800000	-1.42047327900000	15.79471016000000	4.41443780800000	-7.70877177500000	19.51182598000000
4.46637237100000	-1.42849668800000	15.79532680000000	4.46637237100000	-7.73045839400000	19.51226393000000
4.51830693300000	-1.40330421200000	15.79625945000000	4.51830693300000	-7.74075543400000	19.51186042000000
4.57024149600000	-1.42490238600000	15.79594506000000	4.57024149600000	-7.75036268300000	19.51238026000000
4.62217605800000	-1.45490864200000	15.79217719000000	4.62217605800000	-7.76518738300000	19.51027684000000
4.67411062100000	-1.48413292900000	15.79447636000000	4.67411062100000	-7.78738615100000	19.50909826000000
4.72604518300000	-1.50888207200000	15.79347090000000	4.72604518300000	-7.81582561900000	19.50816825000000
4.77797974600000	-1.53405754400000	15.79264375000000	4.77797974600000	-7.82868008800000	19.50857736000000
4.82991430800000	-1.52402251100000	15.79294093000000	4.82991430800000	-7.85765270900000	19.50916869000000
4.88184887000000	-1.51962882900000	15.79317637000000	4.88184887000000	-7.86344262600000	19.50975088000000
4.93378343300000	-1.52671035000000	15.79205763000000	4.93378343300000	-7.86413434300000	19.51117502000000
4.98571799500000	-1.55305491400000	15.79087639000000	4.98571799500000	-7.86628051800000	19.51063334000000
5.03765255800000	-1.54781431400000	15.79031197000000	5.03765255800000	-7.87213257000000	19.51158888000000
5.08958712000000	-1.54720781900000	15.79295876000000	5.08958712000000	-7.86260988400000	19.51278376000000
5.14152168300000	-1.55326423400000	15.79309328000000	5.14152168300000	-7.88063924000000	19.51165541000000
5.19345624500000	-1.55247238000000	15.79379442000000	5.19345624500000	-7.89098544600000	19.51266185000000
5.24539080800000	-1.53504068700000	15.79560598000000	5.24539080800000	-7.89917938200000	19.51226208000000
5.29732537000000	-1.55772733700000	15.79307882000000	5.29732537000000	-7.90876464900000	19.50943212000000
5.34925993200000	-1.53443424700000	15.79614157000000	5.34925993200000	-7.91749194700000	19.51072297000000
5.40119449500000	-1.53488312200000	15.79602277000000	5.40119449500000	-7.91706890000000	19.51078048000000
5.45312905700000	-1.52406928400000	15.79573802000000	5.45312905700000	-7.92175178100000	19.51005400000000
5.50506362000000	-1.53189631300000	15.79624036000000	5.50506362000000	-7.92686857000000	19.50875164000000
5.55699818200000	-1.54565498200000	15.79472349000000	5.55699818200000	-7.92774090500000	19.50796708000000
5.60893274500000	-1.56980638100000	15.79769365000000	5.60893274500000	-7.93984526500000	19.50625182000000
5.66086730700000	-1.59042850100000	15.79789571000000	5.66086730700000	-7.93970937700000	19.50731493000000
5.71280187000000	-1.67080881100000	15.79635810000000	5.71280187000000	-7.96453077100000	19.50589458000000
5.76473643200000	-1.67519032700000	15.79498824000000	5.76473643200000	-7.99292864300000	19.50780051000000
5.81667099500000	-1.69231762300000	15.79371220000000	5.81667099500000	-8.01980305800000	19.50696225000000
5.86860555700000	-1.70673617500000	15.79155099000000	5.86860555700000	-8.03762691100000	19.50753358000000
5.92054011900000	-1.69763534000000	15.79397721000000	5.92054011900000	-8.05407086800000	19.50748647000000
5.97247468200000	-1.70441390300000	15.79388209000000	5.97247468200000	-8.07635016400000	19.50616809000000
6.02440924400000	-1.70230232400000	15.79389374000000	6.02440924400000	-8.08612051100000	19.50648468000000
6.07634380700000	-1.71496246700000	15.79280220000000	6.07634380700000	-8.09042893600000	19.50710227000000
6.12827836900000	-1.71669338100000	15.79290860000000	6.12827836900000	-8.09690401200000	19.50892555000000
6.18021293200000	-1.71796003800000	15.79543417000000	6.18021293200000	-8.10542001700000	19.50918401000000
6.23214749400000	-1.70876030500000	15.79564871000000	6.23214749400000	-8.10836919600000	19.50877952000000
6.28408205700000	-1.70961223000000	15.79597604000000	6.28408205700000	-8.11700559800000	19.51010555000000
6.33601661900000	-1.72310360100000	15.79387762000000	6.33601661900000	-8.13441476600000	19.50902973000000
6.38795118200000	-1.71243369000000	15.79629831000000	6.38795118200000	-8.14635252000000	19.50904247000000
6.43988574400000	-1.71223493700000	15.79641520000000	6.43988574400000	-8.16727744500000	19.50863870000000
6.49182030600000	-1.71518030100000	15.79747761000000	6.49182030600000	-8.17896103700000	19.50776761000000
6.54375486900000	-1.70275354300000	15.79810848000000	6.54375486900000	-8.18308573600000	19.50812102000000
6.59568943100000	-1.70767050600000	15.79907058000000	6.59568943100000	-8.18991764000000	19.50750543000000
6.64762399400000	-1.72540201100000	15.79664021000000	6.64762399400000	-8.20394881400000	19.50797582000000
6.69955855600000	-1.78024580600000	15.79694120000000	6.69955855600000	-8.22877875200000	19.50617643000000
6.75149311900000	-1.77719347900000	15.79859153000000	6.75149311900000	-8.24603192700000	19.50693024000000
6.80342768100000	-1.82724994300000	15.79524726000000	6.80342768100000	-8.26283928500000	19.50511506000000
6.85536224400000	-1.85636191900000	15.79822234000000	6.85536224400000	-8.27395060400000	19.50511739000000
6.90729680600000	-1.87265385500000	15.79873610000000	6.90729680600000	-8.28385302900000	19.50400927000000
6.95923136800000	-1.88814836200000	15.79706876000000	6.95923136800000	-8.29625389400000	19.50346751000000
7.01116593100000	-1.89058544800000	15.79636614000000	7.01116593100000	-8.29684332000000	19.50395773000000
7.06310049300000	-1.86842450400000	15.79480946000000	7.06310049300000	-8.30101081600000	19.50492346000000
7.11503505600000	-1.89040616500000	15.79418587000000	7.11503505600000	-8.30303933100000	19.50475256000000
7.16696961800000	-1.89511165700000	15.79719990000000	7.16696961800000	-8.29887334100000	19.50430542000000
7.21890418100000	-1.88747024500000	15.79572544000000	7.21890418100000	-8.30318181300000	19.50463267000000
7.27083874300000	-1.90654990900000	15.79441797000000	7.27083874300000	-8.30100797900000	19.50425821000000
7.32277330600000	-1.90544540700000	15.79369926000000	7.32277330600000	-8.30345368200000	19.50463866000000
7.37470786800000	-1.90415831900000	15.79607613000000	7.37470786800000	-8.30226319800000	19.50380179000000
7.42664243100000	-1.91501434500000	15.79637406000000	7.42664243100000	-8.30452236800000	19.50402846000000
7.47857699300000	-1.92969942400000	15.80200887000000	7.47857699300000	-8.31570236800000	19.50468933000000
7.53051155500000	-1.94443027400000	15.79918651000000	7.53051155500000	-8.33961490000000	19.50605614000000
7.58244611800000	-1.98588127800000	15.79803771000000	7.58244611800000	-8.37237922000000	19.50542571000000
7.63438068000000	-1.98546468200000	15.79778563000000	7.63438068000000	-8.39741088200000	19.50467227000000
7.68631524300000	-1.98835394000000	15.79808462000000	7.68631524300000	-8.40215577300000	19.50514498000000
7.73824980500000	-2.01202550300000	15.80103437000000	7.73824980500000	-8.41643733900000	19.50850742000000
7.79018436800000	-2.02684693500000	15.79868238000000	7.79018436800000	-8.43337633200000	19.50833064000000
7.84211893000000	-2.03906125000000	15.79894662000000	7.84211893000000	-8.44428936200000	19.50730148000000
7.89405349300000	-2.05010778700000	15.79717770000000	7.89405349300000	-8.44692024600000	19.50603227000000
7.94598805500000	-2.08050102400000	15.79315112000000	7.94598805500000	-8.45766373100000	19.50659428000000
7.99792261800000	-2.08195809800000	15.79072494000000	7.99792261800000	-8.46013674000000	19.50695176000000
8.04985718000000	-2.06690215900000	15.79365598000000	8.04985718000000	-8.47324672700000	19.50638960000000
8.10179174200000	-2.06073256700000	15.79704870000000	8.10179174200000	-8.48033203500000	19.50776638000000
8.15372630500000	-2.05924541400000	15.79474592000000	8.15372630500000	-8.48299830400000	19.50661777000000
8.20566086700000	-2.07332702600000	15.79499904000000	8.20566086700000	-8.50261213400000	19.50864850000000
8.25759543000000	-2.07763872900000	15.79500254000000	8.25759543000000	-8.52945162200000	19.50844263000000
8.30952999200000	-2.07648018500000	15.79412134000000	8.30952999200000	-8.55123616000000	19.50792199000000
8.36146455500000	-2.09174573600000	15.79291651000000	8.36146455500000	-8.55888423400000	19.50829708000000
8.41339911700000	-2.07934955700000	15.79303955000000	8.41339911700000	-8.58009602600000	19.50843881000000
8.46533368000000	-2.09429480400000	15.79107643000000	8.46533368000000	-8.59628028700000	19.51029992000000
8.51726824200000	-2.09267439400000	15.79229055000000	8.51726824200000	-8.61908780400000	19.51076661000000
8.56920280400000	-2.08441092100000	15.79262841000000	8.56920280400000	-8.62594029900000	19.51100350000000
8.62113736700000	-2.09644958400000	15.79583092000000	8.62113736700000	-8.63032723700000	19.51177687000000
8.67307192900000	-2.14338849800000	15.79542742000000	8.67307192900000	-8.64001204300000	19.51085624000000
8.72500649200000	-2.17114485900000	15.79548583000000	8.72500649200000	-8.65371401200000	19.50990322000000
8.77694105400000	-2.19157519100000	15.79958238000000	8.77694105400000	-8.65461089600000	19.50882735000000
8.82887561700000	-2.20180578700000	15.79841545000000	8.82887561700000	-8.65509822700000	19.50907259000000
8.88081017900000	-2.20590997500000	15.79961127000000	8.88081017900000	-8.65445236500000	19.51053453000000
8.93274474200000	-2.21725583100000	15.79752810000000	8.93274474200000	-8.66130035000000	19.50961652000000
8.98467930400000	-2.22226767600000	15.79767287000000	8.98467930400000	-8.65783999900000	19.51076635000000
9.03661386700000	-2.23677629400000	15.79613616000000	9.03661386700000	-8.66682558700000	19.51081601000000
9.08854842900000	-2.22618045100000	15.79797160000000	9.08854842900000	-8.67326649900000	19.51279943000000
9.14048299100000	-2.24271437300000	15.79762172000000	9.14048299100000	-8.68893200900000	19.51287683000000
9.19241755400000	-2.24414280900000	15.79587229000000	9.19241755400000	-8.69750875800000	19.51227990000000
9.24435211600000	-2.23956262200000	15.79394288000000	9.24435211600000	-8.71895208300000	19.51258484000000
9.29628667900000	-2.25574719500000	15.79387029000000	9.29628667900000	-8.72351164000000	19.51174921000000
9.34822124100000	-2.28323799000000	15.79494280000000	9.34822124100000	-8.74646847000000	19.51030142000000
9.40015580400000	-2.29857297400000	15.79709635000000	9.40015580400000	-8.76474373100000	19.51068879000000
9.45209036600000	-2.31388374100000	15.79467941000000	9.45209036600000	-8.78462219700000	19.50971037000000
9.50402492900000	-2.30292405100000	15.79784273000000	9.50402492900000	-8.79229696000000	19.51095235000000
9.55595949100000	-2.33156320100000	15.79504807000000	9.55595949100000	-8.80228969900000	19.50975917000000
