CALins2BEST			CALext		
t	x	y	t	x	y
0.000000000000	16.937608920000	6.689941835000	0.000000000000	-12.435526330000	14.826044980000
0.018340210910	16.937233460000	6.689718970000	0.018340210910	-12.434326270000	14.826107080000
0.036680421820	16.936665930000	6.689826489000	0.036680421820	-12.434242010000	14.825572410000
0.055020632740	16.937104160000	6.689914013000	0.055020632740	-12.434856550000	14.825338840000
0.073360843650	16.936956340000	6.690103708000	0.073360843650	-12.434396300000	14.825688870000
0.091701054560	16.936811960000	6.689637842000	0.091701054560	-12.434513810000	14.825835640000
0.110041265500	16.934931250000	6.689289434000	0.110041265500	-12.433851490000	14.825577060000
0.128381476400	16.934780760000	6.689318775000	0.128381476400	-12.434498890000	14.825844280000
0.146721687300	16.935867230000	6.689697555000	0.146721687300	-12.434499230000	14.825915310000
0.165061898200	16.936532880000	6.689942362000	0.165061898200	-12.434431870000	14.825798640000
0.183402109100	16.935724130000	6.689014179000	0.183402109100	-12.434646740000	14.825685710000
0.201742320000	16.934401880000	6.688772614000	0.201742320000	-12.434104990000	14.825842320000
0.220082530900	16.935977490000	6.689175443000	0.220082530900	-12.434264630000	14.825669870000
0.238422741900	16.936124770000	6.689222553000	0.238422741900	-12.434268530000	14.825619930000
0.256762952800	16.936546690000	6.689179207000	0.256762952800	-12.434148950000	14.825569980000
0.275103163700	16.935652030000	6.688889024000	0.275103163700	-12.434516830000	14.825481370000
0.293443374600	16.934287040000	6.688647785000	0.293443374600	-12.435016890000	14.825488080000
0.311783585500	16.934491210000	6.688585800000	0.311783585500	-12.434696450000	14.825746910000
0.330123796400	16.934264670000	6.688337279000	0.330123796400	-12.434401960000	14.825912870000
0.348464007300	16.934637820000	6.687995384000	0.348464007300	-12.432915140000	14.825629220000
0.366804218200	16.934950880000	6.688578337000	0.366804218200	-12.434359550000	14.825635740000
0.385144429200	16.935446340000	6.688944250000	0.385144429200	-12.434101820000	14.825555300000
0.403484640100	16.936053260000	6.689139715000	0.403484640100	-12.434350760000	14.825806110000
0.421824851000	16.935415330000	6.689204147000	0.421824851000	-12.433668480000	14.825817420000
0.440165061900	16.935902020000	6.689228343000	0.440165061900	-12.433413690000	14.825832560000
0.458505272800	16.935409850000	6.688924400000	0.458505272800	-12.433906850000	14.825783770000
0.476845483700	16.936737890000	6.689531274000	0.476845483700	-12.433239590000	14.826003930000
0.495185694600	16.937330920000	6.690017537000	0.495185694600	-12.433842060000	14.825922370000
0.513525905500	16.937398040000	6.689854322000	0.513525905500	-12.434846800000	14.825610360000
0.531866116500	16.936872600000	6.689788323000	0.531866116500	-12.434232350000	14.825590510000
0.550206327400	16.934916320000	6.689330550000	0.550206327400	-12.434188870000	14.825435940000
0.568546538300	16.936499060000	6.689448093000	0.568546538300	-12.434458930000	14.825575520000
0.586886749200	16.937634420000	6.689731209000	0.586886749200	-12.434824770000	14.825593390000
0.605226960100	16.937004990000	6.690187669000	0.605226960100	-12.435453290000	14.825482750000
0.623567171000	16.935306510000	6.690358954000	0.623567171000	-12.435353240000	14.825558230000
0.641907381900	16.935857530000	6.690632581000	0.641907381900	-12.435638700000	14.825507630000
0.660247592800	16.937467200000	6.691229072000	0.660247592800	-12.435272240000	14.825610250000
0.678587803800	16.936940170000	6.691157058000	0.678587803800	-12.435531490000	14.825396140000
0.696928014700	16.936122170000	6.691046200000	0.696928014700	-12.435966680000	14.825526000000
0.715268225600	16.934807190000	6.691155485000	0.715268225600	-12.434909930000	14.825494500000
0.733608436500	16.938161460000	6.691794054000	0.733608436500	-12.434769020000	14.825889520000
0.751948647400	16.938665640000	6.691703347000	0.751948647400	-12.433536490000	14.825773600000
0.770288858300	16.939281170000	6.691394913000	0.770288858300	-12.434427250000	14.825745650000
0.788629069200	16.938648290000	6.691048438000	0.788629069200	-12.434020020000	14.825467390000
0.806969280100	16.938814870000	6.691028702000	0.806969280100	-12.434222700000	14.825637530000
0.825309491100	16.938903240000	6.690906898000	0.825309491100	-12.434100400000	14.825671630000
0.843649702000	16.939582290000	6.691038479000	0.843649702000	-12.434547910000	14.825672490000
0.861989912900	16.938196770000	6.690101983000	0.861989912900	-12.434828510000	14.825511570000
0.880330123800	16.937689860000	6.689162052000	0.880330123800	-12.433929000000	14.825441880000
0.898670334700	16.937372890000	6.688129558000	0.898670334700	-12.434307150000	14.825917780000
0.917010545600	16.936767220000	6.687817585000	0.917010545600	-12.433488110000	14.825053330000
0.935350756500	16.936558560000	6.687971046000	0.935350756500	-12.434598790000	14.825219730000
0.953690967400	16.937339980000	6.688144328000	0.953690967400	-12.434278390000	14.825358490000
0.972031178400	16.936572910000	6.688150234000	0.972031178400	-12.433044990000	14.825551090000
0.990371389300	16.936025180000	6.687529949000	0.990371389300	-12.432583160000	14.825292570000
1.008711600000	16.936760930000	6.686888561000	1.008711600000	-12.432638600000	14.824673400000
1.027051811000	16.939504850000	6.686969915000	1.027051811000	-12.431557480000	14.826001780000
1.045392022000	16.936831760000	6.686921115000	1.045392022000	-12.431879650000	14.824904720000
1.063732233000	16.938465400000	6.687573856000	1.063732233000	-12.431144980000	14.825116090000
1.082072444000	16.938804960000	6.686968109000	1.082072444000	-12.430611740000	14.825220430000
1.100412655000	16.939547710000	6.686702045000	1.100412655000	-12.430035420000	14.825344170000
1.118752866000	16.940609670000	6.686587289000	1.118752866000	-12.430581470000	14.825058660000
1.137093077000	16.941940380000	6.685581827000	1.137093077000	-12.429165110000	14.825168470000
1.155433287000	16.940061840000	6.685004040000	1.155433287000	-12.430642550000	14.825204640000
1.173773498000	16.938066700000	6.682057534000	1.173773498000	-12.429178890000	14.825158470000
1.192113709000	16.932385890000	6.672433798000	1.192113709000	-12.430393830000	14.825631170000
1.210453920000	16.969040620000	6.631276173000	1.210453920000	-12.430136240000	14.825920780000
1.228794131000	16.954088320000	6.617162151000	1.228794131000	-12.429197930000	14.825668620000
1.247134342000	17.022911870000	6.567868456000	1.247134342000	-12.423115150000	14.824335990000
1.265474553000	16.956345880000	6.534872951000	1.265474553000	-12.423668440000	14.821682810000
1.283814764000	16.956349080000	6.479553074000	1.283814764000	-12.431891190000	14.816518380000
1.302154975000	16.933649630000	6.463248175000	1.302154975000	-12.430349130000	14.813454310000
1.320495186000	16.902088550000	6.434669702000	1.320495186000	-12.449283440000	14.802179700000
1.338835397000	16.911776810000	6.404735564000	1.338835397000	-12.453879340000	14.799722110000
1.357175608000	16.852794700000	6.385770295000	1.357175608000	-12.455524570000	14.797023370000
1.375515818000	16.827110810000	6.378870112000	1.375515818000	-12.467936320000	14.794660110000
1.393856029000	16.790003380000	6.363977851000	1.393856029000	-12.475188650000	14.787532260000
1.412196240000	16.770286100000	6.356828287000	1.412196240000	-12.478937140000	14.781914530000
1.430536451000	16.765247680000	6.353414582000	1.430536451000	-12.487286210000	14.781307450000
1.448876662000	16.759861950000	6.351013573000	1.448876662000	-12.488783200000	14.785962100000
1.467216873000	16.735212610000	6.341431293000	1.467216873000	-12.486023880000	14.787644420000
1.485557084000	16.650010270000	6.332325173000	1.485557084000	-12.458425960000	14.793425050000
1.503897295000	16.632719670000	6.333873338000	1.503897295000	-12.460548720000	14.797704900000
1.522237506000	16.605032210000	6.326157285000	1.522237506000	-12.470583090000	14.789875100000
1.540577717000	16.586278690000	6.328292139000	1.540577717000	-12.460385040000	14.788339800000
1.558917928000	16.549900380000	6.330210632000	1.558917928000	-12.444217330000	14.794854760000
1.577258138000	16.528261910000	6.333550933000	1.577258138000	-12.449083520000	14.794807640000
1.595598349000	16.501788370000	6.335357216000	1.595598349000	-12.445058940000	14.792494590000
1.613938560000	16.484943090000	6.343805274000	1.613938560000	-12.445991790000	14.789737400000
1.632278771000	16.472601980000	6.348353498000	1.632278771000	-12.445621260000	14.787800700000
1.650618982000	16.462779390000	6.350481969000	1.650618982000	-12.446279010000	14.786833440000
1.668959193000	16.452587900000	6.350325947000	1.668959193000	-12.447567850000	14.785344130000
1.687299404000	16.445730150000	6.352102135000	1.687299404000	-12.451984850000	14.786250760000
1.705639615000	16.433571700000	6.357453424000	1.705639615000	-12.452074620000	14.783251410000
1.723979826000	16.429089850000	6.360555945000	1.723979826000	-12.452470540000	14.781147570000
1.742320037000	16.420962080000	6.361272544000	1.742320037000	-12.458021230000	14.782609340000
1.760660248000	16.349312880000	6.360732324000	1.760660248000	-12.459789660000	14.781391560000
1.779000459000	16.313571160000	6.361140174000	1.779000459000	-12.457601530000	14.785565780000
1.797340669000	16.291020300000	6.362798421000	1.797340669000	-12.455892560000	14.784966790000
1.815680880000	16.286521770000	6.363117903000	1.815680880000	-12.458637090000	14.785803070000
1.834021091000	16.265768430000	6.368315938000	1.834021091000	-12.453780890000	14.786109410000
1.852361302000	16.224998430000	6.379788208000	1.852361302000	-12.455408730000	14.787104340000
1.870701513000	16.164819260000	6.394247388000	1.870701513000	-12.454920880000	14.788583940000
1.889041724000	16.163830600000	6.412355229000	1.889041724000	-12.453876760000	14.787211670000
1.907381935000	16.167099490000	6.420519828000	1.907381935000	-12.451814810000	14.788489260000
1.925722146000	16.165507400000	6.431712984000	1.925722146000	-12.451235960000	14.789250260000
1.944062357000	16.152881340000	6.482655078000	1.944062357000	-12.441669690000	14.791820530000
1.962402568000	16.170447280000	6.532738691000	1.962402568000	-12.439097440000	14.790661610000
1.980742779000	16.156704500000	6.580106278000	1.980742779000	-12.441382330000	14.789180680000
1.999082989000	16.158763570000	6.593029372000	1.999082989000	-12.448802990000	14.789491080000
2.017423200000	16.135270510000	6.641497921000	2.017423200000	-12.441829850000	14.792667960000
2.035763411000	16.110279540000	6.708688773000	2.035763411000	-12.434721410000	14.793618190000
2.054103622000	16.121134570000	6.741363994000	2.054103622000	-12.430448370000	14.791817920000
2.072443833000	16.095785490000	6.810222921000	2.072443833000	-12.426093830000	14.791752250000
2.090784044000	16.088853740000	6.855955520000	2.090784044000	-12.431020170000	14.789311950000
