GMfas2BETTER			GMext		
t	x	y	t	x	y
1.015630806000	-14.813402630000	1.657213609000	1.015630806000	21.306293680000	13.147511110000
1.040402289000	-14.801213720000	1.659306331000	1.040402289000	21.306501150000	13.147421840000
1.065173772000	-14.800623480000	1.658223423000	1.065173772000	21.306468970000	13.147544450000
1.089945255000	-14.802938590000	1.658232411000	1.089945255000	21.306351360000	13.147530520000
1.114716738000	-14.802531750000	1.658391888000	1.114716738000	21.306210550000	13.147395370000
1.139488221000	-14.806177000000	1.657461227000	1.139488221000	21.306909310000	13.147398910000
1.164259704000	-14.812943360000	1.657123385000	1.164259704000	21.306037630000	13.147651000000
1.189031187000	-14.813691140000	1.656659114000	1.189031187000	21.305950640000	13.147469560000
1.213802670000	-14.813408900000	1.656453962000	1.213802670000	21.305938910000	13.147580780000
1.238574153000	-14.813250370000	1.656349717000	1.238574153000	21.306003180000	13.147620950000
1.263345637000	-14.812288950000	1.656641354000	1.263345637000	21.306395380000	13.147653720000
1.288117120000	-14.813101000000	1.655674656000	1.288117120000	21.305582780000	13.147981950000
1.312888603000	-14.811065150000	1.655385691000	1.312888603000	21.306058580000	13.147475880000
1.337660086000	-14.808032270000	1.656281906000	1.337660086000	21.306466250000	13.147802740000
1.362431569000	-14.809329330000	1.655992751000	1.362431569000	21.306375460000	13.147526440000
1.387203052000	-14.808997430000	1.655942983000	1.387203052000	21.306898080000	13.147336340000
1.411974535000	-14.810493150000	1.655771547000	1.411974535000	21.306535360000	13.147476930000
1.436746018000	-14.814225400000	1.654926776000	1.436746018000	21.306837470000	13.147546940000
1.461517501000	-14.815967890000	1.655032805000	1.461517501000	21.306971640000	13.147393440000
1.486288984000	-14.812307540000	1.655546018000	1.486288984000	21.307328530000	13.147228060000
1.511060467000	-14.814451520000	1.655961318000	1.511060467000	21.306675130000	13.147390920000
1.535831950000	-14.815670200000	1.656067731000	1.535831950000	21.307690920000	13.147515000000
1.560603433000	-14.817242510000	1.656083426000	1.560603433000	21.307251880000	13.147453580000
1.585374916000	-14.819519640000	1.656970131000	1.585374916000	21.306998810000	13.147615950000
1.610146399000	-14.822041530000	1.656507262000	1.610146399000	21.306825580000	13.147616900000
1.634917883000	-14.826504710000	1.655997602000	1.634917883000	21.306524660000	13.147839750000
1.659689366000	-14.825791380000	1.655204810000	1.659689366000	21.307213660000	13.147859960000
1.684460849000	-14.953722030000	1.661827334000	1.684460849000	21.306254110000	13.147865490000
1.709232332000	-15.031078380000	1.611935425000	1.709232332000	21.306851010000	13.148294320000
1.734003815000	-15.462845580000	1.498908463000	1.734003815000	21.305719350000	13.148102330000
1.758775298000	-15.711451190000	1.481810615000	1.758775298000	21.306491350000	13.148131980000
1.783546781000	-16.027939570000	1.399147696000	1.783546781000	21.305687550000	13.148038450000
1.808318264000	-16.510449720000	1.336306083000	1.808318264000	21.304666740000	13.148803370000
1.833089747000	-17.282525220000	1.290758285000	1.833089747000	21.305984140000	13.149255470000
1.857861230000	-17.577843090000	1.285840871000	1.857861230000	21.305597320000	13.149988120000
1.882632713000	-17.945037060000	1.286344775000	1.882632713000	21.306196350000	13.150742720000
1.907404196000	-18.314390380000	1.316196986000	1.907404196000	21.305823720000	13.151668720000
1.932175679000	-18.807674620000	1.359519509000	1.932175679000	21.304654450000	13.152719460000
1.956947162000	-19.039358000000	1.242794351000	1.956947162000	21.305109880000	13.153944180000
1.981718645000	-19.336251090000	1.267569773000	1.981718645000	21.304255000000	13.154536640000
2.006490129000	-19.536909790000	1.291948337000	2.006490129000	21.304929300000	13.155477210000
2.031261612000	-19.855977770000	1.318199034000	2.031261612000	21.304221780000	13.158892460000
2.056033095000	-20.106469010000	1.346443723000	2.056033095000	21.302627670000	13.162077020000
2.080804578000	-20.241377810000	1.353020000000	2.080804578000	21.303500940000	13.162182680000
2.105576061000	-20.566303040000	1.418782687000	2.105576061000	21.302423120000	13.164498320000
2.130347544000	-20.601131020000	1.427409142000	2.130347544000	21.303741460000	13.162673160000
2.155119027000	-20.715602700000	1.450250008000	2.155119027000	21.303201830000	13.163626980000
2.179890510000	-20.865534190000	1.475524348000	2.179890510000	21.303531590000	13.165260520000
2.204661993000	-21.021460100000	1.504076412000	2.204661993000	21.302459710000	13.167033060000
2.229433476000	-21.219756870000	1.529917088000	2.229433476000	21.301578410000	13.169621860000
2.254204959000	-21.459741460000	1.547922079000	2.254204959000	21.297369370000	13.174954180000
2.278976442000	-21.762386800000	1.581246304000	2.278976442000	21.294779340000	13.181026850000
2.303747925000	-21.798128390000	1.581826376000	2.303747925000	21.295011890000	13.179847100000
2.328519408000	-21.925954510000	1.592047599000	2.328519408000	21.294942690000	13.181608390000
2.353290892000	-22.061368880000	1.606137294000	2.353290892000	21.294143200000	13.182300980000
2.378062375000	-22.067243930000	1.607440041000	2.378062375000	21.294450380000	13.180709760000
2.402833858000	-22.072595090000	1.611288354000	2.402833858000	21.295407380000	13.179441120000
2.427605341000	-22.072718310000	1.619728738000	2.427605341000	21.297263490000	13.179014090000
2.452376824000	-22.191204600000	1.660403070000	2.452376824000	21.296955340000	13.178446740000
2.477148307000	-22.212182110000	1.672207714000	2.477148307000	21.298222890000	13.176058050000
2.501919790000	-22.276699160000	1.688495994000	2.501919790000	21.298277030000	13.174172560000
2.526691273000	-22.344293390000	1.699252820000	2.526691273000	21.298572600000	13.175297160000
2.551462756000	-22.538535400000	1.725943560000	2.551462756000	21.296982150000	13.179326720000
2.576234239000	-22.657308630000	1.743932932000	2.576234239000	21.296400260000	13.180385530000
2.601005722000	-22.805193770000	1.762957036000	2.601005722000	21.296496180000	13.182068220000
2.625777205000	-22.921022010000	1.777445237000	2.625777205000	21.297595800000	13.182412750000
2.650548688000	-23.118658100000	1.814650809000	2.650548688000	21.296417840000	13.183385400000
2.675320171000	-23.175554030000	1.831630692000	2.675320171000	21.295771530000	13.182459530000
2.700091654000	-23.187662630000	1.844326228000	2.700091654000	21.297333370000	13.180101930000
2.724863138000	-23.193692540000	1.856351726000	2.724863138000	21.298026110000	13.179343080000
2.749634621000	-23.240604950000	1.888409293000	2.749634621000	21.299058770000	13.176388480000
2.774406104000	-23.222480550000	1.931564448000	2.774406104000	21.300570560000	13.175493920000
2.799177587000	-23.214854440000	1.950924168000	2.799177587000	21.300246290000	13.174047870000
2.823949070000	-23.291730000000	1.986793937000	2.823949070000	21.300736050000	13.172320430000
2.848720553000	-23.299173530000	2.012350166000	2.848720553000	21.302101690000	13.172681280000
2.873492036000	-23.362620030000	2.023607232000	2.873492036000	21.302571000000	13.172439670000
2.898263519000	-23.410019720000	2.035177640000	2.898263519000	21.302334250000	13.174955840000
2.923035002000	-23.613195660000	2.091326666000	2.923035002000	21.300283150000	13.174467830000
2.947806485000	-23.619823930000	2.099392599000	2.947806485000	21.301075420000	13.174173430000
2.972577968000	-23.645073880000	2.120913431000	2.972577968000	21.301341830000	13.173300260000
2.997349451000	-23.696718560000	2.133808110000	2.997349451000	21.302001000000	13.170767780000
3.022120934000	-23.891782260000	2.190843676000	3.022120934000	21.300074920000	13.174806570000
3.046892417000	-23.930491970000	2.202277867000	3.046892417000	21.301120980000	13.173140990000
3.071663901000	-23.935429120000	2.226263762000	3.071663901000	21.302473440000	13.172762570000
3.096435384000	-24.059167650000	2.266974437000	3.096435384000	21.303831160000	13.173446290000
3.121206867000	-24.109831220000	2.285410032000	3.121206867000	21.303244730000	13.172321740000
3.145978350000	-24.136445440000	2.292340552000	3.145978350000	21.304358640000	13.171558430000
3.170749833000	-24.162260240000	2.306427516000	3.170749833000	21.306819630000	13.172035800000
3.195521316000	-24.209817360000	2.317983074000	3.195521316000	21.305333800000	13.170216540000
3.220292799000	-24.222517770000	2.329325708000	3.220292799000	21.304314490000	13.168072190000
3.245064282000	-24.317127160000	2.362145695000	3.245064282000	21.305831180000	13.169898200000
3.269835765000	-24.311881400000	2.375640894000	3.269835765000	21.306345260000	13.169634140000
3.294607248000	-24.301379370000	2.378686416000	3.294607248000	21.306938340000	13.167685540000
3.319378731000	-24.314234020000	2.380706368000	3.319378731000	21.306012750000	13.168380700000
3.344150214000	-24.328656330000	2.382332764000	3.344150214000	21.307096460000	13.167546920000
3.368921697000	-24.335890180000	2.380980346000	3.368921697000	21.306924670000	13.166507230000
3.393693180000	-24.349081710000	2.381878632000	3.393693180000	21.307646870000	13.163475560000
3.418464663000	-24.384972340000	2.384704537000	3.418464663000	21.306272340000	13.163791530000
3.443236147000	-24.419341370000	2.386811409000	3.443236147000	21.306665020000	13.163810950000
3.468007630000	-24.492583920000	2.393498147000	3.468007630000	21.304462810000	13.164755350000
3.492779113000	-24.506566680000	2.395214454000	3.492779113000	21.306347580000	13.162610840000
3.517550596000	-24.566022410000	2.401543944000	3.517550596000	21.306883230000	13.161701420000
3.542322079000	-24.681787490000	2.411971912000	3.542322079000	21.306847740000	13.162607520000
3.567093562000	-24.767502440000	2.422562421000	3.567093562000	21.306410850000	13.161624620000
3.591865045000	-24.882415370000	2.430611892000	3.591865045000	21.306235690000	13.164678300000
3.616636528000	-24.954204820000	2.439910335000	3.616636528000	21.304416750000	13.165025360000
3.641408011000	-25.039509730000	2.450879149000	3.641408011000	21.304218450000	13.165920030000
3.666179494000	-25.039522610000	2.450309006000	3.666179494000	21.303725390000	13.164325090000
3.690950977000	-25.088632410000	2.458051599000	3.690950977000	21.305346520000	13.165453670000
3.715722460000	-25.146873820000	2.467959991000	3.715722460000	21.304646980000	13.165149430000
3.740493943000	-25.279997590000	2.486551630000	3.740493943000	21.302352140000	13.170639670000
3.765265426000	-25.336707130000	2.487366798000	3.765265426000	21.302461170000	13.170332750000
3.790036910000	-25.437857160000	2.511326598000	3.790036910000	21.303759740000	13.170569300000
3.814808393000	-25.459221250000	2.521154007000	3.814808393000	21.303856110000	13.169916230000
3.839579876000	-25.471035020000	2.529520160000	3.839579876000	21.303806740000	13.169950750000
3.864351359000	-25.473609010000	2.531357238000	3.864351359000	21.304575730000	13.169118520000
3.889122842000	-25.476273050000	2.529191093000	3.889122842000	21.304291150000	13.168859890000
3.913894325000	-25.474755430000	2.527551384000	3.913894325000	21.304007930000	13.167009250000
3.938665808000	-25.567299390000	2.531288327000	3.938665808000	21.305984440000	13.166774720000
3.963437291000	-25.592714490000	2.533881583000	3.963437291000	21.303553830000	13.167581990000
3.988208774000	-25.625009310000	2.533746637000	3.988208774000	21.303029520000	13.166982380000
4.012980257000	-25.718473820000	2.549956268000	4.012980257000	21.303105490000	13.166592380000
4.037751740000	-25.867684290000	2.561279001000	4.037751740000	21.304407850000	13.166799770000
4.062523223000	-25.889172030000	2.560110668000	4.062523223000	21.301416400000	13.168833250000
4.087294706000	-26.000643320000	2.567660345000	4.087294706000	21.302565480000	13.169348890000
4.112066189000	-26.065628880000	2.567693498000	4.112066189000	21.302019700000	13.168453730000
4.136837672000	-26.291070400000	2.571070037000	4.136837672000	21.301542510000	13.174303810000
4.161609156000	-26.310248710000	2.545786244000	4.161609156000	21.300522880000	13.176750310000
4.186380639000	-26.484265530000	2.533967028000	4.186380639000	21.300000490000	13.176680240000
4.211152122000	-26.566391240000	2.533595781000	4.211152122000	21.298565080000	13.182819900000
4.235923605000	-26.617359720000	2.533924568000	4.235923605000	21.309696130000	13.185135790000
4.260695088000	-26.658793880000	2.536722348000	4.260695088000	21.310749310000	13.194403730000
4.285466571000	-26.711116500000	2.536838118000	4.285466571000	21.310935340000	13.198949150000
4.310238054000	-26.800853260000	2.535941226000	4.310238054000	21.312205070000	13.205112430000
4.335009537000	-26.803800210000	2.537834097000	4.335009537000	21.310651980000	13.207695670000
4.359781020000	-26.894788870000	2.555602667000	4.359781020000	21.310862780000	13.211201730000
4.384552503000	-26.895070020000	2.560119354000	4.384552503000	21.311534580000	13.213852300000
4.409323986000	-26.903608330000	2.562097090000	4.409323986000	21.311187120000	13.213589640000
4.434095469000	-26.870541660000	2.566632664000	4.434095469000	21.311349320000	13.215312780000
4.458866952000	-26.884820060000	2.562079253000	4.458866952000	21.308894610000	13.219529630000
4.483638435000	-26.886122400000	2.567232287000	4.483638435000	21.310124200000	13.219426740000
4.508409919000	-26.889060950000	2.566786172000	4.508409919000	21.309983350000	13.219002980000
4.533181402000	-26.875169810000	2.566010294000	4.533181402000	21.310140270000	13.219788080000
4.557952885000	-26.859688180000	2.565574916000	4.557952885000	21.308812130000	13.220524250000
4.582724368000	-26.853030180000	2.564672917000	4.582724368000	21.309453890000	13.221295160000
4.607495851000	-26.792531570000	2.553155450000	4.607495851000	21.310357730000	13.221881610000
4.632267334000	-26.768462580000	2.551247949000	4.632267334000	21.308499840000	13.222235670000
4.657038817000	-26.753302180000	2.547314853000	4.657038817000	21.310034120000	13.222845680000
4.681810300000	-26.744829940000	2.539514959000	4.681810300000	21.309880750000	13.223158840000
4.706581783000	-26.752523260000	2.537233712000	4.706581783000	21.310012540000	13.223817650000
4.731353266000	-26.688504360000	2.484427689000	4.731353266000	21.309111410000	13.223750350000
4.756124749000	-26.613436000000	2.416009315000	4.756124749000	21.308870580000	13.224081090000
4.780896232000	-26.612492570000	2.397732480000	4.780896232000	21.308321540000	13.223960070000
4.805667715000	-26.531407560000	2.375200040000	4.805667715000	21.309318220000	13.222088950000
4.830439198000	-26.437732800000	2.346724052000	4.830439198000	21.308606240000	13.222689250000
4.855210681000	-26.391910030000	2.348631225000	4.855210681000	21.308657330000	13.222675930000
4.879982165000	-26.388276760000	2.353599553000	4.879982165000	21.309401770000	13.222572900000
4.904753648000	-26.365351550000	2.350825674000	4.904753648000	21.307593210000	13.223110830000
4.929525131000	-26.385155100000	2.356637554000	4.929525131000	21.308730830000	13.223282900000
4.954296614000	-26.393943070000	2.363965567000	4.954296614000	21.309164240000	13.222959270000
4.979068097000	-26.422969360000	2.369406784000	4.979068097000	21.309201440000	13.223369760000
5.003839580000	-26.447525050000	2.374981995000	5.003839580000	21.308099190000	13.224323240000
5.028611063000	-26.530752840000	2.386756813000	5.028611063000	21.307093830000	13.225632150000
5.053382546000	-26.546911440000	2.389583614000	5.053382546000	21.308718260000	13.226926130000
5.078154029000	-26.560200770000	2.394665439000	5.078154029000	21.306605540000	13.227016500000
5.102925512000	-26.560604030000	2.395476135000	5.102925512000	21.306198330000	13.226640500000
5.127696995000	-26.595517820000	2.402118862000	5.127696995000	21.306034830000	13.228676970000
5.152468478000	-26.675320430000	2.415283333000	5.152468478000	21.306246110000	13.228101910000
5.177239961000	-26.629307670000	2.414629813000	5.177239961000	21.307830330000	13.228143640000
5.202011444000	-26.610806450000	2.409049531000	5.202011444000	21.307038870000	13.226662680000
5.226782927000	-26.602063840000	2.405043840000	5.226782927000	21.306942110000	13.226564450000
5.251554411000	-26.535809190000	2.394462149000	5.251554411000	21.307655950000	13.224901090000
5.276325894000	-26.363837000000	2.373617092000	5.276325894000	21.308034880000	13.224282070000
5.301097377000	-26.181029470000	2.330475463000	5.301097377000	21.309407620000	13.222884390000
5.325868860000	-25.429445310000	2.268731404000	5.325868860000	21.310204580000	13.218306160000
5.350640343000	-25.307927690000	2.243954788000	5.350640343000	21.308730130000	13.218046970000
5.375411826000	-25.070308730000	2.226889226000	5.375411826000	21.309926380000	13.215111890000
5.400183309000	-24.632068100000	2.193437156000	5.400183309000	21.308237620000	13.214064700000
5.424954792000	-23.186989590000	2.167672204000	5.424954792000	21.308158390000	13.202848060000
5.449726275000	-22.718358990000	2.125656938000	5.449726275000	21.312128680000	13.192130310000
			5.474497758000	21.302180340000	13.174676850000
			5.499269241000	21.304003270000	13.162509460000
			5.524040724000	21.303260790000	13.159018300000
			5.548812207000	21.304868490000	13.157064310000
			5.573583690000	21.304145540000	13.154734640000
			5.598355174000	21.305066030000	13.152457710000
			5.623126657000	21.304583450000	13.151986140000
			5.647898140000	21.305013150000	13.152043810000
			5.672669623000	21.304266510000	13.152734390000
			5.697441106000	21.305955070000	13.151480130000
			5.722212589000	21.305048660000	13.151265630000
			5.746984072000	21.305278720000	13.150230970000
			5.771755555000	21.306852250000	13.148841070000
			5.796527038000	21.307454780000	13.148800870000
			5.821298521000	21.307788530000	13.148116690000
			5.846070004000	21.306807890000	13.148230850000
			5.870841487000	21.306604690000	13.148132060000
			5.895612970000	21.305820610000	13.149315030000
			5.920384453000	21.304512510000	13.147778260000
			5.945155936000	21.304529640000	13.148036040000
			5.969927420000	21.304432310000	13.147991850000
			5.994698903000	21.305263430000	13.148536630000
			6.019470386000	21.304343740000	13.148036690000
			6.044241869000	21.306676410000	13.147655010000
			6.069013352000	21.307176570000	13.147098950000
			6.093784835000	21.306903770000	13.146914980000
			6.118556318000	21.306989800000	13.146694420000
			6.143327801000	21.307479220000	13.146853150000
			6.168099284000	21.307426640000	13.145228590000
			6.192870767000	21.307015090000	13.145329370000
			6.217642250000	21.307462350000	13.144477070000
			6.242413733000	21.308000420000	13.143906360000
			6.267185216000	21.307654010000	13.144005730000
			6.291956699000	21.308580720000	13.142928900000
			6.316728183000	21.306947410000	13.143410990000
			6.341499666000	21.306359270000	13.143866540000
			6.366271149000	21.307989790000	13.143285230000
			6.391042632000	21.307248590000	13.143036810000
			6.415814115000	21.305388370000	13.143551350000
			6.440585598000	21.305227280000	13.143652120000
			6.465357081000	21.303456760000	13.144020990000
			6.490128564000	21.300138460000	13.144092160000
			6.514900047000	21.302651080000	13.142834890000
			6.539671530000	21.304131030000	13.142475290000
			6.564443013000	21.304186820000	13.142673500000
			6.589214496000	21.306012230000	13.142380230000
			6.613985979000	21.304548530000	13.142050610000
			6.638757462000	21.305737060000	13.141501900000
			6.663528945000	21.308581120000	13.138814230000
			6.688300429000	21.306181620000	13.140126360000
			6.713071912000	21.306494480000	13.139688130000
			6.737843395000	21.306902450000	13.139808050000
			6.762614878000	21.307126400000	13.138761530000
			6.787386361000	21.308133470000	13.138552460000
			6.812157844000	21.307397070000	13.139883550000
			6.836929327000	21.307981000000	13.139066790000
			6.861700810000	21.306025330000	13.139701850000
			6.886472293000	21.305633320000	13.139897970000
			6.911243776000	21.306442370000	13.140391750000
			6.936015259000	21.305937970000	13.140336200000
			6.960786742000	21.306470650000	13.140591040000
