GMend2BEST			GMext		
t	x	y	t	x	y
0.000000000000	40.393953630000	0.708856469900	0.000000000000	47.136914940000	9.102780946000
0.018431820700	40.394919810000	0.708006123000	0.018431820700	47.136595910000	9.102210512000
0.036863641390	40.394312890000	0.708097605300	0.036863641390	47.136522750000	9.102494296000
0.055295462090	40.396660770000	0.708214043000	0.055295462090	47.136573740000	9.102141969000
0.073727282780	40.394980560000	0.708128839600	0.073727282780	47.136042990000	9.102431231000
0.092159103480	40.397336880000	0.708404967500	0.092159103480	47.136798740000	9.102246836000
0.110590924200	40.399241120000	0.708408796000	0.110590924200	47.136416520000	9.102296146000
0.129022744900	40.397230170000	0.708448475800	0.129022744900	47.136545480000	9.102430886000
0.147454565600	40.395176900000	0.707845053700	0.147454565600	47.136487320000	9.102368761000
0.165886386300	40.396093810000	0.708478898600	0.165886386300	47.136420930000	9.102291978000
0.184318207000	40.396434760000	0.707818990000	0.184318207000	47.136576960000	9.102141980000
0.202750027600	40.398095730000	0.708454402300	0.202750027600	47.135829740000	9.102492861000
0.221181848300	40.397520010000	0.707641740400	0.221181848300	47.136581740000	9.102334452000
0.239613669000	40.400233020000	0.707548385200	0.239613669000	47.136680510000	9.102420499000
0.258045489700	40.399027910000	0.707711148600	0.258045489700	47.136223220000	9.102275915000
0.276477310400	40.399370260000	0.708205502800	0.276477310400	47.136464460000	9.102518854000
0.294909131100	40.401137310000	0.707737224000	0.294909131100	47.136568240000	9.102276944000
0.313340951800	40.399423880000	0.708772856100	0.313340951800	47.136271430000	9.103007367000
0.331772772500	40.397457640000	0.708871384400	0.331772772500	47.136173690000	9.102346991000
0.350204593200	40.396629200000	0.709544306800	0.350204593200	47.136364200000	9.102896879000
0.368636413900	40.396097920000	0.709538336700	0.368636413900	47.135840210000	9.103603201000
0.387068234600	40.395705540000	0.709580867100	0.387068234600	47.135481530000	9.103801799000
0.405500055300	40.396043910000	0.709882599600	0.405500055300	47.135815030000	9.103318902000
0.423931876000	40.395056700000	0.709976863000	0.423931876000	47.135001230000	9.104020274000
0.442363696700	40.395056220000	0.710107962400	0.442363696700	47.135272350000	9.104741962000
0.460795517400	40.397045600000	0.710446989800	0.460795517400	47.134605850000	9.103571394000
