GMfasMMM			GMext		
1.6814179960	12.3002879600	1.2716309720	1.6814179960	45.7686718400	14.4243814500
1.7047710240	12.2517269800	1.2819414540	1.7047710240	45.7682189000	14.4241623100
1.7281240510	12.1806434700	1.2964257380	1.7281240510	45.7686467500	14.4256717800
1.7514770790	12.1556747900	1.3015985590	1.7514770790	45.7681648200	14.4252033200
1.7748301070	12.1262847700	1.2987171810	1.7748301070	45.7668086900	14.4251424700
1.7981831340	12.0719435600	1.3034051130	1.7981831340	45.7653508400	14.4243667600
1.8215361620	11.9592943300	1.3210815690	1.8215361620	45.7673994400	14.4255374900
1.8448891900	11.9225248400	1.3202506270	1.8448891900	45.7674485200	14.4247504000
1.8682422180	11.8641329300	1.3297267140	1.8682422180	45.7676637500	14.4243773500
1.8915952450	11.8339023600	1.3337065770	1.8915952450	45.7656657400	14.4248346100
1.9149482730	11.7543378300	1.3486554260	1.9149482730	45.7663419100	14.4260960100
1.9383013010	11.6864652300	1.3595142640	1.9383013010	45.7678751600	14.4251406000
1.9616543280	11.6264299700	1.3676326860	1.9616543280	45.7676552700	14.4250111400
1.9850073560	11.5738758400	1.3808317420	1.9850073560	45.7685976700	14.4235212800
2.0083603840	11.5159901100	1.3817578300	2.0083603840	45.7696129900	14.4237660400
2.0317134120	11.4819840000	1.3912192090	2.0317134120	45.7691101800	14.4237514800
2.0550664390	11.2991335000	1.4407225240	2.0550664390	45.7670646100	14.4231732800
2.0784194670	11.2630921500	1.4735130070	2.0784194670	45.7691921600	14.4247768200
2.1017724950	11.2617446900	1.4764040890	2.1017724950	45.7699631400	14.4242525500
2.1251255230	11.2743743200	1.4816639190	2.1251255230	45.7702047500	14.4243011100
2.1484785500	11.2696296900	1.4796974920	2.1484785500	45.7694524200	14.4243792400
2.1718315780	11.1065376800	1.5533277680	2.1718315780	45.7710926300	14.4246684900
2.1951846060	11.0911112800	1.5568249060	2.1951846060	45.7720554200	14.4238608800
2.2185376330	11.0626793300	1.5648020400	2.2185376330	45.7719138100	14.4235637600
2.2418906610	10.9714476400	1.5796911210	2.2418906610	45.7714420500	14.4237673500
2.2652436890	10.8092750100	1.6077954920	2.2652436890	45.7714250000	14.4253144400
2.2885967170	10.7632007500	1.6148121200	2.2885967170	45.7700633700	14.4241573800
2.3119497440	10.5729465000	1.6249459830	2.3119497440	45.7711241000	14.4247877500
2.3353027720	10.4695516800	1.6395097540	2.3353027720	45.7715778000	14.4235713200
2.3586558000	10.3678947700	1.6491561860	2.3586558000	45.7718692800	14.4231967300
2.3820088270	10.3429402100	1.6555211500	2.3820088270	45.7712123200	14.4227697700
2.4053618550	10.2119025700	1.6970420300	2.4053618550	45.7711074900	14.4226882000
2.4287148830	10.1435884700	1.7215133880	2.4287148830	45.7718005600	14.4246712500
2.4520679110	10.0509590500	1.7329597150	2.4520679110	45.7722379300	14.4239564800
2.4754209380	10.0145949200	1.7362957830	2.4754209380	45.7713403100	14.4235801800
2.4987739660	10.0041301400	1.7220252290	2.4987739660	45.7696477500	14.4230306900
2.5221269940	9.9967033670	1.7267954530	2.5221269940	45.7715265900	14.4220609200
2.5454800210	9.8813088170	1.7657319710	2.5454800210	45.7701184000	14.4216712100
2.5688330490	9.8257798830	1.7920325720	2.5688330490	45.7703537300	14.4213920300
2.5921860770	9.7753496400	1.8090496120	2.5921860770	45.7714968600	14.4207064600
2.6155391050	9.7017763560	1.8424473980	2.6155391050	45.7723694100	14.4206432400
2.6388921320	9.5161306820	1.8848138390	2.6388921320	45.7711210000	14.4212326300
2.6622451600	9.3971569640	1.8960851590	2.6622451600	45.7722866800	14.4201205400
2.6855981880	9.3624317600	1.9042956790	2.6855981880	45.7722007600	14.4192366000
2.7089512160	9.2100829510	1.9561464370	2.7089512160	45.7725792800	14.4200535500
2.7323042430	9.1257436420	1.9772736850	2.7323042430	45.7726068900	14.4200175900
2.7556572710	8.9603046630	2.0405946280	2.7556572710	45.7715501400	14.4191252300
2.7790102990	8.9445573220	2.0600223070	2.7790102990	45.7709993000	14.4196623200
2.8023633260	8.9625711810	2.0970214490	2.8023633260	45.7715940400	14.4193863500
2.8257163540	8.9677213170	2.1103981390	2.8257163540	45.7714858100	14.4193058600
2.8490693820	8.9479276740	2.1189145110	2.8490693820	45.7721763200	14.4193224000
2.8724224100	8.8969491430	2.1313331100	2.8724224100	45.7723857100	14.4181012800
2.8957754370	8.8928758770	2.1416726460	2.8957754370	45.7739111100	14.4177986800
2.9191284650	8.8929033750	2.1483474620	2.9191284650	45.7729355200	14.4174439600
2.9424814930	8.9020755200	2.1522107220	2.9424814930	45.7711297900	14.4171543100
2.9658345200	8.8895799240	2.1514489450	2.9658345200	45.7713166400	14.4169724800
2.9891875480	8.8821738310	2.1561308740	2.9891875480	45.7716933300	14.4162351400
3.0125405760	8.8804361980	2.1506191530	3.0125405760	45.7711844700	14.4162657900
3.0358936040	8.8180922170	2.1717240940	3.0358936040	45.7686238500	14.4169730000
3.0592466310	8.7262531620	2.2033328150	3.0592466310	45.7698449800	14.4164216800
3.0825996590	8.5519628680	2.2502050740	3.0825996590	45.7700146300	14.4162673600
3.1059526870	8.5228877190	2.2549418350	3.1059526870	45.7703001300	14.4159089900
3.1293057140	8.4112431430	2.2626545260	3.1293057140	45.7714795300	14.4170953600
3.1526587420	8.3321202340	2.2777793290	3.1526587420	45.7721812900	14.4173453800
3.1760117700	8.2243631910	2.2926792990	3.1760117700	45.7702147000	14.4170870100
3.1993647980	8.1747640490	2.2957180070	3.1993647980	45.7703133100	14.4154372300
3.2227178250	8.0650427410	2.2919314370	3.2227178250	45.7688971900	14.4155810900
3.2460708530	8.0102693520	2.2983895620	3.2460708530	45.7698755200	14.4155158000
3.2694238810	7.9251196690	2.3129429950	3.2694238810	45.7687682500	14.4152141400
3.2927769090	7.9065447910	2.3260913000	3.2927769090	45.7667380200	14.4156465100
3.3161299360	7.9234634050	2.3242841520	3.3161299360	45.7686216200	14.4155694400
3.3394829640	7.9181842580	2.3204336550	3.3394829640	45.7697519000	14.4161190100
3.3628359920	7.7697411210	2.3463052790	3.3628359920	45.7670957000	14.4162620200
3.3861890190	7.7466547570	2.3460856710	3.3861890190	45.7675529300	14.4155972100
3.4095420470	7.6943425770	2.3401031460	3.4095420470	45.7678027000	14.4148050600
3.4328950750	7.7002590490	2.3460498560	3.4328950750	45.7678620800	14.4146160300
3.4562481030	7.7001111550	2.3566009390	3.4562481030	45.7665092200	14.4154886500
3.4796011300	7.5347204980	2.3830140970	3.4796011300	45.7654781700	14.4152876300
3.5029541580	7.4696219920	2.4074761120	3.5029541580	45.7665855300	14.4149504500
3.5263071860	7.4393157190	2.4254387520	3.5263071860	45.7658595100	14.4145693000
3.5496602130	7.4253981040	2.4380649840	3.5496602130	45.7668984100	14.4156508700
3.5730132410	7.4069162240	2.4360649090	3.5730132410	45.7653605400	14.4154998300
3.5963662690	7.4074001410	2.4301499320	3.5963662690	45.7664606800	14.4158559600
3.6197192970	7.3915858340	2.4305859360	3.6197192970	45.7656647400	14.4150995100
3.6430723240	7.3813257900	2.4314287750	3.6430723240	45.7657373900	14.4151254700
3.6664253520	7.2876772120	2.4475838490	3.6664253520	45.7631589000	14.4161769800
3.6897783800	7.2411722770	2.4538986360	3.6897783800	45.7632902100	14.4161430500
3.7131314070	7.2046726470	2.4613142060	3.7131314070	45.7644810000	14.4161145000
3.7364844350	7.1793447970	2.4570239330	3.7364844350	45.7642363500	14.4169653300
3.7598374630	7.1448652310	2.4601733460	3.7598374630	45.7628145200	14.4166033100
3.7831904910	7.0851350300	2.4648486140	3.7831904910	45.7629728900	14.4163128600
3.8065435180	7.0653023120	2.4666718050	3.8065435180	45.7638321200	14.4160704200
3.8298965460	7.0601373320	2.4720592810	3.8298965460	45.7629964600	14.4166465500
3.8532495740	7.1144691010	2.4616959980	3.8532495740	45.7637975200	14.4165649100
3.8766026020	7.1106587240	2.4556479670	3.8766026020	45.7626690800	14.4164597200
3.8999556290	7.0530122130	2.4723568220	3.8999556290	45.7643114800	14.4167831200
3.9233086570	7.0105527760	2.4805290050	3.9233086570	45.7647567100	14.4170552400
3.9466616850	6.9800342510	2.4905227990	3.9466616850	45.7617733200	14.4173605800
3.9700147120	6.9793547330	2.4857728660	3.9700147120	45.7621007300	14.4167566500
3.9933677400	6.9750290870	2.4811391330	3.9933677400	45.7626034900	14.4165492600
4.0167207680	6.9448513910	2.4866697450	4.0167207680	45.7634003200	14.4168591400
4.0400737960	6.8547446180	2.5059786630	4.0400737960	45.7611511500	14.4161798400
4.0634268230	6.6827040610	2.5472655980	4.0634268230	45.7613335100	14.4168847900
4.0867798510	6.6643621520	2.5585993420	4.0867798510	45.7609524000	14.4164544900
4.1101328790	6.5419559030	2.5774178940	4.1101328790	45.7614543000	14.4163344100
4.1334859060	6.4867253590	2.5856354260	4.1334859060	45.7616599400	14.4162045400
4.1568389340	6.4400801250	2.5930640250	4.1568389340	45.7614285700	14.4156142900
4.1801919620	6.4162838120	2.5955989810	4.1801919620	45.7632890200	14.4149823800
4.2035449900	6.3564117330	2.6053072020	4.2035449900	45.7626705800	14.4157606000
4.2268980170	6.3854116840	2.6194164110	4.2268980170	45.7643156500	14.4146328000
4.2502510450	6.3616464820	2.6117066320	4.2502510450	45.7617105300	14.4149054100
4.2736040730	6.3767694150	2.6027329070	4.2736040730	45.7616600300	14.4147456500
4.2969571000	6.3354263580	2.6073510420	4.2969571000	45.7625632300	14.4146928900
4.3203101280	6.1587985620	2.6294819200	4.3203101280	45.7633030000	14.4143437300
4.3436631560	6.0071463370	2.6386080590	4.3436631560	45.7642393900	14.4142373600
4.3670161840	5.8736887290	2.6373098140	4.3670161840	45.7641034600	14.4140643000
4.3903692110	5.6032065090	2.6623691900	4.3903692110	45.7637638200	14.4136218700
4.4137222390	5.5556346590	2.6706785660	4.4137222390	45.7645770800	14.4133373500
4.4370752670	5.2025369830	2.6875599830	4.4370752670	45.7659044500	14.4132794900
4.4604282950	4.8837681780	2.6992762570	4.4604282950	45.7654348800	14.4123321100
4.4837813220	4.6377636020	2.7184762170	4.4837813220	45.7669535700	14.4121849800
4.5071343500	4.5215034320	2.7297516950	4.5071343500	45.7666134800	14.4125006100
4.5304873780	4.3304475830	2.7493041360	4.5304873780	45.7689285300	14.4122736400
4.5538404050	4.2171791260	2.7659854280	4.5538404050	45.7679678600	14.4118115000
4.5771934330	4.1591199460	2.7813080850	4.5771934330	45.7681992200	14.4111995200
4.6005464610	4.0880436260	2.7918096230	4.6005464610	45.7677548800	14.4109421400
4.6238994890	3.9614448130	2.8018997730	4.6238994890	45.7692842400	14.4116843500
4.6472525160	3.9886213560	2.7911173650	4.6472525160	45.7696221900	14.4114246800
4.6706055440	4.0219670340	2.7902012640	4.6706055440	45.7672594900	14.4107184200
4.6939585720	4.0188047740	2.7864024550	4.6939585720	45.7676540500	14.4107532900
4.7173115990	4.0500619010	2.7775638570	4.7173115990	45.7695036000	14.4109396900
4.7406646270	3.9830113030	2.7757542150	4.7406646270	45.7663880800	14.4113000900
4.7640176550	3.9688689290	2.7769410050	4.7640176550	45.7669099200	14.4108770700
4.7873706830	3.9463638370	2.7779457690	4.7873706830	45.7669673200	14.4107511200
4.8107237100	3.8918898550	2.7791486890	4.8107237100	45.7676884200	14.4110194600
4.8340767380	3.7296206340	2.7976331880	4.8340767380	45.7663479100	14.4112156800
4.8574297660	3.4883270860	2.8246051780	4.8574297660	45.7665917100	14.4112842300
4.8807827930	3.3061374720	2.8426571940	4.8807827930	45.7675215600	14.4108070700
4.9041358210	3.0288526600	2.8589858520	4.9041358210	45.7678497500	14.4111960100
4.9274888490	2.9425872990	2.8723084500	4.9274888490	45.7673195900	14.4109426800
4.9508418770	2.7317033590	2.8878235360	4.9508418770	45.7672635300	14.4108611000
4.9741949040	2.5815891090	2.9118028510	4.9741949040	45.7666493800	14.4110629300
4.9975479320	2.2953731590	2.9449502200	4.9975479320	45.7680196200	14.4104061300
5.0209009600	2.2046233660	2.9602525350	5.0209009600	45.7680959000	14.4105309900
5.0442539880	2.0104068390	3.0009667020	5.0442539880	45.7668463500	14.4103110600
5.0676070150	1.9580038040	3.0017441200	5.0676070150	45.7671399600	14.4107135600
5.0909600430	1.8510276290	3.0149489540	5.0909600430	45.7677540500	14.4108453500
5.1143130710	1.7720995510	3.0126215590	5.1143130710	45.7684090100	14.4110226100
5.1376660980	1.7221413540	3.0126393900	5.1376660980	45.7673831700	14.4109846300
5.1610191260	1.6996627380	3.0118921250	5.1610191260	45.7669587600	14.4113794900
5.1843721540	1.6387757950	3.0111643980	5.1843721540	45.7655486100	14.4111395300
5.2077251820	1.5300787120	3.0173302030	5.2077251820	45.7677438400	14.4110754600
5.2310782090	1.4155512490	3.0305537620	5.2310782090	45.7663772300	14.4113779300
5.2544312370	1.2831177290	3.0362295210	5.2544312370	45.7664337900	14.4112162400
5.2777842650	1.2525276710	3.0396708870	5.2777842650	45.7655460800	14.4116979600
5.3011372920	1.1445671970	3.0527194520	5.3011372920	45.7671296300	14.4114745100
5.3244903200	1.0324263410	3.0699337810	5.3244903200	45.7645866300	14.4121575000
5.3478433480	0.8563886624	3.0863941870	5.3478433480	45.7651920100	14.4114264100
5.3711963760	0.8348735580	3.0884152400	5.3711963760	45.7643415600	14.4113536600
5.3945494030	0.8198522482	3.0892853740	5.3945494030	45.7662443700	14.4116709300
5.4179024310	0.7303524896	3.0974652150	5.4179024310	45.7644358100	14.4115269000
5.4412554590	0.5749264823	3.1094926550	5.4412554590	45.7666327200	14.4115968000
5.4646084860	0.4961185496	3.1150227300	5.4646084860	45.7647848700	14.4115537300
5.4879615140	0.3969302050	3.1114139340	5.4879615140	45.7654418500	14.4117727100
5.5113145420	0.3795090275	3.1208845340	5.5113145420	45.7640864300	14.4117637800
5.5346675700	0.3525421460	3.1213582280	5.5346675700	45.7665326800	14.4113030800
5.5580205970	0.3345117849	3.1230798930	5.5580205970	45.7648394200	14.4114977800
5.5813736250	0.2053381356	3.1327058990	5.5813736250	45.7651197300	14.4122847300
5.6047266530	0.2045850208	3.1325059270	5.6047266530	45.7641185800	14.4119480400
5.6280796810	0.2130785167	3.1341360570	5.6280796810	45.7640748600	14.4118092300
5.6514327080	0.2055464746	3.1355689530	5.6514327080	45.7654846800	14.4121102800
5.6747857360	0.1602537832	3.1363843000	5.6747857360	45.7639162700	14.4121171900
5.6981387640	0.0960853544	3.1411959540	5.6981387640	45.7663228800	14.4117921200
5.7214917910	0.0970388600	3.1430443540	5.7214917910	45.7661182400	14.4114261300
5.7448448190	0.0884292335	3.1422473150	5.7448448190	45.7631904300	14.4122591700
5.7681978470	0.0722499107	3.1448996750	5.7681978470	45.7652991900	14.4119134400
5.7915508750	0.0159945147	3.1493254650	5.7915508750	45.7627695300	14.4119981100
5.8149039020	0.0091970623	3.1526382300	5.8149039020	45.7644018600	14.4118640300
5.8382569300	0.0723777005	3.1439142260	5.8382569300	45.7629639100	14.4120572600
5.8616099580	0.0591935400	3.1430462810	5.8616099580	45.7620498000	14.4124360400
5.8849629850	-0.0035402764	3.1533651960	5.8849629850	45.7622573200	14.4122625900
5.9083160130	0.0038138690	3.1553361630	5.9083160130	45.7620506100	14.4120684100
5.9316690410	0.0412190470	3.1490307520	5.9316690410	45.7632704900	14.4119433900
5.9550220690	0.0343367142	3.1481860680	5.9550220690	45.7620564700	14.4122656700
5.9783750960	0.0194369397	3.1473004670	5.9783750960	45.7612901300	14.4125660100
6.0017281240	-0.0183195460	3.1529875950	6.0017281240	45.7608345300	14.4125165200
6.0250811520	0.0040633483	3.1521135400	6.0250811520	45.7628949700	14.4119460600
6.0484341790	-0.0174131456	3.1502347280	6.0484341790	45.7611092300	14.4124920000
6.0717872070	-0.0716323216	3.1569473610	6.0717872070	45.7595149700	14.4131586700
6.0951402350	-0.0918721058	3.1620469800	6.0951402350	45.7604277500	14.4128703900
6.1184932630	-0.0159816158	3.1490716370	6.1184932630	45.7633576800	14.4119760400
6.1418462900	-0.0235836390	3.1481836640	6.1418462900	45.7597687600	14.4128785300
6.1651993180	-0.0778656565	3.1545532910	6.1651993180	45.7582040400	14.4130161900
6.1885523460	-0.1467082578	3.1635162800	6.1885523460	45.7597975500	14.4123186800
6.2119053740	-0.1375844526	3.1648460840	6.2119053740	45.7604049800	14.4126893100
6.2352584010	-0.1278616762	3.1624166560	6.2352584010	45.7604050900	14.4125930000
6.2586114290	-0.1406395811	3.1618245310	6.2586114290	45.7593786200	14.4128620600
6.2819644570	-0.1907683696	3.1650148720	6.2819644570	45.7567805800	14.4136669500
6.3053174840	-0.1945534195	3.1629515860	6.3053174840	45.7587476600	14.4137532500
6.3286705120	-0.1417180366	3.1619586370	6.3286705120	45.7606605300	14.4127173500
6.3520235400	-0.1377908025	3.1537216870	6.3520235400	45.7578415300	14.4129814100
6.3753765680	-0.1531354433	3.1550281560	6.3753765680	45.7552236700	14.4133294000
6.3987295950	-0.1866295308	3.1585820380	6.3987295950	45.7546623300	14.4138870800
6.4220826230	-0.1608569074	3.1516690270	6.4220826230	45.7575722800	14.4126024500
6.4454356510	-0.1481821048	3.1521169980	6.4454356510	45.7594972300	14.4123891000
6.4687886780	-0.1446913553	3.1510068920	6.4687886780	45.7537614400	14.4131822200
6.4921417060	-0.1671962333	3.1391507410	6.4921417060	45.7494618200	14.4139348600
6.5154947340	-0.1281941875	3.1289771130	6.5154947340	45.7536984100	14.4135181700
6.5388477620	-0.0839171926	3.1133379430	6.5388477620	45.7557780200	14.4126758100
6.5622007890	0.0060994091	3.0852066160	6.5622007890	45.7522906800	14.4133159600
6.5855538170	-0.0069479234	3.0798548920	6.5855538170	45.7494660700	14.4136794200
6.6089068450	-0.0443191061	3.0972040990	6.6089068450	45.7494188200	14.4130553400
6.6322598720	-0.1163581298	3.1034603690	6.6322598720	45.7499185600	14.4133832300
6.6556129000	-0.0082902285	3.0865860490	6.6556129000	45.7549165600	14.4123850700
6.6789659280	0.3125781578	3.0465405620	6.6789659280	45.7451220100	14.4142552500
6.7023189560	0.3557697247	3.0412071150	6.7023189560	45.7435894300	14.4144852500
6.7256719830	0.3804587090	3.0323603710	6.7256719830	45.7469628000	14.4138479400
6.7490250110	0.6019092077	3.0015661090	6.7490250110	45.7519869700	14.4131294400
			6.7723780390	45.7504297600	14.4143569800
			6.7957310670	45.7512657700	14.4147711100
			6.8190840940	45.7276923400	14.4220284200
			6.8424371220	45.7132114400	14.4225836500
			6.8657901500	45.7091820400	14.4236718200
			6.8891431770	45.7084761400	14.4251010500
			6.9124962050	45.7211341500	14.4166885800
			6.9358492330	45.6877150800	14.4189439200
			6.9592022610	45.6430680200	14.4272023000
			6.9825552880	45.6440106400	14.4263894000
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
