GMfas2BEST			GMext					
t	x	y	t	x	y			
0.00000000000	30.28208687000	0.54576260140	0.00000000000	3.38290232000	9.25756371200			
0.05961251863	30.33168328000	0.54233751870	0.05961251863	3.38119850200	9.25744220700			
0.11922503730	30.44101799000	0.53114783370	0.11922503730	3.38069713500	9.25748801000			
0.17883755590	30.56065139000	0.51654440870	0.17883755590	3.38043883300	9.25752600800			
0.23845007450	30.64991011000	0.50548088200	0.23845007450	3.37972206300	9.25779127300			
0.29806259310	30.75391539000	0.49249465780	0.29806259310	3.38137681300	9.25759489400			
0.35767511180	30.86832451000	0.48289647860	0.35767511180	3.38041825400	9.25797217400			
0.41728763040	30.95148585000	0.47057319140	0.41728763040	3.38084153600	9.25731887500			
0.47690014900	31.04888844000	0.46041710950	0.47690014900	3.37927651500	9.25788283700			
0.53651266770	31.09343257000	0.45465288640	0.53651266770	3.37856650700	9.25810431200			
0.59612518630	31.14491720000	0.45327974460	0.59612518630	3.37942451100	9.25782739600			
0.65573770490	31.23436278000	0.44392067480	0.65573770490	3.37940982500	9.25777338200			
0.71535022350	31.27315639000	0.43735670460	0.71535022350	3.37886845100	9.25778355000			
0.77496274220	31.37794798000	0.43132344920	0.77496274220	3.37796837800	9.25780358100			
0.83457526080	31.50895487000	0.41488836560	0.83457526080	3.37573994700	9.25876084900			
0.89418777940	31.54887704000	0.41273278000	0.89418777940	3.37662188600	9.25845374300			
0.95380029810	31.61719966000	0.40488709860	0.95380029810	3.37564809100	9.25804891500			
1.01341281700	31.68933098000	0.39771123800	1.01341281700	3.37421279800	9.25830119500			
1.07302533500	31.77491615000	0.38929648060	1.07302533500	3.37264205900	9.25880831600			
1.13263785400	31.83534345000	0.38619331040	1.13263785400	3.37022355800	9.25933097200			
1.19225037300	31.92302775000	0.37655924280	1.19225037300	3.36669536400	9.25927026600			
1.25186289100	32.01369935000	0.36809158810	1.25186289100	3.36458968500	9.25995525800			
1.31147541000	32.10334610000	0.35925933890	1.31147541000	3.36644515000	9.25917952800			
1.37108792800	32.21327652000	0.34988199340	1.37108792800	3.36400484700	9.26042383200			
1.43070044700	32.24494068000	0.34615790250	1.43070044700	3.36171755500	9.26020091400			
1.49031296600	32.35304439000	0.33497467780	1.49031296600	3.35919659600	9.26108477400			
1.54992548400	32.39730388000	0.32842574650	1.54992548400	3.35863159100	9.26056122800			
1.60953800300	32.47807513000	0.31924732380	1.60953800300	3.35182895400	9.26159937100			
1.66915052200	32.52171074000	0.31661870680	1.66915052200	3.33892764100	9.26038736600			
1.72876304000	32.55571109000	0.31126042810	1.72876304000	3.30974620000	9.26330832800			
1.78837555900	32.63918375000	0.30932843950	1.78837555900	3.29444108700	9.26627940000			
1.84798807700	32.70098556000	0.30039612880	1.84798807700	3.28087501200	9.26905487300			
1.90760059600	32.78864417000	0.29616687330	1.90760059600	3.27317832700	9.26984088100			
1.96721311500	32.85460011000	0.28297668030	1.96721311500	3.26806055100	9.26752035200			
2.02682563300	32.93945380000	0.27902516620	2.02682563300	3.24387292000	9.27117227400			
2.08643815200	32.98561347000	0.26967985700	2.08643815200	3.22862935400	9.27286805000			
2.14605067100	33.06533098000	0.26209103630	2.14605067100	3.22107557100	9.27338418500			
2.20566318900	33.13463576000	0.25489905130	2.20566318900	3.21780900500	9.27358902300			
2.26527570800	33.23042229000	0.25015505590	2.26527570800	3.20578823100	9.27537296700			
2.32488822700	33.27335938000	0.24154640900	2.32488822700	3.18382238000	9.27702253100			
2.38450074500	33.34662514000	0.23574601900	2.38450074500	3.16663922600	9.27888774000			
2.44411326400	33.42322834000	0.22881060450	2.44411326400	3.14566853400	9.28202250800			
2.50372578200	33.51255722000	0.21856113730	2.50372578200	3.14233382600	9.28254045400			
2.56333830100	33.54108422000	0.21750783520	2.56333830100	3.13692400400	9.28205700100			
2.62295082000	33.63651389000	0.20626071530	2.62295082000	3.12792815600	9.28352692100			
2.68256333800	33.70782235000	0.20188749610	2.68256333800	3.13030019100	9.28406125300			
