CALbump			CALext			
t	x	y	t	x	y	
0.00000000000	14.10088447000	8.95932139700	0.00000000000	-15.04645929000	14.51457345000	
0.02348630748	14.10114419000	8.95909055600	0.02348630748	-15.04570766000	14.51431210000	
0.04697261497	14.10132335000	8.95941121100	0.04697261497	-15.04599745000	14.51433148000	
0.07045892245	14.10098765000	8.95909064500	0.07045892245	-15.04671408000	14.51434674000	
0.09394522993	14.09972366000	8.95854408400	0.09394522993	-15.04703049000	14.51432455000	
0.11743153740	14.09936068000	8.95893007000	0.11743153740	-15.04620526000	14.51439728000	
0.14091784490	14.10006889000	8.95909733700	0.14091784490	-15.04663256000	14.51440187000	
0.16440415240	14.10090433000	8.95926565300	0.16440415240	-15.04700067000	14.51434553000	
0.18789045990	14.10121048000	8.95951660300	0.18789045990	-15.04654791000	14.51436509000	
0.21137676730	14.10157763000	8.95930757100	0.21137676730	-15.04654275000	14.51439639000	
0.23486307480	14.10146458000	8.95937103700	0.23486307480	-15.04652069000	14.51431795000	
0.25834938230	14.10157323000	8.95927091000	0.25834938230	-15.04669360000	14.51439923000	
0.28183568980	14.10218423000	8.95950272000	0.28183568980	-15.04670646000	14.51438604000	
0.30532199730	14.10198371000	8.95953189600	0.30532199730	-15.04602369000	14.51439098000	
0.32880830480	14.10079069000	8.95937780500	0.32880830480	-15.04709532000	14.51437957000	
0.35229461220	14.10216686000	8.95972870400	0.35229461220	-15.04617375000	14.51439469000	
0.37578091970	14.10080320000	8.95966629200	0.37578091970	-15.04687798000	14.51437622000	
0.39926722720	14.10132439000	8.95973474600	0.39926722720	-15.04772259000	14.51436144000	
0.42275353470	14.10232337000	8.95981249400	0.42275353470	-15.04656933000	14.51435581000	
0.44623984220	14.10177216000	8.95958259400	0.44623984220	-15.04757206000	14.51434949000	
0.46972614970	14.10262246000	8.95995894500	0.46972614970	-15.04613521000	14.51435807000	
0.49321245710	14.10198155000	8.95953550700	0.49321245710	-15.04727486000	14.51434433000	
0.51669876460	14.10246007000	8.95972782400	0.51669876460	-15.04731412000	14.51432398000	
0.54018507210	14.10432883000	8.96012703700	0.54018507210	-15.04680870000	14.51435655000	
0.56367137960	14.10443039000	8.95998394400	0.56367137960	-15.04653686000	14.51434089000	
0.58715768710	14.10454112000	8.95984824300	0.58715768710	-15.04688117000	14.51434405000	
0.61064399460	14.10308862000	8.95972974900	0.61064399460	-15.04726284000	14.51434048000	
0.63413030200	14.10508272000	8.95980997500	0.63413030200	-15.04681203000	14.51435085000	
0.65761660950	14.10377424000	8.95980807000	0.65761660950	-15.04707730000	14.51435273000	
0.68110291700	14.10332556000	8.95986459100	0.68110291700	-15.04769954000	14.51441760000	
0.70458922450	14.10424930000	8.96010356300	0.70458922450	-15.04690623000	14.51437443000	
0.72807553200	14.10362372000	8.95994781500	0.72807553200	-15.04742146000	14.51438081000	
0.75156183940	14.10511293000	8.96034085100	0.75156183940	-15.04657942000	14.51429324000	
0.77504814690	14.10433030000	8.96008627300	0.77504814690	-15.04676392000	14.51435871000	
0.79853445440	14.10343269000	8.96003219600	0.79853445440	-15.04648220000	14.51436567000	
0.82202076190	14.10382168000	8.96020121800	0.82202076190	-15.04760611000	14.51439882000	
0.84550706940	14.10389768000	8.96011395100	0.84550706940	-15.04772317000	14.51435482000	
0.86899337690	14.10400312000	8.96005560100	0.86899337690	-15.04593268000	14.51434416000	
0.89247968430	14.09130071000	8.94957269100	0.89247968430	-15.04649592000	14.51453027000	
0.91596599180	14.12187688000	8.90280525400	0.91596599180	-15.04534344000	14.51475620000	
0.93945229930	14.10311319000	8.88695008200	0.93945229930	-15.04331488000	14.51498806000	
0.96293860680	14.10362475000	8.81801469100	0.96293860680	-15.04126024000	14.51541756000	
0.98642491430	14.08285259000	8.79882429000	0.98642491430	-15.03751664000	14.51537581000	
1.00991122200	14.10584797000	8.75745518800	1.00991122200	-15.03363855000	14.51503457000	
1.03339752900	14.08511053000	8.72925247800	1.03339752900	-15.02790080000	14.51528292000	
1.05688383700	14.08283212000	8.72582063900	1.05688383700	-15.02678292000	14.51510499000	
1.08037014400	14.06587192000	8.71884795900	1.08037014400	-15.02955093000	14.51468542000	
1.10385645200	14.05977214000	8.71892195100	1.10385645200	-15.03311942000	14.51469236000	
1.12734275900	14.04107887000	8.71291071900	1.12734275900	-15.03575589000	14.51495827000	
1.15082906700	14.04437100000	8.71846124000	1.15082906700	-15.03579216000	14.51464429000	
1.17431537400	14.04215311000	8.72209263600	1.17431537400	-15.03585361000	14.51486955000	
1.19780168200	14.02759221000	8.71792406100	1.19780168200	-15.03778735000	14.51479791000	
1.22128798900	14.02167532000	8.71933901200	1.22128798900	-15.03639317000	14.51472833000	
1.24477429700	14.02349978000	8.72151236900	1.24477429700	-15.03631244000	14.51465949000	
1.26826060400	14.02461471000	8.72338523000	1.26826060400	-15.03645010000	14.51466962000	
1.29174691200	14.02532728000	8.72590681800	1.29174691200	-15.03600759000	14.51463484000	
1.31523321900	14.02570329000	8.72603804300	1.31523321900	-15.03769728000	14.51458965000	
1.33871952700	14.02700709000	8.72525758200	1.33871952700	-15.03628291000	14.51449337000	
1.36220583400	14.02697174000	8.72445785400	1.36220583400	-15.03597953000	14.51448512000	
1.38569214100	14.02663572000	8.72606993700	1.38569214100	-15.03567980000	14.51443649000	
1.40917844900	14.02589923000	8.72614677200	1.40917844900	-15.03631744000	14.51446359000	
1.43266475600	14.01987092000	8.72651248900	1.43266475600	-15.03771399000	14.51445047000	
1.45615106400	14.01504302000	8.72458923400	1.45615106400	-15.03711137000	14.51455108000	
1.47963737100	14.01054445000	8.71880091800	1.47963737100	-15.03569220000	14.51445221000	
1.50312367900	14.00683197000	8.71837254000	1.50312367900	-15.03642401000	14.51446006000	
1.52660998600	14.00335473000	8.71639397500	1.52660998600	-15.03903526000	14.51448392000	
1.55009629400	13.99369362000	8.71349723500	1.55009629400	-15.03754571000	14.51442916000	
1.57358260100	13.96419875000	8.71165085600	1.57358260100	-15.03815959000	14.51454789000	
1.59706890900	13.92015629000	8.70226992100	1.59706890900	-15.03562185000	14.51455471000	
1.62055521600	13.92403709000	8.67269398700	1.62055521600	-15.03729128000	14.51462019000	
1.64404152400	13.90554559000	8.67006789000	1.64404152400	-15.03554515000	14.51432249000	
1.66752783100	13.87204630000	8.66294405600	1.66752783100	-15.03569783000	14.51455327000	
1.69101413900	13.82233115000	8.65783005200	1.69101413900	-15.03366141000	14.51469228000	
1.71450044600	13.80501916000	8.65727260200	1.71450044600	-15.03530951000	14.51454956000	
1.73798675400	13.77274593000	8.65413237900	1.73798675400	-15.03064376000	14.51461182000	
1.76147306100	13.74765674000	8.65154739300	1.76147306100	-15.03058726000	14.51449279000	
1.78495936900	13.73094856000	8.64884161500	1.78495936900	-15.03149722000	14.51452170000	
1.80844567600	13.70225508000	8.64676869300	1.80844567600	-15.03027548000	14.51449985000	
1.83193198400	13.66219769000	8.64647802100	1.83193198400	-15.03299269000	14.51439251000	
1.85541829100	13.61076890000	8.64538065600	1.85541829100	-15.03183624000	14.51440754000	
1.87890459900	13.58716922000	8.64910044200	1.87890459900	-15.02878407000	14.51444231000	
1.90239090600	13.57914993000	8.65243329900	1.90239090600	-15.03104307000	14.51429790000	
1.92587721400	13.56616014000	8.65443609600	1.92587721400	-15.03279454000	14.51421038000	
1.94936352100	13.56703160000	8.65699492700	1.94936352100	-15.03169029000	14.51437520000	
1.97284982900	13.54810176000	8.65682815800	1.97284982900	-15.03332001000	14.51428236000	
1.99633613600	13.54897854000	8.65669681300	1.99633613600	-15.03215454000	14.51426040000	
2.01982244400	13.53421388000	8.65733353900	2.01982244400	-15.03241564000	14.51428235000	
2.04330875100	13.51153264000	8.65764287300	2.04330875100	-15.03712112000	14.51431517000	
2.06679505800	13.48621384000	8.65901843400	2.06679505800	-15.03439533000	14.51454077000	
2.09028136600	13.48429249000	8.66021392200	2.09028136600	-15.03465700000	14.51440803000	
2.11376767300	13.47637962000	8.65979020400	2.11376767300	-15.03515226000	14.51433709000	
2.13725398100	13.47846812000	8.65950083100	2.13725398100	-15.03548878000	14.51430646000	
2.16074028800	13.42991638000	8.65887347600	2.16074028800	-15.03579455000	14.51434688000	
2.18422659600	13.41455307000	8.65884828600	2.18422659600	-15.03569153000	14.51423632000	
2.20771290300	13.39873804000	8.65833143300	2.20771290300	-15.03415586000	14.51453532000	
2.23119921100	13.38775864000	8.65969906000	2.23119921100	-15.03822795000	14.51419852000	
2.25468551800	13.36085907000	8.65964316500	2.25468551800	-15.03679075000	14.51434731000	
2.27817182600	13.34898825000	8.65791862500	2.27817182600	-15.03631765000	14.51430863000	
2.30165813300	13.34285576000	8.65758859100	2.30165813300	-15.03564641000	14.51429630000	
2.32514444100	13.33770860000	8.65724450600	2.32514444100	-15.03585123000	14.51444442000	
2.34863074800	13.33906877000	8.65691855900	2.34863074800	-15.03711254000	14.51439763000	
2.37211705600	13.33494929000	8.65704774200	2.37211705600	-15.03859884000	14.51449623000	
2.39560336300	13.32562149000	8.65857823200	2.39560336300	-15.03715506000	14.51435560000	
2.41908967100	13.32282405000	8.65862649000	2.41908967100	-15.03667486000	14.51434153000	
2.44257597800	13.32574803000	8.65875611000	2.44257597800	-15.03809357000	14.51435474000	
2.46606228600	13.32625126000	8.65902386900	2.46606228600	-15.03869746000	14.51427918000	
2.48954859300	13.33234146000	8.65890357300	2.48954859300	-15.03861193000	14.51442389000	
2.51303490100	13.31932329000	8.65874316200	2.51303490100	-15.03864730000	14.51440283000	
2.53652120800	13.28345577000	8.65754496700	2.53652120800	-15.03715184000	14.51430036000	
2.56000751600	13.27460656000	8.65682716200	2.56000751600	-15.03714209000	14.51431867000	
2.58349382300	13.21312296000	8.65552144100	2.58349382300	-15.03702151000	14.51437721000	
2.60698013100	13.20130280000	8.65577652700	2.60698013100	-15.03777726000	14.51428499000	
2.63046643800	13.19658892000	8.65584283200	2.63046643800	-15.03651401000	14.51430956000	
2.65395274600	13.18252844000	8.65537352800	2.65395274600	-15.03711433000	14.51423965000	
2.67743905300	13.17429263000	8.65509496600	2.67743905300	-15.03643323000	14.51422019000	
2.70092536100	13.17247736000	8.65257666700	2.70092536100	-15.03636597000	14.51422698000	
2.72441166800	13.16951578000	8.65622800500	2.72441166800	-15.03807311000	14.51424892000	
2.74789797500	13.15794232000	8.65162191000	2.74789797500	-15.03756704000	14.51423851000	
2.77138428300	13.13958007000	8.65299153700	2.77138428300	-15.03866060000	14.51425233000	
2.79487059000	13.13368021000	8.65203561600	2.79487059000	-15.03504849000	14.51425397000	
2.81835689800	13.12498050000	8.65114674300	2.81835689800	-15.03655103000	14.51428076000	
2.84184320500	13.10129866000	8.65089697200	2.84184320500	-15.03609375000	14.51419114000	
2.86532951300	13.10144991000	8.65092146800	2.86532951300	-15.03633476000	14.51428963000	
2.88881582000	13.10417309000	8.64887318500	2.88881582000	-15.03723132000	14.51422955000	
2.91230212800	13.08260516000	8.65092102700	2.91230212800	-15.03601896000	14.51421814000	
2.93578843500	13.06738945000	8.65194774300	2.93578843500	-15.03742577000	14.51410266000	
2.95927474300	13.05168028000	8.65175211700	2.95927474300	-15.03724621000	14.51425873000	
2.98276105000	13.03800499000	8.64826809100	2.98276105000	-15.03720367000	14.51418523000	
3.00624735800	13.03652984000	8.65019793800	3.00624735800	-15.03904138000	14.51412644000	
3.02973366500	13.02441984000	8.65151613300	3.02973366500	-15.03916826000	14.51411839000	
3.05321997300	13.01545494000	8.65599378200	3.05321997300	-15.03754243000	14.51401388000	
3.07670628000	13.00751235000	8.65249224000	3.07670628000	-15.03945596000	14.51403246000	
3.10019258800	12.99917074000	8.65747505000	3.10019258800	-15.03916428000	14.51407861000	
3.12367889500	12.96841218000	8.65352583400	3.12367889500	-15.03953237000	14.51419389000	
3.14716520300	12.94816372000	8.65595285800	3.14716520300	-15.03787037000	14.51407426000	
3.17065151000	12.92009635000	8.65345194000	3.17065151000	-15.03937579000	14.51404229000	
3.19413781800	12.90688399000	8.65471027600	3.19413781800	-15.03932234000	14.51392898000	
3.21762412500	12.86107290000	8.65458271600	3.21762412500	-15.03762175000	14.51408875000	
3.24111043300	12.83706624000	8.65428621900	3.24111043300	-15.03926099000	14.51392787000	
3.26459674000	12.81595684000	8.65294850700	3.26459674000	-15.03664726000	14.51449775000	
3.28808304800	12.80486692000	8.65282212200	3.28808304800	-15.03698943000	14.51402900000	
3.31156935500	12.79415424000	8.65628947300	3.31156935500	-15.03518539000	14.51395679000	
3.33505566300	12.76192952000	8.65258432100	3.33505566300	-15.03668351000	14.51391663000	
3.35854197000	12.74996356000	8.65050487000	3.35854197000	-15.03492927000	14.51386474000	
3.38202827800	12.73199901000	8.64968451700	3.38202827800	-15.03527014000	14.51447336000	
3.40551458500	12.73215493000	8.64902236100	3.40551458500	-15.03522527000	14.51381947000	
3.42900089200	12.72478846000	8.65424733100	3.42900089200	-15.03623639000	14.51376361000	
3.45248720000	12.72321953000	8.65341576700	3.45248720000	-15.03467645000	14.51361121000	
3.47597350700	12.70741478000	8.64648404000	3.47597350700	-15.03459492000	14.51445640000	
