SOLend3BEST			SOLext		
t	x	y	t	x	y
0.000000000000	21.874585890000	10.110853520000	0.000000000000	26.766018330000	13.613445080000
0.023121921890	21.875382350000	10.110590160000	0.023121921890	26.766849830000	13.612834490000
0.046243843790	21.872551500000	10.110825870000	0.046243843790	26.765612060000	13.612755240000
0.069365765680	21.870337240000	10.110696680000	0.069365765680	26.765820770000	13.613010720000
0.092487687580	21.873408130000	10.110284900000	0.092487687580	26.766885760000	13.612634310000
0.115609609500	21.873722730000	10.110797800000	0.115609609500	26.765887530000	13.612738060000
0.138731531400	21.872738970000	10.110396990000	0.138731531400	26.766412280000	13.612847690000
0.161853453300	21.872254780000	10.110031520000	0.161853453300	26.766072010000	13.612787160000
0.184975375200	21.872656290000	10.110788950000	0.184975375200	26.765701450000	13.612826040000
0.208097297000	21.872248740000	10.110447750000	0.208097297000	26.766943620000	13.612771710000
0.231219218900	21.870950320000	10.110398860000	0.231219218900	26.765695400000	13.612815560000
0.254341140800	21.872395500000	10.110837230000	0.254341140800	26.766822080000	13.613028940000
0.277463062700	21.872499540000	10.110293330000	0.277463062700	26.765650760000	13.612488150000
0.300584984600	21.870094630000	10.110463760000	0.300584984600	26.766254990000	13.612524730000
0.323706906500	21.875304220000	10.109591150000	0.323706906500	26.765553330000	13.612687860000
0.346828828400	21.879732300000	10.109954520000	0.346828828400	26.767079410000	13.612666350000
0.369950750300	21.878937060000	10.110600070000	0.369950750300	26.767285460000	13.612792100000
0.393072672200	21.878032710000	10.109963540000	0.393072672200	26.766162950000	13.612012250000
0.416194594100	21.880514030000	10.110310780000	0.416194594100	26.765291120000	13.612826390000
0.439316516000	21.881865490000	10.111363580000	0.439316516000	26.766388550000	13.613005170000
0.462438437900	21.879018720000	10.111026790000	0.462438437900	26.766989990000	13.613205950000
0.485560359800	21.878007010000	10.111116680000	0.485560359800	26.766332840000	13.612672260000
0.508682281700	21.875793240000	10.110814050000	0.508682281700	26.765785420000	13.612909500000
0.531804203600	21.873725590000	10.110886060000	0.531804203600	26.765907060000	13.612547340000
0.554926125500	21.876705350000	10.111308250000	0.554926125500	26.765536970000	13.612923060000
0.578048047400	21.873688750000	10.111630970000	0.578048047400	26.766136380000	13.613048310000
0.601169969200	21.871983030000	10.112006780000	0.601169969200	26.765950430000	13.612966030000
0.624291891100	21.873914730000	10.111616590000	0.624291891100	26.766510240000	13.612455560000
0.647413813000	21.865456540000	10.112461650000	0.647413813000	26.765138460000	13.612603530000
0.670535734900	21.855410020000	10.113472050000	0.670535734900	26.766095180000	13.612429330000
0.693657656800	21.714022720000	10.098769160000	0.693657656800	26.768419540000	13.612120480000
0.716779578700	21.693169910000	10.095959960000	0.716779578700	26.768456130000	13.611662120000
0.739901500600	21.554954420000	10.089790020000	0.739901500600	26.765079720000	13.612449490000
0.763023422500	21.442288830000	10.106556650000	0.763023422500	26.776597990000	13.618340970000
0.786145344400	21.290384870000	10.103093950000	0.786145344400	26.800105720000	13.624021390000
0.809267266300	21.109388700000	10.072874740000	0.809267266300	26.806845850000	13.617528130000
0.832389188200	21.025420270000	10.054467730000	0.832389188200	26.835396960000	13.610348000000
0.855511110100	20.858685620000	10.050080570000	0.855511110100	26.848727800000	13.600955480000
0.878633032000	20.816274740000	10.042448820000	0.878633032000	26.835147220000	13.601790410000
0.901754953900	20.752101690000	10.039382760000	0.901754953900	26.836964340000	13.598587680000
0.924876875800	20.700483590000	10.040552440000	0.924876875800	26.834006260000	13.594241600000
0.947998797700	20.648938480000	10.041706760000	0.947998797700	26.831740710000	13.589583260000
0.971120719600	20.582909190000	10.050363120000	0.971120719600	26.829265560000	13.582367410000
0.994242641400	20.539087610000	10.050328290000	0.994242641400	26.816998060000	13.576617650000
1.017364563000	20.385340450000	10.054852540000	1.017364563000	26.816008330000	13.576385250000
1.040486485000	20.348459450000	10.054692210000	1.040486485000	26.847919040000	13.568110630000
1.063608407000	20.199558030000	10.067530280000	1.063608407000	26.848987840000	13.562936110000
1.086730329000	20.121262770000	10.064518020000	1.086730329000	26.848637660000	13.557002360000
1.109852251000	20.103210880000	10.053278580000	1.109852251000	26.850554350000	13.556739690000
1.132974173000	20.043729390000	10.063974300000	1.132974173000	26.852205680000	13.549144490000
1.156096095000	19.982536060000	10.060759810000	1.156096095000	26.850238600000	13.548987840000
1.179218017000	19.820615790000	10.072218560000	1.179218017000	26.852835340000	13.541926760000
1.202339938000	19.806668640000	10.063383870000	1.202339938000	26.853891470000	13.539494030000
1.225461860000	19.701137860000	10.092394460000	1.225461860000	26.866218310000	13.535064120000
1.248583782000	19.596406630000	10.109725730000	1.248583782000	26.852739470000	13.530029560000
1.271705704000	19.571568600000	10.113179810000	1.271705704000	26.846579180000	13.528446130000
1.294827626000	19.512355680000	10.140945770000	1.294827626000	26.852717630000	13.527024790000
1.317949548000	19.333554920000	10.156908160000	1.317949548000	26.847387660000	13.525996150000
1.341071470000	19.246752480000	10.176175250000	1.341071470000	26.834328000000	13.522845230000
1.364193392000	19.222062620000	10.184860560000	1.364193392000	26.838635180000	13.522991590000
1.387315314000	19.151089910000	10.188686820000	1.387315314000	26.853580630000	13.510965480000
1.410437236000	19.036682310000	10.191671100000	1.410437236000	26.854832580000	13.501113230000
1.433559157000	18.942791110000	10.199523550000	1.433559157000	26.856846530000	13.506711160000
1.456681079000	18.870829450000	10.203451110000	1.456681079000	26.863383930000	13.506824260000
1.479803001000	18.742695970000	10.200162180000	1.479803001000	26.864059070000	13.496261240000
1.502924923000	18.565715150000	10.206094410000	1.502924923000	26.879616510000	13.471539610000
1.526046845000	18.534778490000	10.199242330000	1.526046845000	26.876123020000	13.462083890000
1.549168767000	18.463806590000	10.203331350000	1.549168767000	26.860090340000	13.447506160000
1.572290689000	18.395634890000	10.202435140000	1.572290689000	26.853610660000	13.440760430000
1.595412611000	18.332252940000	10.195716230000	1.595412611000	26.841867720000	13.440097830000
1.618534533000	18.264373640000	10.194030010000	1.618534533000	26.838448500000	13.440552600000
1.641656454000	18.140232660000	10.185045380000	1.641656454000	26.842033900000	13.446667280000
1.664778376000	18.068229900000	10.184998390000	1.664778376000	26.829555780000	13.441172110000
1.687900298000	17.911006800000	10.177935690000	1.687900298000	26.842525720000	13.439672410000
1.711022220000	17.864824890000	10.180254260000	1.711022220000	26.842899070000	13.442560140000
1.734144142000	17.767528710000	10.174421870000	1.734144142000	26.844863730000	13.440200020000
1.757266064000	17.575886570000	10.177254760000	1.757266064000	26.850738020000	13.439576820000
1.780387986000	17.537426410000	10.176425170000	1.780387986000	26.853390050000	13.440378200000
1.803509908000	17.434082790000	10.178724470000	1.803509908000	26.855063270000	13.440665500000
1.826631830000	17.326684570000	10.176998970000	1.826631830000	26.860652670000	13.441702720000
1.849753752000	17.207377050000	10.174020070000	1.849753752000	26.869265280000	13.441112260000
1.872875673000	17.062392400000	10.175228900000	1.872875673000	26.865491870000	13.430514990000
1.895997595000	16.962578430000	10.172094870000	1.895997595000	26.874980330000	13.402224620000
1.919119517000	16.852529530000	10.168218890000	1.919119517000	26.876504440000	13.395419180000
1.942241439000	16.716640860000	10.160590680000	1.942241439000	26.870677600000	13.389021100000
1.965363361000	16.641207340000	10.160782360000	1.965363361000	26.857950390000	13.381545480000
1.988485283000	16.575785290000	10.160536880000	1.988485283000	26.841393520000	13.369717630000
2.011607205000	16.510407390000	10.148496430000	2.011607205000	26.832796820000	13.368552590000
2.034729127000	16.439657020000	10.156682570000	2.034729127000	26.808947070000	13.364682470000
2.057851049000	16.396080970000	10.165424510000	2.057851049000	26.792881340000	13.361138120000
2.080972970000	16.322519190000	10.167422440000	2.080972970000	26.751756080000	13.361837840000
2.104094892000	16.301918890000	10.171386780000	2.104094892000	26.750605130000	13.369336410000
2.127216814000	16.267898490000	10.167387330000	2.127216814000	26.737307730000	13.370052020000
2.150338736000	16.135832630000	10.165848050000	2.150338736000	26.725081210000	13.376704230000
2.173460658000	16.045018120000	10.162439360000	2.173460658000	26.719411820000	13.378368060000
2.196582580000	15.910426680000	10.163753420000	2.196582580000	26.721774270000	13.378197780000
2.219704502000	15.839650600000	10.167745870000	2.219704502000	26.717608170000	13.380917950000
2.242826424000	15.756366260000	10.167775160000	2.242826424000	26.750874120000	13.378013720000
2.265948346000	15.720826750000	10.172075760000	2.265948346000	26.741035570000	13.374739420000
2.289070268000	15.657956760000	10.171022250000	2.289070268000	26.744693740000	13.375028960000
2.312192189000	15.544716100000	10.165236430000	2.312192189000	26.773701180000	13.374441030000
2.335314111000	15.496259060000	10.167245130000	2.335314111000	26.786225080000	13.372955360000
