CALbumpMM			CALext		
t	x	y	t	x	y
0.000000000000	9.682807880000	6.905942777000	0.000000000000	-3.646144613000	15.019218210000
0.018732204410	9.683479271000	6.904978687000	0.018732204410	-3.648305400000	15.013616390000
0.037464408810	9.681641246000	6.905557048000	0.037464408810	-3.647497954000	15.013692320000
0.056196613220	9.680829808000	6.905794355000	0.056196613220	-3.647315605000	15.013691350000
0.074928817620	9.681049787000	6.904928803000	0.074928817620	-3.647861874000	15.013704010000
0.093661022030	9.682445061000	6.904792310000	0.093661022030	-3.648231672000	15.013884140000
0.112393226400	9.681023579000	6.904273309000	0.112393226400	-3.647929858000	15.013748000000
0.131125430800	9.681026262000	6.903849620000	0.131125430800	-3.648062687000	15.013560590000
0.149857635200	9.682460262000	6.902802162000	0.149857635200	-3.647007317000	15.013983210000
0.168589839700	9.684885028000	6.901937068000	0.168589839700	-3.646702400000	15.013773560000
0.187322044100	9.682629731000	6.902061107000	0.187322044100	-3.647070492000	15.014005950000
0.206054248500	9.681074967000	6.901301304000	0.206054248500	-3.646642364000	15.013906760000
0.224786452900	9.681639941000	6.898110117000	0.224786452900	-3.647215067000	15.014107350000
0.243518657300	9.682623667000	6.898140020000	0.243518657300	-3.647001381000	15.013476740000
0.262250861700	9.681209379000	6.897886224000	0.262250861700	-3.646226177000	15.013991040000
0.280983066100	9.682893357000	6.897119850000	0.280983066100	-3.647178397000	15.013869870000
0.299715270500	9.684471711000	6.896953240000	0.299715270500	-3.645397091000	15.014042390000
0.318447474900	9.687881579000	6.896236717000	0.318447474900	-3.646710671000	15.013592160000
0.337179679300	9.685122737000	6.898556549000	0.337179679300	-3.646638636000	15.013656420000
0.355911883700	9.682503463000	6.900639189000	0.355911883700	-3.647522075000	15.013796660000
0.374644088100	9.683132002000	6.901177480000	0.374644088100	-3.647953886000	15.014024800000
0.393376292500	9.685553186000	6.901663109000	0.393376292500	-3.647366565000	15.013677690000
0.412108496900	9.684778581000	6.899552532000	0.412108496900	-3.647253892000	15.013056920000
0.430840701300	9.683104867000	6.899036632000	0.430840701300	-3.648061634000	15.013382420000
0.449572905700	9.681322032000	6.899067461000	0.449572905700	-3.647096287000	15.013467010000
0.468305110100	9.682995671000	6.900007787000	0.468305110100	-3.648257509000	15.013436120000
0.487037314600	9.684174196000	6.899860871000	0.487037314600	-3.647738301000	15.013483120000
0.505769519000	9.685089721000	6.900343056000	0.505769519000	-3.647387927000	15.013328450000
0.524501723400	9.683235278000	6.900955939000	0.524501723400	-3.647441929000	15.013032160000
0.543233927800	9.684808857000	6.901015213000	0.543233927800	-3.648043767000	15.012941650000
0.561966132200	9.684251657000	6.900913000000	0.561966132200	-3.647551059000	15.012299460000
0.580698336600	9.683523262000	6.900627583000	0.580698336600	-3.648483310000	15.012687950000
0.599430541000	9.680390918000	6.900780596000	0.599430541000	-3.649203722000	15.013114010000
0.618162745400	9.675751618000	6.902484245000	0.618162745400	-3.648717038000	15.012783880000
0.636894949800	9.676365112000	6.903637337000	0.636894949800	-3.648134785000	15.012344990000
0.655627154200	9.675360416000	6.903719107000	0.655627154200	-3.647380165000	15.011928550000
0.674359358600	9.674866034000	6.904802056000	0.674359358600	-3.647976587000	15.012175190000
0.693091563000	9.670942998000	6.905606476000	0.693091563000	-3.649614386000	15.011662240000
0.711823767400	9.668673842000	6.905366333000	0.711823767400	-3.649143466000	15.011448070000
0.730555971800	9.670500088000	6.904968657000	0.730555971800	-3.647617574000	15.011442070000
0.749288176200	9.671801323000	6.904763094000	0.749288176200	-3.651247893000	15.010263660000
0.768020380600	9.674312535000	6.904478914000	0.768020380600	-3.652451045000	15.010023410000
0.786752585000	9.675498524000	6.903398881000	0.786752585000	-3.653055127000	15.009895690000
0.805484789500	9.675782666000	6.902199463000	0.805484789500	-3.652121787000	15.010756540000
0.824216993900	9.675119025000	6.900215932000	0.824216993900	-3.656108609000	15.010133560000
0.842949198300	9.678378052000	6.899474452000	0.842949198300	-3.648910773000	15.010063490000
0.861681402700	9.679211212000	6.899070488000	0.861681402700	-3.652732223000	15.009684000000
0.880413607100	9.676613680000	6.898354989000	0.880413607100	-3.650954209000	15.009226680000
0.899145811500	9.676657311000	6.899918764000	0.899145811500	-3.650406868000	15.010351420000
0.917878015900	9.674680561000	6.902435171000	0.917878015900	-3.648650699000	15.010437500000
0.936610220300	9.677168128000	6.904066159000	0.936610220300	-3.650695684000	15.009457320000
0.955342424700	9.679802561000	6.903463990000	0.955342424700	-3.653350162000	15.010390720000
0.974074629100	9.680307753000	6.903764586000	0.974074629100	-3.650881101000	15.010775980000
0.992806833500	9.679442773000	6.904680552000	0.992806833500	-3.650545990000	15.010466470000
1.011539038000	9.676833234000	6.905764601000	1.011539038000	-3.655708214000	15.009357310000
1.030271242000	9.677928013000	6.904579995000	1.030271242000	-3.655425732000	15.009615110000
1.049003447000	9.679967230000	6.903249879000	1.049003447000	-3.650269143000	15.010599970000
1.067735651000	9.679645709000	6.902572223000	1.067735651000	-3.654921044000	15.009627380000
1.086467856000	9.679654751000	6.902647881000	1.086467856000	-3.651747017000	15.010395580000
1.105200060000	9.677343208000	6.900518001000	1.105200060000	-3.651781009000	15.009500850000
1.123932264000	9.674716983000	6.899176016000	1.123932264000	-3.655175585000	15.010163660000
1.142664469000	9.674462654000	6.900323261000	1.142664469000	-3.654927836000	15.009831020000
1.161396673000	9.676179007000	6.900892664000	1.161396673000	-3.652786853000	15.009722330000
1.180128878000	9.675928664000	6.901155352000	1.180128878000	-3.652441173000	15.009689520000
1.198861082000	9.676082213000	6.900495439000	1.198861082000	-3.653703587000	15.009328330000
1.217593286000	9.676409961000	6.901823117000	1.217593286000	-3.652433939000	15.009353840000
1.236325491000	9.676116594000	6.904181187000	1.236325491000	-3.652529471000	15.009158540000
1.255057695000	9.670406815000	6.904311949000	1.255057695000	-3.650219189000	15.008617440000
1.273789900000	9.672905872000	6.903573854000	1.273789900000	-3.653092025000	15.008642010000
1.292522104000	9.675189391000	6.904925942000	1.292522104000	-3.653233443000	15.009000020000
1.311254308000	9.678874184000	6.905639124000	1.311254308000	-3.653865655000	15.008547180000
1.329986513000	9.680111054000	6.904292023000	1.329986513000	-3.653924611000	15.009234750000
1.348718717000	9.679687508000	6.904998786000	1.348718717000	-3.653433126000	15.008942970000
1.367450922000	9.681396713000	6.905371797000	1.367450922000	-3.650477011000	15.008982650000
1.386183126000	9.680903047000	6.905553529000	1.386183126000	-3.653797433000	15.008963600000
1.404915330000	9.679153422000	6.905315914000	1.404915330000	-3.651925927000	15.009241630000
1.423647535000	9.682643667000	6.905162230000	1.423647535000	-3.651741751000	15.009733180000
1.442379739000	9.690480879000	6.904984549000	1.442379739000	-3.649765900000	15.008480880000
1.461111944000	9.691842258000	6.905522177000	1.461111944000	-3.653763950000	15.009006540000
1.479844148000	9.691489906000	6.905887923000	1.479844148000	-3.651585852000	15.009419340000
1.498576352000	9.689185129000	6.904778973000	1.498576352000	-3.652813071000	15.009595550000
1.517308557000	9.689579893000	6.905590164000	1.517308557000	-3.651664495000	15.009624580000
1.536040761000	9.690944104000	6.905248130000	1.536040761000	-3.651309073000	15.009917860000
1.554772966000	9.685905205000	6.902322372000	1.554772966000	-3.651342484000	15.010314100000
1.573505170000	9.676328522000	6.892744568000	1.573505170000	-3.650333689000	15.010033630000
1.592237374000	9.571616570000	6.855721558000	1.592237374000	-3.649320144000	15.010194900000
1.610969579000	9.511575232000	6.845557331000	1.610969579000	-3.647378428000	15.010800730000
