SOLfasMMM			SOLext		
2.572300887	-1.960257236	9.312872539	2.572300887000	25.438732380000	14.423367590000
2.596341082	-2.145034233	9.304030914	2.596341082000	25.439240510000	14.423652380000
2.620381277	-2.178200677	9.30045284	2.620381277000	25.435757410000	14.425031500000
2.644421473	-2.340464095	9.294890451	2.644421473000	25.439689050000	14.421659520000
2.668461668	-2.377112212	9.29068536	2.668461668000	25.438857350000	14.423917380000
2.692501863	-2.4148797	9.287283226	2.692501863000	25.441854980000	14.422116160000
2.716542058	-2.478030001	9.270696642	2.716542058000	25.439072300000	14.422046280000
2.740582254	-2.515910513	9.250046799	2.740582254000	25.440453440000	14.422870290000
2.764622449	-2.545675416	9.228321083	2.764622449000	25.440005600000	14.422196980000
2.788662644	-2.547293647	9.228874746	2.788662644000	25.439721800000	14.421325090000
2.812702839	-2.539517444	9.22906773	2.812702839000	25.440597420000	14.420737480000
2.836743034	-2.560230214	9.230352467	2.836743034000	25.439752510000	14.421298770000
2.86078323	-2.568311633	9.225425355	2.860783230000	25.440555410000	14.421129190000
2.884823425	-2.559885539	9.22422271	2.884823425000	25.440488820000	14.421082050000
2.90886362	-2.558353533	9.223082286	2.908863620000	25.442163000000	14.421096760000
2.932903815	-2.558627031	9.216033417	2.932903815000	25.444116280000	14.420820140000
2.95694401	-2.543095008	9.221064965	2.956944010000	25.443859640000	14.420752010000
2.980984206	-2.552483634	9.216871868	2.980984206000	25.442082330000	14.421920310000
3.005024401	-2.559826189	9.216166955	3.005024401000	25.442797510000	14.420766020000
3.029064596	-2.566248764	9.224468625	3.029064596000	25.443357390000	14.420474160000
3.053104791	-2.585480384	9.231241141	3.053104791000	25.443937620000	14.420407370000
3.077144986	-2.639004456	9.232303083	3.077144986000	25.444238890000	14.419817910000
3.101185182	-2.720757367	9.233033834	3.101185182000	25.447016160000	14.419657530000
3.125225377	-2.747529282	9.23646673	3.125225377000	25.446351030000	14.419567100000
3.149265572	-2.763087358	9.235749886	3.149265572000	25.446594190000	14.419868830000
3.173305767	-2.849363819	9.230683256	3.173305767000	25.444992430000	14.419927660000
3.197345962	-2.904663807	9.222768126	3.197345962000	25.446960650000	14.419154870000
3.221386158	-2.945347744	9.225842736	3.221386158000	25.445678610000	14.418404590000
3.245426353	-2.958207603	9.22954186	3.245426353000	25.445333630000	14.419162480000
3.269466548	-2.931389456	9.225930103	3.269466548000	25.442934200000	14.419334700000
3.293506743	-2.929706485	9.227584316	3.293506743000	25.446182140000	14.419215930000
3.317546938	-2.90990951	9.220427113	3.317546938000	25.444387840000	14.419549120000
3.341587134	-2.888288122	9.224152678	3.341587134000	25.443625670000	14.419517650000
3.365627329	-2.954691863	9.197354967	3.365627329000	25.441907510000	14.419747000000
3.389667524	-2.965075712	9.189220495	3.389667524000	25.445609020000	14.419547080000
3.413707719	-2.95098442	9.180114427	3.413707719000	25.443090470000	14.419497690000
3.437747915	-2.936705505	9.174726944	3.437747915000	25.442465570000	14.418813360000
3.46178811	-2.931933262	9.172388022	3.461788110000	25.444209310000	14.419291620000
3.485828305	-2.931932513	9.168772763	3.485828305000	25.445637410000	14.418765730000
3.5098685	-2.925234388	9.167840257	3.509868500000	25.443876800000	14.419241430000
3.533908695	-2.929316685	9.169696556	3.533908695000	25.444811410000	14.419013520000
3.557948891	-2.950804768	9.168554726	3.557948891000	25.443343020000	14.419621000000
3.581989086	-2.975627106	9.167732851	3.581989086000	25.441524400000	14.420175200000
3.606029281	-3.001431438	9.166099562	3.606029281000	25.442360320000	14.419601210000
3.630069476	-3.024904584	9.163183053	3.630069476000	25.441798280000	14.419650060000
3.654109671	-3.045982131	9.153475782	3.654109671000	25.441021380000	14.419945200000
3.678149867	-3.137234105	9.139835701	3.678149867000	25.440345460000	14.419868260000
3.702190062	-3.160948766	9.140483227	3.702190062000	25.439061040000	14.421176870000
3.726230257	-3.278026538	9.112445439	3.726230257000	25.437512420000	14.420445690000
3.750270452	-3.329408609	9.106160687	3.750270452000	25.435402880000	14.420185260000
3.774310647	-3.326576662	9.101993995	3.774310647000	25.436057150000	14.419940200000
3.798350843	-3.321655206	9.087235801	3.798350843000	25.437682740000	14.419566450000
3.822391038	-3.317333561	9.086401389	3.822391038000	25.436609220000	14.419905570000
3.846431233	-3.336819076	9.085661808	3.846431233000	25.438613120000	14.418885670000
3.870471428	-3.326692327	9.088796797	3.870471428000	25.436566400000	14.419384090000
3.894511623	-3.266596376	9.07899646	3.894511623000	25.437015380000	14.419315320000
3.918551819	-3.238516641	9.082990112	3.918551819000	25.440368530000	14.419567240000
3.942592014	-3.210094471	9.076274945	3.942592014000	25.437800070000	14.419375420000
3.966632209	-3.202107881	9.075509536	3.966632209000	25.439666430000	14.418745920000
3.990672404	-3.183307736	9.078235247	3.990672404000	25.440267860000	14.418875780000
4.014712599	-3.149061616	9.071755678	4.014712599000	25.440246050000	14.419271770000
4.038752795	-3.133854512	9.063586864	4.038752795000	25.440449020000	14.418604530000
4.06279299	-3.123902862	9.066093023	4.062792990000	25.441605910000	14.419323850000
4.086833185	-3.168853291	9.0494424	4.086833185000	25.441872160000	14.418879510000
4.11087338	-3.128015222	9.028030575	4.110873380000	25.442577560000	14.418050820000
4.134913575	-3.145805998	9.019320428	4.134913575000	25.441662910000	14.418489450000
4.158953771	-3.133118155	9.006864321	4.158953771000	25.442473800000	14.418913280000
4.182993966	-3.111797613	9.002102365	4.182993966000	25.444626050000	14.417324000000
4.207034161	-3.074843583	8.98883422	4.207034161000	25.439317540000	14.418026010000
4.231074356	-3.035436969	8.995828563	4.231074356000	25.440205320000	14.417664420000
4.255114552	-2.970300007	8.990413963	4.255114552000	25.437160330000	14.417413180000
4.279154747	-3.070615446	8.966564294	4.279154747000	25.436100000000	14.417528900000
4.303194942	-3.03297501	8.945272531	4.303194942000	25.435014890000	14.416492870000
4.327235137	-3.013668678	8.944644935	4.327235137000	25.432694540000	14.416860130000
4.351275332	-3.022022293	8.944407206	4.351275332000	25.431310350000	14.417437110000
4.375315528	-3.009919274	8.940106193	4.375315528000	25.428526030000	14.415748760000
4.399355723	-3.002789123	8.937479793	4.399355723000	25.423360380000	14.415572930000
4.423395918	-2.992750111	8.938352202	4.423395918000	25.421426350000	14.416134920000
4.447436113	-2.985955235	8.93478165	4.447436113000	25.420211100000	14.416068260000
4.471476308	-2.977510071	8.928256118	4.471476308000	25.425182560000	14.414691380000
4.495516504	-2.988611441	8.92463618	4.495516504000	25.418770100000	14.414710710000
4.519556699	-2.932963913	8.925033867	4.519556699000	25.424322480000	14.414677490000
4.543596894	-2.944420781	8.92821649	4.543596894000	25.421913280000	14.414137410000
4.567637089	-2.91913893	8.926662886	4.567637089000	25.426191210000	14.415185250000
4.591677284	-2.950924068	8.928935975	4.591677284000	25.422967150000	14.413470380000
4.61571748	-2.926698918	8.923383613	4.615717480000	25.426251890000	14.412514120000
4.639757675	-2.921593518	8.925455009	4.639757675000	25.429138020000	14.414841030000
4.66379787	-2.915232437	8.927133641	4.663797870000	25.428594520000	14.413661240000
4.687838065	-2.955267019	8.918056132	4.687838065000	25.433980560000	14.414833010000
4.71187826	-2.912624318	8.905896815	4.711878260000	25.431032330000	14.413696800000
4.735918456	-2.901830495	8.870221297	4.735918456000	25.429324910000	14.414373860000
4.759958651	-2.907236009	8.862253969	4.759958651000	25.431866520000	14.413409280000
4.783998846	-2.912743173	8.857693957	4.783998846000	25.431890720000	14.413039710000
4.808039041	-2.903766354	8.852799216	4.808039041000	25.431883920000	14.415215070000
4.832079236	-2.919912504	8.841383508	4.832079236000	25.431342470000	14.415563880000
4.856119432	-2.925952003	8.83600343	4.856119432000	25.432177170000	14.415281910000
4.880159627	-2.924929839	8.842366433	4.880159627000	25.433345000000	14.415206750000
4.904199822	-2.920643989	8.853748224	4.904199822000	25.433716630000	14.415564490000
4.928240017	-2.934972532	8.857323305	4.928240017000	25.433997720000	14.415374550000
4.952280213	-2.924017017	8.861944334	4.952280213000	25.435647870000	14.416418100000
4.976320408	-2.927874739	8.867851846	4.976320408000	25.433681460000	14.416869460000
5.000360603	-2.928974992	8.864028343	5.000360603000	25.434162560000	14.416537830000
5.024400798	-2.923492479	8.867112677	5.024400798000	25.432376940000	14.417663640000
5.048440993	-2.931248323	8.870832267	5.048440993000	25.432905280000	14.417511460000
5.072481189	-2.92316754	8.877623392	5.072481189000	25.430929570000	14.418400820000
5.096521384	-2.921575068	8.87673398	5.096521384000	25.433984250000	14.417090040000
5.120561579	-2.924435355	8.871524451	5.120561579000	25.435170070000	14.417114920000
5.144601774	-2.911031098	8.86660327	5.144601774000	25.434492380000	14.417419860000
5.168641969	-2.918543813	8.865057454	5.168641969000	25.436517560000	14.416644030000
5.192682165	-2.931214826	8.867718908	5.192682165000	25.436406230000	14.417213200000
5.21672236	-2.921954056	8.865119708	5.216722360000	25.438423070000	14.417272400000
5.240762555	-2.918544804	8.867544837	5.240762555000	25.438272890000	14.418185970000
5.26480275	-2.915821705	8.869363747	5.264802750000	25.436386580000	14.418698580000
5.288842945	-2.91939321	8.868425241	5.288842945000	25.437159730000	14.418969450000
5.312883141	-2.917878006	8.86811078	5.312883141000	25.437610760000	14.418362960000
5.336923336	-2.920839224	8.86908452	5.336923336000	25.438631930000	14.418808020000
5.360963531	-2.921559527	8.872831053	5.360963531000	25.440818750000	14.418764980000
5.385003726	-2.918999376	8.871549169	5.385003726000	25.439492480000	14.418173500000
5.409043921	-2.92900207	8.877415404	5.409043921000	25.441859710000	14.418477140000
5.433084117	-2.931952605	8.877685536	5.433084117000	25.441827800000	14.418994730000
5.457124312	-2.933459113	8.877855492	5.457124312000	25.443551590000	14.418851920000
5.481164507	-2.9306057	8.868311798	5.481164507000	25.445253920000	14.417809790000
5.505204702	-2.926544833	8.867013238	5.505204702000	25.444267460000	14.417893470000
5.529244897	-2.922572047	8.868899578	5.529244897000	25.444697910000	14.417630710000
5.553285093	-2.917627749	8.866896749	5.553285093000	25.445382320000	14.417775630000
5.577325288	-2.923827075	8.871064139	5.577325288000	25.444027660000	14.418469610000
5.601365483	-2.923310497	8.865132493	5.601365483000	25.440889310000	14.418518070000
5.625405678	-2.926774223	8.865878562	5.625405678000	25.445416130000	14.417498750000
5.649445874	-2.921259679	8.861105866	5.649445874000	25.443155970000	14.417908360000
5.673486069	-2.916632597	8.856322136	5.673486069000	25.443572490000	14.417261400000
5.697526264	-2.92228101	8.855675992	5.697526264000	25.444365180000	14.417573380000
5.721566459	-2.919728387	8.855840426	5.721566459000	25.445960080000	14.418202090000
5.745606654	-2.903601019	8.848344184	5.745606654000	25.444825000000	14.418686980000
5.76964685	-2.91504103	8.8519998	5.769646850000	25.442194810000	14.418829890000
5.793687045	-2.921744267	8.861573632	5.793687045000	25.443033520000	14.419741590000
5.81772724	-2.923957159	8.865020553	5.817727240000	25.442650050000	14.420208850000
5.841767435	-2.927442618	8.860134625	5.841767435000	25.442024270000	14.420124800000
5.86580763	-2.903089058	8.853126841	5.865807630000	25.439574170000	14.419525620000
5.889847826	-2.928460017	8.865279389	5.889847826000	25.441102120000	14.419541380000
5.913888021	-2.914670462	8.857890498	5.913888021000	25.438310500000	14.420762610000
5.937928216	-2.846598114	8.855088221	5.937928216000	25.438255370000	14.420435860000
5.961968411	-2.849728201	8.857698335	5.961968411000	25.438371060000	14.419390620000
5.986008606	-2.855462409	8.860606923	5.986008606000	25.434917580000	14.418614200000
6.010048802	-2.861355937	8.862193194	6.010048802000	25.432505280000	14.418853750000
6.034088997	-2.861674679	8.865695912	6.034088997000	25.433260310000	14.418798050000
6.058129192	-2.860252429	8.866384571	6.058129192000	25.435825790000	14.419140160000
6.082169387	-2.87339624	8.872160728	6.082169387000	25.432627970000	14.421486870000
6.106209582	-2.879043798	8.871772887	6.106209582000	25.434707010000	14.418521490000
6.130249778	-2.891642611	8.872469747	6.130249778000	25.434881890000	14.419109460000
6.154289973	-2.887782384	8.876605492	6.154289973000	25.434390130000	14.419735910000
6.178330168	-2.874079514	8.874142331	6.178330168000	25.435471210000	14.420498290000
6.202370363	-2.886085357	8.878159423	6.202370363000	25.436764470000	14.419001570000
6.226410558	-2.906932115	8.872301884	6.226410558000	25.438219700000	14.419306320000
6.250450754	-2.922014758	8.873498782	6.250450754000	25.436711900000	14.418939070000
6.274490949	-2.941079495	8.87635604	6.274490949000	25.437475190000	14.419724790000
6.298531144	-2.956749804	8.878501063	6.298531144000	25.435748290000	14.419617410000
6.322571339	-2.961346114	8.885930081	6.322571339000	25.433682080000	14.419165170000
6.346611534	-2.952241356	8.883360023	6.346611534000	25.434390460000	14.419784160000
6.37065173	-2.963943654	8.885236296	6.370651730000	25.434206400000	14.419955140000
6.394691925	-2.971303595	8.884370978	6.394691925000	25.434250820000	14.420221260000
6.41873212	-2.959628982	8.880459969	6.418732120000	25.431136740000	14.421201620000
6.442772315	-2.957714983	8.878830784	6.442772315000	25.430551830000	14.421697130000
6.466812511	-2.951184524	8.878084365	6.466812511000	25.430547280000	14.421633760000
6.490852706	-2.951543486	8.879311078	6.490852706000	25.430215460000	14.421232970000
6.514892901	-2.961892305	8.879142389	6.514892901000	25.429317840000	14.421890560000
6.538933096	-2.960151369	8.880390541	6.538933096000	25.431339330000	14.422499310000
6.562973291	-2.964807787	8.881551899	6.562973291000	25.430154290000	14.422978900000
6.587013487	-2.955230992	8.879842088	6.587013487000	25.430770640000	14.421828630000
6.611053682	-2.964123695	8.879540094	6.611053682000	25.433419360000	14.423168820000
6.635093877	-2.94530173	8.872650178	6.635093877000	25.430852670000	14.422618600000
6.659134072	-2.951596077	8.872518713	6.659134072000	25.431284510000	14.421290740000
6.683174267	-2.937681865	8.871603025	6.683174267000	25.433989210000	14.422126770000
6.707214463	-2.93874574	8.870909142	6.707214463000	25.433288260000	14.422469940000
6.731254658	-2.944932901	8.872310616	6.731254658000	25.434024450000	14.420104840000
6.755294853	-2.946687345	8.870876332	6.755294853000	25.431482270000	14.420181860000
6.779335048	-2.945185702	8.872341094	6.779335048000	25.432068590000	14.419812750000
6.803375243	-2.943447173	8.874020094	6.803375243000	25.433371030000	14.420020210000
6.827415439	-2.948492682	8.873328655	6.827415439000	25.432730500000	14.419567950000
6.851455634	-2.940750191	8.872691447	6.851455634000	25.433179570000	14.418326200000
6.875495829	-2.937329787	8.866743078	6.875495829000	25.434506970000	14.418893400000
6.899536024	-2.939893935	8.868008985	6.899536024000	25.435163100000	14.419703780000
6.923576219	-2.941794913	8.871551632	6.923576219000	25.437870580000	14.418936240000
6.947616415	-2.946847343	8.872455502	6.947616415000	25.435389450000	14.419333380000
6.97165661	-2.949027796	8.872347333	6.971656610000	25.435250500000	14.419727510000
