SOLend2BEST			SOLext		
t	x	y	t	x	y
0.000000000000	21.049999540000	7.993749827000	0.000000000000	26.766018330000	14.322478680000
0.023164771020	21.051750130000	7.993366130000	0.023164771020	26.766319090000	14.319928930000
0.046329542030	21.051126350000	7.992436768000	0.046329542030	26.765877700000	14.319811900000
0.069494313050	21.049628540000	7.992862215000	0.069494313050	26.766247590000	14.319910740000
0.092659084060	21.049952080000	7.992120061000	0.092659084060	26.768060720000	14.319977170000
0.115823855100	21.050556020000	7.992746356000	0.115823855100	26.766550870000	14.320272250000
0.138988626100	21.050801230000	7.991726623000	0.138988626100	26.766332910000	14.320247140000
0.162153397100	21.051577750000	7.991325366000	0.162153397100	26.767236810000	14.320547910000
0.185318168100	21.050067520000	7.990934450000	0.185318168100	26.766956500000	14.320352420000
0.208482939100	21.052529340000	7.991340517000	0.208482939100	26.766955150000	14.320004120000
0.231647710200	21.054016580000	7.991691091000	0.231647710200	26.767021330000	14.320322360000
0.254812481200	21.052714990000	7.991404640000	0.254812481200	26.767885050000	14.319863230000
0.277977252200	21.050747830000	7.992208782000	0.277977252200	26.766542650000	14.320270250000
0.301142023200	21.051053170000	7.991626537000	0.301142023200	26.766885650000	14.320475780000
0.324306794200	21.053229800000	7.991684985000	0.324306794200	26.766713380000	14.320477250000
0.347471565200	21.052263650000	7.991667305000	0.347471565200	26.767339370000	14.320404840000
0.370636336300	21.050659480000	7.991442190000	0.370636336300	26.766353850000	14.319661190000
0.393801107300	21.049941250000	7.992054322000	0.393801107300	26.766979380000	14.320478790000
0.416965878300	21.052389350000	7.992007803000	0.416965878300	26.767773520000	14.320498250000
0.440130649300	21.053112010000	7.991471522000	0.440130649300	26.766718100000	14.320238150000
0.463295420300	21.051933420000	7.991271808000	0.463295420300	26.767303330000	14.320060580000
0.486460191300	21.049651340000	7.991306102000	0.486460191300	26.767133310000	14.320178240000
0.509624962400	21.050086880000	7.990847880000	0.509624962400	26.767219450000	14.320523860000
0.532789733400	21.049402080000	7.990592257000	0.532789733400	26.768076170000	14.320180100000
0.555954504400	21.047793810000	7.990337029000	0.555954504400	26.765989190000	14.320280350000
0.579119275400	21.033989140000	7.987869678000	0.579119275400	26.766519220000	14.319948840000
0.602284046400	21.033936120000	7.989023537000	0.602284046400	26.768513570000	14.320229920000
0.625448817400	21.038048340000	7.988910368000	0.625448817400	26.768406520000	14.319969610000
0.648613588500	21.039838210000	7.989350193000	0.648613588500	26.768239000000	14.320244930000
0.671778359500	21.036157210000	7.987219511000	0.671778359500	26.767421870000	14.320240360000
0.694943130500	21.039231600000	7.987773582000	0.694943130500	26.768411900000	14.320325890000
0.718107901500	21.026678070000	7.986405134000	0.718107901500	26.767009540000	14.319777060000
0.741272672500	21.034958290000	7.985151031000	0.741272672500	26.767528560000	14.320451200000
0.764437443500	21.036077090000	7.985530235000	0.764437443500	26.767892630000	14.320024540000
0.787602214600	21.039937660000	7.983791761000	0.787602214600	26.768658480000	14.320512250000
0.810766985600	21.045569490000	7.986606457000	0.810766985600	26.768630080000	14.320859830000
0.833931756600	21.043895120000	7.986853102000	0.833931756600	26.767626570000	14.320221970000
0.857096527600	21.049776930000	7.987109995000	0.857096527600	26.768014480000	14.320493010000
0.880261298600	21.048014470000	7.986507407000	0.880261298600	26.770065340000	14.320494800000
0.903426069600	21.044912300000	7.986763581000	0.903426069600	26.767277400000	14.320418590000
0.926590840600	21.046995150000	7.986987297000	0.926590840600	26.768002800000	14.320741360000
0.949755611700	21.049749030000	7.987827387000	0.949755611700	26.768567780000	14.320728630000
0.972920382700	21.052513810000	7.988497384000	0.972920382700	26.767024000000	14.320472550000
0.996085153700	21.054839700000	7.989898625000	0.996085153700	26.767271150000	14.320651540000
1.019249925000	21.052841400000	7.989782544000	1.019249925000	26.766732600000	14.320219950000
1.042414696000	21.037881830000	7.983722937000	1.042414696000	26.770155060000	14.321159340000
1.065579467000	20.915720160000	7.974083680000	1.065579467000	26.766890310000	14.321169320000
1.088744238000	20.747716380000	7.986717540000	1.088744238000	26.771539840000	14.321817310000
1.111909009000	20.595741720000	7.997461070000	1.111909009000	26.775443540000	14.325114620000
1.135073780000	20.464953070000	8.001944301000	1.135073780000	26.778475840000	14.328853670000
1.158238551000	20.330268410000	7.998852288000	1.158238551000	26.780015090000	14.333237700000
1.181403322000	20.168116950000	8.023734904000	1.181403322000	26.782133080000	14.346117820000
1.204568093000	19.747766390000	8.041585955000	1.204568093000	26.806244240000	14.373297590000
1.227732864000	19.811653570000	8.114217292000	1.227732864000	26.821570600000	14.384058840000
1.250897635000	19.625528020000	8.141254158000	1.250897635000	26.829464760000	14.387508010000
1.274062406000	19.477373020000	8.141805832000	1.274062406000	26.840091830000	14.385804240000
1.297227177000	19.262543770000	8.135039801000	1.297227177000	26.819548640000	14.391899790000
1.320391948000	19.138549950000	8.145571160000	1.320391948000	26.806133530000	14.390641350000
1.343556719000	19.020175160000	8.154059832000	1.343556719000	26.788504140000	14.394287470000
1.366721490000	18.910028250000	8.175088951000	1.366721490000	26.770321140000	14.398715270000
1.389886261000	18.870476630000	8.168630449000	1.389886261000	26.758717280000	14.400561880000
1.413051032000	18.786049880000	8.156701600000	1.413051032000	26.753940510000	14.399144600000
1.436215803000	18.636961970000	8.167992030000	1.436215803000	26.764342500000	14.395724300000
1.459380574000	18.614380920000	8.165017109000	1.459380574000	26.723667680000	14.399750120000
1.482545345000	18.349877340000	8.172611245000	1.482545345000	26.760208090000	14.397377200000
1.505710116000	18.227825400000	8.175869928000	1.505710116000	26.771986470000	14.400179470000
1.528874887000	18.003885620000	8.163659241000	1.528874887000	26.777050220000	14.401548080000
1.552039658000	17.940236520000	8.147515935000	1.552039658000	26.766237470000	14.403414780000
1.575204429000	17.830965770000	8.140829493000	1.575204429000	26.763136710000	14.404582600000
1.598369200000	17.783542570000	8.140578310000	1.598369200000	26.762119170000	14.403454210000
1.621533971000	17.646154550000	8.134175843000	1.621533971000	26.757702400000	14.404540590000
1.644698742000	17.518789360000	8.134415084000	1.644698742000	26.761421990000	14.410365650000
1.667863513000	17.481071360000	8.129707184000	1.667863513000	26.761090140000	14.409824810000
