SOLendBEST			SOLendBEST		
t	x	y	t	x	y
0.0000000000000	7.6642334100000	10.7737223900000	0.0000000000000	7.6642334100000	10.7737223900000
0.0596125186300	7.6734116560000	10.7743211300000	0.0596125186300	7.6734116560000	10.7743211300000
0.1192250373000	7.6893643860000	10.7729631300000	0.1192250373000	7.6893643860000	10.7729631300000
0.1788375559000	7.7437906800000	10.7769581700000	0.1788375559000	7.7437906800000	10.7769581700000
0.2384500745000	7.7673522800000	10.7777765100000	0.2384500745000	7.7673522800000	10.7777765100000
0.2980625931000	7.7441582050000	10.7808642600000	0.2980625931000	7.7441582050000	10.7808642600000
0.3576751118000	7.7399557620000	10.7810376100000	0.3576751118000	7.7399557620000	10.7810376100000
0.4172876304000	7.7248508500000	10.7831863000000	0.4172876304000	7.7248508500000	10.7831863000000
0.4769001490000	7.7177728900000	10.7822501400000	0.4769001490000	7.7177728900000	10.7822501400000
0.5365126677000	7.7367971270000	10.7849541000000	0.5365126677000	7.7367971270000	10.7849541000000
0.5961251863000	7.7082011300000	10.7848562600000	0.5961251863000	7.7082011300000	10.7848562600000
0.6557377049000	7.7150636060000	10.7851032600000	0.6557377049000	7.7150636060000	10.7851032600000
0.7153502235000	7.7251060330000	10.7825426800000	0.7153502235000	7.7251060330000	10.7825426800000
0.7749627422000	7.7287699810000	10.7860608500000	0.7749627422000	7.7287699810000	10.7860608500000
0.8345752608000	7.7202963940000	10.7851515600000	0.8345752608000	7.7202963940000	10.7851515600000
0.8941877794000	7.7127266890000	10.7824080900000	0.8941877794000	7.7127266890000	10.7824080900000
0.9538002981000	7.6965836370000	10.7775631400000	0.9538002981000	7.6965836370000	10.7775631400000
1.0134128170000	7.6389282100000	10.7805822300000	1.0134128170000	7.6389282100000	10.7805822300000
1.0730253350000	7.6821160440000	10.7760690700000	1.0730253350000	7.6821160440000	10.7760690700000
1.1326378540000	7.6763924210000	10.7764221400000	1.1326378540000	7.6763924210000	10.7764221400000
1.1922503730000	7.6706952130000	10.7798975200000	1.1922503730000	7.6706952130000	10.7798975200000
1.2518628910000	7.6925393700000	10.7794674800000	1.2518628910000	7.6925393700000	10.7794674800000
1.3114754100000	7.7080914700000	10.7852218200000	1.3114754100000	7.7080914700000	10.7852218200000
1.3710879280000	7.6949662530000	10.7896606900000	1.3710879280000	7.6949662530000	10.7896606900000
1.4307004470000	7.6788883120000	10.7911669800000	1.4307004470000	7.6788883120000	10.7911669800000
1.4903129660000	7.6747556140000	10.7907988800000	1.4903129660000	7.6747556140000	10.7907988800000
1.5499254840000	7.6665972640000	10.7999430800000	1.5499254840000	7.6665972640000	10.7999430800000
1.6095380030000	7.6904580090000	10.7972225700000	1.6095380030000	7.6904580090000	10.7972225700000
1.6691505220000	7.8228545870000	10.8153364400000	1.6691505220000	7.8228545870000	10.8153364400000
1.7287630400000	7.8485216110000	10.8386111800000	1.7287630400000	7.8485216110000	10.8386111800000
1.7883755590000	7.8909074460000	10.8407548600000	1.7883755590000	7.8909074460000	10.8407548600000
1.8479880770000	7.9434606320000	10.8432917700000	1.8479880770000	7.9434606320000	10.8432917700000
1.9076005960000	7.9893818690000	10.8385356200000	1.9076005960000	7.9893818690000	10.8385356200000
1.9672131150000	8.0523062340000	10.8414220500000	1.9672131150000	8.0523062340000	10.8414220500000
2.0268256330000	8.1036515410000	10.8418769700000	2.0268256330000	8.1036515410000	10.8418769700000
2.0864381520000	8.2020839760000	10.8315864300000	2.0864381520000	8.2020839760000	10.8315864300000
2.1460506710000	8.2608266700000	10.8153641900000	2.1460506710000	8.2608266700000	10.8153641900000
2.2056631890000	8.2430835850000	10.7869119700000	2.2056631890000	8.2430835850000	10.7869119700000
2.2652757080000	8.2517710690000	10.7766055900000	2.2652757080000	8.2517710690000	10.7766055900000
2.3248882270000	8.2669916050000	10.7712322700000	2.3248882270000	8.2669916050000	10.7712322700000
2.3845007450000	8.2922205600000	10.7658928900000	2.3845007450000	8.2922205600000	10.7658928900000
2.4441132640000	8.2896193580000	10.7712428600000	2.4441132640000	8.2896193580000	10.7712428600000
2.5037257820000	8.2641609780000	10.7733873500000	2.5037257820000	8.2641609780000	10.7733873500000
2.5633383010000	8.2638362240000	10.7758530900000	2.5633383010000	8.2638362240000	10.7758530900000
2.6229508200000	8.2696390030000	10.7710083000000	2.6229508200000	8.2696390030000	10.7710083000000
2.6825633380000	8.2628014520000	10.7741403800000	2.6825633380000	8.2628014520000	10.7741403800000
2.7421758570000	8.2634006240000	10.7744730700000	2.7421758570000	8.2634006240000	10.7744730700000
2.8017883760000	8.2691341130000	10.7700949100000	2.8017883760000	8.2691341130000	10.7700949100000
2.8614008940000	8.2714179360000	10.7737464400000	2.8614008940000	8.2714179360000	10.7737464400000
2.9210134130000	8.2845624110000	10.7727651800000	2.9210134130000	8.2845624110000	10.7727651800000
2.9806259310000	8.2706222860000	10.7697491900000	2.9806259310000	8.2706222860000	10.7697491900000
3.0402384500000	8.2732978780000	10.7696941000000	3.0402384500000	8.2732978780000	10.7696941000000
3.0998509690000	8.3503955920000	10.7728900500000	3.0998509690000	8.3503955920000	10.7728900500000
3.1594634870000	8.3731644270000	10.7700279200000	3.1594634870000	8.3731644270000	10.7700279200000
3.2190760060000	8.3957569590000	10.7722916800000	3.2190760060000	8.3957569590000	10.7722916800000
3.2786885250000	8.4248629550000	10.7698304800000	3.2786885250000	8.4248629550000	10.7698304800000
3.3383010430000	8.4158413080000	10.7731778700000	3.3383010430000	8.4158413080000	10.7731778700000
3.3979135620000	8.4174982990000	10.7757479200000	3.3979135620000	8.4174982990000	10.7757479200000
3.4575260800000	8.4222312370000	10.7761785600000	3.4575260800000	8.4222312370000	10.7761785600000
3.5171385990000	8.4345295770000	10.7762685700000	3.5171385990000	8.4345295770000	10.7762685700000
3.5767511180000	8.4232882000000	10.7760323400000	3.5767511180000	8.4232882000000	10.7760323400000
3.6363636360000	8.4311184550000	10.7745544800000	3.6363636360000	8.4311184550000	10.7745544800000
3.6959761550000	8.4454501910000	10.7757723800000	3.6959761550000	8.4454501910000	10.7757723800000
3.7555886740000	8.4812134550000	10.7796618800000	3.7555886740000	8.4812134550000	10.7796618800000
3.8152011920000	8.5152397710000	10.7808938600000	3.8152011920000	8.5152397710000	10.7808938600000
3.8748137110000	8.5257193230000	10.7766430000000	3.8748137110000	8.5257193230000	10.7766430000000
3.9344262300000	8.5251846920000	10.7771886600000	3.9344262300000	8.5251846920000	10.7771886600000
3.9940387480000	8.5712023740000	10.7780253400000	3.9940387480000	8.5712023740000	10.7780253400000
4.0536512670000	8.5709305850000	10.7766078600000	4.0536512670000	8.5709305850000	10.7766078600000
4.1132637850000	8.5592091520000	10.7758376700000	4.1132637850000	8.5592091520000	10.7758376700000
4.1728763040000	8.5582596670000	10.7756311900000	4.1728763040000	8.5582596670000	10.7756311900000
4.2324888230000	8.5649172640000	10.7749063600000	4.2324888230000	8.5649172640000	10.7749063600000
4.2921013410000	8.5654585010000	10.7761887300000	4.2921013410000	8.5654585010000	10.7761887300000
4.3517138600000	8.5944932670000	10.7758575100000	4.3517138600000	8.5944932670000	10.7758575100000
4.4113263790000	8.6085084310000	10.7794415800000	4.4113263790000	8.6085084310000	10.7794415800000
4.4709388970000	8.6162495920000	10.7783125400000	4.4709388970000	8.6162495920000	10.7783125400000
4.5305514160000	8.6461738050000	10.7764398100000	4.5305514160000	8.6461738050000	10.7764398100000
4.5901639340000	8.6495711630000	10.7799795900000	4.5901639340000	8.6495711630000	10.7799795900000
4.6497764530000	8.6446571210000	10.7794745500000	4.6497764530000	8.6446571210000	10.7794745500000
4.7093889720000	8.6627661250000	10.7788386200000	4.7093889720000	8.6627661250000	10.7788386200000
4.7690014900000	8.7249464520000	10.7788725800000	4.7690014900000	8.7249464520000	10.7788725800000
4.8286140090000	8.7584956820000	10.7792657400000	4.8286140090000	8.7584956820000	10.7792657400000
4.8882265280000	8.7857714150000	10.7772639200000	4.8882265280000	8.7857714150000	10.7772639200000
4.9478390460000	8.8047830040000	10.7793973200000	4.9478390460000	8.8047830040000	10.7793973200000
5.0074515650000	8.8120004930000	10.7807525000000	5.0074515650000	8.8120004930000	10.7807525000000
5.0670640830000	8.8564523150000	10.7819191900000	5.0670640830000	8.8564523150000	10.7819191900000
5.1266766020000	8.8854194030000	10.7788272600000	5.1266766020000	8.8854194030000	10.7788272600000
5.1862891210000	8.9273241700000	10.7794612900000	5.1862891210000	8.9273241700000	10.7794612900000
5.2459016390000	8.9929717070000	10.7791210600000	5.2459016390000	8.9929717070000	10.7791210600000
5.3055141580000	9.0325784510000	10.7782166600000	5.3055141580000	9.0325784510000	10.7782166600000
5.3651266770000	9.0596060050000	10.7807824600000	5.3651266770000	9.0596060050000	10.7807824600000
5.4247391950000	9.1038922980000	10.7799750800000	5.4247391950000	9.1038922980000	10.7799750800000
5.4843517140000	9.1394777380000	10.7795807200000	5.4843517140000	9.1394777380000	10.7795807200000
5.5439642320000	9.2019845920000	10.7773363200000	5.5439642320000	9.2019845920000	10.7773363200000
5.6035767510000	9.2545019570000	10.7772203600000	5.6035767510000	9.2545019570000	10.7772203600000
5.6631892700000	9.2840078930000	10.7762504500000	5.6631892700000	9.2840078930000	10.7762504500000
5.7228017880000	9.3236779590000	10.7741221200000	5.7228017880000	9.3236779590000	10.7741221200000
5.7824143070000	9.3509434410000	10.7787590600000	5.7824143070000	9.3509434410000	10.7787590600000
5.8420268260000	9.3766323290000	10.7817146800000	5.8420268260000	9.3766323290000	10.7817146800000
5.9016393440000	9.4336257810000	10.7813672300000	5.9016393440000	9.4336257810000	10.7813672300000
5.9612518630000	9.4781545930000	10.7801396100000	5.9612518630000	9.4781545930000	10.7801396100000
6.0208643820000	9.5253692860000	10.7809851500000	6.0208643820000	9.5253692860000	10.7809851500000
6.0804769000000	9.5639246450000	10.7757826300000	6.0804769000000	9.5639246450000	10.7757826300000
6.1400894190000	9.6280051670000	10.7761112900000	6.1400894190000	9.6280051670000	10.7761112900000
6.1997019370000	9.6686827260000	10.7784207400000	6.1997019370000	9.6686827260000	10.7784207400000
6.2593144560000	9.7066173940000	10.7780910800000	6.2593144560000	9.7066173940000	10.7780910800000
6.3189269750000	9.7174173450000	10.7786566200000	6.3189269750000	9.7174173450000	10.7786566200000
6.3785394930000	9.7228421500000	10.7780408600000	6.3785394930000	9.7228421500000	10.7780408600000
6.4381520120000	9.7306701390000	10.7791960500000	6.4381520120000	9.7306701390000	10.7791960500000
6.4977645310000	9.7686480010000	10.7786114700000	6.4977645310000	9.7686480010000	10.7786114700000
6.5573770490000	9.7707187040000	10.7779321100000	6.5573770490000	9.7707187040000	10.7779321100000
6.6169895680000	9.8012852920000	10.7773938400000	6.6169895680000	9.8012852920000	10.7773938400000
6.6766020860000	9.8083346400000	10.7782783200000	6.6766020860000	9.8083346400000	10.7782783200000
6.7362146050000	9.8488756420000	10.7773909800000	6.7362146050000	9.8488756420000	10.7773909800000
6.7958271240000	9.8575470780000	10.7737483300000	6.7958271240000	9.8575470780000	10.7737483300000
6.8554396420000	9.8530262170000	10.7747043800000	6.8554396420000	9.8530262170000	10.7747043800000
6.9150521610000	9.8525251190000	10.7699973900000	6.9150521610000	9.8525251190000	10.7699973900000
6.9746646800000	9.8595194130000	10.7765847600000	6.9746646800000	9.8595194130000	10.7765847600000
7.0342771980000	9.8620281020000	10.7776639000000	7.0342771980000	9.8620281020000	10.7776639000000
7.0938897170000	9.8665812730000	10.7772675200000	7.0938897170000	9.8665812730000	10.7772675200000
7.1535022350000	9.8721334360000	10.7743709700000	7.1535022350000	9.8721334360000	10.7743709700000
7.2131147540000	9.9133839520000	10.7775960800000	7.2131147540000	9.9133839520000	10.7775960800000
7.2727272730000	9.9274020350000	10.7763903200000	7.2727272730000	9.9274020350000	10.7763903200000
7.3323397910000	9.9612309990000	10.7766945000000	7.3323397910000	9.9612309990000	10.7766945000000
7.3919523100000	9.9983579580000	10.7793082600000	7.3919523100000	9.9983579580000	10.7793082600000
7.4515648290000	10.0319682200000	10.7796671900000	7.4515648290000	10.0319682200000	10.7796671900000
7.5111773470000	10.1087782900000	10.7767153800000	7.5111773470000	10.1087782900000	10.7767153800000
7.5707898660000	10.1266227000000	10.7766387700000	7.5707898660000	10.1266227000000	10.7766387700000
7.6304023850000	10.1373608200000	10.7742784800000	7.6304023850000	10.1373608200000	10.7742784800000
7.6900149030000	10.1662980300000	10.7767806800000	7.6900149030000	10.1662980300000	10.7767806800000
7.7496274220000	10.1850629900000	10.7795166700000	7.7496274220000	10.1850629900000	10.7795166700000
7.8092399400000	10.2212052500000	10.7790151300000	7.8092399400000	10.2212052500000	10.7790151300000
7.8688524590000	10.2698050800000	10.7842562100000	7.8688524590000	10.2698050800000	10.7842562100000
7.9284649780000	10.3068746600000	10.7790486500000	7.9284649780000	10.3068746600000	10.7790486500000
7.9880774960000	10.3604520000000	10.7765316300000	7.9880774960000	10.3604520000000	10.7765316300000
8.0476900150000	10.4084124800000	10.7742043400000	8.0476900150000	10.4084124800000	10.7742043400000
8.1073025340000	10.4242119600000	10.7752424100000	8.1073025340000	10.4242119600000	10.7752424100000
8.1669150520000	10.4661398900000	10.7749515000000	8.1669150520000	10.4661398900000	10.7749515000000
8.2265275710000	10.4995245500000	10.7779572300000	8.2265275710000	10.4995245500000	10.7779572300000
8.2861400890000	10.5458738100000	10.7718497900000	8.2861400890000	10.5458738100000	10.7718497900000
8.3457526080000	10.5966165400000	10.7726598400000	8.3457526080000	10.5966165400000	10.7726598400000
8.4053651270000	10.6532323400000	10.7736301700000	8.4053651270000	10.6532323400000	10.7736301700000
8.4649776450000	10.6787485400000	10.7717235400000	8.4649776450000	10.6787485400000	10.7717235400000
8.5245901640000	10.6874005500000	10.7708100500000	8.5245901640000	10.6874005500000	10.7708100500000
8.5842026830000	10.6856211400000	10.7730422600000	8.5842026830000	10.6856211400000	10.7730422600000
8.6438152010000	10.6860074500000	10.7725150600000	8.6438152010000	10.6860074500000	10.7725150600000
8.7034277200000	10.7776304700000	10.7734736300000	8.7034277200000	10.7776304700000	10.7734736300000
8.7630402380000	10.8030214200000	10.7703979800000	8.7630402380000	10.8030214200000	10.7703979800000
8.8226527570000	10.8166940900000	10.7697163100000	8.8226527570000	10.8166940900000	10.7697163100000
8.8822652760000	10.8233133800000	10.7709242100000	8.8822652760000	10.8233133800000	10.7709242100000
8.9418777940000	10.8343234400000	10.7706552600000	8.9418777940000	10.8343234400000	10.7706552600000
9.0014903130000	10.8425377800000	10.7713533000000	9.0014903130000	10.8425377800000	10.7713533000000
9.0611028320000	10.8379623900000	10.7728316000000	9.0611028320000	10.8379623900000	10.7728316000000
9.1207153500000	10.8330879100000	10.7721265000000	9.1207153500000	10.8330879100000	10.7721265000000
9.1803278690000	10.8540929500000	10.7745954900000	9.1803278690000	10.8540929500000	10.7745954900000
9.2399403870000	10.8870329800000	10.7760456900000	9.2399403870000	10.8870329800000	10.7760456900000
9.2995529060000	10.8982771000000	10.7743234600000	9.2995529060000	10.8982771000000	10.7743234600000
