GMfas2patchwork			GMext		
0.797018214200	-15.345300820000	1.134457774000	0.797018214200	16.378915880000	13.941204740000
0.820459926400	-15.355938810000	1.112271406000	0.820459926400	16.379904010000	13.942177220000
0.843901638600	-15.630799400000	1.106786799000	0.843901638600	16.385238710000	13.944634580000
0.867343350800	-15.697632290000	1.110472174000	0.867343350800	16.386092750000	13.945636040000
0.890785062900	-15.784804310000	1.075711201000	0.890785062900	16.391527540000	13.946072010000
0.914226775100	-15.870734750000	1.049509737000	0.914226775100	16.393579560000	13.946902550000
0.937668487300	-16.158023030000	1.055963562000	0.937668487300	16.396997250000	13.946809620000
0.961110199500	-16.473847270000	1.099934987000	0.961110199500	16.399209880000	13.947260280000
0.984551911700	-16.693196950000	1.122396569000	0.984551911700	16.400463390000	13.947725050000
1.007993624000	-16.902753610000	1.136659493000	1.007993624000	16.402517820000	13.945760200000
1.031435336000	-16.959950680000	1.137879697000	1.031435336000	16.403087430000	13.946825290000
1.054877048000	-17.201158170000	1.155961978000	1.054877048000	16.404284100000	13.946608830000
1.078318760000	-17.457229160000	1.168209487000	1.078318760000	16.406806050000	13.945832890000
1.101760473000	-17.509043710000	1.174017149000	1.101760473000	16.403606130000	13.946969280000
1.125202185000	-17.616017330000	1.188675986000	1.125202185000	16.402201630000	13.944442860000
1.148643897000	-17.712550190000	1.203634923000	1.148643897000	16.401351960000	13.944606530000
1.172085609000	-17.794610270000	1.208408312000	1.172085609000	16.401644420000	13.943971500000
1.195527321000	-17.888972770000	1.214466167000	1.195527321000	16.400110760000	13.944624390000
1.218969033000	-17.953063360000	1.218661110000	1.218969033000	16.400535580000	13.944666840000
1.242410746000	-17.981766870000	1.220041160000	1.242410746000	16.399082870000	13.944455310000
1.265852458000	-18.034412940000	1.222233137000	1.265852458000	16.397904250000	13.944309320000
1.289294170000	-18.182731190000	1.227927344000	1.289294170000	16.397476330000	13.945102460000
1.312735882000	-18.177907700000	1.217301849000	1.312735882000	16.402285860000	13.945476000000
1.336177594000	-18.233934100000	1.176426255000	1.336177594000	16.401517340000	13.946241310000
1.359619307000	-18.326331660000	1.166609055000	1.359619307000	16.396685950000	13.944367820000
1.383061019000	-18.378589590000	1.156179125000	1.383061019000	16.398715720000	13.945111220000
1.406502731000	-18.418015960000	1.157063038000	1.406502731000	16.398122690000	13.945533560000
1.429944443000	-18.473710230000	1.164075700000	1.429944443000	16.398049910000	13.945445250000
1.453386155000	-18.464151340000	1.180878462000	1.453386155000	16.400309490000	13.944563490000
1.476827868000	-18.482838130000	1.186044208000	1.476827868000	16.398816780000	13.944963940000
1.500269580000	-18.551645810000	1.202601246000	1.500269580000	16.398187190000	13.946027190000
1.523711292000	-18.610033670000	1.204202374000	1.523711292000	16.398744500000	13.946357100000
1.547153004000	-18.773617150000	1.234757346000	1.547153004000	16.399280280000	13.947900280000
1.570594716000	-18.801392570000	1.245015849000	1.570594716000	16.399982060000	13.946583910000
1.594036428000	-18.793571110000	1.261739800000	1.594036428000	16.399914590000	13.946340180000
1.617478141000	-18.848948210000	1.266757964000	1.617478141000	16.400152220000	13.947824820000
1.640919853000	-18.931662820000	1.269281858000	1.640919853000	16.399263710000	13.950439680000
1.664361565000	-18.960484330000	1.286753863000	1.664361565000	16.397501710000	13.950822990000
1.687803277000	-19.045134640000	1.295648871000	1.687803277000	16.397744380000	13.950729350000
1.711244989000	-19.212214000000	1.342023635000	1.711244989000	16.399676920000	13.951790700000
1.734686702000	-19.225620530000	1.344498202000	1.734686702000	16.398701000000	13.949525800000
1.758128414000	-19.329508760000	1.366863280000	1.758128414000	16.399941130000	13.949797660000
1.781570126000	-19.335501690000	1.362290764000	1.781570126000	16.397757000000	13.949539730000
1.805011838000	-19.371694970000	1.371237479000	1.805011838000	16.395901170000	13.948200650000
1.828453550000	-19.393305630000	1.366167022000	1.828453550000	16.394684320000	13.946107550000
1.851895262000	-19.494821970000	1.373613927000	1.851895262000	16.392915660000	13.946505680000
1.875336975000	-19.539631630000	1.374674022000	1.875336975000	16.392941460000	13.945582230000
1.898778687000	-19.584367930000	1.371387403000	1.898778687000	16.393736910000	13.945861790000
1.922220399000	-19.611811290000	1.369451684000	1.922220399000	16.392353780000	13.945846620000
1.945662111000	-19.678718300000	1.383827947000	1.945662111000	16.395123010000	13.945638320000
1.969103823000	-19.710134700000	1.384734708000	1.969103823000	16.395036510000	13.943670410000
1.992545536000	-19.744152420000	1.381193093000	1.992545536000	16.396312780000	13.943575430000
2.015987248000	-19.809791930000	1.386982344000	2.015987248000	16.399999490000	13.943710830000
2.039428960000	-19.953219690000	1.420390187000	2.039428960000	16.404156850000	13.943217480000
2.062870672000	-20.005917200000	1.418500111000	2.062870672000	16.402643760000	13.944283690000
2.086312384000	-20.058491460000	1.414866352000	2.086312384000	16.402014490000	13.943455040000
2.109754096000	-20.111791400000	1.424647545000	2.109754096000	16.400498240000	13.942457720000
2.133195809000	-20.201553610000	1.441177964000	2.133195809000	16.401020640000	13.941905060000
2.156637521000	-20.290875450000	1.460216002000	2.156637521000	16.402365550000	13.941516940000
2.180079233000	-20.417844830000	1.482774801000	2.180079233000	16.400759420000	13.940856740000
2.203520945000	-20.498368460000	1.487241514000	2.203520945000	16.400941140000	13.939498870000
2.226962657000	-20.578987360000	1.491855035000	2.226962657000	16.401564750000	13.939118130000
2.250404370000	-20.802755400000	1.547009165000	2.250404370000	16.407929130000	13.938531690000
2.273846082000	-20.836686900000	1.561815710000	2.273846082000	16.408376190000	13.938001810000
2.297287794000	-20.922478180000	1.591132562000	2.297287794000	16.415607610000	13.937371530000
2.320729506000	-20.989723140000	1.602166093000	2.320729506000	16.430212580000	13.935377750000
2.344171218000	-21.083515580000	1.599188214000	2.344171218000	16.430175120000	13.937907640000
2.367612930000	-21.110282660000	1.598207946000	2.367612930000	16.432695950000	13.938072010000
2.391054643000	-21.164392100000	1.606416761000	2.391054643000	16.435349070000	13.937988450000
2.414496355000	-21.374942010000	1.620678083000	2.414496355000	16.439979620000	13.937078170000
2.437938067000	-21.433095410000	1.627726746000	2.437938067000	16.445364570000	13.935300770000
2.461379779000	-21.632170060000	1.651644925000	2.461379779000	16.457446340000	13.932608740000
2.484821491000	-21.705480610000	1.659304854000	2.484821491000	16.455853240000	13.931982110000
2.508263204000	-21.735868700000	1.668765709000	2.508263204000	16.457881220000	13.932878530000
2.531704916000	-21.857238740000	1.667912629000	2.531704916000	16.461281140000	13.932431460000
2.555146628000	-21.933221050000	1.671388630000	2.555146628000	16.462680110000	13.931919100000
2.578588340000	-22.106942740000	1.693291301000	2.578588340000	16.471864100000	13.931299960000
2.602030052000	-22.179326720000	1.702398352000	2.602030052000	16.471671920000	13.931170710000
2.625471764000	-22.291256400000	1.712179117000	2.625471764000	16.474571930000	13.930282240000
2.648913477000	-22.440302480000	1.731102205000	2.648913477000	16.478991520000	13.929225580000
2.672355189000	-22.590829690000	1.740088647000	2.672355189000	16.486944690000	13.929470180000
2.695796901000	-22.682770730000	1.742179650000	2.695796901000	16.497208440000	13.928332020000
2.719238613000	-22.996356100000	1.782896930000	2.719238613000	16.510378840000	13.927821910000
2.742680325000	-23.159825570000	1.797041491000	2.742680325000	16.514417640000	13.925022160000
2.766122038000	-23.407934690000	1.829030096000	2.766122038000	16.519127880000	13.924708160000
2.789563750000	-23.739466180000	1.853957258000	2.789563750000	16.527274470000	13.921376060000
2.813005462000	-23.897521020000	1.848635660000	2.813005462000	16.531208710000	13.920399430000
2.836447174000	-24.150294970000	1.871731665000	2.836447174000	16.535977180000	13.919671400000
2.859888886000	-24.298111930000	1.877119856000	2.859888886000	16.538243400000	13.918673690000
2.883330598000	-24.464413180000	1.886463301000	2.883330598000	16.538191280000	13.919639670000
2.906772311000	-24.605347430000	1.897500994000	2.906772311000	16.539802270000	13.919840840000
2.930214023000	-24.914361740000	1.912414304000	2.930214023000	16.543964120000	13.920028540000
2.953655735000	-25.092526660000	1.944642762000	2.953655735000	16.546384400000	13.920936880000
2.977097447000	-25.278895575000	1.962027058000	2.977097447000	16.551213290000	13.920390870000
3.000539159000	-25.465264490000	1.979411354000	3.000539159000	16.550749340000	13.920617650000
3.023980872000	-25.560434360000	1.992557072000	3.023980872000	16.550067710000	13.919750830000
3.047422584000	-25.699403540000	2.001092245000	3.047422584000	16.554694150000	13.921032550000
3.070864296000	-25.727549170000	2.004787104000	3.070864296000	16.553240060000	13.921434140000
3.094306008000	-25.773917460000	2.014478490000	3.094306008000	16.551896550000	13.920047030000
3.117747720000	-25.905678780000	2.032583543000	3.117747720000	16.558543290000	13.919280230000
3.141189432000	-25.968063920000	2.037845397000	3.141189432000	16.565304310000	13.918282960000
3.164631145000	-25.992351520000	2.041586068000	3.164631145000	16.567784770000	13.917919420000
3.188072857000	-26.080258400000	2.059678378000	3.188072857000	16.580051040000	13.917157030000
3.211514569000	-26.156838630000	2.078294849000	3.211514569000	16.583011590000	13.916589580000
3.234956281000	-26.185648030000	2.089885138000	3.234956281000	16.584985940000	13.917663610000
3.258397993000	-26.192707500000	2.092365524000	3.258397993000	16.581738570000	13.918052260000
3.281839706000	-26.212329530000	2.112557696000	3.281839706000	16.585140390000	13.917760560000
3.305281418000	-26.223736650000	2.117193025000	3.305281418000	16.582961710000	13.918219280000
3.328723130000	-26.226995100000	2.117873711000	3.328723130000	16.582194300000	13.918549590000
3.352164842000	-26.234206770000	2.120775122000	3.352164842000	16.579650900000	13.918608680000
3.375606554000	-26.236443460000	2.123124765000	3.375606554000	16.581879630000	13.918293870000
3.399048266000	-26.239098880000	2.125991595000	3.399048266000	16.583009000000	13.918434520000
3.422489979000	-26.240876750000	2.125554229000	3.422489979000	16.581924970000	13.918994660000
3.445931691000	-26.229148390000	2.124338992000	3.445931691000	16.582971330000	13.918800850000
3.469373403000	-26.228298070000	2.123951480000	3.469373403000	16.582295980000	13.918303750000
3.492815115000	-26.229840760000	2.118915337000	3.492815115000	16.581641600000	13.918908430000
3.516256827000	-26.239158950000	2.128612747000	3.516256827000	16.581579180000	13.919049080000
3.539698540000	-26.236825140000	2.127033711000	3.539698540000	16.577833650000	13.920791140000
3.563140252000	-26.234269020000	2.126479487000	3.563140252000	16.579289790000	13.921343430000
3.586581964000	-26.235388600000	2.130334589000	3.586581964000	16.579893720000	13.921077560000
3.610023676000	-26.241612640000	2.132993961000	3.610023676000	16.578272430000	13.921087810000
3.633465388000	-26.246632640000	2.132109714000	3.633465388000	16.581417800000	13.920028460000
3.656907100000	-26.239958550000	2.132192645000	3.656907100000	16.580980920000	13.919804150000
3.680348813000	-26.242737460000	2.126991579000	3.680348813000	16.580470130000	13.920665710000
3.703790525000	-26.241187700000	2.127967908000	3.703790525000	16.579122290000	13.921627160000
3.727232237000	-26.245620710000	2.130154478000	3.727232237000	16.579794570000	13.921334790000
3.750673949000	-26.251703850000	2.130681598000	3.750673949000	16.581876830000	13.920062150000
3.774115661000	-26.247292000000	2.129522437000	3.774115661000	16.582239400000	13.920378510000
3.797557374000	-26.239918190000	2.125214929000	3.797557374000	16.581819190000	13.921351810000
3.820999086000	-26.239563480000	2.123179219000	3.820999086000	16.581898450000	13.920600310000
3.844440798000	-26.228541210000	2.123250369000	3.844440798000	16.580360280000	13.920848800000
3.867882510000	-26.221275060000	2.119232506000	3.867882510000	16.581488390000	13.921048430000
3.891324222000	-26.221936040000	2.121710563000	3.891324222000	16.581751670000	13.920848010000
3.914765935000	-26.227502000000	2.120027951000	3.914765935000	16.582402670000	13.920506710000
3.938207647000	-26.233399320000	2.120778847000	3.938207647000	16.583048800000	13.919968960000
3.961649359000	-26.230615900000	2.119752841000	3.961649359000	16.582728290000	13.920898200000
3.985091071000	-26.215741580000	2.119173242000	3.985091071000	16.581981970000	13.920755970000
4.008532783000	-26.213549400000	2.117701227000	4.008532783000	16.582345300000	13.920130030000
4.031974495000	-26.213434510000	2.117441579000	4.031974495000	16.581786880000	13.920635490000
4.055416208000	-26.207406760000	2.116090311000	4.055416208000	16.584098740000	13.920571110000
4.078857920000	-26.203683410000	2.113924571000	4.078857920000	16.582713470000	13.920576290000
4.102299632000	-26.207318980000	2.114507073000	4.102299632000	16.585280480000	13.920175990000
4.125741344000	-26.198337180000	2.115406765000	4.125741344000	16.585005720000	13.919978080000
4.149183056000	-26.201799200000	2.116351531000	4.149183056000	16.586097190000	13.919953610000
4.172624769000	-26.207837560000	2.115600886000	4.172624769000	16.584900690000	13.920392460000
4.196066481000	-26.196782160000	2.113867330000	4.196066481000	16.585136480000	13.920837690000
4.219508193000	-26.177810220000	2.111446092000	4.219508193000	16.586274260000	13.920724110000
4.242949905000	-26.170361800000	2.111665467000	4.242949905000	16.586917250000	13.920126450000
4.266391617000	-26.159834310000	2.110574452000	4.266391617000	16.586672370000	13.920868070000
4.289833329000	-26.150477080000	2.111677387000	4.289833329000	16.587905110000	13.920532990000
4.313275042000	-26.155193750000	2.111204623000	4.313275042000	16.587748450000	13.919265260000
4.336716754000	-26.137844720000	2.112384802000	4.336716754000	16.587723140000	13.920359550000
4.360158466000	-26.147962300000	2.111549374000	4.360158466000	16.587851370000	13.920425030000
4.383600178000	-26.141703630000	2.110297582000	4.383600178000	16.588458150000	13.920886320000
4.407041890000	-26.143370580000	2.111449393000	4.407041890000	16.588836630000	13.919985000000
4.430483603000	-26.151833130000	2.111994639000	4.430483603000	16.588720390000	13.920336520000
4.453925315000	-26.157017270000	2.112118554000	4.453925315000	16.589130370000	13.921093720000
4.477367027000	-26.160709030000	2.112934034000	4.477367027000	16.588636400000	13.921317360000
4.500808739000	-26.159454550000	2.113392317000	4.500808739000	16.588656790000	13.921395140000
4.524250451000	-26.154185070000	2.113893829000	4.524250451000	16.590828510000	13.920109420000
4.547692163000	-26.154461580000	2.113963741000	4.547692163000	16.589688190000	13.920468410000
4.571133876000	-26.159314760000	2.115674570000	4.571133876000	16.590802600000	13.920059680000
4.594575588000	-26.156721350000	2.116326468000	4.594575588000	16.590784000000	13.919421230000
4.618017300000	-26.156292410000	2.114908014000	4.618017300000	16.590109010000	13.920339660000
4.641459012000	-26.160340530000	2.114714589000	4.641459012000	16.590094690000	13.920029080000
4.664900724000	-26.157228980000	2.115710187000	4.664900724000	16.591270220000	13.920442630000
4.688342437000	-26.155280700000	2.116384267000	4.688342437000	16.591141200000	13.919712640000
4.711784149000	-26.157727560000	2.117619950000	4.711784149000	16.590712780000	13.919700300000
4.735225861000	-26.160644480000	2.117804105000	4.735225861000	16.590937600000	13.919683850000
4.758667573000	-26.159304940000	2.119297530000	4.758667573000	16.591546640000	13.919397470000
4.782109285000	-26.158488890000	2.117024527000	4.782109285000	16.590709310000	13.919052620000
4.805550997000	-26.157093000000	2.119579088000	4.805550997000	16.591442320000	13.919549580000
4.828992710000	-26.154148780000	2.119173287000	4.828992710000	16.592577540000	13.918670510000
4.852434422000	-26.157033490000	2.115310583000	4.852434422000	16.591724370000	13.920545240000
4.875876134000	-26.155518050000	2.114088919000	4.875876134000	16.592006860000	13.920459660000
4.899317846000	-26.154227880000	2.116208729000	4.899317846000	16.592304270000	13.920237820000
4.922759558000	-26.153211990000	2.114788006000	4.922759558000	16.593024480000	13.920117970000
4.946201271000	-26.148371580000	2.115382223000	4.946201271000	16.591876080000	13.920117900000
4.969642983000	-26.148788560000	2.115456627000	4.969642983000	16.593030840000	13.920120950000
4.993084695000	-26.153943630000	2.114932455000	4.993084695000	16.592770870000	13.919809910000
5.016526407000	-26.151813440000	2.113321665000	5.016526407000	16.591710530000	13.920583430000
5.039968119000	-26.148550530000	2.116111919000	5.039968119000	16.592487740000	13.920336830000
5.063409831000	-26.139543400000	2.116121902000	5.063409831000	16.592554480000	13.920166180000
5.086851544000	-26.135375570000	2.115372073000	5.086851544000	16.591711710000	13.920532400000
5.110293256000	-26.143381440000	2.116694049000	5.110293256000	16.591540300000	13.919461910000
5.133734968000	-26.143138260000	2.114399966000	5.133734968000	16.592684270000	13.920442090000
5.157176680000	-26.143524770000	2.116629143000	5.157176680000	16.592038050000	13.921727890000
5.180618392000	-26.130627760000	2.119179155000	5.180618392000	16.592989000000	13.919767010000
5.204060105000	-26.123957050000	2.117471826000	5.204060105000	16.592192700000	13.921196620000
5.227501817000	-26.097111870000	2.113884437000	5.227501817000	16.592458160000	13.921681230000
5.250943529000	-26.072645540000	2.113303229000	5.250943529000	16.592850950000	13.921083490000
5.274385241000	-26.048449640000	2.112997152000	5.274385241000	16.592812320000	13.920253760000
5.297826953000	-26.015896460000	2.095105273000	5.297826953000	16.591652080000	13.922806170000
5.321268665000	-25.973940360000	2.089096360000	5.321268665000	16.592398130000	13.922772360000
5.344710378000	-25.901360360000	2.071969556000	5.344710378000	16.592260250000	13.921933890000
5.368152090000	-25.797922120000	2.050982418000	5.368152090000	16.590904330000	13.922812510000
5.391593802000	-25.323026080000	2.017568112000	5.391593802000	16.588042860000	13.923591440000
5.415035514000	-25.230322520000	2.013947519000	5.415035514000	16.588409620000	13.923466700000
5.438477226000	-24.944420520000	1.999384380000	5.438477226000	16.586716120000	13.922714990000
5.461918939000	-24.530101590000	1.956609957000	5.461918939000	16.582774640000	13.923387850000
5.485360651000	-24.239284490000	1.900234400000	5.485360651000	16.580636010000	13.924472250000
5.508802363000	-24.080681620000	1.886536672000	5.508802363000	16.577686190000	13.924370390000
5.532244075000	-23.273124950000	1.821713497000	5.532244075000	16.561127400000	13.923656960000
5.555685787000	-22.710370310000	1.720937462000	5.555685787000	16.547963570000	13.924702330000
5.579127499000	-22.251087840000	1.631459845000	5.579127499000	16.523878810000	13.925949480000
			5.602569212000	16.514169050000	13.921706000000
			5.626010924000	16.498051480000	13.924786540000
			5.649452636000	16.473682290000	13.919163830000
			5.672894348000	16.464088850000	13.918480070000
			5.696336060000	16.459576150000	13.922084630000
			5.719777773000	16.450150660000	13.923266950000
			5.743219485000	16.439935970000	13.913917940000
			5.766661197000	16.440356350000	13.916975790000
			5.790102909000	16.438381720000	13.920303920000
			5.813544621000	16.431460760000	13.920264410000
			5.836986333000	16.425897010000	13.921438900000
			5.860428046000	16.425480360000	13.923373090000
			5.883869758000	16.424433540000	13.923999400000
			5.907311470000	16.416816380000	13.924030770000
			5.930753182000	16.404820430000	13.926914200000
			5.954194894000	16.399058270000	13.924986790000
			5.977636607000	16.403377300000	13.926329220000
			6.001078319000	16.396103730000	13.927594470000
			6.024520031000	16.389129700000	13.927087720000
			6.047961743000	16.378974710000	13.925175180000
			6.071403455000	16.372756660000	13.923186150000
			6.094845167000	16.369696170000	13.922752260000
			6.118286880000	16.364813090000	13.921063220000
			6.141728592000	16.351651340000	13.918793300000
			6.165170304000	16.326707390000	13.908954340000
			6.188612016000	16.318907700000	13.914645340000
			6.212053728000	16.316622230000	13.918236730000
			6.235495441000	16.302799820000	13.914873040000
			6.258937153000	16.289967680000	13.912336380000
			6.282378865000	16.287959940000	13.913225450000
			6.305820577000	16.280976290000	13.911696100000
			6.329262289000	16.279434210000	13.910512890000
			6.352704002000	16.278162510000	13.916301240000
			6.376145714000	16.277861250000	13.917311460000
			6.399587426000	16.271641460000	13.916633390000
			6.423029138000	16.270787430000	13.919694290000
			6.446470850000	16.271629990000	13.921083210000
			6.469912562000	16.271035080000	13.921866900000
			6.493354275000	16.269344950000	13.924110190000
			6.516795987000	16.269987590000	13.925396180000
			6.540237699000	16.272443310000	13.926368850000
			6.563679411000	16.271397750000	13.927588680000
			6.587121123000	16.273669010000	13.927859710000
			6.610562836000	16.273934110000	13.928794430000
			6.634004548000	16.276786920000	13.929234340000
			6.657446260000	16.274542860000	13.929353860000
			6.680887972000	16.274974180000	13.928572430000
			6.704329684000	16.277041970000	13.930392810000
			6.727771396000	16.278283720000	13.931618560000
			6.751213109000	16.276206460000	13.931085290000
			6.774654821000	16.277133230000	13.931877200000
			6.798096533000	16.277733650000	13.931095000000
			6.821538245000	16.279102340000	13.931352740000
			6.844979957000	16.277949580000	13.931292960000
			6.868421670000	16.279259640000	13.931797730000
			6.891863382000	16.280589570000	13.931482750000
			6.915305094000	16.281573580000	13.930542490000
			6.938746806000	16.282282990000	13.930929330000
			6.962188518000	16.281513050000	13.931704190000
