GFsupBEST			GFext		
t	x	y	t	x	y
0.00000000000000	-12.24727064000000	12.50565188000000	0.00000000000000	1.60196367000000	18.91350656000000
0.05193456245000	-12.21267710000000	12.51089411000000	0.05193456245000	1.60105002300000	18.91264803000000
0.10386912490000	-12.21166279000000	12.50917158000000	0.10386912490000	1.59903096600000	18.91238460000000
0.15580368740000	-12.23243511000000	12.50847218000000	0.15580368740000	1.60088414200000	18.91246549000000
0.20773824980000	-12.26636864000000	12.50670338000000	0.20773824980000	1.59968520600000	18.91241780000000
0.25967281230000	-12.24185489000000	12.50775038000000	0.25967281230000	1.59871628800000	18.91232031000000
0.31160737470000	-12.18059769000000	12.50703624000000	0.31160737470000	1.59787861800000	18.91250666000000
0.36354193720000	-12.19952312000000	12.50958581000000	0.36354193720000	1.59944225900000	18.91243185000000
0.41547649960000	-12.13989927000000	12.51079619000000	0.41547649960000	1.59860156700000	18.91261231000000
0.46741106210000	-12.12669152000000	12.51473008000000	0.46741106210000	1.59957487400000	18.91249785000000
0.51934562450000	-12.14534330000000	12.51341840000000	0.51934562450000	1.59726555500000	18.91275974000000
0.57128018700000	-12.12881489000000	12.51174382000000	0.57128018700000	1.59949201300000	18.91253679000000
0.62321474940000	-12.17577123000000	12.51014107000000	0.62321474940000	1.59703025200000	18.91241380000000
0.67514931190000	-12.15782048000000	12.50964766000000	0.67514931190000	1.59588326500000	18.91211712000000
0.72708387430000	-12.14847275000000	12.51250022000000	0.72708387430000	1.59754930100000	18.91242875000000
0.77901843680000	-12.10805813000000	12.51254302000000	0.77901843680000	1.59607407500000	18.91258693000000
0.83095299920000	-12.05379041000000	12.51278737000000	0.83095299920000	1.59622208800000	18.91271751000000
0.88288756170000	-12.00136990000000	12.50729139000000	0.88288756170000	1.59601894300000	18.91271183000000
0.93482212410000	-11.99074151000000	12.50473134000000	0.93482212410000	1.59390723600000	18.91219057000000
0.98675668660000	-11.94659797000000	12.50637089000000	0.98675668660000	1.59402596500000	18.91220659000000
1.03869124900000	-12.01570349000000	12.50481002000000	1.03869124900000	1.59434613600000	18.91203638000000
1.09062581100000	-12.04983896000000	12.50716019000000	1.09062581100000	1.59310642700000	18.91158822000000
1.14256037400000	-12.01162691000000	12.50471199000000	1.14256037400000	1.59282328200000	18.91170373000000
1.19449493600000	-11.96541846000000	12.50728311000000	1.19449493600000	1.59122775600000	18.91207057000000
1.24642949900000	-11.99412591000000	12.50567635000000	1.24642949900000	1.59030262300000	18.91202371000000
1.29836406100000	-12.00737323000000	12.50457610000000	1.29836406100000	1.58954273700000	18.91240818000000
1.35029862400000	-12.02116823000000	12.50253281000000	1.35029862400000	1.58940273600000	18.91210260000000
1.40223318600000	-11.99914495000000	12.50342964000000	1.40223318600000	1.59169268700000	18.91236124000000
1.45416774900000	-12.04606669000000	12.50473375000000	1.45416774900000	1.59084778200000	18.91223789000000
1.50610231100000	-12.04764904000000	12.50388106000000	1.50610231100000	1.59165142200000	18.91239364000000
1.55803687400000	-12.04757439000000	12.50539834000000	1.55803687400000	1.59174593400000	18.91198849000000
1.60997143600000	-12.12202278000000	12.50803162000000	1.60997143600000	1.59029113500000	18.91219431000000
1.66190599800000	-12.14508055000000	12.50622042000000	1.66190599800000	1.58974460700000	18.91214146000000
1.71384056100000	-12.14169047000000	12.50824406000000	1.71384056100000	1.58912530800000	18.91212239000000
1.76577512300000	-12.17736522000000	12.50540338000000	1.76577512300000	1.58724777700000	18.91228533000000
1.81770968600000	-12.18947957000000	12.50532969000000	1.81770968600000	1.58824623300000	18.91257095000000
