SOLfasMMM			SOLext		
0.554559402600	-2.922218445000	9.712230166000	0.554559403	25.07719212	14.41945952
0.573044716000	-2.926156134000	9.712391715000	0.573044716	25.0762471	14.41936266
0.591530029400	-2.932095370000	9.711917814000	0.591530029	25.07458887	14.41970017
0.610015342800	-2.928139085000	9.712354540000	0.610015343	25.07441104	14.41935081
0.628500656200	-2.926251847000	9.713333141000	0.628500656	25.07605616	14.41999896
0.646985969600	-2.928180196000	9.712229184000	0.64698597	25.07529727	14.41966062
0.665471283100	-2.929537384000	9.712630105000	0.665471283	25.07607985	14.42001692
0.683956596500	-2.932345529000	9.712079490000	0.683956597	25.07527549	14.41950275
0.702441909900	-2.927770142000	9.712169597000	0.70244191	25.07585127	14.41991328
0.720927223300	-2.928780014000	9.711529386000	0.720927223	25.07671467	14.41949645
0.739412536700	-2.927419745000	9.711193954000	0.739412537	25.07672523	14.42027432
0.757897850200	-2.923413093000	9.710472149000	0.75789785	25.07539426	14.41971886
0.776383163600	-2.922949341000	9.710427891000	0.776383164	25.07615637	14.41933021
0.794868477000	-2.924937817000	9.711194280000	0.794868477	25.07721211	14.41926966
0.813353790400	-2.927946011000	9.711279385000	0.81335379	25.076728	14.41987992
0.831839103800	-2.926464943000	9.710279090000	0.831839104	25.07622621	14.41992372
0.850324417300	-2.928155785000	9.710583182000	0.850324417	25.07662778	14.41995182
0.868809730700	-2.928172723000	9.711913553000	0.868809731	25.07477578	14.41987417
0.887295044100	-2.928707789000	9.711601315000	0.887295044	25.07497264	14.42014784
0.905780357500	-2.924814194000	9.711220865000	0.905780358	25.07658209	14.41999956
0.924265670900	-2.925626298000	9.711249860000	0.924265671	25.07815146	14.41972801
0.942750984300	-2.923338915000	9.710989087000	0.942750984	25.077662	14.42014993
0.961236297800	-2.919128683000	9.710447201000	0.961236298	25.07917208	14.41917441
0.979721611200	-2.915822388000	9.709627478000	0.979721611	25.07800817	14.41941636
0.998206924600	-2.915146730000	9.709284123000	0.998206925	25.07899197	14.41987364
1.016692238000	-2.915275764000	9.710094892000	1.016692238	25.07993611	14.41949268
1.035177551000	-2.914230502000	9.709893041000	1.035177551	25.0791448	14.41965879
1.053662865000	-2.913675057000	9.710009554000	1.053662865	25.07991707	14.41963141
1.072148178000	-2.913667987000	9.710433146000	1.072148178	25.07936943	14.41968682
1.090633492000	-2.914014606000	9.709681809000	1.090633492	25.07912417	14.41990448
1.109118805000	-2.911702011000	9.710574882000	1.109118805	25.07900743	14.41910997
1.127604119000	-2.911939239000	9.709548274000	1.127604119	25.08027515	14.41953773
1.146089432000	-2.912704855000	9.709635649000	1.146089432	25.08005205	14.41925378
1.164574745000	-2.907544106000	9.709328128000	1.164574745	25.08131923	14.41955206
1.183060059000	-2.907535088000	9.709015748000	1.183060059	25.08016333	14.41970176
1.201545372000	-2.905680419000	9.709961436000	1.201545372	25.08242976	14.4193936
1.220030686000	-2.902826901000	9.710275514000	1.220030686	25.08310021	14.41928843
1.238515999000	-2.910103658000	9.709363648000	1.238515999	25.08235904	14.41929199
1.257001312000	-2.916029780000	9.709195280000	1.257001312	25.08129629	14.41928196
1.275486626000	-2.922817112000	9.709666580000	1.275486626	25.08125818	14.42007476
1.293971939000	-2.932091626000	9.712363990000	1.293971939	25.08108519	14.42010128
1.312457253000	-2.962016995000	9.718528240000	1.312457253	25.07979383	14.42055774
1.330942566000	-3.082148999000	9.722645369000	1.330942566	25.07459458	14.42094913
1.349427880000	-3.111937518000	9.724334423000	1.34942788	25.07179824	14.41954085
1.367913193000	-3.213566840000	9.732943842000	1.367913193	25.06133416	14.41881997
1.386398506000	-3.302035768000	9.740224066000	1.386398506	25.05063477	14.41941448
1.404883820000	-3.394998034000	9.735753990000	1.40488382	25.06492553	14.41843764
1.423369133000	-3.440497439000	9.731650407000	1.423369133	25.07575584	14.41816176
1.441854447000	-3.544898098000	9.757162658000	1.441854447	25.08300104	14.42351086
1.460339760000	-3.680858113000	9.765325357000	1.46033976	25.08816294	14.41247574
1.478825073000	-3.706565365000	9.771107088000	1.478825073	25.08753016	14.4075635
1.497310387000	-3.774110538000	9.778567646000	1.497310387	25.09037725	14.39565876
1.515795700000	-3.825884770000	9.789451286000	1.5157957	25.09393095	14.40037834
1.534281014000	-3.894031683000	9.804655055000	1.534281014	25.09034632	14.40729143
1.552766327000	-3.921824875000	9.808338724000	1.552766327	25.09373085	14.4052353
1.571251641000	-4.010960362000	9.821341377000	1.571251641	25.09454214	14.40179342
1.589736954000	-4.085048571000	9.807206757000	1.589736954	25.07272232	14.40264911
1.608222267000	-4.126756142000	9.813940096000	1.608222267	25.0694163	14.40451352
1.626707581000	-4.161308411000	9.808338627000	1.626707581	25.06669977	14.40755142
1.645192894000	-4.251117497000	9.814602915000	1.645192894	25.0602011	14.40850045
1.663678208000	-4.333084217000	9.805673385000	1.663678208	25.05554325	14.40751142
1.682163521000	-4.388574098000	9.793769574000	1.682163521	25.05852891	14.40370801
1.700648835000	-4.388955936000	9.785184464000	1.700648835	25.07289386	14.39812375
1.719134148000	-4.418545777000	9.778960603000	1.719134148	25.07693463	14.39671018
1.737619461000	-4.522194148000	9.779348025000	1.737619461	25.08199029	14.3947008
1.756104775000	-4.528267323000	9.783255086000	1.756104775	25.07469905	14.39655817
1.774590088000	-4.522605826000	9.775262078000	1.774590088	25.07231921	14.39512023
1.793075402000	-4.518741767000	9.775111263000	1.793075402	25.07594533	14.39424536
1.811560715000	-4.603020243000	9.776974427000	1.811560715	25.07397309	14.39765564
1.830046028000	-4.661173197000	9.774233590000	1.830046028	25.07442289	14.3985785
1.848531342000	-4.773151738000	9.787878417000	1.848531342	25.08425198	14.3965164
1.867016655000	-4.857312485000	9.781212620000	1.867016655	25.09588901	14.39896781
1.885501969000	-4.897569119000	9.782729148000	1.885501969	25.10185488	14.39694031
1.903987282000	-4.934028213000	9.785813895000	1.903987282	25.09840105	14.39974376
1.922472596000	-4.962013016000	9.783289129000	1.922472596	25.09539413	14.40204389
1.940957909000	-4.981554813000	9.773856697000	1.940957909	25.08583374	14.40203477
1.959443222000	-4.994811662000	9.779249995000	1.959443222	25.08140479	14.40396059
1.977928536000	-5.084465853000	9.773223170000	1.977928536	25.07896544	14.40292054
1.996413849000	-5.229767995000	9.753756312000	1.996413849	25.06407314	14.40368154
2.014899163000	-5.254930748000	9.751507872000	2.014899163	25.06501465	14.40442682
2.033384476000	-5.251977240000	9.763305723000	2.033384476	25.06442325	14.40350073
2.051869789000	-5.285406851000	9.760987718000	2.051869789	25.07089182	14.4026933
2.070355103000	-5.376723841000	9.764061084000	2.070355103	25.06913443	14.40219374
2.088840416000	-5.410342013000	9.763726972000	2.088840416	25.06926349	14.40238292
2.107325730000	-5.410247665000	9.766137844000	2.10732573	25.07294621	14.40202768
2.125811043000	-5.407449009000	9.770258157000	2.125811043	25.07181512	14.40176101
2.144296357000	-5.410413199000	9.770958860000	2.144296357	25.07199035	14.40066378
2.162781670000	-5.417999341000	9.769140375000	2.16278167	25.07195371	14.40073484
2.181266983000	-5.423713853000	9.768395089000	2.181266983	25.07371147	14.40017377
2.199752297000	-5.482796555000	9.767298645000	2.199752297	25.07343301	14.40134679
2.218237610000	-5.520874990000	9.772419266000	2.21823761	25.07252637	14.40044746
2.236722924000	-5.538786372000	9.775830394000	2.236722924	25.07391939	14.40066272
2.255208237000	-5.546657857000	9.782676600000	2.255208237	25.07177716	14.40050267
2.273693550000	-5.550181168000	9.784907116000	2.27369355	25.07381463	14.40122616
2.292178864000	-5.559783163000	9.785870256000	2.292178864	25.07069205	14.40089492
2.310664177000	-5.558109279000	9.788027209000	2.310664177	25.06903172	14.39989605
2.329149491000	-5.561405601000	9.789209587000	2.329149491	25.06823095	14.39921873
2.347634804000	-5.580066581000	9.784481240000	2.347634804	25.06420499	14.39791645
2.366120118000	-5.601989394000	9.780180295000	2.366120118	25.06297974	14.39760382
2.384605431000	-5.623426796000	9.780038105000	2.384605431	25.06154877	14.39752073
2.403090744000	-5.644965965000	9.777911778000	2.403090744	25.06349959	14.39647724
2.421576058000	-5.693292735000	9.773108303000	2.421576058	25.06041281	14.39620553
2.440061371000	-5.732578689000	9.772823622000	2.440061371	25.05601871	14.39563182
2.458546685000	-5.738901515000	9.771207611000	2.458546685	25.04872392	14.39533717
2.477031998000	-5.766893291000	9.772870893000	2.477031998	25.04839221	14.39467364
2.495517311000	-5.788996257000	9.767840309000	2.495517311	25.05117661	14.39481183
2.514002625000	-5.804044176000	9.766902747000	2.514002625	25.04397624	14.39437803
2.532487938000	-5.796773618000	9.766260669000	2.532487938	25.04348933	14.39451308
2.550973252000	-5.789752739000	9.761816675000	2.550973252	25.04814002	14.39424941
2.569458565000	-5.798999729000	9.750662155000	2.569458565	25.0518926	14.39262972
2.587943879000	-5.798480130000	9.758656170000	2.587943879	25.05469019	14.39296672
2.606429192000	-5.815946838000	9.758724060000	2.606429192	25.05350115	14.39470413
2.624914505000	-5.850466551000	9.759824252000	2.624914505	25.0502782	14.39368777
2.643399819000	-5.875581689000	9.764826722000	2.643399819	25.05211483	14.39348208
2.661885132000	-5.867126289000	9.771311607000	2.661885132	25.05005699	14.39399145
2.680370446000	-5.858584757000	9.772303976000	2.680370446	25.05400655	14.39443814
2.698855759000	-5.864002484000	9.774474391000	2.698855759	25.05465886	14.39481181
2.717341073000	-5.859572320000	9.776109830000	2.717341073	25.05203471	14.39362997
2.735826386000	-5.863185569000	9.777867771000	2.735826386	25.05597139	14.39481529
2.754311699000	-5.851970317000	9.780206552000	2.754311699	25.05603583	14.39407699
2.772797013000	-5.850039337000	9.781604406000	2.772797013	25.05839994	14.39527172
2.791282326000	-5.847677386000	9.778724869000	2.791282326	25.06097069	14.39531049
2.809767640000	-5.839702263000	9.779053429000	2.80976764	25.06528374	14.39631115
2.828252953000	-5.828991731000	9.780736404000	2.828252953	25.06616986	14.39607988
2.846738266000	-5.807572495000	9.780075071000	2.846738266	25.07208724	14.39558393
2.865223580000	-5.787532564000	9.778195076000	2.86522358	25.0739836	14.39607438
2.883708893000	-5.784645090000	9.778397692000	2.883708893	25.07335426	14.39611958
2.902194207000	-5.792655216000	9.777884212000	2.902194207	25.07135827	14.39747092
2.920679520000	-5.774177923000	9.777817979000	2.92067952	25.07510139	14.39746965
2.939164834000	-5.772668758000	9.778611706000	2.939164834	25.07707733	14.39650068
2.957650147000	-5.774856026000	9.774162714000	2.957650147	25.07892125	14.39603625
2.976135460000	-5.784175094000	9.777608621000	2.97613546	25.07636885	14.39647743
2.994620774000	-5.788959210000	9.777527544000	2.994620774	25.07618787	14.39710472
3.013106087000	-5.778115189000	9.779478099000	3.013106087	25.0805511	14.3966189
3.031591401000	-5.779026868000	9.776246141000	3.031591401	25.08027039	14.39733556
3.050076714000	-5.786423146000	9.774307737000	3.050076714	25.07612171	14.39679486
3.068562027000	-5.785173630000	9.777461286000	3.068562027	25.07522128	14.39670636
3.087047341000	-5.785893882000	9.776153644000	3.087047341	25.0786687	14.39653486
3.105532654000	-5.806654332000	9.775478122000	3.105532654	25.07462723	14.39632797
3.124017968000	-5.873542339000	9.776713210000	3.124017968	25.0725856	14.39634975
3.142503281000	-5.886315166000	9.776805339000	3.142503281	25.06958127	14.39563963
3.160988595000	-5.872827695000	9.774729636000	3.160988595	25.06818025	14.39627698
3.179473908000	-5.881386757000	9.772625160000	3.179473908	25.06855148	14.39614175
3.197959221000	-5.914404530000	9.768703654000	3.197959221	25.06967391	14.39517122
3.216444535000	-6.014957075000	9.761777865000	3.216444535	25.05935894	14.39325039
3.234929848000	-6.045367625000	9.759538800000	3.234929848	25.05571429	14.39401843
3.253415162000	-6.078354101000	9.759063742000	3.253415162	25.05583475	14.39345023
3.271900475000	-6.106877787000	9.752849816000	3.271900475	25.05584042	14.39319101
3.290385788000	-6.110617262000	9.755892209000	3.290385788	25.05518997	14.39262411
3.308871102000	-6.111324669000	9.755915920000	3.308871102	25.0563316	14.39230644
3.327356415000	-6.118972196000	9.755223174000	3.327356415	25.05596927	14.39124203
3.345841729000	-6.149717877000	9.750050330000	3.345841729	25.05692552	14.39031533
3.364327042000	-6.150148484000	9.744704201000	3.364327042	25.05626542	14.39031349
3.382812356000	-6.103487546000	9.726474130000	3.382812356	25.05724362	14.38948719
3.401297669000	-6.013796981000	9.716022867000	3.401297669	25.06340299	14.38925824
3.419782982000	-5.892130829000	9.710780019000	3.419782982	25.07450521	14.38915922
3.438268296000	-5.833135518000	9.710168688000	3.438268296	25.08249383	14.38512668
3.456753609000	-5.832840845000	9.712073676000	3.456753609	25.08809257	14.38505108
3.475238923000	-5.867417534000	9.713749203000	3.475238923	25.08558105	14.3813771
3.493724236000	-5.901674197000	9.717268714000	3.493724236	25.08537122	14.37867192
3.512209550000	-5.936547310000	9.718789892000	3.51220955	25.08349962	14.3763833
3.530694863000	-5.937789943000	9.719269035000	3.530694863	25.08273481	14.37598834
3.549180176000	-5.961485200000	9.719198758000	3.549180176	25.079309	14.37623463
3.567665490000	-5.959848643000	9.718567716000	3.56766549	25.07861943	14.37337398
3.586150803000	-5.974296209000	9.718234734000	3.586150803	25.06962299	14.37555002
3.604636117000	-5.989760290000	9.716741106000	3.604636117	25.06633663	14.37978884
3.623121430000	-6.022127964000	9.716399672000	3.62312143	25.06676684	14.38321173
3.641606743000	-6.063341957000	9.716840923000	3.641606743	25.06157954	14.38117447
3.660092057000	-6.096364561000	9.715936215000	3.660092057	25.05567276	14.38157797
3.678577370000	-6.098364081000	9.712211610000	3.67857737	25.04830465	14.38190784
3.697062684000	-6.071792841000	9.708448018000	3.697062684	25.03997359	14.38668959
3.715547997000	-6.026515298000	9.705089609000	3.715547997	25.03649332	14.39034125
3.734033311000	-5.998416811000	9.706480491000	3.734033311	25.01982899	14.39238364
3.752518624000	-6.008859494000	9.704170344000	3.752518624	25.01927446	14.38824348
3.771003937000	-6.017798581000	9.702590395000	3.771003937	25.00147232	14.38635143
3.789489251000	-6.045080004000	9.697874803000	3.789489251	24.86076916	14.38277216
3.807974564000	-6.147700540000	9.691982050000	3.807974564	24.86520034	14.37715706
3.826459878000	-6.152276639000	9.695512004000	3.826459878	24.86697291	14.37518334
3.844945191000	-6.169576587000	9.692596380000	3.844945191	24.87861703	14.37128309
3.863430504000	-6.235003994000	9.693768264000	3.863430504	24.8836185	14.36854892
3.881915818000	-6.271887341000	9.688696260000	3.881915818	24.89054645	14.36437419
3.900401131000	-6.299490177000	9.693664132000	3.900401131	24.89749299	14.36410234
3.918886445000	-6.393831949000	9.692635953000	3.918886445	24.89324924	14.36395724
3.937371758000	-6.470932180000	9.701298266000	3.937371758	24.88444796	14.36253069
3.955857072000	-6.529016335000	9.697370387000	3.955857072	24.89182835	14.36136946
3.974342385000	-6.530889323000	9.696432630000	3.974342385	24.87956626	14.36229601
3.992827698000	-6.576932571000	9.691523499000	3.992827698	24.88175958	14.3648098
4.011313012000	-6.644460494000	9.687842854000	4.011313012	24.88142352	14.36005025
4.029798325000	-6.705902663000	9.691725027000	4.029798325	24.87612947	14.36512569
4.048283639000	-6.729191091000	9.691648046000	4.048283639	24.87600802	14.36398841
4.066768952000	-6.750759984000	9.693069405000	4.066768952	24.8756263	14.36539327
4.085254265000	-6.744694601000	9.693401391000	4.085254265	24.8764764	14.36944453
4.103739579000	-6.744014515000	9.694722528000	4.103739579	24.8697718	14.37088032
4.122224892000	-6.752561547000	9.695212431000	4.122224892	24.87588727	14.37186287
4.140710206000	-6.742173423000	9.698517682000	4.140710206	24.87249293	14.37260829
4.159195519000	-6.732243470000	9.699852602000	4.159195519	24.86811128	14.3746716
4.177680833000	-6.698353781000	9.701959974000	4.177680833	24.863597	14.37250682
4.196166146000	-6.671726505000	9.701824685000	4.196166146	24.85887863	14.37399027
4.214651459000	-6.684518132000	9.704224006000	4.214651459	24.86628878	14.37192801
4.233136773000	-6.718317925000	9.704264482000	4.233136773	24.8596643	14.37304422
4.251622086000	-6.747996056000	9.701383130000	4.251622086	24.86296448	14.37107721
4.270107400000	-6.761772674000	9.681803198000	4.2701074	24.8582197	14.37310643
4.288592713000	-6.699028126000	9.683175573000	4.288592713	24.86321625	14.37220772
4.307078027000	-6.711245750000	9.679596209000	4.307078027	24.86659354	14.37182116
4.325563340000	-6.716926978000	9.670958668000	4.32556334	24.86328798	14.37184112
4.344048653000	-6.732237768000	9.653563169000	4.344048653	24.86729768	14.37066747
4.362533967000	-6.738481886000	9.648144919000	4.362533967	24.86078823	14.37066503
4.381019280000	-6.765338565000	9.637601530000	4.38101928	24.86385446	14.37107581
4.399504594000	-6.783122166000	9.634584583000	4.399504594	24.8679721	14.36992085
4.417989907000	-6.785399334000	9.633127806000	4.417989907	24.86821875	14.37047366
4.436475220000	-6.807649349000	9.634712421000	4.43647522	24.86285625	14.37105495
4.454960534000	-6.868347048000	9.630331777000	4.454960534	24.86936682	14.37096175
4.473445847000	-6.902316008000	9.627383427000	4.473445847	24.87387929	14.37219449
4.491931161000	-6.932024989000	9.620309277000	4.491931161	24.87206678	14.37312897
4.510416474000	-6.929521288000	9.620946774000	4.510416474	24.87045662	14.37385912
4.528901788000	-6.932975728000	9.622039806000	4.528901788	24.87111112	14.37438552
4.547387101000	-7.014289328000	9.611660611000	4.547387101	24.87646756	14.37261001
4.565872414000	-7.039520276000	9.613867735000	4.565872414	24.87052391	14.37444953
4.584357728000	-7.040325975000	9.610715385000	4.584357728	24.87870859	14.37116086
4.602843041000	-7.028696350000	9.609956214000	4.602843041	24.87982535	14.37274299
4.621328355000	-7.042187293000	9.609783381000	4.621328355	24.87489209	14.37407282
4.639813668000	-7.052508934000	9.613795759000	4.639813668	24.87566859	14.37528504
4.658298981000	-7.047593637000	9.618070938000	4.658298981	24.87887001	14.37365065
4.676784295000	-7.034604465000	9.619772565000	4.676784295	24.88179074	14.37560455
4.695269608000	-7.022133311000	9.615447839000	4.695269608	24.89057083	14.37466582
4.713754922000	-6.997235086000	9.617137904000	4.713754922	24.88594522	14.37457544
4.732240235000	-7.029108956000	9.615506447000	4.732240235	24.88471947	14.37407103
4.750725549000	-7.013793950000	9.613857542000	4.750725549	24.88211786	14.37339467
4.769210862000	-6.983278117000	9.608033041000	4.769210862	24.89114281	14.37592605
4.787696175000	-6.966475189000	9.613317076000	4.787696175	24.88708965	14.37575807
4.806181489000	-6.940057786000	9.619646255000	4.806181489	24.88795494	14.3769634
4.824666802000	-6.934934590000	9.618478456000	4.824666802	24.89298666	14.37687262
4.843152116000	-6.948650170000	9.618375810000	4.843152116	24.8906587	14.37885334
4.861637429000	-6.960547059000	9.618264975000	4.861637429	24.89104994	14.37846389
4.880122742000	-6.960148574000	9.621255560000	4.880122742	24.89107038	14.37715777
4.898608056000	-6.924646687000	9.625339165000	4.898608056	24.89062596	14.37945024
4.917093369000	-6.908312022000	9.626623941000	4.917093369	24.88868167	14.38037195
4.935578683000	-6.922137519000	9.623520312000	4.935578683	24.88714971	14.37943521
4.954063996000	-6.926646719000	9.623784479000	4.954063996	24.88781402	14.37950121
4.972549310000	-6.893002264000	9.624156119000	4.97254931	24.88480549	14.38102952
4.991034623000	-6.864664529000	9.623478815000	4.991034623	24.88679684	14.38057941
5.009519936000	-6.867052163000	9.620385049000	5.009519936	24.88516214	14.38040038
5.028005250000	-6.866731758000	9.616593691000	5.02800525	24.88250564	14.3819818
5.046490563000	-6.862736896000	9.621434412000	5.046490563	24.88487528	14.38233322
5.064975877000	-6.887549379000	9.624480233000	5.064975877	24.89630499	14.37982433
5.083461190000	-6.897735563000	9.625256849000	5.08346119	24.88291292	14.3809896
5.101946504000	-6.840449785000	9.617870487000	5.101946504	24.88226514	14.38085309
5.120431817000	-6.820964455000	9.618960997000	5.120431817	24.88487971	14.38094142
5.138917130000	-6.823736341000	9.614471411000	5.13891713	24.88159624	14.38222994
5.157402444000	-6.834738795000	9.612079743000	5.157402444	24.8795315	14.38228471
5.175887757000	-6.827874614000	9.618738234000	5.175887757	24.87779185	14.3816128
5.194373071000	-6.822766594000	9.619977568000	5.194373071	24.88062919	14.3817476
5.212858384000	-6.820275882000	9.620425377000	5.212858384	24.87808749	14.38294473
5.231343697000	-6.821073269000	9.625073259000	5.231343697	24.88408824	14.38166639
5.249829011000	-6.858517274000	9.628823348000	5.249829011	24.88074827	14.38277216
5.268314324000	-6.854333833000	9.630774704000	5.268314324	24.87098751	14.38145485
5.286799638000	-6.826136603000	9.631294125000	5.286799638	24.87756679	14.3823596
5.305284951000	-6.818807284000	9.632758240000	5.305284951	24.89089622	14.38295879
5.323770265000	-6.821656487000	9.633492776000	5.323770265	24.88514994	14.38172259
5.342255578000	-6.828040408000	9.634635494000	5.342255578	24.88929022	14.38112794
5.360740891000	-6.826608463000	9.633777354000	5.360740891	24.87749225	14.38224049
5.379226205000	-6.832188556000	9.632132309000	5.379226205	24.87873196	14.38274458
5.397711518000	-6.828722267000	9.632757188000	5.397711518	24.87356881	14.3821275
5.416196832000	-6.803397750000	9.630093081000	5.416196832	24.87847066	14.38256004
5.434682145000	-6.815703449000	9.631280836000	5.434682145	24.87965862	14.38178663
5.453167458000	-6.832285573000	9.631274747000	5.453167458	24.87390501	14.38092668
5.471652772000	-6.823553322000	9.632801927000	5.471652772	24.87188894	14.38084291
5.490138085000	-6.815045377000	9.634449003000	5.490138085	24.86814127	14.38140554
5.508623399000	-6.819775970000	9.635622505000	5.508623399	24.87579855	14.38047518
5.527108712000	-6.834262204000	9.634551703000	5.527108712	24.86955759	14.38006474
5.545594026000	-6.828570119000	9.633847015000	5.545594026	24.86925999	14.37881487
5.564079339000	-6.818019833000	9.632780075000	5.564079339	24.87311604	14.37933679
5.582564652000	-6.809865285000	9.631138411000	5.582564652	24.87340142	14.38120757
5.601049966000	-6.802696847000	9.631844926000	5.601049966	24.87477257	14.38011253
5.619535279000	-6.816441187000	9.631244320000	5.619535279	24.87016477	14.37942811
5.638020593000	-6.816814932000	9.632847898000	5.638020593	24.86853025	14.37874755
5.656505906000	-6.816811901000	9.634244589000	5.656505906	24.86956903	14.3810584
5.674991219000	-6.832604030000	9.635454554000	5.674991219	24.86803842	14.37979903
5.693476533000	-6.816132285000	9.632070875000	5.693476533	24.86643195	14.38112737
5.711961846000	-6.818002813000	9.630367615000	5.711961846	24.86471792	14.38020937
5.730447160000	-6.824599863000	9.631332808000	5.73044716	24.86726719	14.3798812
5.748932473000	-6.809606438000	9.627834526000	5.748932473	24.86863496	14.37897082
5.767417787000	-6.792864018000	9.624835009000	5.767417787	24.87039675	14.37819237
5.785903100000	-6.793439964000	9.622491876000	5.7859031	24.87054885	14.37987975
5.804388413000	-6.773826905000	9.622277454000	5.804388413	24.86809479	14.37973962
5.822873727000	-6.806327574000	9.624970525000	5.822873727	24.87108737	14.37985986
5.841359040000	-6.815320056000	9.625346047000	5.84135904	24.86476605	14.37916891
5.859844354000	-6.809342256000	9.627573426000	5.859844354	24.86773295	14.37937925
5.878329667000	-6.807282922000	9.630666504000	5.878329667	24.86492522	14.38039931
5.896814980000	-6.805333685000	9.630172314000	5.89681498	24.86759392	14.3798276
5.915300294000	-6.802123577000	9.630334829000	5.915300294	24.87288861	14.3801529
5.933785607000	-6.781784443000	9.628548350000	5.933785607	24.87358409	14.37975375
5.952270921000	-6.799617781000	9.631333491000	5.952270921	24.87159691	14.38012738
5.970756234000	-6.809172474000	9.632985141000	5.970756234	24.87051929	14.37937314
5.989241548000	-6.784165053000	9.627388464000	5.989241548	24.87169485	14.37986997
6.007726861000	-6.753938064000	9.626708571000	6.007726861	24.87110912	14.38090487
6.026212174000	-6.704162292000	9.629688162000	6.026212174	24.88513203	14.38179996
6.044697488000	-6.713279420000	9.629651096000	6.044697488	24.88352146	14.38014857
6.063182801000	-6.742338552000	9.629145357000	6.063182801	24.87863504	14.38100141
6.081668115000	-6.738766666000	9.627293008000	6.081668115	24.87791965	14.38187905
6.100153428000	-6.742523004000	9.630352399000	6.100153428	24.88153359	14.37916872
6.118638742000	-6.748391504000	9.635227997000	6.118638742	24.87906076	14.37946295
6.137124055000	-6.788380064000	9.635346766000	6.137124055	24.86975061	14.37965923
6.155609368000	-6.788469842000	9.634045052000	6.155609368	24.87245564	14.37845871
6.174094682000	-6.752716638000	9.631452999000	6.174094682	24.87378504	14.38090504
6.192579995000	-6.761522794000	9.633285360000	6.192579995	24.87287489	14.3803839
6.211065309000	-6.768237962000	9.636385044000	6.211065309	24.87584158	14.38048216
6.229550622000	-6.758213197000	9.634867497000	6.229550622	24.87261206	14.3808428
6.248035935000	-6.757157745000	9.632606832000	6.248035935	24.86863178	14.37934969
6.266521249000	-6.743945084000	9.631041045000	6.266521249	24.87099482	14.37904364
6.285006562000	-6.756622702000	9.633652180000	6.285006562	24.87121928	14.38021418
6.303491876000	-6.751527792000	9.634293390000	6.303491876	24.87276314	14.38131333
6.321977189000	-6.748038350000	9.632677689000	6.321977189	24.87350687	14.37923154
6.340462503000	-6.727213948000	9.629709321000	6.340462503	24.87532136	14.37903751
6.358947816000	-6.728096555000	9.630974579000	6.358947816	24.87376814	14.38009454
6.377433129000	-6.736468707000	9.632252252000	6.377433129	24.87467417	14.37977826
6.395918443000	-6.734669062000	9.631408568000	6.395918443	24.87369481	14.37920804
6.414403756000	-6.703437283000	9.633308031000	6.414403756	24.87423186	14.37932379
6.432889070000	-6.679158916000	9.632829330000	6.43288907	24.87873636	14.37951991
