GFsup2BEST			GFext		
t	x	y	t	x	y
0.00000000000000	17.76371005000000	18.02209129000000	0.00000000000000	8.07441366000000	23.44809727000000
0.05526083112000	17.79104688000000	18.02103319000000	0.05526083112000	8.07664152800000	23.44750946000000
0.11052166220000	17.81039181000000	18.02195176000000	0.11052166220000	8.07886844100000	23.44752605000000
0.16578249340000	17.82568543000000	18.02177921000000	0.16578249340000	8.08043635000000	23.44764349000000
0.22104332450000	17.94423192000000	18.01919919000000	0.22104332450000	8.08477955500000	23.44741874000000
0.27630415560000	17.93889539000000	18.01473016000000	0.27630415560000	8.08544552900000	23.44807632000000
0.33156498670000	17.94443005000000	18.02090670000000	0.33156498670000	8.08764687100000	23.44946163000000
0.38682581790000	17.97477143000000	18.01715830000000	0.38682581790000	8.08965161100000	23.44817856000000
0.44208664900000	17.99995674000000	18.01818303000000	0.44208664900000	8.09233107900000	23.44860289000000
0.49734748010000	17.99472203000000	18.02084053000000	0.49734748010000	8.08835759900000	23.44905434000000
0.55260831120000	17.97303449000000	18.02291022000000	0.55260831120000	8.08573029600000	23.44916092000000
0.60786914240000	17.96698598000000	18.02475766000000	0.60786914240000	8.08271626400000	23.44966953000000
0.66312997350000	17.96896597000000	18.02374665000000	0.66312997350000	8.08453385600000	23.44946342000000
0.71839080460000	17.96588578000000	18.02149577000000	0.71839080460000	8.08656992900000	23.44825575000000
0.77365163570000	17.98132358000000	18.02103546000000	0.77365163570000	8.08400079600000	23.44832680000000
0.82891246680000	17.98462102000000	18.02167084000000	0.82891246680000	8.08452690100000	23.44842358000000
0.88417329800000	17.99168869000000	18.02307448000000	0.88417329800000	8.08189145600000	23.44884603000000
0.93943412910000	17.99796522000000	18.02324965000000	0.93943412910000	8.08301639700000	23.44793438000000
0.99469496020000	17.99244571000000	18.02320424000000	0.99469496020000	8.08220655500000	23.44847454000000
1.04995579100000	17.97995242000000	18.02307248000000	1.04995579100000	8.08101803000000	23.44830019000000
1.10521662200000	17.99217184000000	18.02313183000000	1.10521662200000	8.08162187500000	23.44833901000000
1.16047745400000	18.02755955000000	18.02586359000000	1.16047745400000	8.08235386600000	23.44863396000000
1.21573828500000	18.01990017000000	18.02364059000000	1.21573828500000	8.08249336800000	23.44815562000000
1.27099911600000	18.00152083000000	18.02494749000000	1.27099911600000	8.08083832100000	23.44872153000000
1.32625994700000	18.00176553000000	18.02406667000000	1.32625994700000	8.07982086400000	23.44919894000000
1.38152077800000	18.00081838000000	18.02506985000000	1.38152077800000	8.07943721400000	23.44950643000000
1.43678160900000	18.00035104000000	18.02676011000000	1.43678160900000	8.07813620400000	23.44994942000000
1.49204244000000	17.99951678000000	18.03062745000000	1.49204244000000	8.07729504900000	23.45072383000000
1.54730327100000	17.99847545000000	18.02909685000000	1.54730327100000	8.07664395500000	23.45112902000000
