GFsup2BEST			GFext		
t	x	y	t	x	y
0.00000000000000	-13.65245773000000	12.67665986000000	0.00000000000000	-9.23231609700000	23.74494616000000
0.05526083112000	-13.64489795000000	12.67462845000000	0.05526083112000	-9.23087042600000	23.74510174000000
0.11052166220000	-13.62383900000000	12.67460500000000	0.11052166220000	-9.23024526600000	23.74478887000000
0.16578249340000	-13.64959064000000	12.67307055000000	0.16578249340000	-9.23110706600000	23.74516196000000
0.22104332450000	-13.64376443000000	12.68044874000000	0.22104332450000	-9.23150924700000	23.74452121000000
0.27630415560000	-13.63804701000000	12.67980716000000	0.27630415560000	-9.23095301300000	23.74476289000000
0.33156498670000	-13.53410751000000	12.68210168000000	0.33156498670000	-9.22997118600000	23.74468914000000
0.38682581790000	-13.52301468000000	12.66548847000000	0.38682581790000	-9.23003901800000	23.74467476000000
0.44208664900000	-13.42275091000000	12.66024341000000	0.44208664900000	-9.22571201200000	23.74612096000000
0.49734748010000	-13.38754302000000	12.65519385000000	0.49734748010000	-9.22485299200000	23.74556696000000
0.55260831120000	-13.31019908000000	12.65009210000000	0.55260831120000	-9.22417209200000	23.74578610000000
0.60786914240000	-13.31003659000000	12.66827701000000	0.60786914240000	-9.22486135400000	23.74568837000000
0.66312997350000	-13.21767019000000	12.67495337000000	0.66312997350000	-9.22364640800000	23.74580216000000
0.71839080460000	-13.21843591000000	12.66697906000000	0.71839080460000	-9.22524598600000	23.74539810000000
0.77365163570000	-13.21360075000000	12.65092373000000	0.77365163570000	-9.22357230100000	23.74557110000000
0.82891246680000	-13.13022454000000	12.64841662000000	0.82891246680000	-9.22153941300000	23.74506514000000
0.88417329800000	-13.09448905000000	12.65668832000000	0.88417329800000	-9.21839893200000	23.74531632000000
0.93943412910000	-13.13113119000000	12.66191240000000	0.93943412910000	-9.22078027300000	23.74520363000000
0.99469496020000	-13.12812113000000	12.66772991000000	0.99469496020000	-9.21955326700000	23.74494282000000
1.04995579100000	-13.10752652000000	12.67767554000000	1.04995579100000	-9.22265849500000	23.74545952000000
1.10521662200000	-13.12871839000000	12.67362663000000	1.10521662200000	-9.21780021300000	23.74508896000000
1.16047745400000	-13.08069409000000	12.66803765000000	1.16047745400000	-9.21874609600000	23.74564378000000
1.21573828500000	-13.07327173000000	12.66878842000000	1.21573828500000	-9.21694156000000	23.74512773000000
1.27099911600000	-13.06511823000000	12.67051051000000	1.27099911600000	-9.21899621600000	23.74608903000000
1.32625994700000	-13.01387699000000	12.66777340000000	1.32625994700000	-9.21782841400000	23.74580664000000
1.38152077800000	-13.01584254000000	12.67568452000000	1.38152077800000	-9.22023477500000	23.74585431000000
1.43678160900000	-13.00555121000000	12.67889736000000	1.43678160900000	-9.22220846300000	23.74538858000000
1.49204244000000	-13.00710236000000	12.68207637000000	1.49204244000000	-9.21882876400000	23.74535531000000
1.54730327100000	-13.06565503000000	12.67536454000000	1.54730327100000	-9.22186060500000	23.74532269000000
1.60256410300000	-13.06720209000000	12.67341085000000	1.60256410300000	-9.22100483800000	23.74568797000000
1.65782493400000	-13.07902480000000	12.67203442000000	1.65782493400000	-9.22311660800000	23.74577257000000
1.71308576500000	-13.07137395000000	12.67388781000000	1.71308576500000	-9.22366064500000	23.74574180000000
1.76834659600000	-13.03351490000000	12.68080304000000	1.76834659600000	-9.22465030400000	23.74529733000000
1.82360742700000	-13.02095607000000	12.68052943000000	1.82360742700000	-9.22218174000000	23.74556243000000
1.87886825800000	-13.00253374000000	12.68210539000000	1.87886825800000	-9.22284225800000	23.74667748000000
1.93412908900000	-13.02217978000000	12.67835732000000	1.93412908900000	-9.22198810800000	23.74522835000000
1.98938992000000	-12.98519872000000	12.67695099000000	1.98938992000000	-9.22404365000000	23.74587117000000
2.04465075200000	-12.90660046000000	12.67745077000000	2.04465075200000	-9.22176490400000	23.74545008000000
2.09991158300000	-12.88129987000000	12.67802128000000	2.09991158300000	-9.22148148700000	23.74579889000000
2.15517241400000	-12.89163349000000	12.67969436000000	2.15517241400000	-9.22053538800000	23.74517810000000
2.21043324500000	-12.86176001000000	12.67163026000000	2.21043324500000	-9.22256411800000	23.74537136000000
2.26569407600000	-12.86603513000000	12.67270449000000	2.26569407600000	-9.22202007000000	23.74562236000000
2.32095490700000	-12.93004040000000	12.67280839000000	2.32095490700000	-9.22362960300000	23.74573336000000
2.37621573800000	-12.90750722000000	12.67272914000000	2.37621573800000	-9.22381049400000	23.74515522000000
2.43147656900000	-12.88516815000000	12.67257799000000	2.43147656900000	-9.22108036100000	23.74570166000000
2.48673740100000	-12.88024032000000	12.66925524000000	2.48673740100000	-9.22276740900000	23.74509438000000
2.54199823200000	-12.84825164000000	12.66471744000000	2.54199823200000	-9.22361522600000	23.74583712000000
2.59725906300000	-12.86268640000000	12.66722732000000	2.59725906300000	-9.22472424400000	23.74514562000000
2.65251989400000	-12.76312455000000	12.67566468000000	2.65251989400000	-9.22249244600000	23.74556381000000
2.70778072500000	-12.77454040000000	12.66595132000000	2.70778072500000	-9.22019344600000	23.74537051000000
2.76304155600000	-12.78071674000000	12.66127261000000	2.76304155600000	-9.22393592100000	23.74516027000000
2.81830238700000	-12.76979240000000	12.64610869000000	2.81830238700000	-9.22050486700000	23.74604366000000
2.87356321800000	-12.69137803000000	12.64857671000000	2.87356321800000	-9.21864414900000	23.74712629000000
2.92882405000000	-12.65321447000000	12.64713709000000	2.92882405000000	-9.21858011800000	23.74686383000000
2.98408488100000	-12.64439323000000	12.64987976000000	2.98408488100000	-9.21175423400000	23.74516430000000
3.03934571200000	-12.57173186000000	12.64844430000000	3.03934571200000	-9.21393274400000	23.74521575000000
3.09460654300000	-12.60316755000000	12.64282570000000	3.09460654300000	-9.21304882700000	23.74574539000000
3.14986737400000	-12.59490782000000	12.64568215000000	3.14986737400000	-9.21720860500000	23.74457508000000
3.20512820500000	-12.56766209000000	12.64926619000000	3.20512820500000	-9.21813197000000	23.74422260000000
3.26038903600000	-12.59218675000000	12.62873203000000	3.26038903600000	-9.21655620100000	23.74423156000000
3.31564986700000	-12.56792830000000	12.61306388000000	3.31564986700000	-9.21380443500000	23.74360654000000
3.37091069800000	-12.47527751000000	12.61369398000000	3.37091069800000	-9.21652671200000	23.74338708000000
3.42617153000000	-12.52026807000000	12.61515254000000	3.42617153000000	-9.21180688200000	23.74318074000000
3.48143236100000	-12.51035530000000	12.58264813000000	3.48143236100000	-9.21320175300000	23.74362837000000
3.53669319200000	-12.41447959000000	12.57236154000000	3.53669319200000	-9.20110764400000	23.74621625000000
3.59195402300000	-12.41599009000000	12.57152644000000	3.59195402300000	-9.19958512900000	23.74557883000000
3.64721485400000	-12.40922578000000	12.57078435000000	3.64721485400000	-9.19766605100000	23.74404376000000
3.70247568500000	-12.41715661000000	12.58121835000000	3.70247568500000	-9.19963070600000	23.74477502000000
3.75773651600000	-12.43093230000000	12.57962926000000	3.75773651600000	-9.20332391800000	23.74363075000000
3.81299734700000	-12.45082002000000	12.57866798000000	3.81299734700000	-9.21165293000000	23.74426745000000
3.86825817900000	-12.46223036000000	12.57702959000000	3.86825817900000	-9.21210041200000	23.74394508000000
3.92351901000000	-12.43997155000000	12.57183019000000	3.92351901000000	-9.21175235400000	23.74299334000000
3.97877984100000	-12.45944836000000	12.56822123000000	3.97877984100000	-9.21158703500000	23.74366249000000
4.03404067200000	-12.43920857000000	12.54321722000000	4.03404067200000	-9.21304670400000	23.74342330000000
4.08930150300000	-12.42768335000000	12.55566777000000	4.08930150300000	-9.21424399900000	23.74424453000000
4.14456233400000	-12.41382773000000	12.56213917000000	4.14456233400000	-9.21453556900000	23.74434220000000
4.19982316500000	-12.39456519000000	12.53774712000000	4.19982316500000	-9.21091200200000	23.74423163000000
4.25508399600000	-12.41080378000000	12.49459584000000	4.25508399600000	-9.21203968600000	23.74396701000000
4.31034482800000	-12.40962150000000	12.46726461000000	4.31034482800000	-9.21123566500000	23.74457035000000
4.36560565900000	-12.37756695000000	12.44328083000000	4.36560565900000	-9.20583153300000	23.74481647000000
4.42086649000000	-12.38514140000000	12.44967202000000	4.42086649000000	-9.20742543000000	23.74567619000000
4.47612732100000	-12.33281928000000	12.44594270000000	4.47612732100000	-9.20718865600000	23.74563490000000
4.53138815200000	-12.34343471000000	12.44515674000000	4.53138815200000	-9.20673266000000	23.74563330000000
4.58664898300000	-12.37829764000000	12.44138713000000	4.58664898300000	-9.20908116400000	23.74558495000000
4.64190981400000	-12.35534222000000	12.44166709000000	4.64190981400000	-9.20569538600000	23.74578416000000
4.69717064500000	-12.32294526000000	12.44031518000000	4.69717064500000	-9.20060872100000	23.74592721000000
4.75243147700000	-12.21803593000000	12.42549932000000	4.75243147700000	-9.19861851600000	23.74638592000000
