SOLfas2			SOLext		
t	x	y	t	x	y
0.00000000000000	10.43260016000000	10.28202655000000	0.00000000000000	-2.30162518900000	13.72370907000000
0.05961251863000	10.43331400000000	10.28227362000000	0.05961251863000	-2.30442747600000	13.72396899000000
0.11922503730000	10.45904539000000	10.28201570000000	0.11922503730000	-2.30458787600000	13.72408005000000
0.17883755590000	10.46889365000000	10.28225147000000	0.17883755590000	-2.30526285500000	13.72389515000000
0.23845007450000	10.55862997000000	10.28730420000000	0.23845007450000	-2.30245770700000	13.72387256000000
0.29806259310000	10.61149703000000	10.28832881000000	0.29806259310000	-2.30070161500000	13.72421559000000
0.35767511180000	10.63714237000000	10.29512526000000	0.35767511180000	-2.30066265900000	13.72442174000000
0.41728763040000	10.61412756000000	10.29548802000000	0.41728763040000	-2.30744886300000	13.72312852000000
0.47690014900000	10.63981884000000	10.29965548000000	0.47690014900000	-2.30880220300000	13.72269720000000
0.53651266770000	10.66476833000000	10.30071539000000	0.53651266770000	-2.31195320900000	13.72289614000000
0.59612518630000	10.75204592000000	10.30423824000000	0.59612518630000	-2.31142565400000	13.72252112000000
0.65573770490000	10.74620029000000	10.30089575000000	0.65573770490000	-2.33974987300000	13.72382313000000
0.71535022350000	10.79551987000000	10.29648549000000	0.71535022350000	-2.35176874200000	13.72299666000000
0.77496274220000	10.75809179000000	10.29668582000000	0.77496274220000	-2.36693494100000	13.72100726000000
0.83457526080000	10.74752637000000	10.29732003000000	0.83457526080000	-2.36437612200000	13.71882256000000
0.89418777940000	10.75715460000000	10.29368203000000	0.89418777940000	-2.36426607900000	13.71733404000000
0.95380029810000	10.74295300000000	10.30352435000000	0.95380029810000	-2.35453982600000	13.71625133000000
1.01341281700000	10.84801811000000	10.31187456000000	1.01341281700000	-2.35085681500000	13.72056204000000
1.07302533500000	10.88233757000000	10.31569156000000	1.07302533500000	-2.36144533400000	13.72371203000000
1.13263785400000	10.88305828000000	10.33307328000000	1.13263785400000	-2.37387138300000	13.72469123000000
1.19225037300000	10.93197317000000	10.34683433000000	1.19225037300000	-2.39454642800000	13.72326010000000
1.25186289100000	11.03605517000000	10.35657219000000	1.25186289100000	-2.38869172600000	13.72341790000000
1.31147541000000	11.09813549000000	10.35740204000000	1.31147541000000	-2.38881731200000	13.72485723000000
1.37108792800000	11.14825447000000	10.35906141000000	1.37108792800000	-2.40921289900000	13.72518164000000
1.43070044700000	11.20464935000000	10.35977837000000	1.43070044700000	-2.41293138500000	13.72534944000000
1.49031296600000	11.23025121000000	10.36078133000000	1.49031296600000	-2.41740917600000	13.72675317000000
1.54992548400000	11.32559391000000	10.36411072000000	1.54992548400000	-2.42971580700000	13.72804216000000
1.60953800300000	11.45109779000000	10.36468602000000	1.60953800300000	-2.42620448800000	13.72846151000000
1.66915052200000	11.46681441000000	10.36518382000000	1.66915052200000	-2.44562104200000	13.72888200000000
1.72876304000000	11.50702191000000	10.36717715000000	1.72876304000000	-2.45563895400000	13.73147524000000
1.78837555900000	11.57626709000000	10.36660444000000	1.78837555900000	-2.45405267700000	13.73231691000000
1.84798807700000	11.62302359000000	10.36788812000000	1.84798807700000	-2.45820460500000	13.73440968000000
1.90760059600000	11.66762692000000	10.37167075000000	1.90760059600000	-2.46993586600000	13.73645507000000
1.96721311500000	11.73375978000000	10.37900231000000	1.96721311500000	-2.47844587800000	13.73858056000000
2.02682563300000	11.83058054000000	10.38132875000000	2.02682563300000	-2.49599264200000	13.75063102000000
2.08643815200000	11.90334546000000	10.38180806000000	2.08643815200000	-2.51155498300000	13.75058172000000
2.14605067100000	11.98708893000000	10.38745587000000	2.14605067100000	-2.50755445000000	13.75006320000000
2.20566318900000	12.09570018000000	10.38716880000000	2.20566318900000	-2.50229105600000	13.75213904000000
2.26527570800000	12.18267659000000	10.38912223000000	2.26527570800000	-2.48865429300000	13.75433595000000
2.32488822700000	12.18341040000000	10.40338969000000	2.32488822700000	-2.47677010600000	13.75517698000000
2.38450074500000	12.29161812000000	10.41395580000000	2.38450074500000	-2.46865089700000	13.75083369000000
2.44411326400000	12.33361196000000	10.42818379000000	2.44411326400000	-2.46258223100000	13.74906876000000
2.50372578200000	12.36583106000000	10.43406670000000	2.50372578200000	-2.46516802500000	13.74759393000000
2.56333830100000	12.47608061000000	10.44006333000000	2.56333830100000	-2.46008952200000	13.74935267000000
2.62295082000000	12.48253464000000	10.44497037000000	2.62295082000000	-2.46841539400000	13.74805743000000
2.68256333800000	12.50749795000000	10.44990055000000	2.68256333800000	-2.46526540000000	13.74707943000000
2.74217585700000	12.58090091000000	10.45077308000000	2.74217585700000	-2.47014854600000	13.74685422000000
2.80178837600000	12.60992553000000	10.45147512000000	2.80178837600000	-2.46833666000000	13.74306573000000
2.86140089400000	12.69837278000000	10.45337592000000	2.86140089400000	-2.46592645600000	13.74244444000000
2.92101341300000	12.70258107000000	10.45188565000000	2.92101341300000	-2.47550450000000	13.74315353000000
2.98062593100000	12.74379141000000	10.45080224000000	2.98062593100000	-2.47107142800000	13.74108657000000
3.04023845000000	12.75056034000000	10.45375313000000	3.04023845000000	-2.47814260900000	13.74371555000000
3.09985096900000	12.76413476000000	10.45932630000000	3.09985096900000	-2.50496203700000	13.74916681000000
3.15946348700000	12.76890818000000	10.45653272000000	3.15946348700000	-2.52075818800000	13.74792205000000
3.21907600600000	12.83449320000000	10.45765756000000	3.21907600600000	-2.51788982300000	13.74753085000000
3.27868852500000	12.89922496000000	10.45963618000000	3.27868852500000	-2.53130965900000	13.74475524000000
3.33830104300000	12.93275095000000	10.45512667000000	3.33830104300000	-2.54208540800000	13.74100842000000
3.39791356200000	13.03003651000000	10.45900726000000	3.39791356200000	-2.53013996000000	13.73896165000000
3.45752608000000	13.11379798000000	10.45657088000000	3.45752608000000	-2.52316170200000	13.73975246000000
3.51713859900000	13.17671585000000	10.45338690000000	3.51713859900000	-2.52566462900000	13.73793609000000
3.57675111800000	13.25832466000000	10.45907803000000	3.57675111800000	-2.53069288400000	13.73557582000000
3.63636363600000	13.31509753000000	10.45870591000000	3.63636363600000	-2.53611170900000	13.73406017000000
3.69597615500000	13.34427847000000	10.45601338000000	3.69597615500000	-2.54465602000000	13.73214308000000
3.75558867400000	13.36012072000000	10.46039896000000	3.75558867400000	-2.55150114500000	13.73095205000000
3.81520119200000	13.41887114000000	10.45855854000000	3.81520119200000	-2.55229388200000	13.73088971000000
3.87481371100000	13.48218567000000	10.46054020000000	3.87481371100000	-2.55639874300000	13.73019851000000
3.93442623000000	13.53622884000000	10.45884826000000	3.93442623000000	-2.55570073000000	13.73092735000000
3.99403874800000	13.59115158000000	10.45551730000000	3.99403874800000	-2.57610423500000	13.73114792000000
4.05365126700000	13.63161276000000	10.46000875000000	4.05365126700000	-2.60097545300000	13.73151137000000
4.11326378500000	13.67142219000000	10.45264845000000	4.11326378500000	-2.60796888800000	13.73172191000000
4.17287630400000	13.68546617000000	10.45078950000000	4.17287630400000	-2.63186145600000	13.73354124000000
4.23248882300000	13.74618729000000	10.44858653000000	4.23248882300000	-2.62130416400000	13.73385895000000
4.29210134100000	13.77239625000000	10.44662041000000	4.29210134100000	-2.63539228100000	13.73422039000000
4.35171386000000	13.90870019000000	10.44793781000000	4.35171386000000	-2.63063790200000	13.73454932000000
4.41132637900000	13.96405200000000	10.44854648000000	4.41132637900000	-2.62376427900000	13.73734319000000
4.47093889700000	13.99678729000000	10.45041868000000	4.47093889700000	-2.62564919000000	13.74065555000000
4.53055141600000	14.07139597000000	10.45190684000000	4.53055141600000	-2.62229203300000	13.73974293000000
4.59016393400000	14.08974863000000	10.45249310000000	4.59016393400000	-2.62463922900000	13.74060469000000
4.64977645300000	14.10022672000000	10.44944425000000	4.64977645300000	-2.61569670000000	13.74443484000000
4.70938897200000	14.11090277000000	10.44854281000000	4.70938897200000	-2.61179837900000	13.74863747000000
4.76900149000000	14.20403565000000	10.45303112000000	4.76900149000000	-2.60567327400000	13.75203891000000
4.82861400900000	14.22874233000000	10.45306636000000	4.82861400900000	-2.59828040300000	13.75278670000000
