GMfas3BEST			GMext		
t	x	y	t	x	y
0	28.00624607	0.507175383	0	40.07005776	8.346908622
0.0235888	28.0071123	0.506706545	0.0235888	40.07019296	8.346120584
0.0471776	28.00542264	0.507347869	0.0471776	40.06961397	8.346595626
0.0707664	28.00397634	0.507797051	0.0707664	40.07004907	8.347347933
0.0943552	28.0039435	0.508709045	0.0943552	40.07023196	8.347587266
0.117944	28.00186	0.508926109	0.117944	40.06969619	8.348211551
0.1415328	28.00170455	0.509655455	0.1415328	40.06922529	8.348986936
0.1651216	28.0007107	0.509654328	0.1651216	40.06995356	8.348487341
0.1887104	27.99934633	0.50981221	0.1887104	40.07086891	8.348533917
0.2122992	28.00151294	0.509517433	0.2122992	40.07135799	8.348816242
0.235888	28.00234234	0.509130945	0.235888	40.07143352	8.348212309
0.2594768	28.0029584	0.508635957	0.2594768	40.071343	8.348217367
0.283065601	28.00363663	0.508273943	0.283065601	40.07004657	8.348601448
0.306654401	28.00562978	0.50774211	0.306654401	40.07009276	8.34775883
0.330243201	28.00695976	0.50729185	0.330243201	40.06912696	8.348234091
0.353832001	28.00363426	0.507838667	0.353832001	40.06919357	8.348020816
0.377420801	28.00312514	0.507725903	0.377420801	40.06926543	8.347981055
0.401009601	28.00539066	0.507733505	0.401009601	40.06949857	8.3478362
0.424598401	28.00775364	0.507330126	0.424598401	40.06924829	8.347995843
0.448187201	28.00473613	0.507279216	0.448187201	40.06982081	8.347206598
0.471776001	28.00407418	0.507156794	0.471776001	40.06978087	8.347083991
0.495364801	28.00724783	0.506400179	0.495364801	40.07017185	8.34669272
0.518953601	28.00673336	0.506468523	0.518953601	40.06958317	8.347054656
0.542542401	28.00605876	0.506504843	0.542542401	40.07007941	8.346676704
0.566131201	28.00838571	0.506826485	0.566131201	40.06955553	8.346749305
0.589720001	28.00722535	0.506774474	0.589720001	40.06950948	8.346530448
0.613308801	28.00705252	0.506789815	0.613308801	40.0698436	8.346776125
0.636897601	28.00705295	0.505998151	0.636897601	40.06966474	8.346445208
0.660486401	28.00872423	0.505955954	0.660486401	40.06984036	8.346254918
0.684075201	28.00751779	0.505381532	0.684075201	40.06937269	8.346317811
