CALbumpBEST			CALext		
t	x	y	t	x	y
0.000000000000	6.712271390000	8.290849049000	0	-15.16465614	14.65640967
0.018390128180	6.712462064000	8.289931328000	0.018390128	-15.16497759	14.65578431
0.036780256360	6.711413632000	8.291186827000	0.036780256	-15.16481032	14.65553123
0.055170384540	6.711291625000	8.291097557000	0.055170385	-15.16482332	14.65593222
0.073560512720	6.712100453000	8.291116692000	0.073560513	-15.16500438	14.65581327
0.091950640900	6.711531923000	8.290777281000	0.091950641	-15.16458701	14.65549053
0.110340769100	6.711703853000	8.290799473000	0.110340769	-15.16411246	14.65611891
0.128730897300	6.712188967000	8.290265959000	0.128730897	-15.16490492	14.65578935
0.147121025400	6.712038652000	8.291135215000	0.147121025	-15.1653111	14.65574695
0.165511153600	6.712150631000	8.289952064000	0.165511154	-15.165355	14.65577568
0.183901281800	6.711551645000	8.289235436000	0.183901282	-15.16556498	14.65561713
0.202291410000	6.711163256000	8.289542171000	0.20229141	-15.16628345	14.65616204
0.220681538200	6.711800163000	8.289880589000	0.220681538	-15.16581278	14.65585032
0.239071666300	6.712318135000	8.290157982000	0.239071666	-15.16486018	14.65551069
0.257461794500	6.712203213000	8.290670904000	0.257461795	-15.16521209	14.65583619
0.275851922700	6.712118755000	8.289908807000	0.275851923	-15.16574839	14.65607146
0.294242050900	6.712527255000	8.289631677000	0.294242051	-15.16506952	14.65574041
0.312632179000	6.710370638000	8.288068250000	0.312632179	-15.16554167	14.65584201
0.331022307200	6.710714450000	8.289028307000	0.331022307	-15.16426078	14.65569778
0.349412435400	6.711801768000	8.289672356000	0.349412435	-15.16401213	14.65607428
0.367802563600	6.711354815000	8.288590535000	0.367802564	-15.16514671	14.65628921
0.386192691800	6.711825662000	8.288872643000	0.386192692	-15.16531921	14.65565846
0.404582819900	6.711381111000	8.288584894000	0.40458282	-15.16447306	14.65605734
0.422972948100	6.711829073000	8.289065438000	0.422972948	-15.16498861	14.65579656
0.441363076300	6.711957732000	8.289216447000	0.441363076	-15.16584945	14.65556978
0.459753204500	6.711482159000	8.288923324000	0.459753205	-15.16489664	14.65566311
0.478143332700	6.711488581000	8.290215393000	0.478143333	-15.16496	14.65555964
0.496533460800	6.711756415000	8.290635725000	0.496533461	-15.16620273	14.65540629
0.514923589000	6.711280420000	8.291376792000	0.514923589	-15.16487347	14.65549384
0.533313717200	6.711873363000	8.292154942000	0.533313717	-15.1648962	14.65555785
0.551703845400	6.711329378000	8.294308895000	0.551703845	-15.16463859	14.65570037
0.570093973600	6.712779428000	8.295103030000	0.570093974	-15.16454369	14.65613185
0.588484101700	6.710867603000	8.294401788000	0.588484102	-15.1654024	14.65598826
0.606874229900	6.711293328000	8.293873751000	0.60687423	-15.16465614	14.65599983
0.625264358100	6.711828586000	8.294589807000	0.625264358	-15.16574234	14.65662868
0.643654486300	6.712280487000	8.297238530000	0.643654486	-15.16565331	14.65628843
0.662044614500	6.711180041000	8.296395639000	0.662044615	-15.16606285	14.65687965
0.680434742600	6.711072580000	8.295359938000	0.680434743	-15.16527822	14.65566012
0.698824870800	6.710665199000	8.292907719000	0.698824871	-15.16613283	14.65665191
0.717214999000	6.708670023000	8.291906295000	0.717214999	-15.16576024	14.65706682
0.735605127200	6.709403577000	8.291845063000	0.735605127	-15.16633499	14.65662001
0.753995255300	6.709352267000	8.291448329000	0.753995255	-15.16695362	14.65596148
0.772385383500	6.707185487000	8.290519890000	0.772385384	-15.16561659	14.65634057
0.790775511700	6.708165001000	8.290651915000	0.790775512	-15.16568453	14.65648029
0.809165639900	6.706898874000	8.289821669000	0.80916564	-15.16393449	14.65607474
0.827555768100	6.705819992000	8.289307326000	0.827555768	-15.16560595	14.65646891
0.845945896200	6.703924754000	8.287475478000	0.845945896	-15.16546683	14.65654231
0.864336024400	6.701153013000	8.284899039000	0.864336024	-15.16639093	14.6563498
0.882726152600	6.699549759000	8.283642505000	0.882726153	-15.16563848	14.65629071
0.901116280800	6.700300103000	8.283961530000	0.901116281	-15.16519787	14.65683034
0.919506409000	6.698842341000	8.282845435000	0.919506409	-15.16679054	14.65611121
0.937896537100	6.698145655000	8.280991869000	0.937896537	-15.16634523	14.65652542
0.956286665300	6.697452941000	8.280031938000	0.956286665	-15.16539184	14.65720952
0.974676793500	6.698161918000	8.281040654000	0.974676794	-15.16557462	14.65700468
0.993066921700	6.697455848000	8.278210074000	0.993066922	-15.16656362	14.65716328
1.011457050000	6.697803673000	8.276758260000	1.01145705	-15.16446619	14.6569488
1.029847178000	6.698872525000	8.276211344000	1.029847178	-15.16349411	14.65662439
1.048237306000	6.696566906000	8.267761379000	1.048237306	-15.16519773	14.65629423
1.066627434000	6.697643612000	8.255327114000	1.066627434	-15.16436465	14.65691457
1.085017563000	6.696806830000	8.253710805000	1.085017563	-15.16473695	14.6564209
1.103407691000	6.697142436000	8.254327188000	1.103407691	-15.1654822	14.65704846
1.121797819000	6.696267888000	8.252883090000	1.121797819	-15.16350151	14.65684394
1.140187947000	6.694217118000	8.250379095000	1.140187947	-15.16501302	14.65657045
1.158578075000	6.693649008000	8.249075741000	1.158578075	-15.16521571	14.65660748
1.176968203000	6.691703981000	8.249627347000	1.176968203	-15.1649048	14.6561568
1.195358332000	6.690765844000	8.247566536000	1.195358332	-15.16468201	14.65683314
1.213748460000	6.689922618000	8.246984346000	1.21374846	-15.16384437	14.65589434
1.232138588000	6.688190577000	8.246147566000	1.232138588	-15.16363833	14.65720968
1.250528716000	6.686945048000	8.245811467000	1.250528716	-15.16200248	14.65592939
1.268918844000	6.686456869000	8.246345074000	1.268918844	-15.16425638	14.65604602
1.287308973000	6.682510524000	8.244380020000	1.287308973	-15.16262053	14.65608378
1.305699101000	6.683402263000	8.241115039000	1.305699101	-15.16151331	14.65590388
1.324089229000	6.669969369000	8.236190534000	1.324089229	-15.16129334	14.65596866
1.342479357000	6.682118094000	8.193650411000	1.342479357	-15.16024032	14.65571477
1.360869485000	6.582869405000	8.173886238000	1.360869485	-15.15959768	14.65659181
1.379259613000	6.547433321000	8.108197667000	1.379259613	-15.1578097	14.65846684
1.397649742000	6.478821438000	8.090487785000	1.397649742	-15.15826844	14.65752228
1.416039870000	6.426841064000	8.035114056000	1.41603987	-15.15399543	14.65550642
1.434429998000	6.410434768000	7.990783924000	1.434429998	-15.15360041	14.65593188
1.452820126000	6.338120436000	7.952907321000	1.452820126	-15.15349339	14.65411662
1.471210254000	6.287096732000	7.938754006000	1.471210254	-15.15322327	14.65373746
1.489600383000	6.295612714000	7.894128979000	1.489600383	-15.15394021	14.65567172
1.507990511000	6.269346282000	7.876163683000	1.507990511	-15.15182777	14.65525383
