GFsup_1			GFext		
t	x	y	t	x	y
2.04465075200000	-7.96290857900000	15.95879879000000	2.04465075200000	-10.89229930000000	23.22414879000000
2.09991158300000	-7.95644453300000	15.95660105000000	2.09991158300000	-10.89946331000000	23.22375603000000
2.15517241400000	-7.95497710400000	15.95275463000000	2.15517241400000	-10.90456420000000	23.22376870000000
2.21043324500000	-7.93729348200000	15.95600911000000	2.21043324500000	-10.91053826000000	23.22440426000000
2.26569407600000	-7.94141306700000	15.95462253000000	2.26569407600000	-10.91257881000000	23.22382486000000
2.32095490700000	-7.94402739900000	15.95648955000000	2.32095490700000	-10.91967022000000	23.22363001000000
2.37621573800000	-7.94699020100000	15.96054267000000	2.37621573800000	-10.92956576000000	23.22357753000000
2.43147656900000	-7.93731620700000	15.96562458000000	2.43147656900000	-10.93314608000000	23.22326766000000
2.48673740100000	-7.93591634300000	15.96816158000000	2.48673740100000	-10.93517096000000	23.22300699000000
2.54199823200000	-7.92741534900000	15.96960040000000	2.54199823200000	-10.94101311000000	23.22335222000000
2.59725906300000	-7.94377144700000	15.96881131000000	2.59725906300000	-10.94318513000000	23.22261053000000
2.65251989400000	-7.91780054900000	15.96864705000000	2.65251989400000	-10.93827080000000	23.22304170000000
2.70778072500000	-7.88427751700000	15.97030390000000	2.70778072500000	-10.94219496000000	23.22262725000000
2.76304155600000	-7.85440482500000	15.97481312000000	2.76304155600000	-10.93927588000000	23.22268493000000
2.81830238700000	-7.82526671100000	15.97835615000000	2.81830238700000	-10.93950599000000	23.22257155000000
2.87356321800000	-7.79252536300000	15.97334670000000	2.87356321800000	-10.94219464000000	23.22220517000000
2.92882405000000	-7.78937848800000	15.97220082000000	2.92882405000000	-10.94585906000000	23.22226758000000
2.98408488100000	-7.78013414100000	15.97153833000000	2.98408488100000	-10.95330457000000	23.22218794000000
3.03934571200000	-7.76370926200000	15.97200372000000	3.03934571200000	-10.95083022000000	23.22228059000000
3.09460654300000	-7.78117595600000	15.96713903000000	3.09460654300000	-10.95485295000000	23.22223855000000
3.14986737400000	-7.76018275000000	15.96654707000000	3.14986737400000	-10.96437064000000	23.22200384000000
3.20512820500000	-7.76724202600000	15.96602831000000	3.20512820500000	-10.96335730000000	23.22203384000000
3.26038903600000	-7.75926067700000	15.96827480000000	3.26038903600000	-10.97089023000000	23.22072405000000
3.31564986700000	-7.73446878300000	15.97194645000000	3.31564986700000	-10.98263868000000	23.22045711000000
3.37091069800000	-7.74330011800000	15.96952563000000	3.37091069800000	-10.99709702000000	23.22104341000000
3.42617153000000	-7.72911363300000	15.97103248000000	3.42617153000000	-10.99966057000000	23.22097761000000
3.48143236100000	-7.72893457100000	15.96931375000000	3.48143236100000	-10.99821849000000	23.22060408000000
3.53669319200000	-7.74727055600000	15.96672939000000	3.53669319200000	-11.00970921000000	23.22027804000000
3.59195402300000	-7.70570868800000	15.97306031000000	3.59195402300000	-11.01487573000000	23.22043282000000
3.64721485400000	-7.70169099300000	15.97495060000000	3.64721485400000	-11.01860133000000	23.22064758000000
3.70247568500000	-7.71031034800000	15.97328581000000	3.70247568500000	-11.02652079000000	23.22065914000000
3.75773651600000	-7.69369560000000	15.96812952000000	3.75773651600000	-11.02851957000000	23.22119119000000
3.81299734700000	-7.66583819000000	15.96865077000000	3.81299734700000	-11.02534084000000	23.22098372000000
3.86825817900000	-7.65291706900000	15.96934273000000	3.86825817900000	-11.03320756000000	23.22060689000000
3.92351901000000	-7.65080463400000	15.96935574000000	3.92351901000000	-11.03140710000000	23.22042587000000
3.97877984100000	-7.63891417900000	15.97143193000000	3.97877984100000	-11.02984257000000	23.22063318000000
4.03404067200000	-7.63120136100000	15.97228798000000	4.03404067200000	-11.03454762000000	23.22075941000000
4.08930150300000	-7.63739595300000	15.97061114000000	4.08930150300000	-11.04196452000000	23.22078356000000
4.14456233400000	-7.64250809500000	15.96913863000000	4.14456233400000	-11.03922509000000	23.22062050000000
4.19982316500000	-7.63992139900000	15.96979244000000	4.19982316500000	-11.04875409000000	23.22065712000000
4.25508399600000	-7.63648010300000	15.97196126000000	4.25508399600000	-11.04724467000000	23.22069834000000
4.31034482800000	-7.66706945500000	15.96752111000000	4.31034482800000	-11.04437730000000	23.22026321000000
4.36560565900000	-7.65455417300000	15.96803847000000	4.36560565900000	-11.04949231000000	23.22060713000000
4.42086649000000	-7.63349771500000	15.97116348000000	4.42086649000000	-11.05374675000000	23.21999485000000
4.47612732100000	-7.60289083100000	15.97538099000000	4.47612732100000	-11.05645139000000	23.22059203000000
4.53138815200000	-7.56581969600000	15.97115289000000	4.53138815200000	-11.05563355000000	23.22027254000000
4.58664898300000	-7.56574317000000	15.97064454000000	4.58664898300000	-11.05836864000000	23.22018434000000
4.64190981400000	-7.53328470100000	15.97133044000000	4.64190981400000	-11.05707232000000	23.22031028000000
4.69717064500000	-7.54781309600000	15.97085865000000	4.69717064500000	-11.05780628000000	23.22035508000000
4.75243147700000	-7.52967313400000	15.97258663000000	4.75243147700000	-11.05851816000000	23.22039088000000
4.80769230800000	-7.55310650300000	15.96944791000000	4.80769230800000	-11.06712775000000	23.22121392000000
4.86295313900000	-7.51991526900000	15.97371752000000	4.86295313900000	-11.06313443000000	23.22110231000000
4.91821397000000	-7.55096782500000	15.97020106000000	4.91821397000000	-11.06300128000000	23.22085308000000
4.97347480100000	-7.52119543400000	15.97331503000000	4.97347480100000	-11.06983289000000	23.22146148000000
5.02873563200000	-7.52347304400000	15.97006654000000	5.02873563200000	-11.07366031000000	23.22122116000000
5.08399646300000	-7.53786895800000	15.96695402000000	5.08399646300000	-11.09486149000000	23.22054748000000
5.13925729400000	-7.53538268800000	15.96632489000000	5.13925729400000	-11.10479633000000	23.22086434000000
5.19451812600000	-7.50117525300000	15.97074349000000	5.19451812600000	-11.10876821000000	23.22111589000000
5.24977895700000	-7.52058162700000	15.96655380000000	5.24977895700000	-11.11835320000000	23.22097786000000
5.30503978800000	-7.48298166900000	15.96968384000000	5.30503978800000	-11.12193048000000	23.22115704000000
5.36030061900000	-7.46615810500000	15.96326458000000	5.36030061900000	-11.11597513000000	23.22107134000000
5.41556145000000	-7.47443820900000	15.96028293000000	5.41556145000000	-11.12985333000000	23.22169417000000
5.47082228100000	-7.49628482300000	15.96606278000000	5.47082228100000	-11.13377437000000	23.22132327000000
5.52608311200000	-7.52202887800000	15.96300071000000	5.52608311200000	-11.14020145000000	23.22184164000000
5.58134394300000	-7.51832122500000	15.96284012000000	5.58134394300000	-11.14247981000000	23.22192194000000
5.63660477500000	-7.50705919900000	15.96550771000000	5.63660477500000	-11.15365337000000	23.22218017000000
5.69186560600000	-7.52113763500000	15.96311412000000	5.69186560600000	-11.15874481000000	23.22227222000000
5.74712643700000	-7.52087064200000	15.96512214000000	5.74712643700000	-11.15900346000000	23.22222886000000
5.80238726800000	-7.51316483200000	15.96657785000000	5.80238726800000	-11.16230686000000	23.22293008000000
5.85764809900000	-7.51553113900000	15.96720921000000	5.85764809900000	-11.16636291000000	23.22324404000000
5.91290893000000	-7.52436591100000	15.96249639000000	5.91290893000000	-11.17279157000000	23.22349364000000
5.96816976100000	-7.52122790700000	15.96565174000000	5.96816976100000	-11.17930260000000	23.22343633000000
6.02343059200000	-7.50972618600000	15.96689165000000	6.02343059200000	-11.18212896000000	23.22345155000000
6.07869142400000	-7.53652610100000	15.96300873000000	6.07869142400000	-11.19230686000000	23.22272413000000
6.13395225500000	-7.51359692200000	15.96728516000000	6.13395225500000	-11.21755847000000	23.22372163000000
6.18921308600000	-7.50630286200000	15.96836142000000	6.18921308600000	-11.22088021000000	23.22305409000000
6.24447391700000	-7.50038439200000	15.96933220000000	6.24447391700000	-11.23177752000000	23.22353680000000
6.29973474800000	-7.49837371500000	15.97168365000000	6.29973474800000	-11.24280745000000	23.22406392000000
6.35499557900000	-7.46459418400000	15.96959271000000	6.35499557900000	-11.24781689000000	23.22447602000000
6.41025641000000	-7.45083527300000	15.96865180000000	6.41025641000000	-11.24371466000000	23.22404592000000
6.46551724100000	-7.41356594100000	15.97237542000000	6.46551724100000	-11.25656071000000	23.22462094000000
6.52077807300000	-7.41453699100000	15.97277776000000	6.52077807300000	-11.25606132000000	23.22468912000000
6.57603890400000	-7.40080828000000	15.97552753000000	6.57603890400000	-11.26283783000000	23.22438807000000
6.63129973500000	-7.38516885400000	15.97508680000000	6.63129973500000	-11.26450813000000	23.22466887000000
6.68656056600000	-7.39574727200000	15.97295330000000	6.68656056600000	-11.26324477000000	23.22454708000000
6.74182139700000	-7.39514157600000	15.97076786000000	6.74182139700000	-11.26862890000000	23.22406140000000
6.79708222800000	-7.38382597000000	15.97209474000000	6.79708222800000	-11.26982883000000	23.22417760000000
6.85234305900000	-7.38740305500000	15.97067896000000	6.85234305900000	-11.27154368000000	23.22473222000000
6.90760389000000	-7.38005311500000	15.97236144000000	6.90760389000000	-11.27431283000000	23.22500737000000
6.96286472100000	-7.39505735900000	15.96923233000000	6.96286472100000	-11.27532714000000	23.22516705000000
7.01812555300000	-7.39534634500000	15.96880024000000	7.01812555300000	-11.28121851000000	23.22528539000000
7.07338638400000	-7.43415305900000	15.96536370000000	7.07338638400000	-11.28817856000000	23.22530151000000
7.12864721500000	-7.45449912400000	15.96622386000000	7.12864721500000	-11.28873543000000	23.22531704000000
7.18390804600000	-7.43542646400000	15.96736434000000	7.18390804600000	-11.29916683000000	23.22515024000000
7.23916887700000	-7.41869205100000	15.96679216000000	7.23916887700000	-11.28840778000000	23.22580542000000
7.29442970800000	-7.41383612500000	15.96632758000000	7.29442970800000	-11.29576940000000	23.22612591000000
7.34969053900000	-7.42006263100000	15.96498559000000	7.34969053900000	-11.30062558000000	23.22654610000000
7.40495137000000	-7.40308816200000	15.96926982000000	7.40495137000000	-11.30381081000000	23.22535194000000
7.46021220200000	-7.40148664300000	15.97042596000000	7.46021220200000	-11.32432964000000	23.22547158000000
7.51547303300000	-7.39560062100000	15.97249121000000	7.51547303300000	-11.32523049000000	23.22570225000000
7.57073386400000	-7.37735885500000	15.97514384000000	7.57073386400000	-11.32533200000000	23.22603996000000
7.62599469500000	-7.37840177000000	15.97417859000000	7.62599469500000	-11.32610585000000	23.22531171000000
7.68125552600000	-7.35401267900000	15.96966582000000	7.68125552600000	-11.33041483000000	23.22565634000000
7.73651635700000	-7.34147211800000	15.96898616000000	7.73651635700000	-11.33501136000000	23.22498912000000
7.79177718800000	-7.33855084100000	15.97061971000000	7.79177718800000	-11.34394128000000	23.22506143000000
7.84703801900000	-7.32817147100000	15.97223915000000	7.84703801900000	-11.34560076000000	23.22473559000000
7.90229885100000	-7.32176088300000	15.97310280000000	7.90229885100000	-11.35764839000000	23.22480436000000
7.95755968200000	-7.32377799300000	15.97252522000000	7.95755968200000	-11.35926623000000	23.22457585000000
8.01282051300000	-7.33009673500000	15.97010929000000	8.01282051300000	-11.36437447000000	23.22426289000000
8.06808134400000	-7.30423275700000	15.97201516000000	8.06808134400000	-11.36790230000000	23.22440108000000
8.12334217500000	-7.29454851900000	15.97408136000000	8.12334217500000	-11.37157211000000	23.22464288000000
8.17860300600000	-7.30703236100000	15.97328961000000	8.17860300600000	-11.37177422000000	23.22465246000000
8.23386383700000	-7.30216452700000	15.97305350000000	8.23386383700000	-11.37339349000000	23.22441739000000
8.28912466800000	-7.28454742800000	15.97334203000000	8.28912466800000	-11.38364208000000	23.22422991000000
8.34438550000000	-7.29028481100000	15.97326136000000	8.34438550000000	-11.38040751000000	23.22467504000000
8.39964633100000	-7.27175223200000	15.97438765000000	8.39964633100000	-11.38696399000000	23.22451387000000
8.45490716200000	-7.29265371000000	15.97160530000000	8.45490716200000	-11.38723894000000	23.22420258000000
8.51016799300000	-7.28091417100000	15.97038423000000	8.51016799300000	-11.39006376000000	23.22377138000000
8.56542882400000	-7.28727533400000	15.96853093000000	8.56542882400000	-11.39561025000000	23.22428597000000
8.62068965500000	-7.32302726100000	15.96236997000000	8.62068965500000	-11.39977067000000	23.22414322000000
8.67595048600000	-7.31268198300000	15.96370086000000	8.67595048600000	-11.39917017000000	23.22433455000000
8.73121131700000	-7.31096407900000	15.96536014000000	8.73121131700000	-11.40157339000000	23.22431827000000
8.78647214900000	-7.30657170000000	15.96632631000000	8.78647214900000	-11.39907048000000	23.22449713000000
8.84173298000000	-7.29424090800000	15.96789408000000	8.84173298000000	-11.40032345000000	23.22432976000000
8.89699381100000	-7.31323743000000	15.96374297000000	8.89699381100000	-11.39688072000000	23.22421574000000
8.95225464200000	-7.36922306000000	15.96282555000000	8.95225464200000	-11.40936565000000	23.22406154000000
9.00751547300000	-7.34299711400000	15.96008907000000	9.00751547300000	-11.40243100000000	23.22310731000000
9.06277630400000	-7.32101644000000	15.96349057000000	9.06277630400000	-11.40559421000000	23.22387939000000
9.11803713500000	-7.34226992200000	15.96453807000000	9.11803713500000	-11.41896105000000	23.22268628000000
9.17329796600000	-7.31010141800000	15.96903583000000	9.17329796600000	-11.42816696000000	23.22252449000000
9.22855879800000	-7.30667005200000	15.96931651000000	9.22855879800000	-11.43844081000000	23.22231811000000
9.28381962900000	-7.31120290000000	15.96836673000000	9.28381962900000	-11.44931533000000	23.22300383000000
9.33908046000000	-7.31159563900000	15.96667103000000	9.33908046000000	-11.44951459000000	23.22263113000000
9.39434129100000	-7.31380429700000	15.96522849000000	9.39434129100000	-11.45472428000000	23.22318699000000
9.44960212200000	-7.30253516200000	15.96633975000000	9.44960212200000	-11.46259445000000	23.22356067000000
9.50486295300000	-7.31236995100000	15.96663629000000	9.50486295300000	-11.46753472000000	23.22309188000000
9.56012378400000	-7.32214788300000	15.96608615000000	9.56012378400000	-11.47276745000000	23.22280098000000
9.61538461500000	-7.32562228800000	15.96968108000000	9.61538461500000	-11.46914224000000	23.22186323000000
9.67064544700000	-7.34851741000000	15.96973361000000	9.67064544700000	-11.48123827000000	23.22239167000000
9.72590627800000	-7.37745809700000	15.97722848000000	9.72590627800000	-11.48775669000000	23.22176305000000
9.78116710900000	-7.35025745800000	15.96654206000000	9.78116710900000	-11.49649962000000	23.22230641000000
9.83642794000000	-7.34895310200000	15.96443301000000	9.83642794000000	-11.50212825000000	23.22260025000000
9.89168877100000	-7.32277273300000	15.96916074000000	9.89168877100000	-11.50804251000000	23.22222095000000
9.94694960200000	-7.30570931800000	15.97217720000000	9.94694960200000	-11.51465448000000	23.22220374000000
10.00221043000000	-7.28747282900000	15.97656562000000	10.00221043000000	-11.51330715000000	23.22336564000000
10.05747126000000	-7.29542016600000	15.97739604000000	10.05747126000000	-11.51971440000000	23.22310954000000
10.11273210000000	-7.29917417000000	15.97619888000000	10.11273210000000	-11.51421065000000	23.22303012000000
10.16799293000000	-7.29637869100000	15.97920915000000	10.16799293000000	-11.51803690000000	23.22297890000000
10.22325376000000	-7.28946549200000	15.97899070000000	10.22325376000000	-11.51554699000000	23.22335837000000
10.27851459000000	-7.28024687400000	15.97763163000000	10.27851459000000	-11.51715325000000	23.22304716000000
10.33377542000000	-7.25908883500000	15.98054479000000	10.33377542000000	-11.51963011000000	23.22272306000000
10.38903625000000	-7.27122804300000	15.97880079000000	10.38903625000000	-11.51639020000000	23.22310165000000
10.44429708000000	-7.29163814100000	15.97529502000000	10.44429708000000	-11.53303927000000	23.22245401000000
10.49955791000000	-7.27250282000000	15.97884000000000	10.49955791000000	-11.53899891000000	23.22216629000000
10.55481874000000	-7.26719774100000	15.98178307000000	10.55481874000000	-11.54525057000000	23.22296789000000
10.61007958000000	-7.27904494800000	15.97811661000000	10.61007958000000	-11.55854417000000	23.22270287000000
10.66534041000000	-7.26645284700000	15.97962555000000	10.66534041000000	-11.56290415000000	23.22327139000000
10.72060124000000	-7.27298093500000	15.97751838000000	10.72060124000000	-11.56665335000000	23.22280851000000
10.77586207000000	-7.28186014000000	15.97764691000000	10.77586207000000	-11.57087247000000	23.22327369000000
10.83112290000000	-7.28631429900000	15.97337276000000	10.83112290000000	-11.57772423000000	23.22335143000000
10.88638373000000	-7.27179919600000	15.97392001000000	10.88638373000000	-11.58198925000000	23.22357591000000
10.94164456000000	-7.26245189400000	15.97769477000000	10.94164456000000	-11.57517349000000	23.22404465000000
10.99690539000000	-7.24135241500000	15.96855809000000	10.99690539000000	-11.58364303000000	23.22364331000000
11.05216622000000	-7.21899815200000	15.96720703000000	11.05216622000000	-11.58655391000000	23.22400233000000
11.10742706000000	-7.18127539000000	15.96987140000000	11.10742706000000	-11.58557215000000	23.22420669000000
11.16268789000000	-7.21090477100000	15.96513838000000	11.16268789000000	-11.58668182000000	23.22422935000000
11.21794872000000	-7.20418477000000	15.96668479000000	11.21794872000000	-11.58650008000000	23.22387854000000
11.27320955000000	-7.17546435100000	15.97117249000000	11.27320955000000	-11.59137841000000	23.22477319000000
11.32847038000000	-7.20448236900000	15.96484247000000	11.32847038000000	-11.59248785000000	23.22441883000000
11.38373121000000	-7.18487409400000	15.96674863000000	11.38373121000000	-11.59882710000000	23.22443214000000
11.43899204000000	-7.18296301900000	15.96649513000000	11.43899204000000	-11.59560561000000	23.22470555000000
11.49425287000000	-7.19206013500000	15.96562342000000	11.49425287000000	-11.60034509000000	23.22422959000000
11.54951370000000	-7.21524412600000	15.96161865000000	11.54951370000000	-11.60216315000000	23.22445834000000
11.60477454000000	-7.21700282800000	15.96010408000000	11.60477454000000	-11.60372031000000	23.22496324000000
11.66003537000000	-7.20030182100000	15.96211849000000	11.66003537000000	-11.60053720000000	23.22500723000000
11.71529620000000	-7.18694350600000	15.96498635000000	11.71529620000000	-11.60580264000000	23.22535637000000
11.77055703000000	-7.16472401700000	15.97025105000000	11.77055703000000	-11.60428870000000	23.22500959000000
11.82581786000000	-7.18037097300000	15.96881001000000	11.82581786000000	-11.60725225000000	23.22530328000000
11.88107869000000	-7.19630550400000	15.96612729000000	11.88107869000000	-11.60624559000000	23.22527946000000
11.93633952000000	-7.18050629700000	15.96739733000000	11.93633952000000	-11.60759477000000	23.22570356000000
11.99160035000000	-7.19634560300000	15.96281078000000	11.99160035000000	-11.61288163000000	23.22569127000000
12.04686118000000	-7.19633216700000	15.96260490000000	12.04686118000000	-11.61244553000000	23.22567822000000
12.10212202000000	-7.21540078100000	15.96615675000000	12.10212202000000	-11.61414391000000	23.22552089000000
12.15738285000000	-7.19032010600000	15.97102392000000	12.15738285000000	-11.61360676000000	23.22538632000000
12.21264368000000	-7.21172753200000	15.96597868000000	12.21264368000000	-11.61193603000000	23.22535606000000
12.26790451000000	-7.24324004000000	15.96268000000000	12.26790451000000	-11.61759473000000	23.22587547000000
12.32316534000000	-7.22659042100000	15.96646127000000	12.32316534000000	-11.61568248000000	23.22582556000000
12.37842617000000	-7.27535791100000	15.97707179000000	12.37842617000000	-11.61565594000000	23.22543565000000
12.43368700000000	-7.27114100400000	15.97047096000000	12.43368700000000	-11.61913691000000	23.22625535000000
12.48894783000000	-7.27781365400000	15.97139806000000	12.48894783000000	-11.62060562000000	23.22610561000000
12.54420866000000	-7.30038975400000	15.96634624000000	12.54420866000000	-11.61537513000000	23.22620426000000
12.59946950000000	-7.29412817700000	15.97088869000000	12.59946950000000	-11.62078710000000	23.22560233000000
12.65473033000000	-7.29064145600000	15.97852923000000	12.65473033000000	-11.62095647000000	23.22540155000000
12.70999116000000	-7.30837520300000	15.97712637000000	12.70999116000000	-11.61990845000000	23.22548908000000
12.76525199000000	-7.29589869600000	15.97466659000000	12.76525199000000	-11.62369353000000	23.22535071000000
12.82051282000000	-7.29750091500000	15.97238680000000	12.82051282000000	-11.61961217000000	23.22503653000000
12.87577365000000	-7.29685552900000	15.97773674000000	12.87577365000000	-11.62243364000000	23.22484295000000
12.93103448000000	-7.31450366200000	15.96988007000000	12.93103448000000	-11.62055020000000	23.22445829000000
12.98629531000000	-7.30539120100000	15.96664464000000	12.98629531000000	-11.62223174000000	23.22431388000000
13.04155615000000	-7.29374907900000	15.96824483000000	13.04155615000000	-11.61942019000000	23.22442198000000
13.09681698000000	-7.30165283900000	15.96940108000000	13.09681698000000	-11.62653407000000	23.22456412000000
13.15207781000000	-7.28423696300000	15.97575146000000	13.15207781000000	-11.62258639000000	23.22467934000000
13.20733864000000	-7.28922367600000	15.97294338000000	13.20733864000000	-11.62522171000000	23.22464782000000
13.26259947000000	-7.30898278200000	15.96715006000000	13.26259947000000	-11.63740817000000	23.22336814000000
13.31786030000000	-7.30613346000000	15.96745434000000	13.31786030000000	-11.65723969000000	23.22315071000000
13.37312113000000	-7.31213220800000	15.96593654000000	13.37312113000000	-11.64471250000000	23.22251446000000
13.42838196000000	-7.30067729000000	15.97503900000000	13.42838196000000	-11.65776309000000	23.22267049000000
13.48364279000000	-7.29606828700000	15.96920919000000	13.48364279000000	-11.65581051000000	23.22167180000000
13.53890363000000	-7.30198997600000	15.97337815000000	13.53890363000000	-11.65454524000000	23.22263468000000
13.59416446000000	-7.30033004000000	15.97101358000000	13.59416446000000	-11.66376231000000	23.22268136000000
13.64942529000000	-7.32501177500000	15.96817511000000	13.64942529000000	-11.65869156000000	23.22302007000000
13.70468612000000	-7.32766745800000	15.96359356000000	13.70468612000000	-11.66320562000000	23.22279454000000
13.75994695000000	-7.32522585800000	15.96864963000000	13.75994695000000	-11.66594147000000	23.22226931000000
13.81520778000000	-7.30813413600000	15.97178810000000	13.81520778000000	-11.66992927000000	23.22257010000000
13.87046861000000	-7.32579544500000	15.97055706000000	13.87046861000000	-11.66929504000000	23.22231768000000
13.92572944000000	-7.33405892600000	15.97241806000000	13.92572944000000	-11.67519130000000	23.22265353000000
13.98099027000000	-7.33802958400000	15.97233932000000	13.98099027000000	-11.67883148000000	23.22263007000000
14.03625111000000	-7.34227683500000	15.96726469000000	14.03625111000000	-11.67758059000000	23.22224813000000
14.09151194000000	-7.34711428100000	15.96523196000000	14.09151194000000	-11.68203909000000	23.22214476000000
14.14677277000000	-7.33785125900000	15.96339142000000	14.14677277000000	-11.68439509000000	23.22243303000000
14.20203360000000	-7.33448706200000	15.96468419000000	14.20203360000000	-11.68115672000000	23.22194567000000
14.25729443000000	-7.33828513800000	15.96404256000000	14.25729443000000	-11.68602529000000	23.22226921000000
14.31255526000000	-7.33173874600000	15.96405155000000	14.31255526000000	-11.68424525000000	23.22251123000000
14.36781609000000	-7.34198359200000	15.96023324000000	14.36781609000000	-11.68542927000000	23.22195314000000
14.42307692000000	-7.34505288600000	15.95783462000000	14.42307692000000	-11.68508876000000	23.22195991000000
14.47833775000000	-7.34962813200000	15.95681905000000	14.47833775000000	-11.68342828000000	23.22154989000000
14.53359859000000	-7.35334991900000	15.95484951000000	14.53359859000000	-11.68561076000000	23.22188763000000
14.58885942000000	-7.35461036700000	15.95560288000000	14.58885942000000	-11.68581980000000	23.22182780000000
14.64412025000000	-7.37952295100000	15.96433918000000	14.64412025000000	-11.69215138000000	23.22211347000000
14.69938108000000	-7.45690059300000	15.96217886000000	14.69938108000000	-11.69199127000000	23.22175174000000
14.75464191000000	-7.44524631200000	15.96490272000000	14.75464191000000	-11.69215224000000	23.22184962000000
14.80990274000000	-7.41544492000000	15.96575799000000	14.80990274000000	-11.68759394000000	23.22174019000000
14.86516357000000	-7.46029349300000	15.96216274000000	14.86516357000000	-11.69178337000000	23.22131760000000
14.92042440000000	-7.47432460200000	15.96331903000000	14.92042440000000	-11.69281155000000	23.22133082000000
14.97568523000000	-7.48982136400000	15.96640533000000	14.97568523000000	-11.69879108000000	23.22219485000000
15.03094607000000	-7.52126258200000	15.96498878000000	15.03094607000000	-11.70086068000000	23.22162251000000
15.08620690000000	-7.53055742300000	15.96293658000000	15.08620690000000	-11.70884471000000	23.22213862000000
15.14146773000000	-7.54021066200000	15.96390528000000	15.14146773000000	-11.70461516000000	23.22172515000000
15.19672856000000	-7.55638063100000	15.96177644000000	15.19672856000000	-11.70792141000000	23.22192823000000
15.25198939000000	-7.59247396600000	15.96379011000000	15.25198939000000	-11.70927342000000	23.22201325000000
15.30725022000000	-7.64213265500000	15.96099526000000	15.30725022000000	-11.71375249000000	23.22214216000000
15.36251105000000	-7.66965210600000	15.95863642000000	15.36251105000000	-11.71624706000000	23.22201880000000
