GMfas			GMext		
t	x	y	t	x	y
0.0000000000	12.5352244900	0.4125748272	0.0000000000	40.4692804600	8.6072331960
0.0233972859	12.5353855700	0.4129085887	0.0233972859	40.4689108600	8.6070984840
0.0467945718	12.5379534600	0.4130827748	0.0467945718	40.4690959600	8.6068789700
0.0701918577	12.5371177900	0.4129268482	0.0701918577	40.4692219200	8.6069225800
0.0935891437	12.5360608600	0.4130986424	0.0935891437	40.4690282000	8.6068905520
0.1169864296	12.5359962200	0.4130820036	0.1169864296	40.4693059500	8.6068671400
0.1403837155	12.5363922200	0.4129204965	0.1403837155	40.4690720500	8.6070526570
0.1637810014	12.5368629400	0.4127646491	0.1637810014	40.4689683200	8.6066891000
0.1871782873	12.5359848900	0.4129276396	0.1871782873	40.4689641100	8.6066845010
0.2105755732	12.5361169800	0.4129954849	0.2105755732	40.4696621500	8.6063556250
0.2339728591	12.5368718400	0.4127332702	0.2339728591	40.4692584600	8.6065756430
0.2573701451	12.5358025200	0.4122859463	0.2573701451	40.4694343700	8.6066892540
0.2807674310	12.5356959000	0.4124644957	0.2807674310	40.4698499900	8.6067154580
0.3041647169	12.5351785300	0.4125992819	0.3041647169	40.4693572200	8.6063800440
0.3275620028	12.5343075300	0.4127345367	0.3275620028	40.4693039400	8.6065050660
0.3509592887	12.5348165300	0.4125407794	0.3509592887	40.4692895800	8.6067031440
0.3743565746	12.5355139200	0.4120201897	0.3743565746	40.4692091600	8.6067425410
0.3977538606	12.5353521000	0.4118783719	0.3977538606	40.4694236000	8.6064419340
0.4211511465	12.5372986500	0.4115724214	0.4211511465	40.4690048000	8.6064922760
0.4445484324	12.5362174900	0.4124233328	0.4445484324	40.4693115600	8.6065842080
0.4679457183	12.5370305700	0.4121856933	0.4679457183	40.4696193500	8.6063357830
0.4913430042	12.5370538500	0.4126458811	0.4913430042	40.4691830000	8.6063801990
0.5147402901	12.5352328600	0.4127978363	0.5147402901	40.4694925200	8.6061631050
0.5381375760	12.5344266400	0.4127359086	0.5381375760	40.4692453700	8.6062241320
0.5615348620	12.5355769100	0.4129408924	0.5615348620	40.4697307300	8.6064297070
0.5849321479	12.5360422100	0.4122923537	0.5849321479	40.4694722600	8.6063148340
0.6083294338	12.5357258400	0.4122366973	0.6083294338	40.4694273700	8.6061116230
0.6317267197	12.5349880400	0.4124458722	0.6317267197	40.4692881000	8.6066472270
0.6551240056	12.5350151200	0.4123669715	0.6551240056	40.4688602300	8.6064792310
0.6785212915	12.5336503100	0.4129901441	0.6785212915	40.4689349800	8.6066217080
0.7019185774	12.5323770700	0.4128043488	0.7019185774	40.4690836700	8.6065575380
0.7253158634	12.5326930300	0.4122655678	0.7253158634	40.4690713400	8.6068158520
0.7487131493	12.5324978700	0.4120674930	0.7487131493	40.4688714700	8.6067784860
0.7721104352	12.5344413600	0.4118355100	0.7721104352	40.4690603500	8.6067929780
0.7955077211	12.5324602600	0.4122172639	0.7955077211	40.4694582800	8.6064710230
0.8189050070	12.5334724700	0.4119880017	0.8189050070	40.4689506500	8.6066846350
0.8423022929	12.5354975600	0.4120056472	0.8423022929	40.4693142900	8.6065132380
0.8656995788	12.5357551800	0.4119312029	0.8656995788	40.4692615500	8.6064519660
0.8890968648	12.5363420400	0.4121145136	0.8890968648	40.4690070900	8.6064406580
0.9124941507	12.5368149100	0.4119830836	0.9124941507	40.4692906300	8.6065181820
0.9358914366	12.5358141300	0.4119306494	0.9358914366	40.4695301600	8.6063856420
0.9592887225	12.5356030100	0.4122861559	0.9592887225	40.4691243200	8.6063556360
0.9826860084	12.5353397400	0.4121669140	0.9826860084	40.4690172000	8.6061582260
1.0060832940	12.5357352000	0.4121972386	1.0060832940	40.4691179200	8.6062484210
1.0294805800	12.5361163400	0.4122089718	1.0294805800	40.4692948600	8.6064678540
1.0528778660	12.5358176100	0.4123891247	1.0528778660	40.4691746700	8.6064642600
1.0762751520	12.5354255400	0.4122825187	1.0762751520	40.4691217900	8.6064911570
1.0996724380	12.5362575500	0.4121033285	1.0996724380	40.4686512200	8.6064317210
1.1230697240	12.5368099500	0.4123179248	1.1230697240	40.4690632500	8.6064435140
1.1464670100	12.5376784700	0.4123292789	1.1464670100	40.4696807000	8.6062369250
1.1698642960	12.5378837100	0.4120495166	1.1698642960	40.4698071300	8.6063402000
1.1932615820	12.5392430200	0.4116285029	1.1932615820	40.4689506700	8.6062116590
1.2166588680	12.5387016500	0.4118595870	1.2166588680	40.4693618700	8.6062504220
1.2400561530	12.5374550000	0.4121889585	1.2400561530	40.4691093100	8.6061345810
1.2634534390	12.5390223600	0.4122888349	1.2634534390	40.4688913300	8.6062597470
1.2868507250	12.5391252500	0.4122099290	1.2868507250	40.4689227400	8.6062340950
1.3102480110	12.5380425200	0.4119999206	1.3102480110	40.4692735900	8.6059276740
1.3336452970	12.5380631600	0.4120064829	1.3336452970	40.4690447400	8.6062036250
1.3570425830	12.5363611100	0.4127614362	1.3570425830	40.4693320800	8.6062335340
1.3804398690	12.5296347400	0.4130395421	1.3804398690	40.4691895900	8.6065087720
1.4038371550	12.5291653600	0.4142723558	1.4038371550	40.4693994500	8.6065399400
1.4272344410	12.5293025400	0.4147938991	1.4272344410	40.4689150400	8.6065152820
1.4506317270	12.5162237200	0.4177222842	1.4506317270	40.4687383800	8.6065156920
1.4740290130	12.4385436300	0.4327349942	1.4740290130	40.4688954900	8.6068791460
1.4974262990	12.3295839700	0.4595854762	1.4974262990	40.4685868800	8.6076007670
1.5208235840	12.2602621900	0.4615334374	1.5208235840	40.4685928300	8.6079421640
1.5442208700	12.1399572400	0.4709229264	1.5442208700	40.4675138600	8.6093487370
1.5676181560	12.0483529700	0.4705705906	1.5676181560	40.4667235400	8.6096666320
1.5910154420	11.6984114100	0.5493363517	1.5910154420	40.4652742700	8.6160854760
1.6144127280	11.5989598300	0.5712484113	1.6144127280	40.4651856000	8.6187042780
1.6378100140	11.4452654800	0.6063967408	1.6378100140	40.4650499400	8.6229949430
1.6612073000	11.0864149600	0.6811442146	1.6612073000	40.4643152600	8.6356655530
1.6846045860	10.9926463300	0.6962712241	1.6846045860	40.4647794100	8.6403658970
1.7080018720	10.7880389900	0.7301100700	1.7080018720	40.4767473700	8.6524118530
1.7313991580	10.6052606700	0.7722888287	1.7313991580	40.4756864400	8.6655156830
1.7547964440	10.3166798500	0.8415810916	1.7547964440	40.4720524000	8.6747087660
1.7781937300	10.1085787300	0.9034587653	1.7781937300	40.4708405100	8.6795033170
1.8015910150	10.1382829700	0.9527166738	1.8015910150	40.4692738400	8.6902200540
1.8249883010	9.8130040920	1.0447853410	1.8249883010	40.4688317700	8.6974333970
1.8483855870	9.6168599200	1.0967283320	1.8483855870	40.4669025500	8.7041486620
1.8717828730	9.3955292910	1.1542059060	1.8717828730	40.4661944700	8.7133404870
1.8951801590	9.1704791420	1.2088760020	1.8951801590	40.4741208500	8.7219589980
1.9185774450	8.7906048390	1.2761802880	1.9185774450	40.4661946100	8.7418616370
1.9419747310	8.7398226340	1.2839804750	1.9419747310	40.4662444400	8.7462235520
1.9653720170	8.5751408330	1.3212972070	1.9653720170	40.4618548400	8.7536101870
1.9887693030	8.3836098850	1.3433893860	1.9887693030	40.4660108200	8.7581078040
2.0121665890	8.0917627760	1.3963940030	2.0121665890	40.4660874400	8.7644557320
2.0355638750	7.9182938120	1.4364398240	2.0355638750	40.4671736700	8.7710128710
2.0589611610	7.7091829500	1.4617592570	2.0589611610	40.4693458300	8.7779558490
2.0823584460	7.5754717960	1.4778981440	2.0823584460	40.4679939800	8.7853051810
2.1057557320	7.3026994900	1.4960969450	2.1057557320	40.4682853900	8.7929971120
2.1291530180	7.1843624480	1.5072319600	2.1291530180	40.4767515000	8.7966641040
2.1525503040	6.3031346100	1.5981291820	2.1525503040	40.4707948800	8.8239979330
2.1759475900	6.1562195310	1.6319287270	2.1759475900	40.4637386300	8.8334929220
2.1993448760	6.0554191750	1.6311133280	2.1993448760	40.4655123700	8.8369185100
2.2227421620	5.7839291190	1.6949170390	2.2227421620	40.4407687900	8.8550636590
2.2461394480	5.6025112130	1.7204409770	2.2461394480	40.4268600100	8.8654013980
2.2695367340	5.3762197700	1.7693909520	2.2695367340	40.4543130100	8.8778926500
2.2929340200	5.2469208120	1.7756524420	2.2929340200	40.4425811000	8.8942807550
2.3163313060	5.1248365890	1.7810232200	2.3163313060	40.4293037000	8.9036821740
2.3397285910	4.8622839860	1.8131878660	2.3397285910	40.4203345100	8.9153310290
2.3631258770	4.8193713070	1.8171742140	2.3631258770	40.4226226400	8.9178491020
2.3865231630	4.5814342610	1.8588427610	2.3865231630	40.4146141500	8.9302710360
2.4099204490	4.4565106300	1.8751818440	2.4099204490	40.4114160500	8.9373079510
2.4333177350	4.4064602780	1.8831986470	2.4333177350	40.4113043200	8.9388199210
2.4567150210	4.2739893810	1.8950385250	2.4567150210	40.4078734000	8.9477255460
2.4801123070	4.1464634980	1.9074875730	2.4801123070	40.4321038500	8.9577180480
2.5035095930	3.9016251950	1.9378820670	2.5035095930	40.4334477500	8.9723897030
