GMfas			GMext		
t	x	y	t	x	y
0.0000000000	12.0278797100	0.6059686872	0.2215602767	40.9382998800	10.9503103100
0.0246178085	12.0284292500	0.6066673317	0.2461780852	40.9383956500	10.9501447400
0.0492356171	12.0271704700	0.6065965065	0.2707958937	40.9383986200	10.9499114300
0.0738534256	12.0272239300	0.6071306996	0.2954137023	40.9383466100	10.9498734900
0.0984712341	12.0274204000	0.6079275737	0.3200315108	40.9379616000	10.9500686100
0.1230890426	12.0279689300	0.6080668798	0.3446493193	40.9382685700	10.9498880900
0.1477068511	12.0306971400	0.6080263584	0.3692671278	40.9378431300	10.9497860700
0.1723246597	12.0312734300	0.6078031043	0.3938849364	40.9383018700	10.9496510700
0.1969424682	12.0315551100	0.6073300688	0.4185027449	40.9385679000	10.9495448400
0.2215602767	12.0303038100	0.6073169366	0.4431205534	40.9385800100	10.9496813800
0.2461780852	12.0364233200	0.6064325391	0.4677383619	40.9383084600	10.9498793800
0.2707958937	12.0381178900	0.6061443359	0.4923561705	40.9382718200	10.9499924700
0.2954137023	12.0408079000	0.6062842842	0.5169739790	40.9387528700	10.9499741600
0.3200315108	12.0425325600	0.6058769829	0.5415917875	40.9381409700	10.9495707600
0.3446493193	12.0425541300	0.6059726386	0.5662095960	40.9378410400	10.9500981200
0.3692671278	12.0477868200	0.6057929075	0.5908274045	40.9384003100	10.9492042000
0.3938849364	12.0484370200	0.6056733484	0.6154452131	40.9383068000	10.9497337100
0.4185027449	12.0474997800	0.6048355393	0.6400630216	40.9381096300	10.9494708100
0.4431205534	12.0463900600	0.6044003139	0.6646808301	40.9378768200	10.9494462500
0.4677383619	12.0432281100	0.6044132623	0.6892986386	40.9392623500	10.9490097500
0.4923561705	12.0451536000	0.6037389209	0.7139164472	40.9378434200	10.9494986300
0.5169739790	12.0472105200	0.6032859755	0.7385342557	40.9385695100	10.9496590200
0.5415917875	12.0417935700	0.6037524094	0.7631520642	40.9386671300	10.9494059300
0.5662095960	12.0423939600	0.6043121147	0.7877698727	40.9385996900	10.9495652800
0.5908274045	12.0453965200	0.6042345258	0.8123876812	40.9383687600	10.9499326000
0.6154452131	12.0404547400	0.6046441301	0.8370054898	40.9381362100	10.9499630600
0.6400630216	12.0394933800	0.6049040519	0.8616232983	40.9381578100	10.9499756300
0.6646808301	12.0410377700	0.6048892966	0.8862411068	40.9378777600	10.9500494200
0.6892986386	12.0426362200	0.6052380921	0.9108589153	40.9381919400	10.9501808600
0.7139164472	12.0388423800	0.6062031287	0.9354767239	40.9380429200	10.9501043700
0.7385342557	12.0389879900	0.6073269958	0.9600945324	40.9380550600	10.9501357300
0.7631520642	12.0398053300	0.6072941269	0.9847123409	40.9384134700	10.9500248200
