GMfasMMM			GMext		
0.6765391265	15.9371704000	1.1708920790	0.6765391265	49.4602377800	10.4234933400
0.7015961312	15.6371628900	1.1733953560	0.7015961312	49.4605187400	10.4233602200
0.7266531359	14.9130103500	1.1915885900	0.7266531359	49.4608824900	10.4221698000
0.7517101406	13.9798441900	1.2824240150	0.7517101406	49.4656528900	10.4200683600
0.7767671453	13.4516690200	1.3731046830	0.7767671453	49.4672044800	10.4192191000
0.8018241499	12.7976822700	1.4620408490	0.8018241499	49.4701153500	10.4176031500
0.8268811546	12.2251907500	1.5682699890	0.8268811546	49.4714874500	10.4169216000
0.8519381593	11.9126839200	1.6077289250	0.8519381593	49.4708995900	10.4169871300
0.8769951640	11.5428236700	1.6206513440	0.8769951640	49.4740886600	10.4164543400
0.9020521687	11.4214116300	1.6451058800	0.9020521687	49.4727892300	10.4163081900
0.9271091734	11.2024772900	1.6832193100	0.9271091734	49.4729906700	10.4164852000
0.9521661781	10.7678436600	1.7500048800	0.9521661781	49.4759287000	10.4149650300
0.9772231827	10.6432193900	1.7723933830	0.9772231827	49.4746424200	10.4163381000
1.0022801870	10.2137355700	1.8383833070	1.0022801870	49.4809536300	10.4174031600
1.0273371920	10.0062615000	1.8712651810	1.0273371920	49.4800547000	10.4189702700
1.0523941970	9.7428049410	1.9157244600	1.0523941970	49.4813408100	10.4197744200
1.0774512010	9.6254271610	1.9293224340	1.0774512010	49.4841383300	10.4198824000
1.1025082060	9.4193329600	1.9628587710	1.1025082060	49.4860317700	10.4203612700
1.1275652110	9.0038877050	2.0396667060	1.1275652110	49.4953650300	10.4198919700
1.1526222160	8.7496460750	2.0799709020	1.1526222160	49.5100755800	10.4184668100
1.1776792200	8.4895439310	2.1306566610	1.1776792200	49.5285393000	10.4158810200
1.2027362250	8.3694310420	2.1492199150	1.2027362250	49.5356735700	10.4147997700
1.2277932300	8.2863828900	2.1646862260	1.2277932300	49.5457348200	10.4130325200
1.2528502340	8.2537376580	2.1736404130	1.2528502340	49.5490722700	10.4129245500
1.2779072390	7.9822607820	2.2231557310	1.2779072390	49.5557043300	10.4128798400
1.3029642440	7.8043533370	2.2444112410	1.3029642440	49.5579059600	10.4117100900
1.3280212480	7.5688694270	2.2793778330	1.3280212480	49.5641323300	10.4110035600
1.3530782530	7.4172294350	2.3014891130	1.3530782530	49.5635688800	10.4116746200
1.3781352580	7.2618404650	2.3247306660	1.3781352580	49.5649077800	10.4117388200
1.4031922620	7.0355443730	2.3615944620	1.4031922620	49.5733467700	10.4103712700
1.4282492670	6.8807864830	2.3875560220	1.4282492670	49.5897021000	10.4084208500
1.4533062720	6.7344551840	2.4105353530	1.4533062720	49.5980668800	10.4078098100
1.4783632760	6.5936933540	2.4356030560	1.4783632760	49.6068655400	10.4078095300
1.5034202810	6.3463245160	2.4884955930	1.5034202810	49.6168420600	10.4058377200
1.5284772860	5.8536434420	2.6058671680	1.5284772860	49.6304902300	10.4038749800
1.5535342910	5.7367733730	2.6380453480	1.5535342910	49.6322960800	10.4037165700
1.5785912950	5.5196492450	2.6783600430	1.5785912950	49.6381797600	10.4010815100
1.6036483000	5.4243324180	2.6962009070	1.6036483000	49.6444763600	10.4008679600
1.6287053050	5.3160019360	2.7227970340	1.6287053050	49.6504350400	10.3993999600
1.6537623090	5.2884892560	2.7266978050	1.6537623090	49.6587572800	10.3978503600
1.6788193140	5.1310469960	2.8022595190	1.6788193140	49.6678786300	10.3982212900
1.7038763190	5.0575712150	2.8469552810	1.7038763190	49.6720963900	10.3979773800
1.7289333230	4.8851520510	2.8824741220	1.7289333230	49.6812890700	10.3963745900
1.7539903280	4.8192152040	2.8929870690	1.7539903280	49.6791071800	10.3961644200
1.7790473330	4.5117134210	2.9364237010	1.7790473330	49.6907186200	10.3939439900
1.8041043370	4.3424103520	2.9665237630	1.8041043370	49.6924567700	10.3938869100
1.8291613420	4.1129189890	3.0069525650	1.8291613420	49.7038799200	10.3923297900
1.8542183470	4.0233042200	3.0379473560	1.8542183470	49.7028561500	10.3915332400
1.8792753510	3.8925617980	3.0828700680	1.8792753510	49.7073287200	10.3908215600
1.9043323560	3.7831805760	3.1026478330	1.9043323560	49.7067657100	10.3906337100
1.9293893610	3.7069370180	3.0869433400	1.9293893610	49.7129153400	10.3893129000
1.9544463650	3.5459167220	3.0991348490	1.9544463650	49.7214350400	10.3887454000
1.9795033700	3.3244120700	3.1360845340	1.9795033700	49.7422224300	10.3867366800
2.0045603750	3.2240680070	3.1637917150	2.0045603750	49.7533183400	10.3848577000
2.0296173800	3.0483158740	3.2158278760	2.0296173800	49.7584674300	10.3829512900
2.0546743840	2.9519585680	3.2478268830	2.0546743840	49.7631013600	10.3828765200
2.0797313890	2.8276522230	3.2830606930	2.0797313890	49.7634464500	10.3839885100
2.1047883940	2.7765229070	3.2931344730	2.1047883940	49.7654292300	10.3813947800
2.1298453980	2.6649829820	3.3225995170	2.1298453980	49.7660252800	10.3816479700
2.1549024030	2.4506171250	3.3558600700	2.1549024030	49.7751509100	10.3833420900
2.1799594080	2.2963004680	3.3871343340	2.1799594080	49.7753114900	10.3822698900
2.2050164120	2.2186283160	3.4079187020	2.2050164120	49.7766274900	10.3810552400
2.2300734170	2.1909142350	3.4102400720	2.2300734170	49.7771557000	10.3813851800
2.2551304220	2.1867596310	3.4103181720	2.2551304220	49.7738390900	10.3811384400
2.2801874260	2.0691414230	3.4150736720	2.2801874260	49.7759203600	10.3812430900
2.3052444310	1.8937081780	3.4261667540	2.3052444310	49.7788013800	10.3808488900
2.3303014360	1.7701917280	3.4452056310	2.3303014360	49.7831992100	10.3796874300
2.3553584400	1.6200847890	3.4839260050	2.3553584400	49.7846781700	10.3792565000
2.3804154450	1.6022758350	3.4827439350	2.3804154450	49.7836995000	10.3792283800
2.4054724500	1.3600901520	3.5041529340	2.4054724500	49.7879016800	10.3775667400
2.4305294550	1.2212822190	3.5235467250	2.4305294550	49.7882155000	10.3765768100
2.4555864590	1.0542179600	3.5414628480	2.4555864590	49.7920620300	10.3733040600
2.4806434640	0.9829388770	3.5550979520	2.4806434640	49.7954651800	10.3732556100
2.5057004690	0.8205408029	3.5456965870	2.5057004690	49.8270613300	10.3662438700
2.5307574730	0.6625863807	3.5664478210	2.5307574730	49.8411963600	10.3632495600
2.5558144780	0.4925548853	3.5915476770	2.5558144780	49.8502695800	10.3600971500
2.5808714830	0.0741566038	3.6514391000	2.5808714830	49.8770802100	10.3567229500
2.6059284870	0.0267666624	3.6612355100	2.6059284870	49.8900770600	10.3531976300
2.6309854920	-0.0200669118	3.6663373480	2.6309854920	49.8975141500	10.3522534100
2.6560424970	-0.1999526807	3.6908965330	2.6560424970	49.9051834800	10.3497898500
2.6810995010	-0.3153067920	3.7023858960	2.6810995010	49.9080404300	10.3501600500
2.7061565060	-0.4906836675	3.7325109440	2.7061565060	49.9111400000	10.3510598200
2.7312135110	-0.6221781139	3.7579989370	2.7312135110	49.9105830100	10.3522243700
2.7562705150	-0.8077209300	3.7903315430	2.7562705150	49.9147158800	10.3522829600
2.7813275200	-0.8963556910	3.7973056050	2.7813275200	49.9129015300	10.3524727900
2.8063845250	-0.9398818363	3.8084502930	2.8063845250	49.9133797400	10.3527632500
2.8314415290	-1.0204686050	3.8210776370	2.8314415290	49.9132392400	10.3529979000
2.8564985340	-1.2085472860	3.8466601960	2.8564985340	49.9182397900	10.3533569000
2.8815555390	-1.2375857190	3.8543670050	2.8815555390	49.9201118800	10.3539587500
2.9066125440	-1.2934023520	3.8718344070	2.9066125440	49.9192156800	10.3523488300
2.9316695480	-1.3712316390	3.8611648920	2.9316695480	49.9186653800	10.3536925300
2.9567265530	-1.5512190580	3.8712531460	2.9567265530	49.9204673600	10.3539324600
2.9817835580	-1.6994550640	3.8863654510	2.9817835580	49.9211893600	10.3538466100
3.0068405620	-1.8631125940	3.9018833120	3.0068405620	49.9257350700	10.3531700400
3.0318975670	-2.0834330240	3.9071496020	3.0318975670	49.9262947800	10.3536654500
3.0569545720	-2.2794445750	3.9216042490	3.0569545720	49.9265109300	10.3537431900
3.0820115760	-2.5543919710	3.9378446390	3.0820115760	49.9294052500	10.3526268800
3.1070685810	-2.7324129870	3.9589916580	3.1070685810	49.9313591000	10.3520076300
3.1321255860	-2.7853670700	3.9631751980	3.1321255860	49.9322855700	10.3514311400
3.1571825900	-2.9023709260	3.9850865810	3.1571825900	49.9280142000	10.3518091900
3.1822395950	-3.0242037410	4.0043795120	3.1822395950	49.9306415800	10.3505708900
3.2072966000	-3.1429848120	4.0189391400	3.2072966000	49.9294315100	10.3505631600
3.2323536040	-3.2357457580	4.0204454940	3.2323536040	49.9288776300	10.3493304500
3.2574106090	-3.3816470480	4.0424103790	3.2574106090	49.9280072500	10.3501594800
3.2824676140	-3.4958895290	4.0692799610	3.2824676140	49.9266937900	10.3509572900
3.3075246190	-3.5136924140	4.0796154460	3.3075246190	49.9260079900	10.3503111800
3.3325816230	-3.4983491180	4.0772849010	3.3325816230	49.9255892300	10.3510758700
3.3576386280	-3.4921178220	4.0713532560	3.3576386280	49.9242370300	10.3514495700
3.3826956330	-3.5524897070	4.0781921490	3.3826956330	49.9241258900	10.3515725000
3.4077526370	-3.6640326420	4.0912082380	3.4077526370	49.9244790700	10.3503443400
3.4328096420	-3.8003676750	4.1195271660	3.4328096420	49.9234504500	10.3505550500
3.4578666470	-3.8331702090	4.1248751760	3.4578666470	49.9228858600	10.3511433500
3.4829236510	-3.9507038950	4.1484591130	3.4829236510	49.9242671700	10.3503144000
3.5079806560	-4.0793393410	4.1797341460	3.5079806560	49.9250066400	10.3495638100
3.5330376610	-4.2507947560	4.2573481760	3.5330376610	49.9387044600	10.3453334100
3.5580946650	-4.2490999490	4.2763516070	3.5580946650	49.9394103600	10.3447436000
3.5831516700	-4.3445235570	4.3138497670	3.5831516700	49.9428332000	10.3441628400
3.6082086750	-4.4906971210	4.3471764400	3.6082086750	49.9615571000	10.3411709200
3.6332656790	-4.6768856530	4.3750535150	3.6332656790	49.9779208400	10.3379287900
3.6583226840	-4.6710873290	4.3721335310	3.6583226840	49.9789322900	10.3381605600
3.6833796890	-4.6832314150	4.3633794260	3.6833796890	49.9813347100	10.3394161700
3.7084366930	-4.7962461560	4.3821919550	3.7084366930	49.9816158300	10.3396779400
3.7334936980	-4.8454519120	4.3835839950	3.7334936980	49.9808724500	10.3402464200
3.7585507030	-4.9973025920	4.4035183880	3.7585507030	49.9822753400	10.3414871700
3.7836077080	-5.2060983240	4.4329204960	3.7836077080	49.9842352700	10.3415615500
3.8086647120	-5.4437957630	4.4551380540	3.8086647120	49.9884710700	10.3435976200
3.8337217170	-5.4529890960	4.4208325100	3.8337217170	49.9877685200	10.3443039900
3.8587787220	-5.5497875660	4.4325138470	3.8587787220	49.9885426000	10.3445690000
3.8838357260	-5.8125322290	4.4576603650	3.8838357260	49.9943262800	10.3455495700
3.9088927310	-5.8513756000	4.4686790400	3.9088927310	49.9912598100	10.3471733600
3.9339497360	-5.9033515320	4.4534304210	3.9339497360	49.9906236800	10.3497383900
3.9590067400	-5.8733581770	4.4583342870	3.9590067400	49.9882096100	10.3496200200
3.9840637450	-5.9022122530	4.4632233860	3.9840637450	49.9860753300	10.3505508300
4.0091207500	-5.9536125900	4.4774066180	4.0091207500	49.9851245600	10.3503023200
4.0341777540	-5.9557949410	4.4260054650	4.0341777540	49.9843420500	10.3511846000
4.0592347590	-5.9710017810	4.4218490680	4.0592347590	49.9830789600	10.3514721200
4.0842917640	-6.1114320580	4.4383038240	4.0842917640	49.9837771900	10.3532112000
4.1093487680	-6.3816981110	4.4621381110	4.1093487680	49.9836271900	10.3567956800
4.1344057730	-6.5320479450	4.4916110150	4.1344057730	49.9827015300	10.3572474800
4.1594627780	-6.7259870380	4.5128226450	4.1594627780	49.9827288500	10.3584524100
4.1845197830	-6.9637117540	4.5598253350	4.1845197830	49.9817437700	10.3592217400
4.2095767870	-7.1667451130	4.6127113660	4.2095767870	49.9811623000	10.3607492400
4.2346337920	-7.1371272610	4.6331875440	4.2346337920	49.9812425200	10.3572703400
4.2596907970	-7.3251032370	4.6845449470	4.2596907970	49.9814894100	10.3546099500
4.2847478010	-7.4373091420	4.7013375700	4.2847478010	49.9806305100	10.3535421100
4.3098048060	-7.6133971560	4.7448992110	4.3098048060	49.9794178400	10.3533607300
4.3348618110	-7.6438359130	4.7476418440	4.3348618110	49.9808899300	10.3510557200
4.3599188150	-7.6814525550	4.7503002040	4.3599188150	49.9809967100	10.3502013800
4.3849758200	-7.7013489630	4.7499239960	4.3849758200	49.9798385400	10.3509232900
4.4100328250	-7.8371393310	4.7529482030	4.4100328250	49.9781695100	10.3531965300
4.4350898290	-7.9717512710	4.7766708500	4.4350898290	49.9820812000	10.3513222800
4.4601468340	-8.0609025400	4.7903478730	4.4601468340	49.9796344000	10.3516501000
4.4852038390	-8.1678946180	4.7777085880	4.4852038390	49.9798551200	10.3549378300
4.5102608430	-8.2446252230	4.7954507040	4.5102608430	49.9810097300	10.3537721700
4.5353178480	-8.5468695140	4.8633026070	4.5353178480	49.9816051800	10.3526144500
4.5603748530	-8.6791450720	4.8930775660	4.5603748530	49.9829596300	10.3512357200
4.5854318570	-8.8048322960	4.9265440780	4.5854318570	49.9853209600	10.3482625300
4.6104888620	-8.9551711500	4.9557549170	4.6104888620	49.9837612000	10.3485961200
4.6355458670	-9.1232444470	4.9831394780	4.6355458670	49.9865963600	10.3468063900
4.6606028720	-9.2481515210	4.9972567760	4.6606028720	49.9877510300	10.3465285000
4.6856598760	-9.2922937210	4.9998049480	4.6856598760	49.9899603200	10.3477008300
4.7107168810	-9.3790068320	5.0071189430	4.7107168810	49.9900234400	10.3481650500
4.7357738860	-9.4639835970	5.0173680180	4.7357738860	49.9892711100	10.3489573500
4.7608308900	-9.6445240930	5.0400548920	4.7608308900	49.9898654600	10.3493813700
4.7858878950	-9.7785493250	5.0589140930	4.7858878950	49.9906870100	10.3496186600
4.8109449000	-9.7537332780	5.0419390790	4.8109449000	49.9892426500	10.3498186400
4.8360019040	-9.7755561860	5.0248279950	4.8360019040	49.9868705900	10.3521959600
4.8610589090	-9.8457209820	5.0258317900	4.8610589090	49.9879774900	10.3564160600
4.8861159140	-9.8953614290	5.0286889070	4.8861159140	49.9884346100	10.3571289200
4.9111729180	-9.9171860840	5.0123178130	4.9111729180	49.9897356700	10.3608890300
4.9362299230	-9.8562869530	4.9817843480	4.9362299230	49.9903820800	10.3664116400
4.9612869280	-9.8520679340	4.9679534570	4.9612869280	49.9887185800	10.3686651700
4.9863439320	-9.8427152830	4.9548871340	4.9863439320	49.9872915700	10.3724574800
5.0114009370	-9.8462884730	4.9488816970	5.0114009370	49.9854897400	10.3700862200
5.0364579420	-9.7907268380	4.9283424520	5.0364579420	49.9863538400	10.3810700000
5.0615149470	-9.7433631250	4.9133667080	5.0615149470	49.9876888700	10.3897030900
5.0865719510	-9.6053995570	4.8940254490	5.0865719510	49.9909913700	10.3957325000
5.1116289560	-9.5036910260	4.8633243750	5.1116289560	49.9898239500	10.3966517700
5.1366859610	-9.4621207010	4.8469654190	5.1366859610	49.9878935400	10.4017900300
5.1617429650	-9.4833018360	4.8337640640	5.1617429650	49.9863601700	10.4053058700
5.1867999700	-9.4331263370	4.8114118890	5.1867999700	49.9879932000	10.4078974200
5.2118569750	-9.4063493230	4.8045048240	5.2118569750	49.9882332200	10.4102711600
5.2369139790	-9.4150834560	4.8017501960	5.2369139790	49.9891404300	10.4112051600
5.2619709840	-9.3945251280	4.7994971340	5.2619709840	49.9885659400	10.4139464100
5.2870279890	-9.3346351270	4.7871788040	5.2870279890	49.9885387600	10.4170850800
5.3120849930	-9.3275622580	4.7832182750	5.3120849930	49.9884445000	10.4173708800
5.3371419980	-9.3062678340	4.7800368500	5.3371419980	49.9905469100	10.4163608300
5.3621990030	-9.2328939420	4.7705142340	5.3621990030	49.9877973600	10.4204260300
5.3872560070	-9.1475783270	4.7550703740	5.3872560070	49.9907226500	10.4234269000
5.4123130120	-9.1140563410	4.7481860650	5.4123130120	49.9896505100	10.4229934100
5.4373700170	-9.0482765510	4.7262960440	5.4373700170	49.9884473000	10.4209133800
5.4624270210	-9.0379678520	4.7269807470	5.4624270210	49.9947506500	10.4247540400
5.4874840260	-9.0367697090	4.7324395190	5.4874840260	49.9924177100	10.4254339300
5.5125410310	-8.9500883360	4.7145137390	5.5125410310	49.9952579900	10.4240585800
5.5375980360	-8.9158803070	4.7069096330	5.5375980360	49.9920293400	10.4220932800
5.5626550400	-8.9048122630	4.7066726480	5.5626550400	49.9920080300	10.4222430200
5.5877120450	-8.9194326130	4.7058237570	5.5877120450	49.9942415800	10.4236810000
5.6127690500	-8.8372810980	4.6882687240	5.6127690500	49.9927047400	10.4246581000
5.6378260540	-8.6756181440	4.6634641230	5.6378260540	49.9915336000	10.4226400300
5.6628830590	-8.7073602260	4.6627424490	5.6628830590	49.9797687200	10.4299231400
5.6879400640	-8.6134424210	4.6520395620	5.6879400640	49.9886321300	10.4298807500
5.7129970680	-8.4197252740	4.5834052250	5.7129970680	49.9791240100	10.4255764000
5.7380540730	-8.3594041880	4.6001419030	5.7380540730	49.9610360200	10.4279053900
5.7631110780	-8.5105139730	4.6300747670	5.7631110780	49.9549008200	10.4309618900
			5.7881680820	49.9720701400	10.4312140600
			5.8132250870	49.9704248500	10.4295052800
			5.8382820920	49.9355517500	10.4329236200
			5.8633390960	49.9025024500	10.4399036300
			5.8883961010	49.9277065400	10.4415588900
			5.9134531060	49.9194132300	10.4388123500
			5.9385101110	49.8701818000	10.4442737600
			5.9635671150	49.8690655200	10.4449355500
			5.9886241200	49.8900208100	10.4449835300
			6.0136811250	49.8620601100	10.4421754500
			6.0387381290	49.8344956000	10.4467056100
			6.0637951340	49.8516352400	10.4543010900
			6.0888521390	49.8609350500	10.4507869200
			6.1139091430	49.8267337500	10.4474661500
			6.1389661480	49.8256490900	10.4484340600
			6.1640231530	49.8407601700	10.4511899900
			6.1890801570	49.8456836000	10.4400731000
			6.2141371620	49.8371069800	10.4408413000
			6.2391941670	49.8299587200	10.4417259400
			6.2642511710	49.8353196800	10.4347890200
			6.2893081760	49.8182256400	10.4304761300
			6.3143651810	49.7610918300	10.4080301000
			6.3394221850	49.7306465000	10.4064674500
			6.3644791900	49.7424534800	10.3941813200
			6.3895361950	49.7514664200	10.3865755000
			6.4145932000	49.6605355300	10.4020642000
			6.4396502040	49.6140395900	10.4035005700
			6.4647072090	49.6056085900	10.3973201600
			6.4897642140	49.5742126600	10.3786758000
			6.5148212180	49.5460500800	10.3844937500
			6.5398782230	49.5003446600	10.3925408600
			6.5649352280	49.4267404600	10.4064260600
			6.5899922320	49.3808297500	10.4224625000
			6.6150492370	49.3770533400	10.4202486900
			6.6401062420	49.3777503800	10.4141147400
			6.6651632460	49.3809265600	10.4131340200
			6.6902202510	49.3821809300	10.4045974000
			6.7152772560	49.3794402600	10.3986274800
			6.7403342600	49.3757896700	10.3897733800
			6.7653912650	49.3718473900	10.3879074000
			6.7904482700	49.3763100000	10.3810367700
			6.8155052740	49.3679650000	10.3780323800
			6.8405622790	49.3695438600	10.3755970700
			6.8656192840	49.3627427700	10.3750499200
			6.8906762890	49.3649569600	10.3723979700
			6.9157332930	49.3627542400	10.3699141600
			6.9407902980	49.3602634000	10.3687216900
			6.9658473030	49.3597437800	10.3689755000
			6.9909043070	49.3604443500	10.3676549400
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
