GMendBEST			GMext		
t	x	y	t	x	y
0.000000000000	26.123253070000	0.482875624100	0.000000000000	44.535966940000	8.526329811000
0.023543815040	26.122392160000	0.482345355500	0.023543815040	44.536624070000	8.525714359000
0.047087630080	26.123432810000	0.482245853400	0.047087630080	44.536336870000	8.525580811000
0.070631445120	26.131801180000	0.480541967700	0.070631445120	44.537013160000	8.525056272000
0.094175260160	26.124131630000	0.481689159200	0.094175260160	44.537021440000	8.524922267000
0.117719075200	26.124241660000	0.481375293600	0.117719075200	44.535632650000	8.525296399000
0.141262890200	26.119899880000	0.481087862100	0.141262890200	44.536651550000	8.524898219000
0.164806705300	26.121765380000	0.481452599100	0.164806705300	44.536853580000	8.524385599000
0.188350520300	26.120969170000	0.482142630600	0.188350520300	44.535975040000	8.524636566000
0.211894335400	26.121023350000	0.482254182600	0.211894335400	44.536789020000	8.524359660000
0.235438150400	26.119814940000	0.483005168400	0.235438150400	44.536345270000	8.524577576000
0.258981965400	26.118495850000	0.482924548800	0.258981965400	44.535457450000	8.524532286000
0.282525780500	26.119615700000	0.482650693600	0.282525780500	44.536502940000	8.524322533000
0.306069595500	26.119555820000	0.482859290200	0.306069595500	44.535523100000	8.524735096000
0.329613410600	26.119504520000	0.482265997600	0.329613410600	44.535800140000	8.524292031000
0.353157225600	26.119537310000	0.482145027200	0.353157225600	44.535677540000	8.524215189000
0.376701040600	26.119289190000	0.481957478100	0.376701040600	44.536391650000	8.524138050000
0.400244855700	26.119664090000	0.481878988100	0.400244855700	44.535666840000	8.523927696000
0.423788670700	26.120345090000	0.481567141200	0.423788670700	44.536339630000	8.523018404000
0.447332485800	26.119823360000	0.481692129300	0.447332485800	44.536115020000	8.523049542000
0.470876300800	26.119793560000	0.481714403200	0.470876300800	44.535907140000	8.522617088000
0.494420115800	26.119678510000	0.481405934900	0.494420115800	44.537412640000	8.521746566000
0.517963930900	26.118622540000	0.481977165100	0.517963930900	44.535783360000	8.522637701000
0.541507745900	26.120126840000	0.481547261500	0.541507745900	44.536121320000	8.522510142000
0.565051561000	26.119405470000	0.481676517900	0.565051561000	44.535743610000	8.522335077000
0.588595376000	26.120443060000	0.481106531000	0.588595376000	44.535608110000	8.522034701000
0.612139191000	26.119685790000	0.481081279300	0.612139191000	44.536532980000	8.522134059000
0.635683006100	26.121194070000	0.481061125600	0.635683006100	44.536636270000	8.521573503000
0.659226821100	26.122973880000	0.480444196200	0.659226821100	44.537051440000	8.521875610000
0.682770636200	26.038388970000	0.486725367000	0.682770636200	44.532414300000	8.523685931000
0.706314451200	26.043398120000	0.486835087300	0.706314451200	44.526733690000	8.523929010000
0.729858266200	26.109889560000	0.481984059400	0.729858266200	44.532531550000	8.521797896000
0.753402081300	26.101465600000	0.482752908400	0.753402081300	44.532682660000	8.522873892000
0.776945896300	26.117826850000	0.480943370500	0.776945896300	44.536330010000	8.521439628000
0.800489711400	26.120382870000	0.480977574500	0.800489711400	44.535735480000	8.521714039000
0.824033526400	26.119996330000	0.481057091400	0.824033526400	44.535612030000	8.521807769000
0.847577341400	26.095687220000	0.483620263500	0.847577341400	44.534564670000	8.522799402000
0.871121156500	26.069783260000	0.484424156700	0.871121156500	44.532040960000	8.523459578000
0.894664971500	26.094265470000	0.484754259500	0.894664971500	44.534375640000	8.522760017000
