CALinsBEST			CALext		
t	x	y	t	x	y
0.000000000000	24.946086780000	6.337015410000	0.000000000000	-6.862476570000	14.356469390000
0.023645692940	24.947161090000	6.337535013000	0.023645692940	-6.861923873000	14.353714940000
0.047291385870	24.946279970000	6.340060897000	0.047291385870	-6.862729456000	14.352040040000
0.070937078810	24.949328740000	6.346822869000	0.070937078810	-6.864073501000	14.349934150000
0.094582771750	24.947944790000	6.346046754000	0.094582771750	-6.866004242000	14.349385750000
0.118228464700	24.947756480000	6.346312973000	0.118228464700	-6.864002777000	14.349196080000
0.141874157600	24.941669410000	6.346675715000	0.141874157600	-6.865812169000	14.350438670000
0.165519850600	24.940423660000	6.361181511000	0.165519850600	-6.866718835000	14.350845070000
0.189165543500	24.943386410000	6.357732311000	0.189165543500	-6.867009966000	14.351367030000
0.212811236400	24.937848740000	6.361676967000	0.212811236400	-6.868320030000	14.352696660000
0.236456929400	24.933869990000	6.355002252000	0.236456929400	-6.867028397000	14.352917790000
0.260102622300	24.919937300000	6.353827746000	0.260102622300	-6.866409250000	14.355256130000
0.283748315200	24.902941920000	6.364362221000	0.283748315200	-6.865403007000	14.357174420000
0.307394008200	24.884206290000	6.372128185000	0.307394008200	-6.864801463000	14.357830880000
0.331039701100	24.887075030000	6.363079567000	0.331039701100	-6.864857945000	14.357255270000
0.354685394100	24.867010460000	6.356831679000	0.354685394100	-6.866312991000	14.358855360000
0.378331087000	24.855341010000	6.359649764000	0.378331087000	-6.863988201000	14.360279600000
0.401976779900	24.859936150000	6.358784588000	0.401976779900	-6.863378129000	14.361279010000
0.425622472900	24.857589910000	6.353137021000	0.425622472900	-6.864817289000	14.360956470000
0.449268165800	24.859974430000	6.353760738000	0.449268165800	-6.861157793000	14.362429080000
0.472913858700	24.866149630000	6.352261283000	0.472913858700	-6.859682895000	14.362851230000
0.496559551700	24.869370990000	6.351389748000	0.496559551700	-6.860686504000	14.361673490000
0.520205244600	24.866485890000	6.346272707000	0.520205244600	-6.860977577000	14.361263580000
0.543850937600	24.869876130000	6.345081237000	0.543850937600	-6.858690453000	14.361555120000
0.567496630500	24.871789160000	6.344096420000	0.567496630500	-6.861469914000	14.360224260000
0.591142323400	24.873926180000	6.343768048000	0.591142323400	-6.860280157000	14.360241570000
0.614788016400	24.874824160000	6.342544909000	0.614788016400	-6.857191314000	14.360009250000
0.638433709300	24.872889200000	6.340789935000	0.638433709300	-6.857865349000	14.359708720000
0.662079402200	24.878299380000	6.341640952000	0.662079402200	-6.857331902000	14.360246750000
0.685725095200	24.878685520000	6.340413649000	0.685725095200	-6.857604414000	14.360164580000
0.709370788100	24.877576360000	6.340348275000	0.709370788100	-6.858124306000	14.359129650000
0.733016481000	24.877733670000	6.338665183000	0.733016481000	-6.858891392000	14.358599800000
0.756662174000	24.872575290000	6.339037221000	0.756662174000	-6.860808434000	14.358218220000
0.780307866900	24.874231790000	6.338639904000	0.780307866900	-6.860276026000	14.358552210000
0.803953559900	24.873119680000	6.337823360000	0.803953559900	-6.859851145000	14.358332040000
0.827599252800	24.874055190000	6.337752556000	0.827599252800	-6.859327026000	14.357992790000
0.851244945700	24.872941020000	6.337581255000	0.851244945700	-6.860768069000	14.357936600000
0.874890638700	24.871597750000	6.337615059000	0.874890638700	-6.859591272000	14.358140800000
0.898536331600	24.873646260000	6.337659978000	0.898536331600	-6.860521632000	14.357753600000
0.922182024500	24.875652650000	6.336871221000	0.922182024500	-6.861903447000	14.357844670000
0.945827717500	24.875553380000	6.337530463000	0.945827717500	-6.861310251000	14.357860860000
0.969473410400	24.873735690000	6.337102309000	0.969473410400	-6.860602278000	14.357454260000
0.993119103400	24.873167280000	6.336679410000	0.993119103400	-6.861841634000	14.357593450000
1.016764796000	24.872338270000	6.336918256000	1.016764796000	-6.862339339000	14.357411810000
1.040410489000	24.871703760000	6.337092207000	1.040410489000	-6.861309789000	14.357401290000
1.064056182000	24.867574950000	6.337165036000	1.064056182000	-6.857943752000	14.356575080000
1.087701875000	24.868325100000	6.337334426000	1.087701875000	-6.857271611000	14.355864910000
1.111347568000	24.858078530000	6.336056172000	1.111347568000	-6.856766999000	14.355949330000
1.134993261000	24.782071130000	6.335165319000	1.134993261000	-6.854325425000	14.352766030000
1.158638954000	24.766237960000	6.334941700000	1.158638954000	-6.854186336000	14.351112170000
1.182284647000	24.721232610000	6.331675089000	1.182284647000	-6.834764840000	14.346338120000
1.205930340000	24.692676210000	6.330105491000	1.205930340000	-6.814568201000	14.348327970000
1.229576033000	24.641174930000	6.332496745000	1.229576033000	-6.823555997000	14.345067300000
1.253221726000	24.621885120000	6.336805567000	1.253221726000	-6.828867397000	14.347971140000
1.276867419000	24.599622020000	6.344807076000	1.276867419000	-6.846511402000	14.353041590000
1.300513112000	24.555090270000	6.351751632000	1.300513112000	-6.853558827000	14.358167590000
1.324158804000	24.492015730000	6.355324042000	1.324158804000	-6.829582223000	14.361962340000
1.347804497000	24.473095480000	6.356689650000	1.347804497000	-6.831421229000	14.365883700000
1.371450190000	24.439309890000	6.364593925000	1.371450190000	-6.832534580000	14.371594640000
