GMfasMMM			GMext		
t	x	y	t	x	y
0.00000000000	15.29100010000	1.35702143800	0.00000000000	6.60895243300	11.20099305000
0.05961251863	15.32474444000	1.36124885600	0.05961251863	6.60717671100	11.20066955000
0.11922503730	15.40709884000	1.35676559900	0.11922503730	6.60426143900	11.20127614000
0.17883755590	15.46600546000	1.35051823800	0.17883755590	6.60530186900	11.20145330000
0.23845007450	15.47650278000	1.34897382200	0.23845007450	6.60045096200	11.20277724000
0.29806259310	15.55481917000	1.34146264300	0.29806259310	6.59816979400	11.20323018000
0.35767511180	15.64518189000	1.33193968900	0.35767511180	6.59524892700	11.20423448000
0.41728763040	15.73821099000	1.31232370300	0.41728763040	6.59239748300	11.20437037000
0.47690014900	15.79442486000	1.30272127700	0.47690014900	6.58751124300	11.20535473000
0.53651266770	15.88163700000	1.29434660500	0.53651266770	6.58319778600	11.20555192000
0.59612518630	15.92037456000	1.28936858500	0.59612518630	6.57734839700	11.20652004000
0.65573770490	16.00969981000	1.27920941500	0.65573770490	6.57651915500	11.20786050000
0.71535022350	16.04824910000	1.27501308600	0.71535022350	6.56945472100	11.21099627000
0.77496274220	16.14118033000	1.25819355500	0.77496274220	6.55568387300	11.21152181000
0.83457526080	16.21977146000	1.24912458500	0.83457526080	6.54258461300	11.21275593000
0.89418777940	16.25047399000	1.24531840400	0.89418777940	6.53193940500	11.21382574000
0.95380029810	16.31739241000	1.23299188900	0.95380029810	6.52716064500	11.21490698000
1.01341281700	16.35787464000	1.22363829600	1.01341281700	6.51603061200	11.21483072000
1.07302533500	16.41784034000	1.21280073100	1.07302533500	6.50468443900	11.21642023000
1.13263785400	16.47913790000	1.20341002900	1.13263785400	6.49587676000	11.21680969000
1.19225037300	16.57095703000	1.19876351900	1.19225037300	6.48546200800	11.21903093000
1.25186289100	16.64290749000	1.18963836500	1.25186289100	6.47558103400	11.21940341000
1.31147541000	16.76080247000	1.17522562000	1.31147541000	6.47106150100	11.21990303000
1.37108792800	16.81151526000	1.17308894300	1.37108792800	6.46965062400	11.21986332000
1.43070044700	16.89422327000	1.15712510900	1.43070044700	6.46547485000	11.22063347000
1.49031296600	16.94653498000	1.15547568200	1.49031296600	6.46221386000	11.22062095000
1.54992548400	16.95722461000	1.15691475600	1.54992548400	6.45952197100	11.22047579000
1.60953800300	17.03165542000	1.14952117200	1.60953800300	6.45778294500	11.22052501000
1.66915052200	17.05377698000	1.14804280300	1.66915052200	6.45226840400	11.22060875000
1.72876304000	17.07110950000	1.15149648100	1.72876304000	6.44827736500	11.22059185000
1.78837555900	17.01441361000	1.16081354600	1.78837555900	6.43734577800	11.22149677000
1.84798807700	16.99329233000	1.17229431500	1.84798807700	6.42956974300	11.22277090000
1.90760059600	16.96680581000	1.18985072100	1.90760059600	6.42147506800	11.22452480000
1.96721311500	16.99757292000	1.19072134500	1.96721311500	6.40572253600	11.22548107000
2.02682563300	17.06479069000	1.18652212500	2.02682563300	6.39491773400	11.22609169000
2.08643815200	17.19698241000	1.17103914300	2.08643815200	6.39202015900	11.22569231000
2.14605067100	17.27408723000	1.16098278700	2.14605067100	6.38620777400	11.22750294000
2.20566318900	17.34404540000	1.15472395600	2.20566318900	6.38789075400	11.22687871000
2.26527570800	17.41575795000	1.14831318000	2.26527570800	6.38570804600	11.22783406000
2.32488822700	17.47065525000	1.14409319100	2.32488822700	6.38408055700	11.22719942000
2.38450074500	17.54566960000	1.13280031100	2.38450074500	6.38254039700	11.22740378000
2.44411326400	17.61378117000	1.12270720900	2.44411326400	6.37714509600	11.22781975000
2.50372578200	17.67211867000	1.11594899000	2.50372578200	6.37836257300	11.22750561000
2.56333830100	17.74604842000	1.10571401400	2.56333830100	6.37855988800	11.22755130000
2.62295082000	17.82640452000	1.09143550600	2.62295082000	6.37270290500	11.22809659000
2.68256333800	17.92857594000	1.08863286200	2.68256333800	6.37522215100	11.22772739000
2.74217585700	17.98454173000	1.08184427700	2.74217585700	6.37191209000	11.22775716000
2.80178837600	18.14524798000	1.07362539700	2.80178837600	6.37330841900	11.22710622000
2.86140089400	18.24098680000	1.06002349100	2.86140089400	6.37432205600	11.22799802000
2.92101341300	18.29734912000	1.05001522000	2.92101341300	6.37390068700	11.22775557000
2.98062593100	18.37866898000	1.04312110200	2.98062593100	6.37410428200	11.22801040000
3.04023845000	18.44710383000	1.03863039000	3.04023845000	6.37504649600	11.22795293000
3.09985096900	18.49090124000	1.03153392400	3.09985096900	6.37187995500	11.22748162000
3.15946348700	18.51318718000	1.02669067600	3.15946348700	6.37032626800	11.22735845000
3.21907600600	18.59883467000	1.02205244300	3.21907600600	6.36683630600	11.22830940000
3.27868852500	18.55762055000	1.02588416000	3.27868852500	6.35297222500	11.22775075000
3.33830104300	18.57181641000	1.02201504900	3.33830104300	6.33727203400	11.22931785000
3.39791356200	18.64794112000	1.01163013700	3.39791356200	6.32374273200	11.22963243000
3.45752608000	18.66651793000	1.00884900600	3.45752608000	6.30496063500	11.23180673000
3.51713859900	18.68516770000	1.00806533900	3.51713859900	6.29533420900	11.23262926000
3.57675111800	18.76533121000	0.99990264970	3.57675111800	6.28391763100	11.23522193000
3.63636363600	18.83097046000	0.98671136010	3.63636363600	6.27837324700	11.23657139000
3.69597615500	18.93260121000	0.96708364450	3.69597615500	6.28012096900	11.23579694000
3.75558867400	19.02432458000	0.95289625680	3.75558867400	6.27692149200	11.23752150000
