GMendBEST			GMext		
t	x	y	t	x	y
0.000000000000	19.963534630000	0.409972481600	0.000000000000	42.176302150000	9.025297397000
0.018601190480	19.963464620000	0.410144489600	0.018601190480	42.176406440000	9.025103450000
0.037202380950	19.962359490000	0.410142910500	0.037202380950	42.176930900000	9.024542224000
0.055803571430	19.962760350000	0.410248450500	0.055803571430	42.176372420000	9.024805101000
0.074404761900	19.962638230000	0.410253565400	0.074404761900	42.175598440000	9.024782309000
0.093005952380	19.962981580000	0.410558293600	0.093005952380	42.176440970000	9.024761878000
0.111607142900	19.962251510000	0.410496884900	0.111607142900	42.175746150000	9.024916624000
0.130208333300	19.963025280000	0.410553295400	0.130208333300	42.175754260000	9.024861885000
0.148809523800	19.962957170000	0.410725731800	0.148809523800	42.176257050000	9.024627112000
0.167410714300	19.963824690000	0.410323598800	0.167410714300	42.176507540000	9.022491617000
0.186011904800	19.963625220000	0.410983067200	0.186011904800	42.176254440000	9.024661989000
0.204613095200	19.962334400000	0.410869343300	0.204613095200	42.176482490000	9.024379873000
0.223214285700	19.962209290000	0.411137154700	0.223214285700	42.175654570000	9.023294251000
0.241815476200	19.961350750000	0.410992575100	0.241815476200	42.176182170000	9.024538901000
0.260416666700	19.961368050000	0.411696332200	0.260416666700	42.175094590000	9.025080210000
0.279017857100	19.960934620000	0.412059438200	0.279017857100	42.176013180000	9.022481941000
0.297619047600	19.960382290000	0.411816257800	0.297619047600	42.175573670000	9.023442393000
0.316220238100	19.961046030000	0.411891576400	0.316220238100	42.175801660000	9.025461783000
0.334821428600	19.959550560000	0.412673219500	0.334821428600	42.175551100000	9.024641431000
0.353422619000	19.958137730000	0.412978729100	0.353422619000	42.175795530000	9.024637871000
0.372023809500	19.958916030000	0.413113010800	0.372023809500	42.175166170000	9.025710840000
0.390625000000	19.959418090000	0.412871159400	0.390625000000	42.175325560000	9.024590048000
0.409226190500	19.958423130000	0.412785804600	0.409226190500	42.175813620000	9.024797101000
0.427827381000	19.959188480000	0.412568929800	0.427827381000	42.175640180000	9.025053667000
0.446428571400	19.958659450000	0.412464102300	0.446428571400	42.174892010000	9.023415530000
0.465029761900	19.959207860000	0.413312988200	0.465029761900	42.174838570000	9.024553883000
0.483630952400	19.960615470000	0.412403243800	0.483630952400	42.176642180000	9.022947475000
0.502232142900	19.958987250000	0.412532621300	0.502232142900	42.175361710000	9.024962222000
0.520833333300	19.960033520000	0.412287186800	0.520833333300	42.175597570000	9.023636847000
0.539434523800	19.960598690000	0.412876968000	0.539434523800	42.175600060000	9.023726127000
0.558035714300	19.961624150000	0.412356821700	0.558035714300	42.174967990000	9.026425827000
0.576636904800	19.959147000000	0.412309768900	0.576636904800	42.174593460000	9.025665516000
0.595238095200	19.959296490000	0.412565276600	0.595238095200	42.175238540000	9.025495254000
0.613839285700	19.959819060000	0.412766765000	0.613839285700	42.174261840000	9.025635162000
0.632440476200	19.958758110000	0.412407501500	0.632440476200	42.174338100000	9.026693150000
0.651041666700	19.959485370000	0.412017940100	0.651041666700	42.174517190000	9.025385976000
0.669642857100	19.959675030000	0.411995978800	0.669642857100	42.174517750000	9.024849567000
0.688244047600	19.959872460000	0.412299772300	0.688244047600	42.173997210000	9.026779045000
0.706845238100	19.960199380000	0.412343229200	0.706845238100	42.174810380000	9.024896784000
0.725446428600	19.958968550000	0.412420448400	0.725446428600	42.175338240000	9.024442020000
0.744047619000	19.959756160000	0.412016607000	0.744047619000	42.175237410000	9.024789121000
0.762648809500	19.960619080000	0.411971887200	0.762648809500	42.174581350000	9.025814331000
0.781250000000	19.960455740000	0.412157546500	0.781250000000	42.174281700000	9.026038139000
0.799851190500	19.961505760000	0.411690234600	0.799851190500	42.175591650000	9.025643689000
0.818452381000	19.959603140000	0.412314591400	0.818452381000	42.174241890000	9.027058855000
0.837053571400	19.958169250000	0.412263023000	0.837053571400	42.174798580000	9.025228754000
0.855654761900	19.961256690000	0.411649507200	0.855654761900	42.174090270000	9.025878302000
0.874255952400	19.960377390000	0.411786208500	0.874255952400	42.174814900000	9.024276393000
0.892857142900	19.960535100000	0.411591087900	0.892857142900	42.173854240000	9.025495259000
0.911458333300	19.960029360000	0.411878862500	0.911458333300	42.174439700000	9.025929056000
0.930059523800	19.960897470000	0.411840428500	0.930059523800	42.173936680000	9.026859400000
0.948660714300	19.961105140000	0.411949808500	0.948660714300	42.174301840000	9.024979289000
0.967261904800	19.960842670000	0.411528268500	0.967261904800	42.173730150000	9.026737366000
0.985863095200	19.961955100000	0.411692796800	0.985863095200	42.173503470000	9.025981887000
1.004464286000	19.960778930000	0.411702401500	1.004464286000	42.174405700000	9.024838057000
1.023065476000	19.962016970000	0.412115600100	1.023065476000	42.173671700000	9.025219946000
1.041666667000	19.962038680000	0.411933226900	1.041666667000	42.174472310000	9.024634752000
1.060267857000	19.962789190000	0.411899030300	1.060267857000	42.175535160000	9.023533046000
1.078869048000	19.962505290000	0.411854610800	1.078869048000	42.175485150000	9.024973355000
1.097470238000	19.964062500000	0.411479182500	1.097470238000	42.174565970000	9.024950906000
1.116071429000	19.963878210000	0.412012094400	1.116071429000	42.174911200000	9.024487059000
1.134672619000	19.963474440000	0.411719254100	1.134672619000	42.174614010000	9.024565171000
1.153273810000	19.959941970000	0.412071080300	1.153273810000	42.174057710000	9.025167170000
1.171875000000	19.958413540000	0.411369543500	1.171875000000	42.173926620000	9.025679902000
1.190476190000	19.958156780000	0.410362579000	1.190476190000	42.173717520000	9.025532776000
1.209077381000	19.956766960000	0.410745394300	1.209077381000	42.173067760000	9.025503611000
1.227678571000	19.953063370000	0.410647562800	1.227678571000	42.173640980000	9.025654517000
1.246279762000	19.952697540000	0.409572551300	1.246279762000	42.172518090000	9.026638533000
1.264880952000	19.951701080000	0.409413285600	1.264880952000	42.173733420000	9.024881423000
1.283482143000	19.948883600000	0.411274467300	1.283482143000	42.173425280000	9.025674359000
1.302083333000	19.947041100000	0.410483953000	1.302083333000	42.173694950000	9.025233812000
1.320684524000	19.899196660000	0.419039551600	1.320684524000	42.171812990000	9.028380156000
1.339285714000	19.832985020000	0.399279206200	1.339285714000	42.170447950000	9.031620298000
1.357886905000	19.587910990000	0.416991399400	1.357886905000	42.168311190000	9.041349170000
1.376488095000	19.247395900000	0.475356604000	1.376488095000	42.168425240000	9.047078920000
1.395089286000	19.058156490000	0.509487118100	1.395089286000	42.170520850000	9.048510161000
1.413690476000	18.760221570000	0.535469163700	1.413690476000	42.169928720000	9.063291919000
1.432291667000	18.411996290000	0.581957070700	1.432291667000	42.181790570000	9.088707430000
1.450892857000	18.091859200000	0.646553592800	1.450892857000	42.184038360000	9.104723300000
1.469494048000	17.549764200000	0.709812023700	1.469494048000	42.177149290000	9.122936820000
1.488095238000	17.412412090000	0.737027634200	1.488095238000	42.177075980000	9.128596575000
1.506696429000	17.133834680000	0.785457754600	1.506696429000	42.178258030000	9.131834548000
1.525297619000	16.876438550000	0.836190755700	1.525297619000	42.176588030000	9.147293091000
1.543898810000	16.645947600000	0.868077557600	1.543898810000	42.181441230000	9.160492307000
1.562500000000	16.508479200000	0.893573584900	1.562500000000	42.182651900000	9.168707443000
1.581101190000	16.278345390000	0.951413934400	1.581101190000	42.185430210000	9.180939500000
1.599702381000	16.114759520000	0.993668965000	1.599702381000	42.182645930000	9.187727230000
1.618303571000	15.935773640000	1.025543256000	1.618303571000	42.184594620000	9.193227886000
1.636904762000	15.790181160000	1.054272488000	1.636904762000	42.181046530000	9.199302786000
1.655505952000	15.560704780000	1.084930846000	1.655505952000	42.180412430000	9.211030214000
1.674107143000	15.498212900000	1.096991354000	1.674107143000	42.177950540000	9.208164602000
1.692708333000	15.343849560000	1.140492110000	1.692708333000	42.175035650000	9.215402665000
1.711309524000	15.160093370000	1.185958327000	1.711309524000	42.180277880000	9.232664332000
1.729910714000	14.986461320000	1.225019144000	1.729910714000	42.182154830000	9.240533023000
1.748511905000	14.898519500000	1.235937200000	1.748511905000	42.175157590000	9.252015147000
1.767113095000	14.734176290000	1.281330242000	1.767113095000	42.182963310000	9.259659541000
1.785714286000	14.562081500000	1.308580951000	1.785714286000	42.182325310000	9.267594145000
1.804315476000	14.415612400000	1.338971834000	1.804315476000	42.180992860000	9.271687172000
1.822916667000	14.246806510000	1.368741641000	1.822916667000	42.171330870000	9.275383356000
1.841517857000	14.169125420000	1.381504369000	1.841517857000	42.167292950000	9.279436664000
1.860119048000	13.979263320000	1.418175557000	1.860119048000	42.160717120000	9.282124544000
1.878720238000	13.839562120000	1.429777323000	1.878720238000	42.156204090000	9.287693575000
1.897321429000	13.660270120000	1.453627042000	1.897321429000	42.153301980000	9.292209507000
1.915922619000	13.559913280000	1.474200665000	1.915922619000	42.154072660000	9.293690658000
1.934523810000	13.445696150000	1.501975031000	1.934523810000	42.152909420000	9.300658902000
1.953125000000	13.235859330000	1.544817964000	1.953125000000	42.151166460000	9.313015368000
1.971726190000	13.055231960000	1.568200828000	1.971726190000	42.154438550000	9.325809348000
1.990327381000	12.849973390000	1.587637008000	1.990327381000	42.158080550000	9.335569214000
2.008928571000	12.797332120000	1.602297587000	2.008928571000	42.156485440000	9.340841796000
2.027529762000	12.421914440000	1.684632133000	2.027529762000	42.154324680000	9.356035368000
2.046130952000	12.070985040000	1.770925207000	2.046130952000	42.151612350000	9.359948278000
2.064732143000	11.960412950000	1.815800879000	2.064732143000	42.151271590000	9.362716605000
2.083333333000	11.737873780000	1.890840978000	2.083333333000	42.152268100000	9.367906750000
2.101934524000	11.575156660000	1.928072542000	2.101934524000	42.151752320000	9.375880636000
2.120535714000	11.389229050000	1.969954400000	2.120535714000	42.151239720000	9.384051556000
2.139136905000	11.184513670000	2.010289297000	2.139136905000	42.164497450000	9.394765014000
2.157738095000	11.075933610000	2.027203355000	2.157738095000	42.171224480000	9.408602558000
2.176339286000	10.866986220000	2.064011282000	2.176339286000	42.172346890000	9.414904825000
2.194940476000	10.710369090000	2.078061381000	2.194940476000	42.170156870000	9.418937388000
2.213541667000	10.508931540000	2.097541118000	2.213541667000	42.176280130000	9.419754064000
2.232142857000	10.299222080000	2.122795092000	2.232142857000	42.176746650000	9.422698323000
2.250744048000	10.187444710000	2.132824088000	2.250744048000	42.176975400000	9.424067243000
2.269345238000	10.067907480000	2.132961253000	2.269345238000	42.178866540000	9.425960500000
2.287946429000	9.965159475000	2.122805678000	2.287946429000	42.180583790000	9.428157499000
2.306547619000	9.755348617000	2.129077787000	2.306547619000	42.185455510000	9.429762125000
2.325148810000	9.603793427000	2.158995787000	2.325148810000	42.183200940000	9.429999645000
2.343750000000	9.312449055000	2.221177508000	2.343750000000	42.183378620000	9.432431738000
2.362351190000	9.092120768000	2.261350906000	2.362351190000	42.182095990000	9.435359231000
2.380952381000	8.854557762000	2.308288674000	2.380952381000	42.185390950000	9.439651742000
2.399553571000	8.706261448000	2.314859058000	2.399553571000	42.187599660000	9.442474984000
2.418154762000	8.532561772000	2.336050583000	2.418154762000	42.184846590000	9.449222545000
2.436755952000	8.426365835000	2.359847101000	2.436755952000	42.188033840000	9.447078085000
2.455357143000	8.234577751000	2.382497398000	2.455357143000	42.189579680000	9.455114770000
2.473958333000	8.003371569000	2.426698632000	2.473958333000	42.187744130000	9.461363707000
2.492559524000	7.835710477000	2.463709422000	2.492559524000	42.193118430000	9.471518383000
2.511160714000	7.682197471000	2.468253760000	2.511160714000	42.192676000000	9.478963856000
2.529761905000	7.601730200000	2.461736857000	2.529761905000	42.191496150000	9.476410577000
2.548363095000	7.436024399000	2.492284183000	2.548363095000	42.193239670000	9.482319838000
2.566964286000	7.249172795000	2.510043122000	2.566964286000	42.193507860000	9.482243146000
2.585565476000	7.077832085000	2.556366853000	2.585565476000	42.195480370000	9.486768484000
2.604166667000	6.935428995000	2.592692882000	2.604166667000	42.194690710000	9.488707302000
2.622767857000	6.743998145000	2.612782021000	2.622767857000	42.195065220000	9.491406152000
2.641369048000	6.683402896000	2.587007888000	2.641369048000	42.197123640000	9.491654802000
2.659970238000	6.544490428000	2.595290965000	2.659970238000	42.201207790000	9.493165283000
2.678571429000	6.484343735000	2.599075788000	2.678571429000	42.200652520000	9.495110138000
2.697172619000	6.378404056000	2.561731075000	2.697172619000	42.201881860000	9.494714157000
2.715773810000	6.260090443000	2.523893372000	2.715773810000	42.199947360000	9.494283408000
2.734375000000	6.128397152000	2.532789022000	2.734375000000	42.205901470000	9.495680799000
2.752976190000	6.037194990000	2.545961158000	2.752976190000	42.203375550000	9.498193598000
2.771577381000	5.925767365000	2.552910723000	2.771577381000	42.206041400000	9.498620049000
2.790178571000	5.838460002000	2.553087603000	2.790178571000	42.206094740000	9.501015651000
2.808779762000	5.693139150000	2.555481936000	2.808779762000	42.208263840000	9.501108134000
2.827380952000	5.589539542000	2.551980245000	2.827380952000	42.208355560000	9.500907451000
2.845982143000	5.455433007000	2.553271021000	2.845982143000	42.208739890000	9.502670356000
2.864583333000	5.392380838000	2.536413958000	2.864583333000	42.207403130000	9.504247067000
2.883184524000	5.166073454000	2.558786054000	2.883184524000	42.208137820000	9.503556306000
2.901785714000	5.013717647000	2.555050361000	2.901785714000	42.210805620000	9.504380602000
2.920386905000	4.808907324000	2.553045863000	2.920386905000	42.215620200000	9.506501888000
2.938988095000	4.748594941000	2.578344043000	2.938988095000	42.214783040000	9.507627515000
2.957589286000	4.549309972000	2.581940169000	2.957589286000	42.213808290000	9.513194913000
2.976190476000	4.424066539000	2.606179321000	2.976190476000	42.220431920000	9.507412368000
2.994791667000	4.192296437000	2.628916785000	2.994791667000	42.216898370000	9.516791901000
3.013392857000	4.045076055000	2.675030602000	3.013392857000	42.216023640000	9.521385003000
3.031994048000	3.967865949000	2.688293855000	3.031994048000	42.216308770000	9.519010223000
3.050595238000	3.803861876000	2.721441527000	3.050595238000	42.213572080000	9.521801491000
3.069196429000	3.401857249000	2.807636597000	3.069196429000	42.217201010000	9.537372245000
3.087797619000	3.372608483000	2.814954109000	3.087797619000	42.221153670000	9.542882072000
3.106398810000	3.252053667000	2.838860783000	3.106398810000	42.219476040000	9.546674458000
3.125000000000	3.101098705000	2.871797853000	3.125000000000	42.217090440000	9.554941387000
3.143601190000	2.957864275000	2.900448817000	3.143601190000	42.219151970000	9.557428088000
3.162202381000	2.842363452000	2.921921460000	3.162202381000	42.218973220000	9.558746467000
3.180803571000	2.795214935000	2.932361514000	3.180803571000	42.217392310000	9.559796334000
3.199404762000	2.672100927000	2.952482316000	3.199404762000	42.220228890000	9.560427529000
3.218005952000	2.588085939000	2.970389485000	3.218005952000	42.219007590000	9.562179728000
3.236607143000	2.489946091000	2.988344774000	3.236607143000	42.220938010000	9.562869675000
3.255208333000	2.361882048000	2.995228675000	3.255208333000	42.218832360000	9.564248780000
3.273809524000	2.310235917000	3.002377219000	3.273809524000	42.218105930000	9.565374939000
3.292410714000	2.227389190000	3.030533085000	3.292410714000	42.218632470000	9.566009147000
3.311011905000	2.187658911000	3.048373741000	3.311011905000	42.220718580000	9.567089836000
3.329613095000	2.164667960000	3.070267372000	3.329613095000	42.215703030000	9.569170783000
3.348214286000	2.150406250000	3.078861189000	3.348214286000	42.215552820000	9.569070197000
3.366815476000	2.072570229000	3.089258307000	3.366815476000	42.216340430000	9.569884995000
3.385416667000	1.977459406000	3.105724201000	3.385416667000	42.220608480000	9.570766005000
3.404017857000	1.866281593000	3.134499348000	3.404017857000	42.219146610000	9.572672747000
3.422619048000	1.817479428000	3.140967419000	3.422619048000	42.218970900000	9.571865921000
3.441220238000	1.696377410000	3.156900522000	3.441220238000	42.218529120000	9.573662632000
3.459821429000	1.489567979000	3.187023994000	3.459821429000	42.219090170000	9.576254308000
3.478422619000	1.304533152000	3.223125001000	3.478422619000	42.221913620000	9.583656666000
3.497023810000	1.148131185000	3.256399466000	3.497023810000	42.221342310000	9.584137331000
3.515625000000	0.893622451900	3.311257117000	3.515625000000	42.222072990000	9.591002875000
3.534226190000	0.798876987300	3.317270694000	3.534226190000	42.223400440000	9.594086275000
3.552827381000	0.575410366600	3.324349122000	3.552827381000	42.229056430000	9.609333190000
3.571428571000	0.335527955900	3.355492962000	3.571428571000	42.233680980000	9.623190827000
3.590029762000	0.146421450100	3.388840660000	3.590029762000	42.234003160000	9.628109090000
3.608630952000	0.036093740990	3.413448534000	3.608630952000	42.231600970000	9.633228286000
3.627232143000	-0.110309754200	3.445761778000	3.627232143000	42.230734280000	9.637102179000
3.645833333000	-0.235077223900	3.471429596000	3.645833333000	42.228869470000	9.641036875000
3.664434524000	-0.341572051100	3.499869438000	3.664434524000	42.228668840000	9.646622701000
3.683035714000	-0.428398334800	3.516193205000	3.683035714000	42.228624460000	9.649257339000
3.701636905000	-0.515348162600	3.525233670000	3.701636905000	42.228044220000	9.651870108000
3.720238095000	-0.553792401300	3.533982699000	3.720238095000	42.229874820000	9.654329740000
3.738839286000	-0.684307379000	3.558926532000	3.738839286000	42.231216760000	9.656730941000
3.757440476000	-0.722098447200	3.580316651000	3.757440476000	42.229100240000	9.661055416000
3.776041667000	-0.696312337700	3.580458149000	3.776041667000	42.230973780000	9.666872365000
3.794642857000	-0.727302590300	3.586533419000	3.794642857000	42.228593690000	9.667182312000
3.813244048000	-0.847255594000	3.608369100000	3.813244048000	42.228157020000	9.667614237000
3.831845238000	-0.920333197000	3.632862825000	3.831845238000	42.229128300000	9.677600792000
3.850446429000	-1.087523954000	3.658908016000	3.850446429000	42.239651370000	9.686663984000
3.869047619000	-1.157745823000	3.670420353000	3.869047619000	42.234826750000	9.697704816000
3.887648810000	-1.210700481000	3.677415068000	3.887648810000	42.233651320000	9.703521704000
3.906250000000	-1.210876809000	3.692409530000	3.906250000000	42.236050240000	9.706318078000
3.924851190000	-1.187194490000	3.695298151000	3.924851190000	42.237386200000	9.710247183000
3.943452381000	-1.186994872000	3.701291427000	3.943452381000	42.237123780000	9.710213997000
3.962053571000	-1.198375180000	3.699266861000	3.962053571000	42.236277010000	9.713442213000
3.980654762000	-1.312580578000	3.727162312000	3.980654762000	42.234117620000	9.716982939000
3.999255952000	-1.411990453000	3.756599279000	3.999255952000	42.235360620000	9.718197399000
4.017857143000	-1.509914448000	3.766277434000	4.017857143000	42.235521310000	9.718871787000
4.036458333000	-1.504902501000	3.759326909000	4.036458333000	42.233666400000	9.719952698000
4.055059524000	-1.505255678000	3.760640466000	4.055059524000	42.236336070000	9.719930401000
4.073660714000	-1.479841102000	3.760309560000	4.073660714000	42.231248180000	9.719471375000
4.092261905000	-1.504233423000	3.758347080000	4.092261905000	42.225771200000	9.720912837000
4.110863095000	-1.518277995000	3.760420886000	4.110863095000	42.227419870000	9.724062140000
4.129464286000	-1.532884902000	3.761949634000	4.129464286000	42.226757130000	9.723838386000
4.148065476000	-1.592743388000	3.770016537000	4.148065476000	42.224914470000	9.726485726000
4.166666667000	-1.614734106000	3.778332974000	4.166666667000	42.222977950000	9.728154169000
4.185267857000	-1.621332034000	3.783977709000	4.185267857000	42.222497260000	9.731520351000
