GMfas			GMext		
t	x	y	t	x	y
0.0000000000	18.3337923700	0.3559735629	0.0000000000	46.0577565700	11.3345500500
0.0183880992	18.3330475400	0.3560951943	0.0183880992	46.0566679300	11.3342630400
0.0367761984	18.3318640300	0.3566476941	0.0367761984	46.0565818900	11.3343154500
0.0551642977	18.3314662700	0.3566356971	0.0551642977	46.0568842900	11.3348224500
0.0735523969	18.3311089600	0.3567320301	0.0735523969	46.0567661300	11.3346185400
0.0919404961	18.3309876600	0.3563367661	0.0919404961	46.0568294900	11.3347167800
0.1103285953	18.3305215600	0.3561466671	0.1103285953	46.0573949700	11.3347864700
0.1287166946	18.3293004500	0.3561021643	0.1287166946	46.0570600500	11.3346743000
0.1471047938	18.3273889700	0.3552713373	0.1471047938	46.0571706700	11.3346177200
0.1654928930	18.3273209300	0.3550284748	0.1654928930	46.0563110400	11.3344458100
0.1838809922	18.3281152000	0.3549608490	0.1838809922	46.0562255500	11.3344406800
0.2022690914	18.3278857400	0.3548263563	0.2022690914	46.0577595700	11.3344153400
0.2206571907	18.3287345000	0.3549320029	0.2206571907	46.0570348100	11.3344000200
0.2390452899	18.3287175300	0.3551830824	0.2390452899	46.0566827300	11.3344644200
0.2574333891	18.3307845700	0.3552668499	0.2574333891	46.0572693800	11.3344984000
0.2758214883	18.3298164100	0.3560085638	0.2758214883	46.0570242300	11.3344756300
0.2942095876	18.3316781400	0.3557849835	0.2942095876	46.0570457600	11.3344265600
0.3125976868	18.3323105700	0.3555691275	0.3125976868	46.0570989700	11.3343630500
0.3309857860	18.3320331600	0.3557133680	0.3309857860	46.0564391800	11.3343789200
0.3493738852	18.3319086700	0.3551272970	0.3493738852	46.0570559100	11.3343913500
0.3677619844	18.3324603800	0.3554145021	0.3677619844	46.0566865800	11.3344487900
0.3861500837	18.3316627700	0.3553372739	0.3861500837	46.0565864700	11.3344877700
0.4045381829	18.3329286700	0.3552609311	0.4045381829	46.0565914600	11.3343887600
0.4229262821	18.3331030700	0.3551270805	0.4229262821	46.0568324300	11.3342735600
0.4413143813	18.3345154300	0.3545629719	0.4413143813	46.0565902400	11.3344812700
0.4597024806	18.3328023900	0.3547184389	0.4597024806	46.0569321600	11.3346274200
0.4780905798	18.3343762900	0.3546193508	0.4780905798	46.0570487300	11.3345743400
0.4964786790	18.3344888500	0.3543860814	0.4964786790	46.0572463300	11.3342313700
0.5148667782	18.3371775100	0.3543154180	0.5148667782	46.0569381200	11.3342095000
0.5332548774	18.3382722400	0.3549998579	0.5332548774	46.0571525400	11.3340286800
0.5516429767	18.3403358800	0.3548979915	0.5516429767	46.0569263600	11.3341663600
0.5700310759	18.3413534300	0.3553126533	0.5700310759	46.0566097300	11.3341904000
0.5884191751	18.3445225100	0.3557657995	0.5884191751	46.0566618200	11.3343777400
0.6068072743	18.3477340200	0.3558996062	0.6068072743	46.0569092800	11.3342443000
0.6251953736	18.3514944800	0.3556292393	0.6251953736	46.0572175500	11.3338539500
0.6435834728	18.3531206200	0.3560735542	0.6435834728	46.0574119100	11.3340356900
0.6619715720	18.3545608100	0.3558096157	0.6619715720	46.0569028900	11.3340709400
0.6803596712	18.3524912900	0.3564026213	0.6803596712	46.0568457500	11.3339401700
0.6987477704	18.3544779400	0.3567479285	0.6987477704	46.0566682300	11.3341816000
0.7171358697	18.3537602700	0.3569736964	0.7171358697	46.0568379000	11.3345379100
0.7355239689	18.3542306700	0.3571157151	0.7355239689	46.0571364000	11.3342218300
0.7539120681	18.3544876000	0.3575931567	0.7539120681	46.0570106700	11.3344172000
0.7723001673	18.3549883800	0.3587052182	0.7723001673	46.0575636600	11.3344242500
0.7906882666	18.3590582600	0.3600987237	0.7906882666	46.0566680000	11.3342671000
0.8090763658	18.3649685200	0.3609182002	0.8090763658	46.0572446200	11.3343282000
0.8274644650	18.3699800000	0.3609666046	0.8274644650	46.0569409300	11.3342348500
0.8458525642	18.3733587000	0.3589595267	0.8458525642	46.0569468200	11.3345030300
0.8642406634	18.4029267900	0.3546096885	0.8642406634	46.0577712900	11.3341442800
0.8826287627	18.4301614100	0.3517290863	0.8826287627	46.0566453600	11.3343601500
0.9010168619	18.4466476800	0.3478146649	0.9010168619	46.0571328400	11.3342984600
0.9194049611	18.4619261700	0.3448591183	0.9194049611	46.0572380100	11.3342442000
0.9377930603	18.4771938600	0.3435155777	0.9377930603	46.0572777100	11.3336933800
0.9561811596	18.4850277700	0.3426665445	0.9561811596	46.0573366400	11.3339246200
0.9745692588	18.4898095100	0.3432477319	0.9745692588	46.0576417800	11.3333286900
0.9929573580	18.4885081100	0.3426443279	0.9929573580	46.0570843300	11.3335214700
1.0113454570	18.4862899100	0.3406262601	1.0113454570	46.0576625800	11.3336068400
1.0297335560	18.4862487400	0.3390253654	1.0297335560	46.0577305400	11.3335743600
1.0481216560	18.4824815200	0.3376338443	1.0481216560	46.0571696000	11.3338603700
1.0665097550	18.4825471600	0.3362518622	1.0665097550	46.0578320100	11.3336879800
1.0848978540	18.4840101400	0.3362139499	1.0848978540	46.0574116700	11.3335918000
1.1032859530	18.4859529900	0.3358303461	1.1032859530	46.0568728500	11.3337425400
1.1216740530	18.4857517800	0.3358604094	1.1216740530	46.0575163300	11.3333059300
1.1400621520	18.4867709400	0.3346623914	1.1400621520	46.0573947000	11.3336762200
1.1584502510	18.4870189900	0.3344136937	1.1584502510	46.0567171000	11.3336882600
1.1768383500	18.4883520000	0.3342259038	1.1768383500	46.0571174200	11.3336750400
1.1952264490	18.4904625800	0.3342886599	1.1952264490	46.0572116600	11.3336813600
1.2136145490	18.4898551800	0.3340523627	1.2136145490	46.0575202500	11.3334281900
1.2320026480	18.4933883500	0.3337472755	1.2320026480	46.0577380200	11.3332793800
1.2503907470	18.4970561800	0.3335728228	1.2503907470	46.0572496300	11.3333571800
1.2687788460	18.4995579700	0.3347641382	1.2687788460	46.0576664600	11.3337380800
1.2871669460	18.5000768900	0.3353905783	1.2871669460	46.0565778300	11.3333788800
1.3055550450	18.5060537400	0.3352269649	1.3055550450	46.0570381000	11.3332485400
1.3239431440	18.5105059400	0.3350199163	1.3239431440	46.0572820600	11.3335836500
1.3423312430	18.5159484700	0.3344825894	1.3423312430	46.0575033900	11.3329491800
1.3607193420	18.5145496500	0.3343145308	1.3607193420	46.0575207000	11.3333090100
1.3791074420	18.5191225800	0.3344597311	1.3791074420	46.0571423300	11.3334207200
1.3974955410	18.5163271000	0.3352310467	1.3974955410	46.0573340700	11.3335771300
1.4158836400	18.5155232400	0.3346381125	1.4158836400	46.0578614200	11.3332094800
1.4342717390	18.5186593200	0.3349808591	1.4342717390	46.0568717800	11.3335343900
1.4526598390	18.5124784600	0.3353569246	1.4526598390	46.0571157900	11.3332973800
1.4710479380	18.5058556000	0.3365417484	1.4710479380	46.0570709800	11.3336305900
1.4894360370	18.4943989500	0.3354476184	1.4894360370	46.0565759900	11.3338275700
1.5078241360	18.4852589900	0.3327435659	1.5078241360	46.0572236100	11.3334161800
1.5262122350	18.4797895500	0.3314670495	1.5262122350	46.0575114200	11.3334246400
1.5446003350	18.4758153600	0.3308465173	1.5446003350	46.0580280300	11.3336034800
1.5629884340	18.4653088800	0.3267859007	1.5629884340	46.0576351800	11.3336658200
1.5813765330	18.4485252200	0.3209312774	1.5813765330	46.0569954000	11.3335542100
1.5997646320	18.4283320100	0.3227376396	1.5997646320	46.0569443000	11.3334920700
1.6181527320	18.3983542100	0.3280104494	1.6181527320	46.0573839000	11.3331697000
1.6365408310	18.3836738400	0.3302022328	1.6365408310	46.0575977500	11.3332458800
1.6549289300	18.3643425500	0.3278614302	1.6549289300	46.0571361100	11.3335121500
1.6733170290	18.3427780700	0.3173933956	1.6733170290	46.0571417600	11.3334470200
1.6917051280	18.3004837500	0.3073720706	1.6917051280	46.0567310400	11.3335116600
1.7100932280	18.2064760200	0.2925636221	1.7100932280	46.0572306700	11.3331701400
1.7284813270	18.1410031500	0.2831118310	1.7284813270	46.0573663300	11.3332953800
1.7468694260	17.9949909400	0.2655302153	1.7468694260	46.0579824400	11.3329714800
1.7652575250	17.8305119100	0.2393492354	1.7652575250	46.0580076300	11.3328929300
1.7836456250	17.5615900200	0.2176942617	1.7836456250	46.0570390700	11.3328975200
1.8020337240	17.2606493400	0.2133494331	1.8020337240	46.0572066200	11.3327406600
1.8204218230	17.0494553500	0.2308959151	1.8204218230	46.0567105800	11.3332030400
1.8388099220	16.6326768800	0.2681082650	1.8388099220	46.0547288000	11.3332519400
1.8571980210	16.2105404900	0.3127206741	1.8571980210	46.0559174200	11.3344605800
1.8755861210	15.7441260500	0.3645166023	1.8755861210	46.0554718000	11.3355915000
1.8939742200	15.2753300700	0.4239337937	1.8939742200	46.0536914600	11.3376047400
1.9123623190	15.0196633300	0.4665029164	1.9123623190	46.0542940600	11.3385180900
1.9307504180	14.5891853600	0.5002570922	1.9307504180	46.0511413600	11.3388955300
1.9491385180	14.2199063100	0.5257696032	1.9491385180	46.0499845500	11.3396188900
1.9675266170	13.7982488600	0.5719923994	1.9675266170	46.0486062200	11.3423474800
1.9859147160	13.6282069700	0.5941346718	1.9859147160	46.0479228900	11.3423129200
2.0043028150	13.3570762700	0.6164813253	2.0043028150	46.0414833100	11.3442814800
2.0226909140	13.0563710600	0.6404732917	2.0226909140	46.0378328000	11.3489476100
2.0410790140	12.8782629800	0.6546078837	2.0410790140	46.0335088700	11.3523249600
2.0594671130	12.7658042800	0.6692032408	2.0594671130	46.0315909000	11.3547458200
2.0778552120	12.5984826000	0.6842876309	2.0778552120	46.0239050800	11.3572921400
