SOLfas			SOLskin		
0.5292205338000	17.8496782600000	9.3762067410000	0.5292205338000	20.9277128400000	13.6744554900000
0.5544215116000	17.8494424500000	9.3757008450000	0.5544215116000	20.9290684200000	13.6742847000000
0.5796224894000	17.8519001200000	9.3754573660000	0.5796224894000	20.9279117200000	13.6744686700000
0.6048234672000	17.8512268400000	9.3756533460000	0.6048234672000	20.9276330900000	13.6744266800000
0.6300244449000	17.8503499200000	9.3751307060000	0.6300244449000	20.9283314100000	13.6744892400000
0.6552254227000	17.8489672700000	9.3751274290000	0.6552254227000	20.9279648900000	13.6744630000000
0.6804264005000	17.8485327300000	9.3755868570000	0.6804264005000	20.9278295500000	13.6747895100000
0.7056273783000	17.8526916100000	9.3760306580000	0.7056273783000	20.9272129200000	13.6750543500000
0.7308283561000	17.8532508600000	9.3764204180000	0.7308283561000	20.9272076500000	13.6746336200000
0.7560293339000	17.8520066500000	9.3769754290000	0.7560293339000	20.9276557000000	13.6749001300000
0.7812303117000	17.8527850000000	9.3769566970000	0.7812303117000	20.9280008100000	13.6748967300000
0.8064312895000	17.8497357000000	9.3774881850000	0.8064312895000	20.9281125400000	13.6749223800000
0.8316322673000	17.8524042100000	9.3771414980000	0.8316322673000	20.9279213700000	13.6750351900000
0.8568332451000	17.8545192200000	9.3774880290000	0.8568332451000	20.9277855800000	13.6749274200000
0.8820342229000	17.8541157000000	9.3772920170000	0.8820342229000	20.9270342100000	13.6747279900000
0.9072352007000	17.8527333500000	9.3781628560000	0.9072352007000	20.9281769500000	13.6747771800000
0.9324361785000	17.8526726600000	9.3782678970000	0.9324361785000	20.9272345700000	13.6745828200000
0.9576371563000	17.8538911000000	9.3779649220000	0.9576371563000	20.9278681600000	13.6746800100000
0.9828381341000	17.8535682400000	9.3797980250000	0.9828381341000	20.9276631100000	13.6746389600000
1.0080391120000	17.8530269700000	9.3777871360000	1.0080391120000	20.9277493100000	13.6749945100000
1.0332400900000	17.8523522500000	9.3779510900000	1.0332400900000	20.9281692000000	13.6749403900000
1.0584410680000	17.8528285700000	9.3780667890000	1.0584410680000	20.9272142400000	13.6751054400000
1.0836420450000	17.8533055700000	9.3779925490000	1.0836420450000	20.9281248500000	13.6750214000000
1.1088430230000	17.8517481900000	9.3776390980000	1.1088430230000	20.9275778300000	13.6748710700000
1.1340440010000	17.8517859700000	9.3775707570000	1.1340440010000	20.9276204500000	13.6749761600000
1.1592449790000	17.8496934900000	9.3766183800000	1.1592449790000	20.9274531600000	13.6749578500000
1.1844459570000	17.8533446700000	9.3770436170000	1.1844459570000	20.9272005200000	13.6752614900000
1.2096469340000	17.8518403400000	9.3786189130000	1.2096469340000	20.9280147100000	13.6750507800000
1.2348479120000	17.8528760500000	9.3778597020000	1.2348479120000	20.9278884300000	13.6749054200000
1.2600488900000	17.8532843800000	9.3782671160000	1.2600488900000	20.9266897500000	13.6753057100000
1.2852498680000	17.8532245900000	9.3788450700000	1.2852498680000	20.9273887600000	13.6747618800000
1.3104508450000	17.8533851100000	9.3797208580000	1.3104508450000	20.9277385400000	13.6747069000000
1.3356518230000	17.8535171700000	9.3798424380000	1.3356518230000	20.9280899300000	13.6749178400000
1.3608528010000	17.8512652400000	9.3791274960000	1.3608528010000	20.9279815100000	13.6748833000000
1.3860537790000	17.8513081200000	9.3786085890000	1.3860537790000	20.9269790200000	13.6751424700000
1.4112547570000	17.8501782800000	9.3805818680000	1.4112547570000	20.9271411300000	13.6748154000000
1.4364557340000	17.8497479200000	9.3787810440000	1.4364557340000	20.9268308600000	13.6750016600000
1.4616567120000	17.8494310200000	9.3798933980000	1.4616567120000	20.9282696100000	13.6750789000000
1.4868576900000	17.8502205800000	9.3794494460000	1.4868576900000	20.9279392900000	13.6752973300000
1.5120586680000	17.8470620000000	9.3814889990000	1.5120586680000	20.9269206100000	13.6749437100000
1.5372596460000	17.8444648700000	9.3811247630000	1.5372596460000	20.9272011200000	13.6751736200000
1.5624606230000	17.8353230400000	9.3822549530000	1.5624606230000	20.9272990000000	13.6744718900000
1.5876616010000	17.8267825100000	9.3821907880000	1.5876616010000	20.9271034800000	13.6744883000000
1.6128625790000	17.8175816200000	9.3856633590000	1.6128625790000	20.9264046000000	13.6737563500000
1.6380635570000	17.7744789600000	9.3952106560000	1.6380635570000	20.9278912700000	13.6731190500000
1.6632645350000	17.7262024500000	9.4087049950000	1.6632645350000	20.9272870400000	13.6721487500000
1.6884655120000	17.6979772500000	9.4248691470000	1.6884655120000	20.9262876800000	13.6730862100000
1.7136664900000	17.6399684500000	9.4402157530000	1.7136664900000	20.9265530400000	13.6730588500000
1.7388674680000	17.5577449600000	9.4510565210000	1.7388674680000	20.9259371900000	13.6733137800000
1.7640684460000	17.4506019600000	9.4523942370000	1.7640684460000	20.9246241500000	13.6728944800000
1.7892694240000	17.3791954100000	9.4599896970000	1.7892694240000	20.9242270600000	13.6727286600000
1.8144704010000	17.3007421900000	9.4614463720000	1.8144704010000	20.9241925000000	13.6720551000000
1.8396713790000	17.2241675500000	9.4653888710000	1.8396713790000	20.9250402400000	13.6720547400000
1.8648723570000	17.1413696500000	9.4670556330000	1.8648723570000	20.9237991200000	13.6710483800000
1.8900733350000	17.0435935900000	9.4906769180000	1.8900733350000	20.9221743800000	13.6707787300000
1.9152743130000	16.8708581400000	9.5037464490000	1.9152743130000	20.9197193100000	13.6690900000000
1.9404752900000	16.8438498400000	9.5271545650000	1.9404752900000	20.9179576600000	13.6679033700000
1.9656762680000	16.7085076300000	9.5345040220000	1.9656762680000	20.9160354100000	13.6638649600000
1.9908772460000	16.5528134800000	9.5802421000000	1.9908772460000	20.9111076300000	13.6595543600000
2.0160782240000	16.4914156300000	9.5924951100000	2.0160782240000	20.9141562500000	13.6574284800000
2.0412792020000	16.4642195600000	9.5999844100000	2.0412792020000	20.9136127700000	13.6601685700000
2.0664801790000	16.3586490400000	9.6049556240000	2.0664801790000	20.9123751900000	13.6586654400000
2.0916811570000	16.1970720700000	9.6105852990000	2.0916811570000	20.9090487700000	13.6542570700000
2.1168821350000	16.1627567300000	9.6120145960000	2.1168821350000	20.9102932600000	13.6564862900000
2.1420831130000	15.9779949500000	9.6136641960000	2.1420831130000	20.9010732900000	13.6576248300000
2.1672840910000	15.8974390500000	9.6017789210000	2.1672840910000	20.9043933600000	13.6587455800000
2.1924850680000	15.7402659100000	9.6099793100000	2.1924850680000	20.8943223400000	13.6548718900000
2.2176860460000	15.6775974000000	9.6117878630000	2.2176860460000	20.8895297400000	13.6565652100000
2.2428870240000	15.5960621900000	9.6218254830000	2.2428870240000	20.8923063500000	13.6580766300000
2.2680880020000	15.5001326400000	9.6256789740000	2.2680880020000	20.8788966300000	13.6615014800000
2.2932889800000	15.4359146600000	9.6213634910000	2.2932889800000	20.8595307400000	13.6613387100000
2.3184899570000	15.3989694400000	9.6226500260000	2.3184899570000	20.8532194700000	13.6608013900000
2.3436909350000	15.3333873900000	9.6261657120000	2.3436909350000	20.8487562600000	13.6625180300000
2.3688919130000	15.3013863700000	9.6307990270000	2.3688919130000	20.8476467500000	13.6636106800000
2.3940928910000	15.1853256700000	9.6264648130000	2.3940928910000	20.8362789300000	13.6604500000000
2.4192938690000	15.0877591500000	9.6241400860000	2.4192938690000	20.8343240100000	13.6600066400000
2.4444948460000	15.0552385000000	9.6254884820000	2.4444948460000	20.8332397100000	13.6627129800000
2.4696958240000	14.8721073200000	9.6201264990000	2.4696958240000	20.8335334700000	13.6604300100000
2.4948968020000	14.7876440100000	9.6257377770000	2.4948968020000	20.8318611900000	13.6602635700000
2.5200977800000	14.6455911500000	9.6162608220000	2.5200977800000	20.8363272600000	13.6573953600000
2.5452987580000	14.5889581100000	9.6242935590000	2.5452987580000	20.8392695100000	13.6568344500000
2.5704997350000	14.4866120500000	9.6239470050000	2.5704997350000	20.8424005500000	13.6574250600000
2.5957007130000	14.4094067700000	9.6339861160000	2.5957007130000	20.8402199500000	13.6598914700000
2.6209016910000	14.2550142800000	9.6161282320000	2.6209016910000	20.8348555400000	13.6549509500000
2.6461026690000	14.1814934500000	9.6222641600000	2.6461026690000	20.8342832800000	13.6550817400000
2.6713036470000	13.9889545700000	9.6331964830000	2.6713036470000	20.8059044300000	13.6502931400000
2.6965046240000	13.9400479100000	9.6326272420000	2.6965046240000	20.7782413500000	13.6537507600000
2.7217056020000	13.7669504500000	9.6493989550000	2.7217056020000	20.7563137400000	13.6495512200000
2.7469065800000	13.6757607100000	9.6566610830000	2.7469065800000	20.7547172600000	13.6521206500000
2.7721075580000	13.6376338200000	9.6678367030000	2.7721075580000	20.7598790000000	13.6570943100000
2.7973085360000	13.5460657300000	9.6675937750000	2.7973085360000	20.7572628700000	13.6599231800000
2.8225095130000	13.3727924600000	9.6600523160000	2.8225095130000	20.7457555000000	13.6617108000000
2.8477104910000	13.3371262800000	9.6646004200000	2.8477104910000	20.7454138900000	13.6627995800000
2.8729114690000	13.1468958400000	9.6592910270000	2.8729114690000	20.7438211400000	13.6605840000000
2.8981124470000	12.9969622000000	9.6599212040000	2.8981124470000	20.7435079400000	13.6609478100000
2.9233134250000	12.9034894400000	9.6675328080000	2.9233134250000	20.7454637700000	13.6593553500000
2.9485144020000	12.8064027400000	9.6743466740000	2.9485144020000	20.7502071500000	13.6590976300000
2.9737153800000	12.6151014000000	9.6695585970000	2.9737153800000	20.7474530100000	13.6530510900000
2.9989163580000	12.5684565700000	9.6726745910000	2.9989163580000	20.7485444500000	13.6542538300000
3.0241173360000	12.4679224400000	9.6713138830000	3.0241173360000	20.7509384200000	13.6539541200000
3.0493183140000	12.2499038400000	9.6691114660000	3.0493183140000	20.7488478000000	13.6465853100000
3.0745192910000	12.2070794400000	9.6705322630000	3.0745192910000	20.7495763900000	13.6483528900000
3.0997202690000	12.0508988300000	9.6811929050000	3.0997202690000	20.7390243500000	13.6454263500000
3.1249212470000	11.9884613800000	9.6792603000000	3.1249212470000	20.7481223200000	13.6461813000000
3.1501222250000	11.8856012100000	9.6759194880000	3.1501222250000	20.7486749700000	13.6446949200000
3.1753232030000	11.8461326700000	9.6749206260000	3.1753232030000	20.7451517400000	13.6522137000000
3.2005241800000	11.7766613600000	9.6684604030000	3.2005241800000	20.7424709700000	13.6518342600000
3.2257251580000	11.6081538400000	9.6728142940000	3.2257251580000	20.7048131800000	13.6431659600000
3.2509261360000	11.5602171300000	9.6747811450000	3.2509261360000	20.6917134800000	13.6495933300000
3.2761271140000	11.4724412800000	9.6706830360000	3.2761271140000	20.6670553200000	13.6482303700000
3.3013280920000	11.3629424900000	9.6561662790000	3.3013280920000	20.6669717800000	13.6476643400000
3.3265290690000	11.3026835100000	9.6600124760000	3.3265290690000	20.6725807700000	13.6510774900000
3.3517300470000	11.1225771200000	9.6542911620000	3.3517300470000	20.6645511700000	13.6531505700000
3.3769310250000	11.0533472100000	9.6464349000000	3.3769310250000	20.6731188200000	13.6557806100000
3.4021320030000	10.9552872800000	9.6201540280000	3.4021320030000	20.6690367700000	13.6541248900000
3.4273329810000	10.8706793400000	9.6249220490000	3.4273329810000	20.6715419300000	13.6543900600000
3.4525339580000	10.6691915800000	9.6210842490000	3.4525339580000	20.6493260900000	13.6407608600000
3.4777349360000	10.6419201600000	9.6092419530000	3.4777349360000	20.6380137100000	13.6458460900000
3.5029359140000	10.5366432700000	9.6018465820000	3.5029359140000	20.6227035200000	13.6478406500000
3.5281368920000	10.4720686400000	9.5967758640000	3.5281368920000	20.6180799600000	13.6458596200000
3.5533378700000	10.3840375700000	9.6062977450000	3.5533378700000	20.6044580500000	13.6440457500000
3.5785388470000	10.2778732000000	9.5948067800000	3.5785388470000	20.6024306100000	13.6479337700000
3.6037398250000	10.2075082800000	9.5974057170000	3.6037398250000	20.5958704500000	13.6502156700000
3.6289408030000	10.0859486900000	9.6005867210000	3.6289408030000	20.5924048100000	13.6463020500000
3.6541417810000	10.0307162200000	9.6006524250000	3.6541417810000	20.5601061600000	13.6195967100000
3.6793427580000	9.9164751980000	9.5902513440000	3.6793427580000	20.5427382300000	13.6034413200000
3.7045437360000	9.8743041900000	9.5845548880000	3.7045437360000	20.5338124300000	13.5992566700000
3.7297447140000	9.8698411450000	9.5854095220000	3.7297447140000	20.5288557800000	13.5952138200000
3.7549456920000	9.7885540980000	9.5842479840000	3.7549456920000	20.5270624600000	13.5910283300000
3.7801466700000	9.7481608500000	9.5891416000000	3.7801466700000	20.5264823400000	13.5884137200000
3.8053476470000	9.6928350750000	9.5923311600000	3.8053476470000	20.5202547200000	13.5855458000000
3.8305486250000	9.6078214410000	9.5905166200000	3.8305486250000	20.5155249400000	13.5839286500000
3.8557496030000	9.5699799510000	9.5863153760000	3.8557496030000	20.5226359100000	13.5842389600000
3.8809505810000	9.4623123250000	9.5867852210000	3.8809505810000	20.5043254100000	13.5823648600000
3.9061515590000	9.3568705640000	9.5812693510000	3.9061515590000	20.4787315200000	13.5792239300000
3.9313525360000	9.1610679330000	9.5891893200000	3.9313525360000	20.4289130200000	13.5748472300000
3.9565535140000	9.1236022520000	9.5917493830000	3.9565535140000	20.4156468800000	13.5787349200000
3.9817544920000	9.0394591890000	9.5952472310000	3.9817544920000	20.4007662700000	13.5747342400000
4.0069554700000	8.9922389140000	9.5979271880000	4.0069554700000	20.3978345000000	13.5745925500000
4.0321564480000	8.8364337050000	9.5915456570000	4.0321564480000	20.3868654100000	13.5731989200000
4.0573574250000	8.7445581970000	9.5856386390000	4.0573574250000	20.3888141400000	13.5732109900000
4.0825584030000	8.6844915370000	9.5753689430000	4.0825584030000	20.3834061400000	13.5726264700000
4.1077593810000	8.5974737170000	9.5838519410000	4.1077593810000	20.3782140400000	13.5718488600000
4.1329603590000	8.4299153440000	9.5867213860000	4.1329603590000	20.3479716100000	13.5729128300000
4.1581613370000	8.3292999920000	9.5804865590000	4.1581613370000	20.3067406200000	13.5806472200000
4.1833623140000	8.1820148110000	9.5796756610000	4.1833623140000	20.2611017200000	13.5743869000000
4.2085632920000	8.1715074310000	9.5805604490000	4.2085632920000	20.2391062700000	13.5799560800000
4.2337642700000	8.0417639400000	9.5853388820000	4.2337642700000	20.2202026600000	13.5697252100000
4.2589652480000	8.0255950980000	9.5917014580000	4.2589652480000	20.2302359600000	13.5758156100000
4.2841662260000	7.8805206800000	9.5938511680000	4.2841662260000	20.2320200500000	13.5724576900000
4.3093672030000	7.7782215370000	9.5973353050000	4.3093672030000	20.2249848400000	13.5747096100000
4.3345681810000	7.7309795010000	9.5935859160000	4.3345681810000	20.2291768400000	13.5752466600000
4.3597691590000	7.6567784470000	9.6113224760000	4.3597691590000	20.1843240400000	13.5711467500000
4.3849701370000	7.5944166340000	9.6114871540000	4.3849701370000	20.1620728700000	13.5785993700000
4.4101711150000	7.5140151600000	9.6061096890000	4.4101711150000	20.1412055000000	13.5858406700000
4.4353720920000	7.5014859210000	9.6071056710000	4.4353720920000	20.1319573700000	13.5905427900000
4.4605730700000	7.4511905690000	9.6118328660000	4.4605730700000	20.1171594200000	13.5962569100000
4.4857740480000	7.3933141440000	9.6077877550000	4.4857740480000	20.1049359200000	13.6002897600000
4.5109750260000	7.3475081390000	9.6028304440000	4.5109750260000	20.0991587400000	13.6008134900000
4.5361760040000	7.2514213440000	9.6095060500000	4.5361760040000	20.0947095600000	13.6017332700000
4.5613769810000	7.1590309660000	9.6076644140000	4.5613769810000	20.0829116000000	13.6042500800000
4.5865779590000	7.0853820370000	9.5990386690000	4.5865779590000	20.0830910100000	13.6024151800000
4.6117789370000	6.9744821620000	9.6022318640000	4.6117789370000	20.0697257400000	13.6096516800000
4.6369799150000	6.9521882790000	9.6087392320000	4.6369799150000	20.0685254400000	13.6093668000000
4.6621808930000	6.8923468850000	9.6205089020000	4.6621808930000	20.0477614000000	13.6087909200000
4.6873818700000	6.8504952220000	9.6478891060000	4.6873818700000	20.0019442500000	13.6196441400000
4.7125828480000	6.8089764660000	9.6560196130000	4.7125828480000	20.0019966200000	13.6145789800000
4.7377838260000	6.7878364230000	9.6815568370000	4.7377838260000	20.0056264100000	13.6383607200000
4.7629848040000	6.7788971370000	9.6872695440000	4.7629848040000	19.9960880700000	13.6564154500000
4.7881857820000	6.7636313700000	9.7120998150000	4.7881857820000	19.9747448800000	13.6630816900000
4.8133867590000	6.7518461730000	9.7144693080000	4.8133867590000	19.9496046100000	13.6691568600000
4.8385877370000	6.7562698060000	9.7264437980000	4.8385877370000	19.9379283300000	13.6727491000000
4.8637887150000	6.7610931220000	9.7405965170000	4.8637887150000	19.9392377100000	13.6766515500000
4.8889896930000	6.7505016950000	9.7498271750000	4.8889896930000	19.9404310000000	13.6820636500000
4.9141906710000	6.7147371510000	9.7992603420000	4.9141906710000	19.9403276700000	13.6919578700000
4.9393916480000	6.6931097390000	9.8122077050000	4.9393916480000	19.9466454800000	13.6881253800000
4.9645926260000	6.6612349950000	9.8200584180000	4.9645926260000	19.9441921800000	13.6877689300000
4.9897936040000	6.6316658090000	9.8382161070000	4.9897936040000	19.9424075100000	13.6919508300000
5.0149945820000	6.6063458270000	9.8387069130000	5.0149945820000	19.9403559600000	13.6906955100000
5.0401955600000	6.5827402800000	9.8338419330000	5.0401955600000	19.9397304400000	13.6882460500000
5.0653965370000	6.5967826590000	9.8329775240000	5.0653965370000	19.9439054800000	13.6856833700000
5.0905975150000	6.5907004430000	9.8421016590000	5.0905975150000	19.9497075500000	13.6872714100000
5.1157984930000	6.6058618420000	9.8491368160000	5.1157984930000	19.9491208200000	13.6910805900000
5.1409994710000	6.6083904280000	9.8536498180000	5.1409994710000	19.9515487200000	13.6925061600000
5.1662004490000	6.6459344420000	9.8694873660000	5.1662004490000	19.9532687600000	13.6970396200000
5.1914014260000	6.6456256650000	9.8751414390000	5.1914014260000	19.9541450700000	13.6968586700000
5.2166024040000	6.6536101340000	9.8841227810000	5.2166024040000	19.9274792100000	13.7131930200000
5.2418033820000	6.6599753870000	9.8910272610000	5.2418033820000	19.9346863800000	13.7257363000000
5.2670043600000	6.6630788660000	9.8883666990000	5.2670043600000	19.9377210200000	13.7329155700000
5.2922053380000	6.6778015010000	9.8950962560000	5.2922053380000	19.9357346100000	13.7403521700000
5.3174063150000	6.6779219370000	9.8952772460000	5.3174063150000	19.9381762100000	13.7485527600000
5.3426072930000	6.6789777590000	9.8959343440000	5.3426072930000	19.9394899700000	13.7489741500000
5.3678082710000	6.6673275650000	9.8897842670000	5.3678082710000	19.9405628200000	13.7528590600000
5.3930092490000	6.6800623950000	9.8858437930000	5.3930092490000	19.9440032100000	13.7562105100000
5.4182102270000	6.6833252960000	9.8757590910000	5.4182102270000	19.9458141600000	13.7580644800000
5.4434112040000	6.6696275400000	9.8803898900000	5.4434112040000	19.9473852900000	13.7584116700000
5.4686121820000	6.6785147240000	9.8841855040000	5.4686121820000	19.9487839200000	13.7612862600000
5.4938131600000	6.6850985040000	9.8882499770000	5.4938131600000	19.9476505300000	13.7596698100000
5.5190141380000	6.6934723770000	9.8812825650000	5.5190141380000	19.9485429900000	13.7595824300000
5.5442151160000	6.7060974190000	9.8891486340000	5.5442151160000	19.9501020500000	13.7610740600000
5.5694160930000	6.6973420470000	9.8874696840000	5.5694160930000	19.9515408800000	13.7615962600000
5.5946170710000	6.7003391500000	9.8905413790000	5.5946170710000	19.9512272500000	13.7598897800000
5.6198180490000	6.7021475660000	9.8894677820000	5.6198180490000	19.9506358900000	13.7575278900000
5.6450190270000	6.6961654230000	9.8916150650000	5.6450190270000	19.9527813500000	13.7572977300000
5.6702200050000	6.7413552080000	9.8925743490000	5.6702200050000	19.9517007100000	13.7605290500000
5.6954209820000	6.7526498740000	9.8917396480000	5.6954209820000	19.9514044900000	13.7596389100000
5.7206219600000	6.7614084390000	9.8911490780000	5.7206219600000	19.9503579500000	13.7596040200000
5.7458229380000	6.7982577620000	9.8860787600000	5.7458229380000	19.9511801400000	13.7605225900000
5.7710239160000	6.8252530040000	9.8887317720000	5.7710239160000	19.9487250800000	13.7624936200000
5.7962248940000	6.8335360640000	9.8862861220000	5.7962248940000	19.9488007600000	13.7652748400000
5.8214258710000	6.8329245320000	9.8879960960000	5.8214258710000	19.9483698400000	13.7614716600000
5.8466268490000	6.8288906040000	9.8844822970000	5.8466268490000	19.9488261200000	13.7600579700000
5.8718278270000	6.8373256330000	9.8848309220000	5.8718278270000	19.9475163500000	13.7621050900000
5.8970288050000	6.8393564020000	9.8845793850000	5.8970288050000	19.9487652500000	13.7622886400000
5.9222297830000	6.8414520400000	9.8862141090000	5.9222297830000	19.9502324400000	13.7633178100000
5.9474307600000	6.8430541070000	9.8865514460000	5.9474307600000	19.9494603200000	13.7616173900000
5.9726317380000	6.8379928300000	9.8886130950000	5.9726317380000	19.9491161100000	13.7625256500000
5.9978327160000	6.8437580780000	9.8884363860000	5.9978327160000	19.9474701800000	13.7640513500000
6.0230336940000	6.8386304110000	9.8889259730000	6.0230336940000	19.9479820600000	13.7619401400000
6.0482346720000	6.8379550150000	9.8895653610000	6.0482346720000	19.9474583900000	13.7597466900000
6.0734356490000	6.8444673130000	9.8882864330000	6.0734356490000	19.9503334000000	13.7601249500000
6.0986366270000	6.8454941290000	9.8919482630000	6.0986366270000	19.9520380000000	13.7595747500000
6.1238376050000	6.8494084910000	9.8881970550000	6.1238376050000	19.9505070900000	13.7581997300000
6.1490385830000	6.8435718530000	9.8918371800000	6.1490385830000	19.9500338700000	13.7559461300000
6.1742395600000	6.8351303940000	9.8898910510000	6.1742395600000	19.9506690000000	13.7551606400000
6.1994405380000	6.8483917010000	9.8946395960000	6.1994405380000	19.9506028100000	13.7565305000000
6.2246415160000	6.8503673190000	9.9001541870000	6.2246415160000	19.9510087300000	13.7575454200000
6.2498424940000	6.8464621190000	9.8962986730000	6.2498424940000	19.9505264200000	13.7573640600000
6.2750434720000	6.8446187240000	9.8983233160000	6.2750434720000	19.9485622000000	13.7570697000000
6.3002444490000	6.9414736440000	9.9078062950000	6.3002444490000	19.9455010100000	13.7626756500000
6.3254454270000	6.9554470150000	9.9045258780000	6.3254454270000	19.9449905500000	13.7613684700000
6.3506464050000	6.9603038970000	9.9061520540000	6.3506464050000	19.9489467700000	13.7622189800000
6.3758473830000	6.9866610830000	9.9133296580000	6.3758473830000	19.9470634500000	13.7673945900000
6.4010483610000	6.9844034710000	9.9113742730000	6.4010483610000	19.9475613500000	13.7638208000000
6.4262493380000	6.9768178460000	9.9069573520000	6.4262493380000	19.9486580800000	13.7615423300000
6.4514503160000	6.9959487600000	9.9024377670000	6.4514503160000	19.9487165400000	13.7609914200000
6.4766512940000	7.0276843840000	9.9055255130000	6.4766512940000	19.9484502900000	13.7571225300000
6.5018522720000	7.0157195200000	9.9022890820000	6.5018522720000	19.9488657700000	13.7561590900000
6.5270532500000	7.0186376180000	9.9040356970000	6.5270532500000	19.9499864900000	13.7552266300000
6.5522542270000	7.0121937810000	9.9000124780000	6.5522542270000	19.9490489300000	13.7521734800000
6.5774552050000	7.0132231450000	9.9033815850000	6.5774552050000	19.9500236800000	13.7519620400000
6.6026561830000	7.0599829380000	9.8976857220000	6.6026561830000	19.9505075100000	13.7553240000000
6.6278571610000	7.0607927680000	9.8963257070000	6.6278571610000	19.9517302400000	13.7557276800000
6.6530581390000	7.0621488940000	9.8926595630000	6.6530581390000	19.9521089100000	13.7563386200000
6.6782591160000	7.0833035980000	9.8935867320000	6.6782591160000	19.9523762800000	13.7552131900000
6.7034600940000	7.1777464020000	9.8918192810000	6.7034600940000	19.9543689600000	13.7625596100000
6.7286610720000	7.2148743240000	9.8973260370000	6.7286610720000	19.9557531000000	13.7650224100000
6.7538620500000	7.2494922730000	9.8981417450000	6.7538620500000	19.9616043900000	13.7713798600000
6.7790630280000	7.4891559860000	9.8785784960000	6.7790630280000	19.9466946100000	13.7924550300000
6.8042640050000	7.5671289310000	9.8571912360000	6.8042640050000	19.9534124900000	13.8116790300000
6.8294649830000	7.7327961280000	9.8698913810000	6.8294649830000	19.9633629300000	13.8310316500000
6.8546659610000	8.3151911910000	9.8246403320000	6.8546659610000	20.0006181300000	13.8814932100000
6.8798669390000	8.3421227540000	9.8194349060000	6.8798669390000	20.0228100900000	13.8953456800000
6.9050679170000	8.7776495960000	9.8118270570000	6.9050679170000	20.0130248000000	13.9011083800000
6.9302688940000	9.2081341520000	9.8068260980000	6.9302688940000	20.0138655800000	13.9080383900000
6.9554698720000	11.4312284500000	9.7369965260000			
6.9806708500000	12.0368581200000	9.6792813090000			
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
