GFsupBEST			GFext		
t	x	y	t	x	y
0.00000000000000	6.95544158300000	9.28427247100000	0.00000000000000	-3.63528512500000	24.11611183000000
0.05526083112000	6.97789004800000	9.28277817900000	0.05526083112000	-3.63501733900000	24.11447398000000
0.11052166220000	6.98307519100000	9.28443125200000	0.11052166220000	-3.63849751300000	24.11453569000000
0.16578249340000	7.01061394600000	9.28749006500000	0.16578249340000	-3.63511915600000	24.11446635000000
0.22104332450000	7.07485309600000	9.29151428100000	0.22104332450000	-3.63807412500000	24.11425882000000
0.27630415560000	7.15150648000000	9.29132904400000	0.27630415560000	-3.63500631000000	24.11442588000000
0.33156498670000	7.16140461400000	9.28623600400000	0.33156498670000	-3.63619198600000	24.11391246000000
0.38682581790000	7.19099446200000	9.29026573100000	0.38682581790000	-3.63505977400000	24.11403084000000
0.44208664900000	7.20502447900000	9.29558388400000	0.44208664900000	-3.63651839300000	24.11332760000000
0.49734748010000	7.22944840100000	9.29803657300000	0.49734748010000	-3.63710887400000	24.11289292000000
0.55260831120000	7.22552722500000	9.30263044200000	0.55260831120000	-3.63676379600000	24.11282783000000
0.60786914240000	7.23335389200000	9.29615788700000	0.60786914240000	-3.63858040800000	24.11280609000000
0.66312997350000	7.26677922100000	9.29433364100000	0.66312997350000	-3.64073432000000	24.11316920000000
0.71839080460000	7.28036231600000	9.29458767600000	0.71839080460000	-3.63890308400000	24.11252296000000
0.77365163570000	7.28025248700000	9.29747055900000	0.77365163570000	-3.63998774800000	24.11305005000000
0.82891246680000	7.29718797600000	9.30240707200000	0.82891246680000	-3.63825907900000	24.11320515000000
0.88417329800000	7.29551899500000	9.29678476000000	0.88417329800000	-3.63742508600000	24.11258819000000
0.93943412910000	7.27727389700000	9.29094086700000	0.93943412910000	-3.63858836300000	24.11286968000000
0.99469496020000	7.29419213900000	9.29147871900000	0.99469496020000	-3.64057074800000	24.11280039000000
1.04995579100000	7.30112764500000	9.28991395200000	1.04995579100000	-3.63933152400000	24.11286747000000
1.10521662200000	7.33089918000000	9.29695100600000	1.10521662200000	-3.63888554400000	24.11181723000000
1.16047745400000	7.30399721000000	9.28991381200000	1.16047745400000	-3.63983609100000	24.11138065000000
1.21573828500000	7.28596635500000	9.29304598200000	1.21573828500000	-3.64011006500000	24.11156043000000
1.27099911600000	7.28278878100000	9.28876128300000	1.27099911600000	-3.63653330500000	24.11171582000000
1.32625994700000	7.27417847400000	9.29160062300000	1.32625994700000	-3.64028942400000	24.11105055000000
1.38152077800000	7.29744557400000	9.29210267700000	1.38152077800000	-3.63891259000000	24.11173399000000
1.43678160900000	7.31084832900000	9.29634525700000	1.43678160900000	-3.63997535400000	24.11175208000000
1.49204244000000	7.31005753600000	9.29629682700000	1.49204244000000	-3.63941546100000	24.11096683000000
1.54730327100000	7.32294927700000	9.30060428100000	1.54730327100000	-3.63888698300000	24.11154528000000
1.60256410300000	7.30649983500000	9.30198964000000	1.60256410300000	-3.63766916000000	24.10975161000000
1.65782493400000	7.28874429800000	9.30046908400000	1.65782493400000	-3.64025870200000	24.11067679000000
1.71308576500000	7.30940384800000	9.30774268100000	1.71308576500000	-3.64054058600000	24.10964876000000
1.76834659600000	7.31314878700000	9.30552195100000	1.76834659600000	-3.63700295900000	24.11086714000000
1.82360742700000	7.31110562000000	9.30390311600000	1.82360742700000	-3.63930051900000	24.11009458000000
1.87886825800000	7.35536543200000	9.31371860500000	1.87886825800000	-3.63712597500000	24.10941718000000
1.93412908900000	7.42993628900000	9.31213769000000	1.93412908900000	-3.63672624000000	24.10960793000000
1.98938992000000	7.38257054900000	9.30260768200000	1.98938992000000	-3.63960209800000	24.10959594000000
2.04465075200000	7.32763045600000	9.29875042900000	2.04465075200000	-3.63986951900000	24.11048771000000
2.09991158300000	7.30843758700000	9.28895406400000	2.09991158300000	-3.64430348800000	24.11002039000000
2.15517241400000	7.32076953300000	9.29080327000000	2.15517241400000	-3.64355854200000	24.10936584000000
2.21043324500000	7.31778455800000	9.29240711900000	2.21043324500000	-3.64356980400000	24.10874602000000
2.26569407600000	7.25791893400000	9.27270954700000	2.26569407600000	-3.64228665100000	24.10813197000000
2.32095490700000	7.25659317400000	9.26148303500000	2.32095490700000	-3.64319488400000	24.10837904000000
2.37621573800000	7.28864329400000	9.27959956900000	2.37621573800000	-3.64341190000000	24.10853400000000
2.43147656900000	7.29470482900000	9.28634738600000	2.43147656900000	-3.64547174200000	24.11061420000000
2.48673740100000	7.29240345200000	9.28880395100000	2.48673740100000	-3.64094729000000	24.10883391000000
2.54199823200000	7.30329725400000	9.29453949100000	2.54199823200000	-3.63998891400000	24.10913018000000
2.59725906300000	7.30705671300000	9.29375534700000	2.59725906300000	-3.63919995600000	24.10939553000000
2.65251989400000	7.36952284100000	9.29691328400000	2.65251989400000	-3.64392941000000	24.11027748000000
2.70778072500000	7.46224135100000	9.31763959200000	2.70778072500000	-3.64421504900000	24.10960419000000
2.76304155600000	7.49070387600000	9.32714524400000	2.76304155600000	-3.64153548700000	24.10965740000000
2.81830238700000	7.46219979300000	9.34655123900000	2.81830238700000	-3.64106811000000	24.10961181000000
2.87356321800000	7.50080844200000	9.36979843300000	2.87356321800000	-3.64093459400000	24.10909496000000
2.92882405000000	7.50940928600000	9.38489969200000	2.92882405000000	-3.63841316200000	24.10893314000000
2.98408488100000	7.52377861700000	9.39047867900000	2.98408488100000	-3.63715333100000	24.10908142000000
3.03934571200000	7.53938008100000	9.40371203200000	3.03934571200000	-3.63900551100000	24.10949539000000
3.09460654300000	7.56569037100000	9.41503842000000	3.09460654300000	-3.63996335400000	24.10929630000000
3.14986737400000	7.61711515200000	9.40737010900000	3.14986737400000	-3.63939986400000	24.10810882000000
3.20512820500000	7.64688760300000	9.41175176300000	3.20512820500000	-3.64181044000000	24.10902521000000
3.26038903600000	7.62145257500000	9.40027652600000	3.26038903600000	-3.64583297600000	24.10952976000000
3.31564986700000	7.62862095400000	9.39784023100000	3.31564986700000	-3.64338710200000	24.10816981000000
3.37091069800000	7.66861494100000	9.39873484700000	3.37091069800000	-3.64764828200000	24.10924025000000
3.42617153000000	7.69288884300000	9.39918971400000	3.42617153000000	-3.64232976500000	24.10766444000000
3.48143236100000	7.78938519600000	9.41058082200000	3.48143236100000	-3.64391262500000	24.10877479000000
3.53669319200000	7.79441771100000	9.40827685900000	3.53669319200000	-3.63406743800000	24.10930361000000
3.59195402300000	7.78240848700000	9.40830024800000	3.59195402300000	-3.63736355000000	24.10923493000000
3.64721485400000	7.79771172300000	9.40035137200000	3.64721485400000	-3.63847996200000	24.10923163000000
3.70247568500000	7.82040645100000	9.40095466400000	3.70247568500000	-3.64081585500000	24.10974150000000
3.75773651600000	7.84401998700000	9.40667748700000	3.75773651600000	-3.64093669000000	24.10992818000000
3.81299734700000	7.86359962100000	9.41558058800000	3.81299734700000	-3.64119160500000	24.11036300000000
3.86825817900000	7.91256526300000	9.42639480100000	3.86825817900000	-3.63981253500000	24.10965794000000
3.92351901000000	7.92302204400000	9.42267916900000	3.92351901000000	-3.64399677000000	24.11042327000000
3.97877984100000	7.93074655800000	9.41024491600000	3.97877984100000	-3.63981685900000	24.10994678000000
4.03404067200000	7.94176393500000	9.41530262100000	4.03404067200000	-3.64047689200000	24.11014100000000
4.08930150300000	7.93065368100000	9.40455078700000	4.08930150300000	-3.64178521000000	24.10923297000000
4.14456233400000	7.94652969900000	9.41056739400000	4.14456233400000	-3.63555660600000	24.11009829000000
4.19982316500000	7.96929492400000	9.41501424800000	4.19982316500000	-3.63769111300000	24.10865059000000
4.25508399600000	8.02019110600000	9.41211657600000	4.25508399600000	-3.64641810800000	24.10845506000000
4.31034482800000	8.04397894600000	9.41376212900000	4.31034482800000	-3.63886044700000	24.10763030000000
4.36560565900000	8.03970921000000	9.40443843100000	4.36560565900000	-3.64222121700000	24.10867353000000
4.42086649000000	8.08135433600000	9.41716550600000	4.42086649000000	-3.64320539000000	24.10734563000000
4.47612732100000	8.08840885100000	9.40911801000000	4.47612732100000	-3.64538760800000	24.10774920000000
4.53138815200000	8.06971220000000	9.40316097700000	4.53138815200000	-3.63927755500000	24.10856319000000
4.58664898300000	8.08879586900000	9.40986911400000	4.58664898300000	-3.63968594200000	24.10772757000000
4.64190981400000	8.08587178400000	9.40761838400000	4.64190981400000	-3.63689907000000	24.10679184000000
4.69717064500000	8.07821155600000	9.40937632500000	4.69717064500000	-3.63891826100000	24.10664783000000
4.75243147700000	8.08473630900000	9.40620124700000	4.75243147700000	-3.63863383600000	24.10481088000000
4.80769230800000	8.08664679200000	9.40342347600000	4.80769230800000	-3.63661492600000	24.10328991000000
4.86295313900000	8.10427878400000	9.40624937900000	4.86295313900000	-3.63779973000000	24.10741666000000
4.91821397000000	8.09683956800000	9.40371993300000	4.91821397000000	-3.63602132900000	24.10557465000000
4.97347480100000	8.07699313900000	9.40016642900000	4.97347480100000	-3.63351458700000	24.10504901000000
5.02873563200000	8.08941507500000	9.39966963800000	5.02873563200000	-3.63573689300000	24.10423594000000
5.08399646300000	8.13710766600000	9.39906458900000	5.08399646300000	-3.63174952900000	24.10551650000000
5.13925729400000	8.09782434100000	9.39583316400000	5.13925729400000	-3.63606453800000	24.10503254000000
5.19451812600000	8.10185046600000	9.39652807000000	5.19451812600000	-3.63667484000000	24.10478641000000
5.24977895700000	8.11554179000000	9.39952940000000	5.24977895700000	-3.63741153700000	24.10606314000000
5.30503978800000	8.09739701900000	9.39733701800000	5.30503978800000	-3.63794926600000	24.10553754000000
5.36030061900000	8.09296478600000	9.39712019600000	5.36030061900000	-3.64315211000000	24.10479847000000
5.41556145000000	8.09610458700000	9.39576558300000	5.41556145000000	-3.64552738900000	24.10631266000000
5.47082228100000	8.08834916500000	9.39165256200000	5.47082228100000	-3.64271231600000	24.10558508000000
5.52608311200000	8.08514512100000	9.39364963000000	5.52608311200000	-3.64444724500000	24.10561275000000
5.58134394300000	8.08544002100000	9.39402205900000	5.58134394300000	-3.64342855600000	24.10599661000000
5.63660477500000	8.09629470000000	9.39009164100000	5.63660477500000	-3.64462072400000	24.10520901000000
5.69186560600000	8.10362927800000	9.38059949100000	5.69186560600000	-3.64951452200000	24.10655497000000
5.74712643700000	8.06789489300000	9.38053509800000	5.74712643700000	-3.64361317600000	24.10618575000000
5.80238726800000	8.05452937800000	9.37522120300000	5.80238726800000	-3.64184767500000	24.10647455000000
5.85764809900000	8.04719032300000	9.37228067800000	5.85764809900000	-3.65152033900000	24.10569158000000
5.91290893000000	8.04975728800000	9.37475301300000	5.91290893000000	-3.64881961700000	24.10406890000000
5.96816976100000	8.01957578300000	9.35528906600000	5.96816976100000	-3.65101972900000	24.10606857000000
6.02343059200000	7.98199477100000	9.37034994200000	6.02343059200000	-3.64518958900000	24.10709912000000
6.07869142400000	7.97561108500000	9.37452633000000	6.07869142400000	-3.63759932900000	24.10568608000000
6.13395225500000	7.97447504300000	9.37832884000000	6.13395225500000	-3.64205364100000	24.10689270000000
6.18921308600000	7.93508289200000	9.36571971200000	6.18921308600000	-3.63919570800000	24.10695656000000
6.24447391700000	7.94683808300000	9.36363531000000	6.24447391700000	-3.63805130000000	24.10731919000000
6.29973474800000	7.96339130600000	9.37556701000000	6.29973474800000	-3.64211606700000	24.10800505000000
6.35499557900000	7.95041423200000	9.37571803300000	6.35499557900000	-3.63763746900000	24.10820156000000
6.41025641000000	7.97249874200000	9.38224700200000	6.41025641000000	-3.64047595600000	24.10886124000000
6.46551724100000	8.00009940800000	9.39133549700000	6.46551724100000	-3.63130244400000	24.10739863000000
6.52077807300000	7.97307632900000	9.38417693600000	6.52077807300000	-3.63442605100000	24.10853424000000
6.57603890400000	7.99759241900000	9.38312544400000	6.57603890400000	-3.63412564400000	24.10788980000000
6.63129973500000	8.04755360900000	9.39266726800000	6.63129973500000	-3.63272786300000	24.10659036000000
6.68656056600000	8.03159459800000	9.39619159600000	6.68656056600000	-3.64458190200000	24.10888921000000
6.74182139700000	8.04196936100000	9.39141505400000	6.74182139700000	-3.63603321000000	24.10644596000000
6.79708222800000	8.05580041700000	9.39729732200000	6.79708222800000	-3.63926575200000	24.10643125000000
