GMfas3BEST			GMext		
t	x	y	t	x	y
0.000000000000	38.439813520000	0.684992528700	0.000000000000	45.879400060000	13.152306750000
0.018356707540	38.440273030000	0.685234145800	0.018356707540	45.879013690000	13.152324660000
0.036713415080	38.439315600000	0.685148269000	0.036713415080	45.879558660000	13.152007260000
0.055070122620	38.439846990000	0.685000014600	0.055070122620	45.879573650000	13.151879360000
0.073426830160	38.440052450000	0.685485036200	0.073426830160	45.879067770000	13.152522410000
0.091783537700	38.439951230000	0.685340756800	0.091783537700	45.879105890000	13.152576830000
0.110140245200	38.439653390000	0.685249290100	0.110140245200	45.879588920000	13.152308150000
0.128496952800	38.440102830000	0.685590402400	0.128496952800	45.878985360000	13.152476050000
0.146853660300	38.439535720000	0.685323462600	0.146853660300	45.879417600000	13.152250720000
0.165210367900	38.439880930000	0.684847790400	0.165210367900	45.879094470000	13.152106460000
0.183567075400	38.439231990000	0.685165275700	0.183567075400	45.879241770000	13.151716080000
0.201923783000	38.440734110000	0.685385952800	0.201923783000	45.879218750000	13.152481380000
0.220280490500	38.439956810000	0.685507178800	0.220280490500	45.879637570000	13.151840150000
0.238637198000	38.439933320000	0.685624143000	0.238637198000	45.879709490000	13.151756790000
0.256993905600	38.439770390000	0.685524350100	0.256993905600	45.879289010000	13.151899810000
0.275350613100	38.439810590000	0.685368111200	0.275350613100	45.879235920000	13.151982190000
0.293707320700	38.440199270000	0.685030983600	0.293707320700	45.879712760000	13.151758050000
0.312064028200	38.439454420000	0.685216110200	0.312064028200	45.879158340000	13.152281550000
0.330420735700	38.439112940000	0.685355336000	0.330420735700	45.879572750000	13.152000410000
0.348777443300	38.439960550000	0.685509286200	0.348777443300	45.878546670000	13.152035100000
0.367134150800	38.439955830000	0.685497639500	0.367134150800	45.879062380000	13.151863520000
0.385490858400	38.440880820000	0.685615523100	0.385490858400	45.879479300000	13.152296580000
0.403847565900	38.440000490000	0.685175391900	0.403847565900	45.879794770000	13.151817020000
0.422204273400	38.438257300000	0.684364668000	0.422204273400	45.879216920000	13.151901980000
0.440560981000	38.439891210000	0.684740334300	0.440560981000	45.878776340000	13.152206890000
0.458917688500	38.440331210000	0.685224987500	0.458917688500	45.879912810000	13.152287620000
0.477274396100	38.440414730000	0.685022593300	0.477274396100	45.879193840000	13.151656480000
0.495631103600	38.439035750000	0.685098459400	0.495631103600	45.879477350000	13.151575820000
0.513987811100	38.440354240000	0.685158663000	0.513987811100	45.879240220000	13.152095950000
0.532344518700	38.440293230000	0.685090323200	0.532344518700	45.879281270000	13.151531210000
0.550701226200	38.439506050000	0.684298723600	0.550701226200	45.879589390000	13.151765010000
0.569057933800	38.438214290000	0.684637722800	0.569057933800	45.879234210000	13.151931920000
0.587414641300	38.439320620000	0.684640171200	0.587414641300	45.878742920000	13.151704710000
0.605771348900	38.439491150000	0.685390654200	0.605771348900	45.879626800000	13.151600690000
0.624128056400	38.440435330000	0.685074538600	0.624128056400	45.879067560000	13.151512910000
0.642484763900	38.440895170000	0.685213891500	0.642484763900	45.879191870000	13.151581310000
0.660841471500	38.440596110000	0.685252002600	0.660841471500	45.879240810000	13.151922940000
0.679198179000	38.439991480000	0.684754141200	0.679198179000	45.879129170000	13.151930290000
0.697554886600	38.440337590000	0.684820608900	0.697554886600	45.879863100000	13.151734870000
0.715911594100	38.439392450000	0.684801608200	0.715911594100	45.879248710000	13.151480180000
0.734268301600	38.439434480000	0.685743930900	0.734268301600	45.879508490000	13.152275880000
0.752625009200	38.439300610000	0.685735342700	0.752625009200	45.879257320000	13.152249110000
0.770981716700	38.439112980000	0.685422401900	0.770981716700	45.879414140000	13.151889930000
0.789338424300	38.439736460000	0.685746886600	0.789338424300	45.879820940000	13.151895210000
0.807695131800	38.439065010000	0.685584959500	0.807695131800	45.879049120000	13.152149050000
0.826051839300	38.439422260000	0.685272307900	0.826051839300	45.879664610000	13.151665450000
0.844408546900	38.438512240000	0.685170087500	0.844408546900	45.880168390000	13.152045000000
0.862765254400	38.439268510000	0.685497688600	0.862765254400	45.879841140000	13.152371430000
0.881121962000	38.439621720000	0.685875992200	0.881121962000	45.879410270000	13.151875750000
0.899478669500	38.439879920000	0.685916890400	0.899478669500	45.879282820000	13.152242940000
0.917835377000	38.439680010000	0.685377299800	0.917835377000	45.879177860000	13.151748720000
