"Time,s"	"LT MED. GASTRO,uV"	"RT MED. GASTRO,uV"	"LT LAT. GASTRO,uV"	"RT LAT. GASTRO,uV"	"LT SOLEUS,uV"	"RT SOLEUS,uV"	"LT TIB.ANT.,uV"	"RT TIB.ANT.,uV"	"2D GONIOMETER,deg"	"CN ANGLE,mV"	"CN TORQUE,mV"	"CN velocity,mV"	"CN DIRECTION,mV"	"Force Achilles machine,V"	"Trigger,mV"
4.9100	0.607858	2.00993	0.383425	-0.450446	-0.0946331	-0.149954	1.82971	-0.846715	-1.21404	-63.6281	-63.4773	-64.3915	-64.0867	-0.0511623	-79.5067
4.9107	1.82768	2.00993	1.29702	-0.450446	1.13003	0.155434	4.24338	-1.15174	-1.20794	-63.6281	-63.3248	-64.0863	-64.0867	-0.0511623	-58.1344
4.9113	1.52375	1.70462	1.29702	-0.450446	1.43063	0.155434	4.24338	-2.06683	-1.21404	-63.4766	-62.7126	-63.781	-64.0867	-0.0511623	-59.5002
4.9120	0.911786	2.00993	0.686379	-0.755748	0.211533	0.155434	2.14115	-1.45677	-1.21404	-63.9333	-63.4773	-64.5442	-64.3926	-0.0517647	-64.3864
4.9127	0.607858	2.00993	0.080472	0.46446	0.211533	-0.454844	0.311441	0.983451	-1.20794	-64.2385	-64.24	-65.1547	-64.6964	-0.0525301	-62.5589
4.9133	1.21572	1.70462	0.994066	1.68567	0.823865	-0.760232	0.311441	3.1204	-1.21404	-63.9333	-63.7824	-64.5442	-64.3926	-0.0520741	-63.0206
4.9140	1.82768	1.39932	0.994066	0.769762	0.517699	-0.760232	1.51827	2.81537	-1.21404	-63.7817	-63.1723	-63.781	-63.9348	-0.0514717	-62.2511
4.9147	1.21572	-0.125939	-0.227215	-0.146145	-0.395232	-1.06512	0.583951	0.373396	-1.20794	-64.0869	-63.3248	-64.0863	-63.9348	-0.0516182	-62.0972
4.9153	-0.00410715	-1.6512	-1.4485	-0.450446	-1.31373	-1.6754	-1.82971	-1.45677	-1.20794	-63.9333	-63.1723	-64.3915	-64.2386	-0.0517647	-62.405
4.9160	-0.00410715	-0.431244	-1.75145	-0.755748	-1.31373	-1.06512	-2.76404	-0.846715	-1.21404	-63.6281	-63.0197	-64.2389	-63.9348	-0.0516182	-62.2511
4.9167	0.911786	2.00993	-0.837856	-1.36635	-0.701398	0.765712	-2.76404	-0.541687	-1.20794	-63.4766	-63.1723	-64.2389	-63.9348	-0.0516182	-62.2511
4.9173	-0.00410715	2.62054	-0.530168	-1.67166	-0.395232	1.68138	-4.28231	-1.15174	-1.20794	-63.7817	-63.4773	-64.2389	-64.2386	-0.0519276	-62.405
