SOLfasSAME			SOLext		
t	x	y	t	x	y
0.000000000000	5.755968045000	8.846153654000	0.000000000000	27.529706050000	13.894355440000
0.023679848450	5.756109883000	8.845994142000	0.023679848450	27.528309530000	13.894141210000
0.047359696900	5.756404185000	8.846026935000	0.047359696900	27.528881200000	13.894052480000
0.071039545350	5.756031486000	8.846201992000	0.071039545350	27.528898500000	13.893813190000
0.094719393800	5.753863936000	8.846591445000	0.094719393800	27.528806170000	13.894807360000
0.118399242200	5.754854639000	8.847000191000	0.118399242200	27.529894580000	13.894330200000
0.142079090700	5.755028716000	8.847298408000	0.142079090700	27.528746010000	13.894298470000
0.165758939100	5.751030560000	8.847699857000	0.165758939100	27.528927400000	13.894195400000
0.189438787600	5.748794729000	8.848883075000	0.189438787600	27.529495570000	13.894050800000
0.213118636000	5.751619404000	8.848544162000	0.213118636000	27.529862990000	13.893905180000
0.236798484500	5.750335211000	8.847895151000	0.236798484500	27.529404540000	13.893893210000
0.260478332900	5.753509290000	8.848186192000	0.260478332900	27.529343580000	13.894189080000
0.284158181400	5.753234614000	8.848192737000	0.284158181400	27.530369060000	13.894174920000
0.307838029800	5.753805357000	8.848797114000	0.307838029800	27.529940510000	13.894557100000
0.331517878300	5.753604981000	8.847904495000	0.331517878300	27.529039020000	13.893929230000
0.355197726700	5.753849607000	8.847965055000	0.355197726700	27.529036930000	13.894299320000
0.378877575200	5.755452899000	8.848742680000	0.378877575200	27.529352870000	13.894842880000
0.402557423600	5.756146263000	8.848078312000	0.402557423600	27.530843560000	13.894767810000
0.426237272100	5.755904054000	8.847805534000	0.426237272100	27.531443250000	13.895220800000
0.449917120500	5.741840944000	8.850952843000	0.449917120500	27.530460840000	13.896407910000
0.473596969000	5.718571609000	8.856309024000	0.473596969000	27.533727970000	13.897305660000
0.497276817400	5.621777281000	8.861519656000	0.497276817400	27.526662490000	13.899097080000
0.520956665900	5.582526609000	8.867964038000	0.520956665900	27.524733010000	13.902254630000
0.544636514300	5.561713439000	8.864220256000	0.544636514300	27.532545090000	13.902556800000
0.568316362800	5.462503964000	8.865926571000	0.568316362800	27.528452230000	13.912865340000
0.591996211200	5.434774921000	8.866123121000	0.591996211200	27.521943210000	13.911799310000
0.615676059700	5.383456971000	8.865044904000	0.615676059700	27.530257600000	13.925614860000
0.639355908100	5.360875465000	8.864902380000	0.639355908100	27.532092750000	13.922974340000
0.663035756600	5.351299096000	8.862293342000	0.663035756600	27.537431690000	13.924819780000
0.686715605000	5.338432315000	8.857393741000	0.686715605000	27.534164240000	13.922513910000
0.710395453500	5.315098765000	8.856537301000	0.710395453500	27.528491580000	13.920084270000
0.734075301900	5.210787094000	8.859280258000	0.734075301900	27.532988030000	13.925034140000
0.757755150400	5.178010496000	8.857527671000	0.757755150400	27.534078500000	13.920381990000
0.781434998800	5.132386077000	8.858881419000	0.781434998800	27.534339220000	13.918611640000
0.805114847300	5.111476507000	8.855073988000	0.805114847300	27.538818550000	13.920340130000
0.828794695700	5.051804714000	8.857139395000	0.828794695700	27.538495440000	13.917296160000
0.852474544200	4.925086712000	8.860175896000	0.852474544200	27.546877860000	13.928008220000
0.876154392600	4.860463053000	8.858447336000	0.876154392600	27.544773000000	13.926482660000
0.899834241100	4.678048098000	8.863864609000	0.899834241100	27.558843050000	13.943511010000
0.923514089500	4.577058004000	8.867411307000	0.923514089500	27.564483500000	13.950450780000
0.947193938000	4.385962204000	8.881436456000	0.947193938000	27.599473200000	13.957088170000
0.970873786400	4.318476734000	8.880952514000	0.970873786400	27.608934580000	13.953760060000
0.994553634900	4.215027031000	8.894733621000	0.994553634900	27.648103350000	13.955386050000
1.018233483000	4.089213501000	8.909414628000	1.018233483000	27.675234070000	13.948666420000
1.041913332000	3.889218234000	8.924148722000	1.041913332000	27.672335370000	13.955649530000
1.065593180000	3.855652042000	8.923804554000	1.065593180000	27.689468910000	13.956355140000
1.089273029000	3.677036196000	8.937596552000	1.089273029000	27.694021070000	13.957211590000
1.112952877000	3.590738936000	8.935639227000	1.112952877000	27.699391490000	13.959067430000
1.136632726000	3.430650312000	8.940961504000	1.136632726000	27.683390100000	13.956460560000
1.160312574000	3.335385845000	8.945444959000	1.160312574000	27.679543520000	13.955332120000
1.183992422000	3.233124668000	8.944070552000	1.183992422000	27.664108650000	13.953413740000
1.207672271000	3.138685791000	8.945906853000	1.207672271000	27.669756160000	13.953876030000
1.231352119000	2.936772678000	8.944133960000	1.231352119000	27.654566010000	13.948091070000
1.255031968000	2.880692935000	8.930177037000	1.255031968000	27.635859580000	13.955648860000
1.278711816000	2.828758459000	8.940757257000	1.278711816000	27.663435820000	13.950439650000
1.302391665000	2.772390864000	8.944274596000	1.302391665000	27.683278060000	13.957010570000
1.326071513000	2.549466442000	8.950602448000	1.326071513000	27.743368990000	13.961743240000
