SOLfasBEST			SOLextSKINUSE		
0.593725508800	4.233353218000	9.697006707000	0.593725508800	22.625342890000	14.734353000000
0.617474529200	4.236632315000	9.696982094000	0.617474529200	22.624811500000	14.734647240000
0.641223549500	4.237199098000	9.696634246000	0.641223549500	22.625382530000	14.734511870000
0.664972569900	4.223987495000	9.695879488000	0.664972569900	22.624629160000	14.734650140000
0.688721590200	4.211980505000	9.699661663000	0.688721590200	22.624206800000	14.734331820000
0.712470610600	4.201365539000	9.695885539000	0.712470610600	22.624403150000	14.734649900000
0.736219630900	4.174756556000	9.696404245000	0.736219630900	22.624064140000	14.734207610000
0.759968651300	4.176707345000	9.695214177000	0.759968651300	22.624251780000	14.734351250000
0.783717671600	4.175988761000	9.695234487000	0.783717671600	22.624730020000	14.734501510000
0.807466692000	4.164069787000	9.694986545000	0.807466692000	22.623539290000	14.734017600000
0.831215712400	4.153046370000	9.695259860000	0.831215712400	22.624720890000	14.733940940000
0.854964732700	4.150569639000	9.695682878000	0.854964732700	22.624217340000	14.734368930000
0.878713753100	4.157315667000	9.695677476000	0.878713753100	22.623912750000	14.734095430000
0.902462773400	4.155982591000	9.695812124000	0.902462773400	22.623866730000	14.733970780000
0.926211793800	4.143164174000	9.695455706000	0.926211793800	22.624100530000	14.734299180000
0.949960814100	4.139803128000	9.695594479000	0.949960814100	22.624540350000	14.733819680000
0.973709834500	4.146556063000	9.696892258000	0.973709834500	22.624109070000	14.734359290000
0.997458854800	4.147563502000	9.696662269000	0.997458854800	22.623975550000	14.734118830000
1.021207875000	4.149107261000	9.695459727000	1.021207875000	22.623367040000	14.734272870000
1.044956896000	4.156995344000	9.696629832000	1.044956896000	22.623867870000	14.734212790000
1.068705916000	4.155674953000	9.696131314000	1.068705916000	22.623607780000	14.734052000000
1.092454936000	4.148532761000	9.695301024000	1.092454936000	22.623145950000	14.734078400000
1.116203957000	4.149911267000	9.696416301000	1.116203957000	22.622884330000	14.733862210000
1.139952977000	4.154457583000	9.696544967000	1.139952977000	22.623222750000	14.734063790000
1.163701997000	4.151620041000	9.696871293000	1.163701997000	22.622966590000	14.733787020000
1.187451018000	4.150660725000	9.696467367000	1.187451018000	22.623398660000	14.734041260000
1.211200038000	4.151659559000	9.696519491000	1.211200038000	22.622929220000	14.733839810000
1.234949058000	4.155634929000	9.696135269000	1.234949058000	22.622405040000	14.733848910000
1.258698079000	4.158472444000	9.695537871000	1.258698079000	22.623655390000	14.734238790000
1.282447099000	4.157333418000	9.695641746000	1.282447099000	22.622968560000	14.733397650000
1.306196119000	4.154449781000	9.696085358000	1.306196119000	22.621905370000	14.733622850000
1.329945140000	4.154658258000	9.696332742000	1.329945140000	22.623206220000	14.733809240000
1.353694160000	4.152084720000	9.695288018000	1.353694160000	22.623457430000	14.733297810000
1.377443180000	4.151693466000	9.695473913000	1.377443180000	22.621764560000	14.733755310000
1.401192201000	4.154395340000	9.695156911000	1.401192201000	22.622468770000	14.733059180000
1.424941221000	4.149574010000	9.695882783000	1.424941221000	22.622776530000	14.733760550000
1.448690242000	4.146011551000	9.696234541000	1.448690242000	22.623168090000	14.733946260000
1.472439262000	4.055244694000	9.694753852000	1.472439262000	22.624168990000	14.735017430000
1.496188282000	4.018107966000	9.695540011000	1.496188282000	22.623565120000	14.735619260000
1.519937303000	3.951631807000	9.696260291000	1.519937303000	22.624478210000	14.735952860000
1.543686323000	3.757468243000	9.700677374000	1.543686323000	22.627435000000	14.739556120000
1.567435343000	3.671203671000	9.694894354000	1.567435343000	22.629466660000	14.743654140000
1.591184364000	3.504722916000	9.692845494000	1.591184364000	22.635066370000	14.749706340000
1.614933384000	3.469785619000	9.697624696000	1.614933384000	22.632906010000	14.752067400000
1.638682404000	3.406097242000	9.699525791000	1.638682404000	22.638556630000	14.753214910000
1.662431425000	3.330803599000	9.704373630000	1.662431425000	22.646297740000	14.755885590000
1.686180445000	3.211740543000	9.710792239000	1.686180445000	22.651096180000	14.758385500000
1.709929465000	3.036242942000	9.717073846000	1.709929465000	22.643765100000	14.754531080000
1.733678486000	2.932068141000	9.720957290000	1.733678486000	22.641970700000	14.756756500000
1.757427506000	2.839592635000	9.721737017000	1.757427506000	22.640575760000	14.758665360000
1.781176526000	2.828350785000	9.717835580000	1.781176526000	22.632801600000	14.754737520000
1.804925547000	2.835029052000	9.707935720000	1.804925547000	22.635069350000	14.753956890000
1.828674567000	2.827759375000	9.705545488000	1.828674567000	22.633363570000	14.753465700000
1.852423588000	2.799146976000	9.709863590000	1.852423588000	22.633151270000	14.752304480000
1.876172608000	2.710306969000	9.708203918000	1.876172608000	22.632187960000	14.753112780000
1.899921628000	2.522515509000	9.711330152000	1.899921628000	22.631066010000	14.754386230000
1.923670649000	2.415812399000	9.716858579000	1.923670649000	22.626769520000	14.751493890000
1.947419669000	2.289086633000	9.720518368000	1.947419669000	22.626256430000	14.755350950000
1.971168689000	2.105048767000	9.741050129000	1.971168689000	22.633037840000	14.754690930000
1.994917710000	1.940295984000	9.756748495000	1.994917710000	22.634007080000	14.754548290000
2.018666730000	1.810180552000	9.772172489000	2.018666730000	22.636473990000	14.751782840000
2.042415750000	1.637018908000	9.766709036000	2.042415750000	22.637191440000	14.750660840000
2.066164771000	1.577681884000	9.767446163000	2.066164771000	22.634688590000	14.749504060000
2.089913791000	1.517647120000	9.775271316000	2.089913791000	22.632712860000	14.748498180000
2.113662811000	1.443819921000	9.781799423000	2.113662811000	22.631501180000	14.747956620000
2.137411832000	1.377969288000	9.783638718000	2.137411832000	22.631704640000	14.747559940000
2.161160852000	1.295222370000	9.781170875000	2.161160852000	22.626985080000	14.747074990000
2.184909872000	1.164681615000	9.780049361000	2.184909872000	22.626342710000	14.746494960000
2.208658893000	1.047828713000	9.780717336000	2.208658893000	22.627370000000	14.744869470000
2.232407913000	0.957330075400	9.778726852000	2.232407913000	22.622188000000	14.743701670000
2.256156934000	0.877413371900	9.779525406000	2.256156934000	22.624958320000	14.742591550000
2.279905954000	0.797246071000	9.779496643000	2.279905954000	22.625237070000	14.743554340000
2.303654974000	0.719623347400	9.777708394000	2.303654974000	22.625016740000	14.744205430000
2.327403995000	0.639498890800	9.773774805000	2.327403995000	22.623018250000	14.744582430000
2.351153015000	0.586572734000	9.771972999000	2.351153015000	22.622503220000	14.744220140000
2.374902035000	0.578278421500	9.772722768000	2.374902035000	22.624758820000	14.744355750000
2.398651056000	0.569324861500	9.773131387000	2.398651056000	22.622897520000	14.743975210000
2.422400076000	0.568813123000	9.772558955000	2.422400076000	22.626365240000	14.742217000000
2.446149096000	0.567357004500	9.771545441000	2.446149096000	22.625836620000	14.740997350000
2.469898117000	0.572338226900	9.770595596000	2.469898117000	22.623760930000	14.740364090000
2.493647137000	0.546666895700	9.772119065000	2.493647137000	22.625125740000	14.739812940000
2.517396157000	0.501515649700	9.772981679000	2.517396157000	22.622363540000	14.740897480000
2.541145178000	0.468550828400	9.772807356000	2.541145178000	22.623295590000	14.739415880000
2.564894198000	0.428041097900	9.773365433000	2.564894198000	22.624303010000	14.740179480000
2.588643218000	0.365715113500	9.770387122000	2.588643218000	22.621690700000	14.741924590000
2.612392239000	0.336015622300	9.769216419000	2.612392239000	22.624848220000	14.741559080000
2.636141259000	0.278316332000	9.770306321000	2.636141259000	22.625196870000	14.741081030000
2.659890280000	0.195361173600	9.776438438000	2.659890280000	22.625838160000	14.741774870000
2.683639300000	0.103535152900	9.775007771000	2.683639300000	22.625301220000	14.742780590000
2.707388320000	0.093931834750	9.773318554000	2.707388320000	22.627074510000	14.742231820000
2.731137341000	0.067163983530	9.774505898000	2.731137341000	22.629980360000	14.743914110000
2.754886361000	0.019938565490	9.776215500000	2.754886361000	22.629697460000	14.743690190000
2.778635381000	-0.052324487140	9.774954544000	2.778635381000	22.632792890000	14.745834100000
2.802384402000	-0.102552303700	9.774499472000	2.802384402000	22.631778640000	14.744811050000
2.826133422000	-0.174966327100	9.780512454000	2.826133422000	22.632049940000	14.745749460000
2.849882442000	-0.225717387500	9.778525548000	2.849882442000	22.633267990000	14.745112610000
2.873631463000	-0.334808427900	9.778655188000	2.873631463000	22.629164270000	14.745779940000
2.897380483000	-0.345152762900	9.778922633000	2.897380483000	22.629837040000	14.745256930000
2.921129503000	-0.371007294500	9.775924214000	2.921129503000	22.628254810000	14.744816380000
2.944878524000	-0.452578997700	9.774688592000	2.944878524000	22.629939630000	14.748205880000
2.968627544000	-0.463510008500	9.773522361000	2.968627544000	22.631852650000	14.747883290000
2.992376564000	-0.462980365400	9.772571022000	2.992376564000	22.632639900000	14.746320920000
3.016125585000	-0.459298745900	9.769315520000	3.016125585000	22.627062850000	14.745068170000
3.039874605000	-0.462786785200	9.769220490000	3.039874605000	22.626549780000	14.742942180000
3.063623626000	-0.475063039600	9.769527618000	3.063623626000	22.618710430000	14.739108140000
3.087372646000	-0.504883535500	9.768949342000	3.087372646000	22.621642270000	14.739110370000
3.111121666000	-0.625529691200	9.766499859000	3.111121666000	22.616237960000	14.735496800000
3.134870687000	-0.688133463600	9.763081521000	3.134870687000	22.613345430000	14.734042190000
3.158619707000	-0.749769879100	9.759981556000	3.158619707000	22.614301620000	14.737417840000
3.182368727000	-0.796665807900	9.758909384000	3.182368727000	22.602781760000	14.732948130000
3.206117748000	-0.807426673500	9.758582399000	3.206117748000	22.593476000000	14.732147510000
3.229866768000	-0.874984534900	9.751109081000	3.229866768000	22.561064090000	14.724652040000
3.253615788000	-0.901571102200	9.750823100000	3.253615788000	22.545845130000	14.723095750000
3.277364809000	-0.909135858500	9.747608552000	3.277364809000	22.536813230000	14.713473830000
3.301113829000	-0.903415989700	9.749199310000	3.301113829000	22.548230280000	14.725262380000
3.324862849000	-0.896504194100	9.746101221000	3.324862849000	22.551019930000	14.738500650000
3.348611870000	-0.906424635200	9.751665551000	3.348611870000	22.552099030000	14.742340670000
3.372360890000	-0.942534373700	9.755018295000	3.372360890000	22.556737490000	14.753879320000
3.396109910000	-0.970014349500	9.752053352000	3.396109910000	22.557094980000	14.751795120000
3.419858931000	-1.005398545000	9.752867251000	3.419858931000	22.593451740000	14.747117440000
3.443607951000	-1.033992325000	9.750612061000	3.443607951000	22.622335430000	14.745854550000
3.467356972000	-1.090686842000	9.751380180000	3.467356972000	22.620428450000	14.752191750000
3.491105992000	-1.091372102000	9.756165780000	3.491105992000	22.626056630000	14.753289440000
3.514855012000	-1.093294593000	9.758041033000	3.514855012000	22.625707980000	14.753833740000
3.538604033000	-1.087919637000	9.758419170000	3.538604033000	22.614609850000	14.749704000000
3.562353053000	-1.100876139000	9.755111485000	3.562353053000	22.616451070000	14.743879480000
3.586102073000	-1.153722640000	9.759560202000	3.586102073000	22.604897400000	14.740925910000
3.609851094000	-1.231700024000	9.762585252000	3.609851094000	22.608599580000	14.740811050000
3.633600114000	-1.367490210000	9.762843303000	3.633600114000	22.604872290000	14.746200310000
3.657349134000	-1.448027998000	9.762673935000	3.657349134000	22.607019730000	14.741066690000
3.681098155000	-1.490524803000	9.762197318000	3.681098155000	22.603023500000	14.735028240000
3.704847175000	-1.607767871000	9.767665553000	3.704847175000	22.616063730000	14.715578280000
3.728596195000	-1.695929312000	9.768638923000	3.728596195000	22.540143840000	14.692904440000
3.752345216000	-1.825520039000	9.769267003000	3.752345216000	22.556975680000	14.674101300000
3.776094236000	-1.833235174000	9.768861234000	3.776094236000	22.556975680000	14.674101300000
3.799843256000	-1.742064106000	9.763463158000	3.799843256000	22.556975680000	14.674101300000
3.823592277000	-1.681009139000	9.764858037000	3.823592277000	22.561764230000	14.671395340000
3.847341297000	-1.668585228000	9.766261038000	3.847341297000	22.562692380000	14.668494660000
3.871090318000	-1.669815719000	9.767467485000	3.871090318000	22.552287820000	14.664417280000
3.894839338000	-1.656500354000	9.766231743000	3.894839338000	22.548682500000	14.665095240000
3.918588358000	-1.616888306000	9.764592686000	3.918588358000	22.539523830000	14.664956080000
3.942337379000	-1.551791771000	9.762546033000	3.942337379000	22.529964280000	14.662560360000
3.966086399000	-1.564336234000	9.764212631000	3.966086399000	22.526012730000	14.659764720000
3.989835419000	-1.590623646000	9.766043473000	3.989835419000	22.534526700000	14.641737630000
4.013584440000	-1.600663212000	9.765678546000	4.013584440000	22.544341990000	14.631485480000
4.037333460000	-1.599099660000	9.765225458000	4.037333460000	22.548972810000	14.625435720000
4.061082480000	-1.583493972000	9.763474174000	4.061082480000	22.548972810000	14.625435720000
4.084831501000	-1.582286178000	9.763990411000	4.084831501000	22.552584770000	14.625499470000
4.108580521000	-1.577342905000	9.763525010000	4.108580521000	22.576852080000	14.627848410000
4.132329541000	-1.561517053000	9.761466209000	4.132329541000	22.611663070000	14.615155490000
4.156078562000	-1.541120984000	9.761657654000	4.156078562000	22.611663070000	14.615155490000
4.179827582000	-1.574029323000	9.757397534000	4.179827582000	22.614572200000	14.605064510000
4.203576602000	-1.603496942000	9.755531781000	4.203576602000	22.628170890000	14.607371610000
4.227325623000	-1.681019549000	9.748257010000	4.227325623000	22.630762960000	14.587359450000
4.251074643000	-1.725411810000	9.745883178000	4.251074643000	22.630762960000	14.587359450000
4.274823664000	-1.787783910000	9.742824256000	4.274823664000	22.637916830000	14.580213910000
4.298572684000	-1.840104351000	9.747621904000	4.298572684000	22.636086830000	14.573078630000
4.322321704000	-2.019415852000	9.734608715000	4.322321704000	22.645442910000	14.551924770000
4.346070725000	-2.063762024000	9.741577911000	4.346070725000	22.614158040000	14.533191480000
4.369819745000	-2.148778508000	9.737829635000	4.369819745000	22.571360620000	14.489623330000
4.393568765000	-2.209267543000	9.739240450000	4.393568765000	22.498889080000	14.465934710000
4.417317786000	-2.191973776000	9.730727541000	4.417317786000	22.580058290000	14.449716460000
4.441066806000	-2.184733786000	9.717388506000	4.441066806000	22.577817900000	14.447372060000
4.464815826000	-2.214090908000	9.713984274000	4.464815826000	22.556835970000	14.438731110000
4.488564847000	-2.421108341000	9.714751435000	4.488564847000	22.567998770000	14.425883620000
4.512313867000	-2.465894784000	9.709840444000	4.512313867000	22.563353850000	14.420324130000
4.536062887000	-2.522799408000	9.703470346000	4.536062887000	22.515947770000	14.389928780000
4.559811908000	-2.470171392000	9.702863779000	4.559811908000	22.492343120000	14.369809660000
4.583560928000	-2.364521192000	9.698493501000	4.583560928000	22.497360580000	14.370315970000
4.607309948000	-2.325447742000	9.696365901000	4.607309948000	22.508568790000	14.366083740000
4.631058969000	-2.426336465000	9.704075446000	4.631058969000	22.497322570000	14.362853610000
4.654807989000	-2.496905546000	9.704290797000	4.654807989000	22.486960400000	14.356156020000
4.678557010000	-2.628739026000	9.705182147000	4.678557010000	22.475386390000	14.352807870000
4.702306030000	-2.638797581000	9.705690600000	4.702306030000	22.475744900000	14.350748250000
4.726055050000	-2.671773277000	9.708812253000	4.726055050000	22.480098240000	14.351404590000
4.749804071000	-2.787025448000	9.709598020000	4.749804071000	22.490636050000	14.357035910000
4.773553091000	-3.046439746000	9.710637576000	4.773553091000	22.496640420000	14.350822260000
4.797302111000	-3.112230327000	9.711728217000	4.797302111000	22.519734180000	14.344291870000
4.821051132000	-3.133421921000	9.711275264000	4.821051132000	22.518714020000	14.340011610000
4.844800152000	-3.182292319000	9.704226135000	4.844800152000	22.506044530000	14.295489840000
4.868549172000	-3.169748666000	9.702653057000	4.868549172000	22.505703410000	14.299353220000
4.892298193000	-3.183255768000	9.702838151000	4.892298193000	22.502760520000	14.291568730000
4.916047213000	-3.197987636000	9.704677580000	4.916047213000	22.487397050000	14.285848790000
4.939796233000	-3.260433358000	9.708591837000	4.939796233000	22.498670000000	14.285902020000
4.963545254000	-3.352454345000	9.707763656000	4.963545254000	22.496922930000	14.289561870000
4.987294274000	-3.426319289000	9.708943885000	4.987294274000	22.491957770000	14.296979820000
5.011043294000	-3.486928351000	9.712286985000	5.011043294000	22.471880930000	14.312253630000
5.034792315000	-3.519204686000	9.710796952000	5.034792315000	22.471505980000	14.309950130000
5.058541335000	-3.532458652000	9.710217200000	5.058541335000	22.474000360000	14.319198520000
5.082290356000	-3.584263209000	9.713296930000	5.082290356000	22.463326950000	14.335424250000
5.106039376000	-3.637713289000	9.712974379000	5.106039376000	22.471715900000	14.323426550000
5.129788396000	-3.720195248000	9.713973456000	5.129788396000	22.461587380000	14.318321940000
5.153537417000	-3.739566684000	9.712582704000	5.153537417000	22.464835790000	14.297559490000
5.177286437000	-3.759513991000	9.710558393000	5.177286437000	22.469077380000	14.286934430000
5.201035457000	-3.750631235000	9.709612260000	5.201035457000	22.464775470000	14.279482580000
5.224784478000	-3.733599219000	9.709663564000	5.224784478000	22.468134030000	14.284674710000
5.248533498000	-3.648561681000	9.705732237000	5.248533498000	22.451143710000	14.293559770000
5.272282518000	-3.674036430000	9.708351346000	5.272282518000	22.432968360000	14.305405580000
5.296031539000	-3.792174754000	9.709456160000	5.296031539000	22.413887620000	14.280915530000
5.319780559000	-3.784770651000	9.709186912000	5.319780559000	22.398611240000	14.280868270000
5.343529579000	-3.671685360000	9.707225165000	5.343529579000	22.425658120000	14.278553940000
5.367278600000	-3.674654437000	9.707277885000	5.367278600000	22.413889340000	14.282221100000
5.391027620000	-3.696047374000	9.706469091000	5.391027620000	22.406701560000	14.278848650000
5.414776640000	-3.756826213000	9.707685864000	5.414776640000	22.407200200000	14.276497610000
5.438525661000	-3.784182999000	9.709047338000	5.438525661000	22.406396920000	14.267668480000
5.462274681000	-3.777627636000	9.708220932000	5.462274681000	22.406792660000	14.265576540000
5.486023702000	-3.770063861000	9.707002751000	5.486023702000	22.408339390000	14.270359760000
5.509772722000	-3.762990822000	9.705824327000	5.509772722000	22.389989650000	14.278024640000
5.533521742000	-3.768248986000	9.706834973000	5.533521742000	22.388546220000	14.276381250000
5.557270763000	-3.765033942000	9.706486134000	5.557270763000	22.394552610000	14.274603660000
5.581019783000	-3.757407556000	9.705297110000	5.581019783000	22.397467980000	14.277528290000
5.604768803000	-3.730299365000	9.703960001000	5.604768803000	22.385518580000	14.287439290000
5.628517824000	-3.733598457000	9.705154998000	5.628517824000	22.382554170000	14.288016030000
5.652266844000	-3.738383476000	9.705123199000	5.652266844000	22.395420560000	14.283640590000
5.676015864000	-3.692490829000	9.702246690000	5.676015864000	22.390882700000	14.283278350000
5.699764885000	-3.681556589000	9.702334888000	5.699764885000	22.394079590000	14.284588270000
5.723513905000	-3.697586782000	9.703176122000	5.723513905000	22.394806280000	14.291900500000
5.747262925000	-3.729184614000	9.704802576000	5.747262925000	22.388741090000	14.302288320000
5.771011946000	-3.763037435000	9.704651690000	5.771011946000	22.392506200000	14.286574200000
5.794760966000	-3.731682211000	9.704184084000	5.794760966000	22.392312440000	14.291565350000
5.818509986000	-3.704198109000	9.703345140000	5.818509986000	22.401285810000	14.288461140000
5.842259007000	-3.707014261000	9.704484552000	5.842259007000	22.399112870000	14.285488460000
5.866008027000	-3.721496818000	9.705211965000	5.866008027000	22.399833080000	14.283314530000
5.889757048000	-3.730424438000	9.705010807000	5.889757048000	22.399598980000	14.280742990000
5.913506068000	-3.741771091000	9.704676829000	5.913506068000	22.399942380000	14.281381570000
5.937255088000	-3.810818057000	9.705214685000	5.937255088000	22.397928360000	14.277319290000
5.961004109000	-3.840265892000	9.705997642000	5.961004109000	22.397934950000	14.273203080000
5.984753129000	-3.855214301000	9.706952188000	5.984753129000	22.400221640000	14.266994650000
6.008502149000	-3.860472011000	9.707937069000	6.008502149000	22.395891750000	14.262090190000
6.032251170000	-3.862900481000	9.707433265000	6.032251170000	22.403033730000	14.261492300000
6.056000190000	-3.864471247000	9.707597869000	6.056000190000	22.403808680000	14.262008320000
6.079749210000	-3.876085388000	9.708512143000	6.079749210000	22.396914810000	14.257778640000
6.103498231000	-3.885324531000	9.709874250000	6.103498231000	22.391675700000	14.259228100000
6.127247251000	-3.921727976000	9.713078706000	6.127247251000	22.397814360000	14.258385450000
6.150996271000	-3.921853859000	9.711731513000	6.150996271000	22.400584810000	14.259237650000
6.174745292000	-3.859475079000	9.707995611000	6.174745292000	22.401947740000	14.263177490000
6.198494312000	-3.827318819000	9.707072882000	6.198494312000	22.398940400000	14.266297330000
6.222243332000	-3.822421427000	9.708031711000	6.222243332000	22.400800730000	14.267019090000
6.245992353000	-3.851698375000	9.708336462000	6.245992353000	22.401326460000	14.270323680000
6.269741373000	-3.859255028000	9.708305062000	6.269741373000	22.400136690000	14.270536270000
6.293490394000	-3.854669315000	9.707739189000	6.293490394000	22.400649740000	14.271825750000
6.317239414000	-3.792760642000	9.706878300000	6.317239414000	22.404112690000	14.275026780000
6.340988434000	-3.729612750000	9.705958587000	6.340988434000	22.408947520000	14.278566150000
6.364737455000	-3.702469887000	9.705145031000	6.364737455000	22.399863200000	14.282442850000
6.388486475000	-3.681596249000	9.705534056000	6.388486475000	22.388593220000	14.280549730000
6.412235495000	-3.689348675000	9.704899701000	6.412235495000	22.386483600000	14.283034010000
6.435984516000	-3.694910539000	9.705465850000	6.435984516000	22.382117240000	14.291100310000
6.459733536000	-3.703609500000	9.705793547000	6.459733536000	22.383873890000	14.288456120000
6.483482556000	-3.692366621000	9.705693256000	6.483482556000	22.396567630000	14.282316660000
6.507231577000	-3.662747761000	9.704228770000	6.507231577000	22.400349960000	14.278359290000
6.530980597000	-3.681171951000	9.704944092000	6.530980597000	22.401774250000	14.283544020000
6.554729617000	-3.696502425000	9.705647759000	6.554729617000	22.398594630000	14.280526600000
6.578478638000	-3.697182060000	9.706002249000	6.578478638000	22.399087990000	14.283745330000
6.602227658000	-3.707806647000	9.706468849000	6.602227658000	22.392112890000	14.288645520000
6.625976678000	-3.713996349000	9.707323480000	6.625976678000	22.405464360000	14.282251920000
6.649725699000	-3.717417543000	9.707010466000	6.649725699000	22.408317980000	14.280818550000
6.673474719000	-3.729396239000	9.706747962000	6.673474719000	22.395523410000	14.286621710000
6.697223740000	-3.738831419000	9.706079439000	6.697223740000	22.395323210000	14.287152800000
6.720972760000	-3.779440502000	9.706859712000	6.720972760000	22.401166770000	14.286898020000
6.744721780000	-3.758490696000	9.706543441000	6.744721780000	22.394491470000	14.287663280000
6.768470801000	-3.706473763000	9.704982386000	6.768470801000	22.373940280000	14.295741760000
6.792219821000	-3.700765712000	9.704643616000	6.792219821000	22.381777450000	14.290112110000
6.815968841000	-3.702098434000	9.704599062000	6.815968841000	22.375981430000	14.290812190000
6.839717862000	-3.710214280000	9.705362868000	6.839717862000	22.368242720000	14.290771470000
6.863466882000	-3.735908076000	9.704923655000	6.863466882000	22.367810540000	14.292636730000
6.887215902000	-3.746581200000	9.704836507000	6.887215902000	22.359013480000	14.294193860000
6.910964923000	-3.720671513000	9.704882697000	6.910964923000	22.355277340000	14.296251750000
6.934713943000	-3.667367160000	9.702531844000	6.934713943000	22.361576830000	14.293173650000
6.958462963000	-3.590323585000	9.701450649000	6.958462963000	22.358361870000	14.286547120000
6.982211984000	-3.596319463000	9.701738014000	6.982211984000	22.352381350000	14.297185230000
