CALfront			CALext		
t	x	y	t	x	y
0.000000000000	9.145661457000	9.931486116000	0.000000000000	-8.712930633000	14.253460880000
0.059612518630	9.114659916000	9.936408447000	0.059612518630	-8.715201249000	14.251473180000
0.119225037300	9.024289430000	9.926451477000	0.119225037300	-8.720172313000	14.249905010000
0.178837555900	9.070867741000	9.923668472000	0.178837555900	-8.726025584000	14.248198610000
0.238450074500	9.122611148000	9.916338373000	0.238450074500	-8.721330776000	14.247418960000
0.298062593100	9.072356594000	9.876099164000	0.298062593100	-8.724939646000	14.249215010000
0.357675111800	9.149105051000	9.919237774000	0.357675111800	-8.717649923000	14.249336660000
0.417287630400	9.148346175000	9.925135029000	0.417287630400	-8.722327722000	14.248757490000
0.476900149000	9.168824858000	9.919543819000	0.476900149000	-8.722676529000	14.247580900000
0.536512667700	9.141795829000	9.932219364000	0.536512667700	-8.721593954000	14.248013080000
0.596125186300	9.140939538000	9.932504366000	0.596125186300	-8.721775549000	14.247884330000
0.655737704900	9.243468297000	9.920008249000	0.655737704900	-8.715129191000	14.246839220000
0.715350223500	9.314835279000	9.912743778000	0.715350223500	-8.715419556000	14.246931560000
0.774962742200	9.334786371000	9.923145819000	0.774962742200	-8.718225051000	14.246662920000
0.834575260800	9.300023486000	9.927135240000	0.834575260800	-8.719647050000	14.247376360000
0.894187779400	9.290985362000	9.932625468000	0.894187779400	-8.721940970000	14.247990560000
0.953800298100	9.297182264000	9.930820757000	0.953800298100	-8.720716230000	14.246913410000
1.013412817000	9.314941843000	9.924966057000	1.013412817000	-8.720601523000	14.246492700000
1.073025335000	9.362330571000	9.923846934000	1.073025335000	-8.722288351000	14.246892250000
1.132637854000	9.454833239000	9.917087265000	1.132637854000	-8.719728471000	14.247648620000
1.192250373000	9.451561640000	9.924400765000	1.192250373000	-8.717886295000	14.247693980000
1.251862891000	9.436643278000	9.929436092000	1.251862891000	-8.717910964000	14.246993620000
1.311475410000	9.428210450000	9.930127453000	1.311475410000	-8.716656228000	14.246846070000
1.371087928000	9.454214061000	9.926504466000	1.371087928000	-8.721386463000	14.248143350000
1.430700447000	9.462312194000	9.927739164000	1.430700447000	-8.718728073000	14.246586950000
1.490312966000	9.486419520000	9.931084492000	1.490312966000	-8.720107802000	14.245275270000
1.549925484000	9.550593889000	9.925350174000	1.549925484000	-8.720109249000	14.247015980000
1.609538003000	9.548666513000	9.925709428000	1.609538003000	-8.718751611000	14.246725840000
1.669150522000	9.480212243000	9.930559019000	1.669150522000	-8.721147375000	14.247175660000
1.728763040000	9.531801848000	9.927947983000	1.728763040000	-8.716785953000	14.245854860000
1.788375559000	9.617437138000	9.918416180000	1.788375559000	-8.721302959000	14.247085910000
1.847988077000	9.723349862000	9.922352811000	1.847988077000	-8.722508192000	14.247521440000
1.907600596000	9.737400040000	9.873236353000	1.907600596000	-8.721033187000	14.247255960000
1.967213115000	9.759790512000	9.863008944000	1.967213115000	-8.720312640000	14.246429400000
2.026825633000	9.818380614000	9.864436038000	2.026825633000	-8.720469538000	14.247271850000
2.086438152000	9.818201490000	9.864342323000	2.086438152000	-8.721950494000	14.247386470000
2.146050671000	9.821737337000	9.864898648000	2.146050671000	-8.721110577000	14.247764750000
2.205663189000	9.849189683000	9.859976933000	2.205663189000	-8.722713489000	14.245822170000
2.265275708000	9.906292015000	9.855412499000	2.265275708000	-8.718035235000	14.247656870000
2.324888227000	9.950022892000	9.854832880000	2.324888227000	-8.720193944000	14.246463790000
2.384500745000	10.006175220000	9.842952567000	2.384500745000	-8.719150924000	14.246009540000
2.444113264000	10.086574850000	9.851759671000	2.444113264000	-8.717658024000	14.246083250000
2.503725782000	10.178416140000	9.845085593000	2.503725782000	-8.712322230000	14.246988480000
2.563338301000	10.183235750000	9.799830769000	2.563338301000	-8.712706896000	14.245581580000
2.622950820000	10.199581240000	9.796316047000	2.622950820000	-8.713883581000	14.245426340000
2.682563338000	10.309617400000	9.788430451000	2.682563338000	-8.715400971000	14.245191510000
2.742175857000	10.494599450000	9.772013921000	2.742175857000	-8.712952601000	14.245493380000
2.801788376000	10.462827500000	9.781491786000	2.801788376000	-8.713034607000	14.245434520000
2.861400894000	10.462884320000	9.781798728000	2.861400894000	-8.711778030000	14.245672310000
2.921013413000	10.475014440000	9.777387008000	2.921013413000	-8.711936595000	14.245808670000
2.980625931000	10.422631730000	9.780449577000	2.980625931000	-8.710686766000	14.246665420000
3.040238450000	10.415729370000	9.779894109000	3.040238450000	-8.711080378000	14.245946610000
3.099850969000	10.425374510000	9.778784381000	3.099850969000	-8.710972461000	14.246717760000
3.159463487000	10.443552800000	9.771172930000	3.159463487000	-8.711119813000	14.246404300000
3.219076006000	10.489862070000	9.770934099000	3.219076006000	-8.706806471000	14.246687540000
3.278688525000	10.542471870000	9.765881653000	3.278688525000	-8.709670689000	14.246295900000
3.338301043000	10.489053010000	9.723573651000	3.338301043000	-8.712787927000	14.246799360000
3.397913562000	10.501774130000	9.716724907000	3.397913562000	-8.710134116000	14.245779080000
3.457526080000	10.502083130000	9.714764600000	3.457526080000	-8.711642064000	14.247003660000
3.517138599000	10.497392610000	9.714964194000	3.517138599000	-8.711289098000	14.247093910000
3.576751118000	10.506894100000	9.709232038000	3.576751118000	-8.710975435000	14.245800680000
3.636363636000	10.542677670000	9.710872230000	3.636363636000	-8.713402274000	14.245815450000
3.695976155000	10.568815650000	9.706619883000	3.695976155000	-8.712744014000	14.246960120000
3.755588674000	10.592186100000	9.703388198000	3.755588674000	-8.711779722000	14.245074760000
3.815201192000	10.512754790000	9.709372534000	3.815201192000	-8.711835532000	14.246207160000
3.874813711000	10.464176620000	9.772777984000	3.874813711000	-8.708953416000	14.248151250000
3.934426230000	10.406177290000	9.779454560000	3.934426230000	-8.708953502000	14.246805310000
3.994038748000	10.419554210000	9.776990914000	3.994038748000	-8.706874570000	14.247413260000
4.053651267000	10.438572260000	9.769188466000	4.053651267000	-8.712116001000	14.247338420000
4.113263785000	10.410148880000	9.776418171000	4.113263785000	-8.709211702000	14.247959010000
4.172876304000	10.412472820000	9.776269020000	4.172876304000	-8.708781823000	14.247158490000
4.232488823000	10.420448670000	9.773358015000	4.232488823000	-8.710929316000	14.246690350000
4.292101341000	10.416197550000	9.778170230000	4.292101341000	-8.710376494000	14.247434320000
4.351713860000	10.450919900000	9.769101309000	4.351713860000	-8.707014872000	14.247114460000
4.411326379000	10.401135710000	9.785119698000	4.411326379000	-8.707564361000	14.247713840000
4.470938897000	10.346561140000	9.787485167000	4.470938897000	-8.712301388000	14.247731460000
4.530551416000	10.347274170000	9.783964938000	4.530551416000	-8.710362467000	14.246860770000
4.590163934000	10.313753240000	9.788636637000	4.590163934000	-8.708432271000	14.247308080000
4.649776453000	10.314265800000	9.788165570000	4.649776453000	-8.714641610000	14.247498660000
4.709388972000	10.326027060000	9.782974245000	4.709388972000	-8.711787148000	14.248004680000
4.769001490000	10.326128330000	9.780483565000	4.769001490000	-8.712288660000	14.248209310000
4.828614009000	10.297808000000	9.784253415000	4.828614009000	-8.713776930000	14.247701220000
4.888226528000	10.272711730000	9.787971129000	4.888226528000	-8.712226169000	14.246447820000
4.947839046000	10.266681080000	9.788974537000	4.947839046000	-8.708907315000	14.246254950000
5.007451565000	10.241006420000	9.799940220000	5.007451565000	-8.710973443000	14.246278530000
5.067064083000	10.251169300000	9.790107868000	5.067064083000	-8.712981088000	14.246312220000
5.126676602000	10.214777760000	9.792725749000	5.126676602000	-8.712794615000	14.246652140000
5.186289121000	10.181536030000	9.806715762000	5.186289121000	-8.711274690000	14.246891710000
