SOLendBEST			SOLext		
t	x	y	t	x	y
0.0000000000000	11.6934304000000	9.4160581900000	0.0000000000000	-16.7737222600000	13.7956201400000
0.0596125186300	11.7127410600000	9.4151111690000	0.0596125186300	-16.7763879500000	13.7951836100000
0.1192250373000	11.7076301900000	9.4151206680000	0.1192250373000	-16.7740822700000	13.7955190000000
0.1788375559000	11.7509460500000	9.4150401650000	0.1788375559000	-16.7757665400000	13.7950879900000
0.2384500745000	11.7973426200000	9.4150013000000	0.2384500745000	-16.7775988900000	13.7954018600000
0.2980625931000	11.8171953300000	9.4143668800000	0.2980625931000	-16.7782406700000	13.7954569500000
0.3576751118000	11.9698051200000	9.4184185330000	0.3576751118000	-16.7766500100000	13.7953471100000
0.4172876304000	12.0145249700000	9.4184157490000	0.4172876304000	-16.7777070800000	13.7953536500000
0.4769001490000	11.9913315400000	9.4184829940000	0.4769001490000	-16.7773752400000	13.7951032500000
0.5365126677000	11.9964709200000	9.4183785100000	0.5365126677000	-16.7805665000000	13.7955573900000
0.5961251863000	12.0444546300000	9.4191261370000	0.5961251863000	-16.7788848600000	13.7955324800000
0.6557377049000	12.1102841400000	9.4186902100000	0.6557377049000	-16.7821632400000	13.7953910600000
0.7153502235000	12.1457495200000	9.4189465860000	0.7153502235000	-16.7816420000000	13.7952835900000
0.7749627422000	12.1441565600000	9.4184791120000	0.7749627422000	-16.7831464300000	13.7957409200000
0.8345752608000	12.1654263600000	9.4171674440000	0.8345752608000	-16.7802056500000	13.7955751200000
0.8941877794000	12.2183329800000	9.4189209950000	0.8941877794000	-16.7799305800000	13.7957255200000
0.9538002981000	12.2729715300000	9.4198535790000	0.9538002981000	-16.7808115900000	13.7958499500000
1.0134128170000	12.3368390700000	9.4198097610000	1.0134128170000	-16.7777741800000	13.7958425500000
1.0730253350000	12.4174122200000	9.4187932430000	1.0730253350000	-16.7786169300000	13.7957748600000
1.1326378540000	12.4543797700000	9.4184409650000	1.1326378540000	-16.7802324400000	13.7956412800000
1.1922503730000	12.5612153900000	9.4201326040000	1.1922503730000	-16.7778003900000	13.7957691200000
1.2518628910000	12.6212163600000	9.4192849780000	1.2518628910000	-16.7791379000000	13.7958996400000
1.3114754100000	12.6090859000000	9.4183424200000	1.3114754100000	-16.7795257700000	13.7958155200000
1.3710879280000	12.5827388900000	9.4152558140000	1.3710879280000	-16.7790147500000	13.7967728800000
1.4307004470000	12.6184441100000	9.4122009190000	1.4307004470000	-16.7790481300000	13.7970922700000
1.4903129660000	12.6179904300000	9.4113048170000	1.4903129660000	-16.7789392000000	13.7967816500000
1.5499254840000	12.6195739800000	9.4132545140000	1.5499254840000	-16.7833507400000	13.7969267700000
1.6095380030000	12.7198812500000	9.4146020000000	1.6095380030000	-16.7807597100000	13.7967113800000
1.6691505220000	12.7721046400000	9.4120102510000	1.6691505220000	-16.7812525700000	13.7965770000000
1.7287630400000	12.7485854700000	9.4133959770000	1.7287630400000	-16.7864638500000	13.7962041700000
1.7883755590000	12.7981661900000	9.4121596840000	1.7883755590000	-16.7875003000000	13.7967429000000
1.8479880770000	12.8465910800000	9.4067679170000	1.8479880770000	-16.7884059000000	13.7963257400000
1.9076005960000	12.8374167900000	9.4087334710000	1.9076005960000	-16.7838062600000	13.7963980900000
1.9672131150000	12.9367372900000	9.4127704510000	1.9672131150000	-16.7833123400000	13.7960763400000
2.0268256330000	12.9882937500000	9.4139701810000	2.0268256330000	-16.7798071900000	13.7957575300000
2.0864381520000	13.0017582700000	9.4139795010000	2.0864381520000	-16.7793165600000	13.7960355500000
2.1460506710000	13.0216387700000	9.4173806550000	2.1460506710000	-16.7832827800000	13.7958538200000
2.2056631890000	13.0175142000000	9.4176015180000	2.2056631890000	-16.7787227000000	13.7962258600000
2.2652757080000	12.9565943400000	9.4157585630000	2.2652757080000	-16.7824502900000	13.7968867300000
2.3248882270000	12.9544430000000	9.4151838620000	2.3248882270000	-16.7895117600000	13.7967282900000
2.3845007450000	12.9531286900000	9.4133532150000	2.3845007450000	-16.7881698500000	13.7967851200000
2.4441132640000	12.9694276800000	9.4141966990000	2.4441132640000	-16.7884607600000	13.7967416600000
2.5037257820000	12.9797966000000	9.4133254540000	2.5037257820000	-16.7903532700000	13.7965644600000
2.5633383010000	12.9769009700000	9.4131559490000	2.5633383010000	-16.7917629700000	13.7969690200000
2.6229508200000	13.0243139200000	9.4106387780000	2.6229508200000	-16.7919649400000	13.7973395400000
2.6825633380000	13.0039116400000	9.4071417160000	2.6825633380000	-16.7882788500000	13.7981490600000
2.7421758570000	12.9550805300000	9.4088011560000	2.7421758570000	-16.7905818300000	13.7978089400000
2.8017883760000	12.9644290900000	9.4119082380000	2.8017883760000	-16.7916223500000	13.7977332400000
2.8614008940000	13.0095948900000	9.4140970760000	2.8614008940000	-16.7888522900000	13.7975431300000
2.9210134130000	13.0483649600000	9.4138085140000	2.9210134130000	-16.7857040500000	13.7973468100000
2.9806259310000	13.0715768600000	9.4123102240000	2.9806259310000	-16.7872549900000	13.7975332400000
3.0402384500000	13.0600316800000	9.4125001970000	3.0402384500000	-16.7894571000000	13.7976655600000
3.0998509690000	13.0198902600000	9.4128454410000	3.0998509690000	-16.7896776000000	13.7975811900000
3.1594634870000	13.0532676100000	9.4133930540000	3.1594634870000	-16.7888358500000	13.7974043900000
3.2190760060000	13.0965446600000	9.4141695110000	3.2190760060000	-16.7861038700000	13.7971245000000
3.2786885250000	13.1413866700000	9.4123957460000	3.2786885250000	-16.7861062500000	13.7968263300000
3.3383010430000	13.2124729700000	9.4122911590000	3.3383010430000	-16.7853603400000	13.7961887100000
3.3979135620000	13.3651515100000	9.4096012450000	3.3979135620000	-16.7854912100000	13.7966982300000
3.4575260800000	13.4355636000000	9.4091910280000	3.4575260800000	-16.7864725900000	13.7969739000000
3.5171385990000	13.4849389600000	9.4097464780000	3.5171385990000	-16.7862208600000	13.7972175100000
3.5767511180000	13.4911165100000	9.4105826710000	3.5767511180000	-16.7883098900000	13.7975470300000
3.6363636360000	13.4794643300000	9.4134949010000	3.6363636360000	-16.7908652500000	13.7979213700000
3.6959761550000	13.4978223100000	9.4125072840000	3.6959761550000	-16.7897137600000	13.7978565100000
3.7555886740000	13.5339850700000	9.4092959490000	3.7555886740000	-16.7907979500000	13.7977076100000
3.8152011920000	13.5466434200000	9.4081403970000	3.8152011920000	-16.7942638700000	13.7978394400000
3.8748137110000	13.5870425500000	9.4083918970000	3.8748137110000	-16.7964642000000	13.7983176600000
3.9344262300000	13.5866425400000	9.4087972020000	3.9344262300000	-16.7947528600000	13.7972700800000
3.9940387480000	13.5983098400000	9.4083142000000	3.9940387480000	-16.7946122400000	13.7971228800000
4.0536512670000	13.6515473700000	9.4085943630000	4.0536512670000	-16.7934856000000	13.7975146400000
4.1132637850000	13.7032965400000	9.4088492900000	4.1132637850000	-16.7939308600000	13.7962941500000
4.1728763040000	13.7763315900000	9.4093488390000	4.1728763040000	-16.7925548600000	13.7956044000000
4.2324888230000	13.8280585000000	9.4115635370000	4.2324888230000	-16.7979131800000	13.7963021000000
4.2921013410000	13.8620419600000	9.4114659520000	4.2921013410000	-16.7982822300000	13.7964206400000
4.3517138600000	13.9160714900000	9.4141776240000	4.3517138600000	-16.8036349500000	13.7964013800000
4.4113263790000	13.9174840300000	9.4203941240000	4.4113263790000	-16.8023266300000	13.7959290200000
4.4709388970000	13.9092031500000	9.4239968460000	4.4709388970000	-16.8164242900000	13.7954358600000
4.5305514160000	13.9096540500000	9.4216179710000	4.5305514160000	-16.8610084300000	13.7952856400000
4.5901639340000	13.9269470900000	9.4185372490000	4.5901639340000	-16.8685192000000	13.7951733000000
4.6497764530000	13.9473077400000	9.4157914290000	4.6497764530000	-16.8802043900000	13.7950958400000
4.7093889720000	13.9449926700000	9.4167850470000	4.7093889720000	-16.8814631800000	13.7952777900000
4.7690014900000	13.9605084700000	9.4162557180000	4.7690014900000	-16.8756960000000	13.7948713000000
4.8286140090000	13.9925506200000	9.4167069360000	4.8286140090000	-16.8771338100000	13.7948067900000
4.8882265280000	14.0540328500000	9.4180358720000	4.8882265280000	-16.8725943300000	13.7948381100000
4.9478390460000	14.1546209300000	9.4232178450000	4.9478390460000	-16.8707760500000	13.7944377900000
