GMfas2BEST			GMext		
t	x	y	t	x	y
0.00000000000	6.78572160100	1.31414591300	0.00000000000	3.07971743100	8.30824793700
0.05961251863	6.86910377800	1.30296809200	0.05961251863	3.07781874600	8.30903341100
0.11922503730	6.94554593600	1.29451855700	0.11922503730	3.07746645100	8.30908903300
0.17883755590	7.05767450900	1.28888410100	0.17883755590	3.07337873500	8.30932554000
0.23845007450	7.11715150000	1.27961342700	0.23845007450	3.07582275700	8.30811441600
0.29806259310	7.18126441400	1.27263025200	0.29806259310	3.06807188100	8.31036408400
0.35767511180	7.24159493800	1.26445288900	0.35767511180	3.06593608000	8.30855197500
0.41728763040	7.25889732500	1.26065726300	0.41728763040	3.06406924300	8.30900040200
0.47690014900	7.29256999700	1.25847596500	0.47690014900	3.05667491800	8.30945429900
0.53651266770	7.42890386800	1.24004465100	0.53651266770	3.05821173700	8.30833470300
0.59612518630	7.46274186100	1.23483495900	0.59612518630	3.05406588100	8.30677978300
0.65573770490	7.54775436600	1.22129485200	0.65573770490	3.05469581700	8.30763292100
0.71535022350	7.56988035100	1.21329116200	0.71535022350	3.05323186300	8.30399794900
0.77496274220	7.58682304000	1.21015177700	0.77496274220	3.05760777600	8.30350914300
0.83457526080	7.64057989000	1.20622751100	0.83457526080	3.05512574100	8.30281046300
0.89418777940	7.68397930200	1.20448773300	0.89418777940	3.05764721200	8.30194605200
0.95380029810	7.69805633800	1.21612011600	0.95380029810	3.06244259000	8.30037808300
1.01341281700	7.72843326800	1.21323410300	1.01341281700	3.06194055700	8.29724215800
1.07302533500	7.76326867600	1.20327920700	1.07302533500	3.06268611000	8.29812189200
1.13263785400	7.86316737100	1.17579207500	1.13263785400	3.06059541300	8.29826434000
1.19225037300	7.94186467200	1.16385269700	1.19225037300	3.05755753600	8.29718141700
1.25186289100	8.04850405200	1.15027925100	1.25186289100	3.06277311600	8.30007646800
1.31147541000	8.09785655600	1.15484975400	1.31147541000	3.06377916900	8.30020676800
1.37108792800	8.23088438000	1.14088279800	1.37108792800	3.06398510000	8.30046096200
1.43070044700	8.30391240200	1.13600602800	1.43070044700	3.06203683500	8.30117029000
1.49031296600	8.36309878800	1.12890248500	1.49031296600	3.05278970500	8.30151577100
1.54992548400	8.50816991600	1.11213764200	1.54992548400	3.05547093300	8.30322099500
1.60953800300	8.60118278000	1.10502277200	1.60953800300	3.05648193600	8.30385007300
1.66915052200	8.65418592300	1.10316840500	1.66915052200	3.05536961300	8.30375085700
1.72876304000	8.67833660500	1.10231069800	1.72876304000	3.05087043600	8.30522910400
1.78837555900	8.80892499300	1.08777119400	1.78837555900	3.04783986200	8.30555175800
1.84798807700	8.85107933500	1.07879573600	1.84798807700	3.03359360700	8.31180918700
1.90760059600	8.83974812200	1.08805510000	1.90760059600	3.02459072300	8.31019461300
1.96721311500	8.98095963100	1.07677045700	1.96721311500	3.00896330600	8.31388762100
2.02682563300	9.00405476800	1.07484746300	2.02682563300	2.99232851800	8.31654450300
2.08643815200	9.03740350600	1.07990017900	2.08643815200	2.98134439400	8.31992254900
2.14605067100	9.13894356600	1.06910042900	2.14605067100	2.98106806700	8.31894670000
2.20566318900	9.19752832400	1.06505942800	2.20566318900	2.97993349300	8.31986400300
2.26527570800	9.24086976600	1.05770569700	2.26527570800	2.98121689400	8.32034571100
2.32488822700	9.31497634000	1.04954159900	2.32488822700	2.97735017300	8.31911915000
2.38450074500	9.37781068900	1.03574749600	2.38450074500	2.97350520400	8.31993342600
2.44411326400	9.43735955200	1.02695169200	2.44411326400	2.97423228100	8.31946178300
2.50372578200	9.53146817500	1.00946983300	2.50372578200	2.98291228400	8.32020465600
2.56333830100	9.56035673400	1.00430531000	2.56333830100	2.97981736900	8.31858262100
2.62295082000	9.72055813400	0.98206026380	2.62295082000	2.98132064900	8.31876346900
2.68256333800	9.83632240400	0.97173665790	2.68256333800	2.97419344000	8.31851709400
2.74217585700	9.91968449100	0.96855907640	2.74217585700	2.97895154100	8.31863018900
2.80178837600	10.01417074000	0.94675328260	2.80178837600	2.98295073700	8.31921921000
2.86140089400	10.13627119000	0.93100270080	2.86140089400	2.98238283900	8.31824177800
2.92101341300	10.23301141000	0.92620346040	2.92101341300	2.97566754400	8.31908224500
2.98062593100	10.34768873000	0.91585613080	2.98062593100	2.97573038300	8.31941926600
3.04023845000	10.43480196000	0.91249124590	3.04023845000	2.97618455100	8.31875128900
3.09985096900	10.55681810000	0.90355819720	3.09985096900	2.97843528600	8.31810947200
3.15946348700	10.65342635000	0.89783988200	3.15946348700	2.97547982000	8.31955023000
3.21907600600	10.70231081000	0.89285766820	3.21907600600	2.97043286700	8.31938257200
3.27868852500	10.74387789000	0.89035404110	3.27868852500	2.97327768500	8.31897619200
3.33830104300	10.88124600000	0.87712672960	3.33830104300	2.97519549800	8.31926432700
3.39791356200	10.95960840000	0.86982014690	3.39791356200	2.97365830600	8.31959764000
3.45752608000	11.01449790000	0.86688045040	3.45752608000	2.96457250800	8.32183840700
3.51713859900	11.08015352000	0.86004350290	3.51713859900	2.95591669900	8.32214269200
3.57675111800	11.16603856000	0.85401568350	3.57675111800	2.94218277700	8.32299220500
3.63636363600	11.21891098000	0.84972102150	3.63636363600	2.93899794500	8.32314671900
3.69597615500	11.26468931000	0.84332674880	3.69597615500	2.93711133300	8.32377203100
3.75558867400	11.28956743000	0.84153403550	3.75558867400	2.91874199200	8.32376965100
3.81520119200	11.34689514000	0.83954175570	3.81520119200	2.91885223500	8.32391470700
3.87481371100	11.41191557000	0.83140388830	3.87481371100	2.91383767800	8.32406727700
3.93442623000	11.47823782000	0.82303448430	3.93442623000	2.91224509400	8.32511966500
3.99403874800	11.50222955000	0.82832085320	3.99403874800	2.90552345700	8.32384194300
4.05365126700	11.54661980000	0.82733943840	4.05365126700	2.90930302100	8.32558155800
4.11326378500	11.58344496000	0.82303757230	4.11326378500	2.90519368200	8.32436428800
