GMfas			GMext		
t	x	y	t	x	y
0.000000000000	-7.796519519000	0.688924259300	0.000000000000	27.041708400000	11.572702600000
0.023668639050	-7.797673408000	0.689343507600	0.023668639050	27.040829860000	11.572366480000
0.047337278110	-7.797182974000	0.688901336200	0.047337278110	27.041536250000	11.572325440000
0.071005917160	-7.799665490000	0.687775228200	0.071005917160	27.041447190000	11.572409160000
0.094674556210	-7.798981423000	0.687900539300	0.094674556210	27.041057010000	11.572332350000
0.118343195300	-7.799544886000	0.687928461900	0.118343195300	27.041296390000	11.572310970000
0.142011834300	-7.798860753000	0.688282089300	0.142011834300	27.041190600000	11.572279810000
0.165680473400	-7.799505779000	0.688676448100	0.165680473400	27.041460290000	11.572491120000
0.189349112400	-7.801784212000	0.689690717100	0.189349112400	27.041169900000	11.572283400000
0.213017751500	-7.800956002000	0.689605391100	0.213017751500	27.040762340000	11.572209740000
0.236686390500	-7.799879123000	0.689459910800	0.236686390500	27.041199880000	11.572193340000
0.260355029600	-7.799240153000	0.689288484500	0.260355029600	27.041428290000	11.572308070000
0.284023668600	-7.799158119000	0.688723830600	0.284023668600	27.041312040000	11.572284630000
0.307692307700	-7.799373174000	0.688448617100	0.307692307700	27.040706570000	11.572255710000
0.331360946700	-7.799206732000	0.688491254500	0.331360946700	27.041623940000	11.572168620000
0.355029585800	-7.798830452000	0.688259472000	0.355029585800	27.041428030000	11.572372150000
0.378698224900	-7.799720184000	0.688430128300	0.378698224900	27.041584620000	11.572252640000
0.402366863900	-7.800489534000	0.688472616400	0.402366863900	27.041333040000	11.572274040000
0.426035503000	-7.802057228000	0.687960819600	0.426035503000	27.040898930000	11.572217390000
0.449704142000	-7.802634634000	0.688402802600	0.449704142000	27.041576960000	11.572282470000
0.473372781100	-7.806763009000	0.688869107300	0.473372781100	27.041545120000	11.572176460000
0.497041420100	-7.805591092000	0.689563852000	0.497041420100	27.040895250000	11.572208040000
0.520710059200	-7.808693085000	0.689337113900	0.520710059200	27.040939490000	11.572337510000
0.544378698200	-7.809975020000	0.689389904900	0.544378698200	27.041713060000	11.572354310000
