GFsupBEST			GFext		
t	x	y	t	x	y
0	-0.160199006	18.44753164	0	-9.905294041	24.80981172
0.055260831	-0.157051105	18.4454628	0.055260831	-9.905073011	24.80830868
0.110521662	-0.156223674	18.44648018	0.110521662	-9.911471573	24.80810275
0.165782493	-0.159575262	18.44585041	0.165782493	-9.91437776	24.80837523
0.221043325	-0.158217791	18.44646473	0.221043325	-9.915135435	24.80822227
0.276304156	-0.142756517	18.44751561	0.276304156	-9.914669787	24.80782278
0.331564987	-0.12347968	18.44928602	0.331564987	-9.916432978	24.80843141
0.386825818	-0.12764108	18.44795165	0.386825818	-9.921031272	24.80694066
0.442086649	-0.138200376	18.44820589	0.442086649	-9.922467738	24.80757335
0.49734748	-0.142008029	18.44691807	0.49734748	-9.92579987	24.8072044
0.552608311	-0.147712734	18.44779914	0.552608311	-9.932143203	24.8064957
0.607869142	-0.131922331	18.44796485	0.607869142	-9.942272391	24.80626836
0.663129974	-0.115001491	18.45012897	0.663129974	-9.948831808	24.80637141
0.718390805	-0.13122955	18.44926972	0.718390805	-9.952534828	24.80514285
0.773651636	-0.142358166	18.44814388	0.773651636	-9.97645443	24.8075797
0.828912467	-0.124459888	18.44860828	0.828912467	-9.999406185	24.80730193
0.884173298	-0.140706998	18.44984344	0.884173298	-10.00622089	24.80741105
0.939434129	-0.133207697	18.45074054	0.939434129	-10.01560474	24.80913222
0.99469496	-0.117778975	18.44993847	0.99469496	-10.02023707	24.80956895
1.049955791	-0.124975112	18.45450282	1.049955791	-10.03304316	24.80827283
1.105216622	-0.147251091	18.45345886	1.105216622	-10.0434651	24.80845303
1.160477454	-0.162704142	18.45081334	1.160477454	-10.05605013	24.8077027
1.215738285	-0.159748887	18.44921169	1.215738285	-10.06857153	24.80938519
1.270999116	-0.140693278	18.4521097	1.270999116	-10.0709496	24.80720275
1.326259947	-0.117272084	18.45444811	1.326259947	-10.07288949	24.80968527
1.381520778	-0.106838241	18.45260979	1.381520778	-10.10250493	24.80949786
1.436781609	-0.13342369	18.45278074	1.436781609	-10.10915444	24.80901114
1.49204244	-0.093120657	18.45159686	1.49204244	-10.12022715	24.80900682
1.547303271	-0.002527182	18.45281461	1.547303271	-10.11738279	24.80699144
1.602564103	-0.07969077	18.45080047	1.602564103	-10.12724276	24.80384597
1.657824934	-0.060356995	18.45147118	1.657824934	-10.13719861	24.80416919
1.713085765	-0.025975852	18.45365196	1.713085765	-10.13948641	24.80303419
1.768346596	-0.044049463	18.45171721	1.768346596	-10.13435184	24.80335745
1.823607427	-0.029973989	18.4541119	1.823607427	-10.14903242	24.80311393
1.878868258	0.006684968	18.45700236	1.878868258	-10.14344253	24.80368633
1.934129089	0.062558702	18.45708164	1.934129089	-10.15511695	24.80378397
1.98938992	0.060582317	18.45995399	1.98938992	-10.15425318	24.80559406
2.044650752	0.071812658	18.46171574	2.044650752	-10.17021343	24.80514309
