CALbump3BEST			CALext		
t	x	y	t	x	y
0.000000000000	7.551206548000	8.415052662000	0	-13.68749274	14.70027784
0.018356707540	7.550622253000	8.415336912000	0.018356708	-13.68753383	14.69994208
0.036713415080	7.550927923000	8.415015369000	0.036713415	-13.68687036	14.70023895
0.055070122620	7.551171503000	8.415334420000	0.055070123	-13.68712815	14.69987011
0.073426830160	7.550783607000	8.414616989000	0.07342683	-13.68750761	14.69988488
0.091783537700	7.551050353000	8.414403412000	0.091783538	-13.68753378	14.69999542
0.110140245200	7.550857488000	8.413944880000	0.110140245	-13.68720261	14.70007199
0.128496952800	7.550858947000	8.413356310000	0.128496953	-13.68753049	14.69971465
0.146853660300	7.550416339000	8.413022292000	0.14685366	-13.68849071	14.69963799
0.165210367900	7.551324606000	8.413522418000	0.165210368	-13.68738983	14.69999943
0.183567075400	7.551036899000	8.414095082000	0.183567075	-13.68763104	14.69979155
0.201923783000	7.550426832000	8.414047765000	0.201923783	-13.68769858	14.69998895
0.220280490500	7.550448842000	8.414002734000	0.220280491	-13.68708722	14.69979452
0.238637198000	7.550636899000	8.413134379000	0.238637198	-13.68762572	14.69986327
0.256993905600	7.550027737000	8.413398944000	0.256993906	-13.68753618	14.70002385
0.275350613100	7.550465147000	8.413366351000	0.275350613	-13.68676305	14.7000005
0.293707320700	7.550194160000	8.412804798000	0.293707321	-13.68658392	14.69970114
0.312064028200	7.550471494000	8.413092847000	0.312064028	-13.68762942	14.69990612
0.330420735700	7.549854015000	8.413065239000	0.330420736	-13.68760535	14.7000571
0.348777443300	7.550616881000	8.413593424000	0.348777443	-13.68758233	14.70021705
0.367134150800	7.550669290000	8.413841938000	0.367134151	-13.68703304	14.70001581
0.385490858400	7.551121832000	8.414017305000	0.385490858	-13.68783109	14.70017425
0.403847565900	7.550784115000	8.413894065000	0.403847566	-13.68801724	14.69994344
0.422204273400	7.550976846000	8.413934187000	0.422204273	-13.68765943	14.70005829
0.440560981000	7.550718707000	8.414195062000	0.440560981	-13.68732678	14.70002466
0.458917688500	7.551410303000	8.414267589000	0.458917689	-13.68789733	14.69970654
0.477274396100	7.550664416000	8.413730722000	0.477274396	-13.68713188	14.69985051
0.495631103600	7.550881129000	8.413950758000	0.495631104	-13.68569732	14.69993148
0.513987811100	7.550649573000	8.414472458000	0.513987811	-13.68600598	14.69972221
0.532344518700	7.550317934000	8.414249895000	0.532344519	-13.68770793	14.69977598
0.550701226200	7.550807968000	8.414106474000	0.550701226	-13.68740574	14.69961989
0.569057933800	7.550925804000	8.414720704000	0.569057934	-13.6870251	14.70007585
0.587414641300	7.550992670000	8.414570765000	0.587414641	-13.68749274	14.6998792
0.605771348900	7.550511436000	8.412914916000	0.605771349	-13.68657892	14.69966203
0.624128056400	7.550405822000	8.413442059000	0.624128056	-13.68795595	14.69940553
0.642484763900	7.550546283000	8.413204802000	0.642484764	-13.68747913	14.69971968
0.660841471500	7.550645673000	8.413815435000	0.660841472	-13.68621724	14.70002118
0.679198179000	7.550255314000	8.414503953000	0.679198179	-13.68724591	14.69959262
0.697554886600	7.550053472000	8.414099840000	0.697554887	-13.68614931	14.69985363
0.715911594100	7.549940365000	8.414182013000	0.715911594	-13.68615641	14.70000091
0.734268301600	7.550528873000	8.414553243000	0.734268302	-13.68643775	14.69961953
0.752625009200	7.550814014000	8.414781438000	0.752625009	-13.68761313	14.70021498
0.770981716700	7.549845042000	8.414502477000	0.770981717	-13.68717449	14.69969394
0.789338424300	7.550028754000	8.414518785000	0.789338424	-13.68703147	14.69929645
0.807695131800	7.548574233000	8.414207807000	0.807695132	-13.68759881	14.69946198
0.826051839300	7.549868637000	8.414417638000	0.826051839	-13.6871594	14.69975421
0.844408546900	7.550331674000	8.414392541000	0.844408547	-13.68721273	14.69974352
0.862765254400	7.550374300000	8.413987585000	0.862765254	-13.68783947	14.69955317
0.881121962000	7.549587556000	8.414165028000	0.881121962	-13.68670802	14.69969255
0.899478669500	7.549814463000	8.414490071000	0.89947867	-13.68716714	14.70030108
0.917835377000	7.549793545000	8.413219618000	0.917835377	-13.68709537	14.70028614
0.936192084600	7.548990916000	8.412938288000	0.936192085	-13.68870412	14.69961039
0.954548792100	7.549130082000	8.413240556000	0.954548792	-13.68649015	14.69995348
0.972905499700	7.548623853000	8.412952561000	0.9729055	-13.68651293	14.70010497
0.991262207200	7.548536924000	8.412121546000	0.991262207	-13.68658441	14.69977043
1.009618915000	7.547991694000	8.410922188000	1.009618915	-13.68591259	14.70026023
1.027975622000	7.548269466000	8.411633815000	1.027975622	-13.68661114	14.6997754
1.046332330000	7.548220885000	8.411329708000	1.04633233	-13.68584391	14.6995859
1.064689037000	7.546366893000	8.410085252000	1.064689037	-13.68688483	14.70002351
1.083045745000	7.547825984000	8.411298710000	1.083045745	-13.68735654	14.69970103
1.101402452000	7.547725110000	8.410812388000	1.101402452	-13.68752799	14.69952213
1.119759160000	7.544573000000	8.409011429000	1.11975916	-13.68785052	14.69978082
1.138115868000	7.536207672000	8.401784729000	1.138115868	-13.68787837	14.70033722
1.156472575000	7.530662578000	8.395195548000	1.156472575	-13.68736002	14.69993237
1.174829283000	7.522276565000	8.381068641000	1.174829283	-13.68694339	14.69937076
1.193185990000	7.538680712000	8.361355768000	1.19318599	-13.68831424	14.69944522
1.211542698000	7.527677357000	8.341666460000	1.211542698	-13.68830658	14.69959825
1.229899405000	7.497559430000	8.331440550000	1.229899405	-13.68952248	14.69955466
1.248256113000	7.462999661000	8.322098849000	1.248256113	-13.68765861	14.69944523
1.266612820000	7.455293856000	8.281573618000	1.26661282	-13.68798582	14.69990957
1.284969528000	7.410396195000	8.267627011000	1.284969528	-13.68798182	14.70031291
1.303326235000	7.382671212000	8.255906852000	1.303326235	-13.68732342	14.69999442
1.321682943000	7.369897422000	8.245761105000	1.321682943	-13.68790339	14.70025584
1.340039650000	7.380767870000	8.201700225000	1.34003965	-13.68797372	14.70008176
1.358396358000	7.329512315000	8.183871465000	1.358396358	-13.68676122	14.699986
1.376753066000	7.283383017000	8.163394961000	1.376753066	-13.68778208	14.69998281
1.395109773000	7.294224689000	8.139180070000	1.395109773	-13.68898598	14.69965044
1.413466481000	7.259486511000	8.117877424000	1.413466481	-13.69013416	14.69992548
1.431823188000	7.239001457000	8.100574530000	1.431823188	-13.68934161	14.69933363
1.450179896000	7.250869957000	8.061787204000	1.450179896	-13.69435905	14.69984256
1.468536603000	7.215074216000	8.038154576000	1.468536603	-13.69142943	14.69949112
1.486893311000	7.209105357000	8.026472689000	1.486893311	-13.68969028	14.69973925
1.505250018000	7.218370630000	7.976260390000	1.505250018	-13.69367189	14.69939023
1.523606726000	7.192161376000	7.963193624000	1.523606726	-13.69173674	14.69915956
1.541963433000	7.173099960000	7.947816342000	1.541963433	-13.69154038	14.69933599
1.560320141000	7.171329012000	7.936937435000	1.560320141	-13.69246944	14.69943473
1.578676849000	7.238096744000	7.900271289000	1.578676849	-13.69354053	14.69911939
1.597033556000	7.246689239000	7.887058518000	1.597033556	-13.6939553	14.69982927
1.615390264000	7.235012491000	7.873671900000	1.615390264	-13.69303797	14.69938225
1.633746971000	7.222327229000	7.867438964000	1.633746971	-13.6932073	14.69930911
1.652103679000	7.245256923000	7.847678389000	1.652103679	-13.69274886	14.69936554
1.670460386000	7.236811507000	7.827305982000	1.670460386	-13.6921989	14.69951514
1.688817094000	7.211748710000	7.820024656000	1.688817094	-13.69280504	14.69914066
1.707173801000	7.188375852000	7.815702058000	1.707173801	-13.69247687	14.69938275
1.725530509000	7.176331874000	7.808702989000	1.725530509	-13.6942454	14.69921323
1.743887216000	7.170637667000	7.802358590000	1.743887216	-13.69258306	14.69925773
1.762243924000	7.162376408000	7.790697114000	1.762243924	-13.69238449	14.69890905
1.780600631000	7.156479089000	7.783460016000	1.780600631	-13.69386549	14.69862181
1.798957339000	7.166735069000	7.769428283000	1.798957339	-13.69175033	14.69777062
1.817314047000	7.160767374000	7.748390588000	1.817314047	-13.69200916	14.6975404
1.835670754000	7.144489164000	7.739027302000	1.835670754	-13.69249548	14.69693701
1.854027462000	7.135466693000	7.735951193000	1.854027462	-13.69337375	14.69754026
1.872384169000	7.097226610000	7.725259674000	1.872384169	-13.69312354	14.6976972
1.890740877000	7.065725432000	7.708343825000	1.890740877	-13.69406211	14.69734058
1.909097584000	7.052754484000	7.681349344000	1.909097584	-13.69307414	14.69791766
1.927454292000	7.018123499000	7.664875243000	1.927454292	-13.6936308	14.69853473
1.945810999000	7.004150782000	7.660453999000	1.945810999	-13.69482042	14.69862719
1.964167707000	6.958028595000	7.653315826000	1.964167707	-13.69638141	14.69628992
1.982524414000	6.881332305000	7.622475078000	1.982524414	-13.6968372	14.69592162
2.000881122000	6.869002817000	7.607872614000	2.000881122	-13.69723165	14.69628626
2.019237830000	6.804562436000	7.596008507000	2.01923783	-13.69681233	14.69590124
2.037594537000	6.789835484000	7.592852570000	2.037594537	-13.69554838	14.69567006
2.055951245000	6.781347821000	7.588535983000	2.055951245	-13.69681256	14.69479688
2.074307952000	6.761282740000	7.584450911000	2.074307952	-13.69400433	14.69663534
2.092664660000	6.730663330000	7.582591082000	2.09266466	-13.69705638	14.69567581
2.111021367000	6.694483991000	7.577732718000	2.111021367	-13.69603884	14.69788552
2.129378075000	6.682176559000	7.577459513000	2.129378075	-13.69740033	14.69635312
2.147734782000	6.645255829000	7.569818983000	2.147734782	-13.69795683	14.69786732
2.166091490000	6.617504997000	7.561179630000	2.16609149	-13.69974801	14.6965259
2.184448197000	6.596658728000	7.545726826000	2.184448197	-13.69690406	14.69815202
2.202804905000	6.575368057000	7.530622828000	2.202804905	-13.69662836	14.69708399
2.221161612000	6.542790749000	7.518683918000	2.221161612	-13.69655298	14.69797147
2.239518320000	6.519742551000	7.514251265000	2.23951832	-13.69766627	14.69679998
2.257875028000	6.476701265000	7.508276109000	2.257875028	-13.69982799	14.69716221
2.276231735000	6.439127028000	7.500013776000	2.276231735	-13.69559437	14.69704925
2.294588443000	6.422170826000	7.495045069000	2.294588443	-13.69356852	14.69720074
2.312945150000	6.398877191000	7.477519861000	2.31294515	-13.69453287	14.69825631
2.331301858000	6.406207231000	7.469075890000	2.331301858	-13.69465344	14.69695037
2.349658565000	6.399459738000	7.453432749000	2.349658565	-13.69538836	14.69592139
2.368015273000	6.402187331000	7.448301117000	2.368015273	-13.69621361	14.69812038
2.386371980000	6.407338723000	7.442953142000	2.38637198	-13.69477575	14.69604852
2.404728688000	6.407056191000	7.440989715000	2.404728688	-13.6968823	14.69727986
2.423085395000	6.407435144000	7.439648075000	2.423085395	-13.69436292	14.69712738
2.441442103000	6.402852125000	7.436214015000	2.441442103	-13.69613978	14.69728752
2.459798810000	6.396108739000	7.431035915000	2.45979881	-13.69672777	14.69798198
2.478155518000	6.389854558000	7.424278933000	2.478155518	-13.69976692	14.69759865
2.496512226000	6.370180507000	7.418755922000	2.496512226	-13.69637709	14.69801123
2.514868933000	6.342204255000	7.418681996000	2.514868933	-13.69581896	14.69797482
2.533225641000	6.313289437000	7.413489825000	2.533225641	-13.70086587	14.69883145
2.551582348000	6.288688778000	7.393948483000	2.551582348	-13.6991665	14.69811057
2.569939056000	6.263244310000	7.373881720000	2.569939056	-13.69904345	14.69841596
2.588295763000	6.255343694000	7.370142078000	2.588295763	-13.69882849	14.69892711
2.606652471000	6.216841676000	7.364946030000	2.606652471	-13.70193583	14.6988133
2.625009178000	6.153539649000	7.358164693000	2.625009178	-13.70078776	14.69861051
2.643365886000	6.093989176000	7.349469279000	2.643365886	-13.70187467	14.69819975
2.661722593000	6.075540979000	7.349736011000	2.661722593	-13.70003143	14.69852576
2.680079301000	6.040714405000	7.343820475000	2.680079301	-13.70071562	14.69859385
2.698436009000	6.011720057000	7.335678532000	2.698436009	-13.69891529	14.69923101
2.716792716000	6.002420636000	7.324984193000	2.716792716	-13.69938816	14.69878551
2.735149424000	5.992793496000	7.310706139000	2.735149424	-13.69772477	14.69900435
2.753506131000	5.983804261000	7.303264591000	2.753506131	-13.69934307	14.69854821
2.771862839000	5.980762039000	7.299374334000	2.771862839	-13.6980317	14.69915822
2.790219546000	5.974041229000	7.292630292000	2.790219546	-13.6983286	14.69860179
2.808576254000	5.968814513000	7.289621837000	2.808576254	-13.69793048	14.69876409
2.826932961000	5.955892607000	7.285660583000	2.826932961	-13.6983433	14.69944669
2.845289669000	5.919332566000	7.281986506000	2.845289669	-13.69744066	14.69853847
2.863646376000	5.865568407000	7.273469764000	2.863646376	-13.69823086	14.69920865
2.882003084000	5.853350106000	7.271166572000	2.882003084	-13.69830556	14.6988501
2.900359791000	5.825292389000	7.259156045000	2.900359791	-13.69984535	14.69891726
2.918716499000	5.805883971000	7.240777098000	2.918716499	-13.69883242	14.69864722
2.937073207000	5.753863512000	7.228547575000	2.937073207	-13.69871519	14.69792553
2.955429914000	5.691380452000	7.219919634000	2.955429914	-13.69701767	14.69803456
2.973786622000	5.628555711000	7.208427221000	2.973786622	-13.69589964	14.6982704
2.992143329000	5.566233413000	7.199288688000	2.992143329	-13.69103005	14.69760188
3.010500037000	5.524041006000	7.193363036000	3.010500037	-13.68709148	14.69806354
3.028856744000	5.506863502000	7.192211064000	3.028856744	-13.68988163	14.6971278
3.047213452000	5.486522695000	7.181272462000	3.047213452	-13.68619398	14.69787537
3.065570159000	5.439165118000	7.167586320000	3.065570159	-13.68590137	14.69708989
3.083926867000	5.401627539000	7.158113436000	3.083926867	-13.68475896	14.69682279
3.102283574000	5.308048024000	7.149333772000	3.102283574	-13.68420395	14.69629068
3.120640282000	5.237976729000	7.136704670000	3.120640282	-13.68342492	14.69737297
3.138996989000	5.174136844000	7.127526024000	3.138996989	-13.68260083	14.69740626
3.157353697000	5.128581729000	7.121385761000	3.157353697	-13.68365907	14.69770824
3.175710405000	5.102060291000	7.115761247000	3.175710405	-13.68238516	14.69641191
3.194067112000	5.043004968000	7.112163380000	3.194067112	-13.68362027	14.69761524
3.212423820000	4.993986359000	7.101702755000	3.21242382	-13.68233883	14.69720303
3.230780527000	4.954221911000	7.079114702000	3.230780527	-13.68197819	14.69591878
3.249137235000	4.926838203000	7.073818010000	3.249137235	-13.68182261	14.69603899
3.267493942000	4.893083944000	7.067699517000	3.267493942	-13.68362691	14.69446987
3.285850650000	4.865665737000	7.060376355000	3.28585065	-13.68201051	14.69506889
3.304207357000	4.845753760000	7.059495214000	3.304207357	-13.68428043	14.6957369
3.322564065000	4.797304656000	7.051195804000	3.322564065	-13.68331391	14.69555033
3.340920772000	4.675413055000	7.030181377000	3.340920772	-13.68407775	14.69487323
3.359277480000	4.624992810000	7.012349779000	3.35927748	-13.67992375	14.69657344
3.377634188000	4.613692387000	7.001239563000	3.377634188	-13.68492806	14.69507749
3.395990895000	4.583788406000	6.993120648000	3.395990895	-13.68190411	14.69580363
3.414347603000	4.551908837000	6.986630422000	3.414347603	-13.6826987	14.69588256
3.432704310000	4.534871602000	6.980425186000	3.43270431	-13.68018768	14.69616228
3.451061018000	4.522913281000	6.977587245000	3.451061018	-13.67436627	14.69716735
3.469417725000	4.464072303000	6.964072497000	3.469417725	-13.67752131	14.69795522
3.487774433000	4.415922600000	6.953863095000	3.487774433	-13.68429068	14.69938512
3.506131140000	4.373905020000	6.946507831000	3.50613114	-13.68513143	14.7002113
3.524487848000	4.357613826000	6.935233874000	3.524487848	-13.69220376	14.7004243
3.542844555000	4.341049342000	6.924245225000	3.542844555	-13.69034043	14.69941271
3.561201263000	4.356839149000	6.918771278000	3.561201263	-13.68513106	14.70058371
3.579557970000	4.366077235000	6.915605632000	3.57955797	-13.68653052	14.69929955
3.597914678000	4.388230652000	6.912557300000	3.597914678	-13.68378334	14.69942138
3.616271386000	4.396176397000	6.912599153000	3.616271386	-13.68888895	14.69849964
3.634628093000	4.442599585000	6.899818573000	3.634628093	-13.68636016	14.69794339
3.652984801000	4.465805930000	6.900416784000	3.652984801	-13.6870603	14.69890873
3.671341508000	4.488535164000	6.899575577000	3.671341508	-13.68878284	14.69862022
3.689698216000	4.516107762000	6.893316824000	3.689698216	-13.68719205	14.69722172
3.708054923000	4.562179917000	6.888145235000	3.708054923	-13.68997617	14.69570981
3.726411631000	4.561298381000	6.890394290000	3.726411631	-13.69371573	14.69611846
3.744768338000	4.580542817000	6.889742798000	3.744768338	-13.69661347	14.69660143
3.763125046000	4.591682904000	6.888080485000	3.763125046	-13.69529261	14.69741574
