GMendBEST?			GMext		
t	x	y	t	x	y
0.000000000000	44.878853160000	0.452570761800	0.000000000000	49.737724820000	14.790594900000
0.018655324230	44.879595800000	0.452935272400	0.018655324230	49.738084580000	14.788550870000
0.037310648460	44.879847540000	0.453117023800	0.037310648460	49.738282400000	14.788831850000
0.055965972690	44.879443610000	0.453717836500	0.055965972690	49.738809380000	14.788786960000
0.074621296920	44.878199220000	0.454913225500	0.074621296920	49.737198570000	14.789710300000
0.093276621150	44.877683170000	0.455203149000	0.093276621150	49.738505780000	14.789449370000
0.111931945400	44.875131010000	0.456727438900	0.111931945400	49.737507880000	14.790065370000
0.130587269600	44.874172210000	0.456929877600	0.130587269600	49.736985790000	14.790465270000
0.149242593800	44.873532440000	0.457690787500	0.149242593800	49.737251150000	14.790071890000
0.167897918100	44.873087680000	0.457502504500	0.167897918100	49.737056310000	14.790446810000
0.186553242300	44.872945370000	0.457017061400	0.186553242300	49.737524090000	14.790592010000
0.205208566500	44.873863660000	0.456598504500	0.205208566500	49.736493310000	14.790594580000
0.223863890800	44.874157990000	0.456180180000	0.223863890800	49.737859270000	14.790650130000
0.242519215000	44.874729310000	0.455554990000	0.242519215000	49.737939690000	14.790690390000
0.261174539200	44.876033200000	0.455013957200	0.261174539200	49.737079520000	14.790570950000
0.279829863400	44.877129160000	0.454501578300	0.279829863400	49.737209860000	14.790663400000
0.298485187700	44.877170690000	0.453612674600	0.298485187700	49.737596220000	14.790455100000
0.317140511900	44.878435310000	0.453222905000	0.317140511900	49.737012700000	14.790416550000
0.335795836100	44.878491200000	0.452852170200	0.335795836100	49.736960190000	14.790644390000
0.354451160400	44.879214760000	0.452951149000	0.354451160400	49.736537290000	14.790541400000
0.373106484600	44.879053060000	0.453126231100	0.373106484600	49.737684100000	14.790515510000
0.391761808800	44.878583180000	0.452959653900	0.391761808800	49.737037040000	14.790513500000
0.410417133000	44.879401630000	0.452650491900	0.410417133000	49.736728740000	14.790668750000
0.429072457300	44.879447670000	0.452727543500	0.429072457300	49.737243190000	14.790520220000
0.447727781500	44.878909460000	0.452641890200	0.447727781500	49.737410590000	14.790675680000
0.466383105700	44.879645370000	0.452857773100	0.466383105700	49.737226220000	14.790303970000
0.485038430000	44.879604360000	0.452401081500	0.485038430000	49.736939140000	14.790496400000
0.503693754200	44.880063510000	0.452428482400	0.503693754200	49.736288940000	14.790689500000
