CALbumpGOOD			CALext		
0.75739644970	11.39867866000	8.86104312000	0.75739644970	-14.07475446000	14.55112664000
0.78106508880	11.39702094000	8.86097356700	0.78106508880	-14.07364260000	14.55122725000
0.80473372780	11.39660950000	8.86114343300	0.80473372780	-14.07335787000	14.55115405000
0.82840236690	11.39631477000	8.86093154700	0.82840236690	-14.07387481000	14.55115714000
0.85207100590	11.39549969000	8.86091027600	0.85207100590	-14.07428590000	14.55120918000
0.87573964500	11.39575092000	8.86114606300	0.87573964500	-14.07367357000	14.55115948000
0.89940828400	11.39346883000	8.86088571200	0.89940828400	-14.07351484000	14.55116008000
0.92307692310	11.39110291000	8.86070242000	0.92307692310	-14.07435224000	14.55114142000
0.94674556210	11.39196948000	8.86059679700	0.94674556210	-14.07416040000	14.55121743000
0.97041420120	11.39222168000	8.86063971400	0.97041420120	-14.07305700000	14.55119904000
0.99408284020	11.39112930000	8.86059756600	0.99408284020	-14.07401548000	14.55117480000
1.01775147900	11.38579232000	8.86079673900	1.01775147900	-14.07359723000	14.55113488000
1.04142011800	11.38092791000	8.86160607600	1.04142011800	-14.07479117000	14.55113229000
1.06508875700	11.37435002000	8.86123096300	1.06508875700	-14.07344141000	14.55117602000
1.08875739600	11.33697212000	8.85941968600	1.08875739600	-14.07340030000	14.55118732000
1.11242603600	11.30957137000	8.85926023900	1.11242603600	-14.07500365000	14.55118190000
1.13609467500	11.23720271000	8.85787087100	1.13609467500	-14.07373663000	14.55118811000
1.15976331400	11.15859047000	8.85938857000	1.15976331400	-14.07435046000	14.55121840000
1.18343195300	11.07693690000	8.86246448000	1.18343195300	-14.07314867000	14.55129026000
1.20710059200	10.94417655000	8.86496497600	1.20710059200	-14.07441721000	14.55126964000
1.23076923100	10.91489144000	8.86505203900	1.23076923100	-14.07331413000	14.55139736000
1.25443787000	10.89572781000	8.86638917800	1.25443787000	-14.07374982000	14.55135042000
1.27810650900	10.84368136000	8.86528720000	1.27810650900	-14.07297288000	14.55141050000
1.30177514800	10.80038364000	8.86634942100	1.30177514800	-14.07226665000	14.55142878000
1.32544378700	10.68808342000	8.87026888600	1.32544378700	-14.07280687000	14.55158534000
1.34911242600	10.64832532000	8.87407929700	1.34911242600	-14.07320669000	14.55158521000
1.37278106500	10.44062594000	8.88893426100	1.37278106500	-14.07133837000	14.55153425000
1.39644970400	10.35575951000	8.89395006400	1.39644970400	-14.07077173000	14.55155570000
1.42011834300	10.30179153000	8.89269022200	1.42011834300	-14.07191139000	14.55168603000
1.44378698200	10.05575595000	8.91235206800	1.44378698200	-14.07244641000	14.55172662000
1.46745562100	9.96966307100	8.92745265500	1.46745562100	-14.07360221000	14.55174281000
1.49112426000	9.83001976800	8.93982636700	1.49112426000	-14.06983222000	14.55183840000
1.51479289900	9.73615200700	8.94650341900	1.51479289900	-14.06968542000	14.55188392000
1.53846153800	9.65819517800	8.95131003300	1.53846153800	-14.07291464000	14.55190152000
1.56213017800	9.57857646700	8.95444654800	1.56213017800	-14.07586695000	14.55197001000
1.58579881700	9.55306311100	8.95464938300	1.58579881700	-14.07483640000	14.55181761000
1.60946745600	9.47985719800	8.95775359700	1.60946745600	-14.07565779000	14.55205632000
1.63313609500	9.37633644600	8.97293074500	1.63313609500	-14.07188479000	14.55195918000
1.65680473400	9.30892521400	8.96815115000	1.65680473400	-14.07262709000	14.55204343000
1.68047337300	9.22064277800	8.96447975500	1.68047337300	-14.07489117000	14.55189886000
1.70414201200	9.19028912000	8.96312520800	1.70414201200	-14.07550688000	14.55203118000
1.72781065100	9.15396338000	8.96060700500	1.72781065100	-14.07689053000	14.55189782000
1.75147929000	9.13703492500	8.95509743300	1.75147929000	-14.07929543000	14.55184066000
1.77514792900	9.11229136500	8.95204779000	1.77514792900	-14.07608248000	14.55182942000
1.79881656800	9.12791859400	8.94526631400	1.79881656800	-14.07536097000	14.55191926000
1.82248520700	9.11383582300	8.94251812000	1.82248520700	-14.07625670000	14.55186678000
1.84615384600	9.10251912100	8.94003709900	1.84615384600	-14.07779498000	14.55196699000
1.86982248500	9.08610202300	8.93724743200	1.86982248500	-14.07773203000	14.55188531000
1.89349112400	9.08114253400	8.93618722400	1.89349112400	-14.07697766000	14.55199990000
1.91715976300	9.10591484500	8.93426589800	1.91715976300	-14.07692443000	14.55207066000
1.94082840200	9.12426572400	8.93363165500	1.94082840200	-14.07392945000	14.55213245000
1.96449704100	9.14113152800	8.93213416700	1.96449704100	-14.07258162000	14.55200740000
1.98816568000	9.15912066000	8.93072529900	1.98816568000	-14.07195151000	14.55206650000
2.01183432000	9.16088992500	8.92643836000	2.01183432000	-14.07147479000	14.55212135000
2.03550295900	9.13226084700	8.92142792900	2.03550295900	-14.07196519000	14.55193531000
2.05917159800	9.13725768100	8.92007456500	2.05917159800	-14.07070389000	14.55203045000
2.08284023700	9.14066274900	8.92082734300	2.08284023700	-14.07010839000	14.55197213000
2.10650887600	9.14449717700	8.91884578700	2.10650887600	-14.07039558000	14.55197835000
2.13017751500	9.16339460100	8.90721751100	2.13017751500	-14.07159208000	14.55187648000
2.15384615400	9.17025494400	8.90879472800	2.15384615400	-14.07053062000	14.55183302000
2.17751479300	9.17356815800	8.90549098100	2.17751479300	-14.06939583000	14.55180575000
2.20118343200	9.17006764300	8.90841793600	2.20118343200	-14.07023651000	14.55184657000
2.22485207100	9.17568101100	8.91125772100	2.22485207100	-14.06771782000	14.55186181000
2.24852071000	9.17552569700	8.90837681600	2.24852071000	-14.06702589000	14.55191972000
2.27218934900	9.21152503500	8.90643778800	2.27218934900	-14.06531393000	14.55212615000
2.29585798800	9.27308680000	8.88673034400	2.29585798800	-14.06790045000	14.55222593000
2.31952662700	9.28469433300	8.87714197100	2.31952662700	-14.06281123000	14.55158562000
2.34319526600	9.29132184600	8.87087199600	2.34319526600	-14.06641956000	14.55223192000
2.36686390500	9.28870810200	8.86610578600	2.36686390500	-14.06621581000	14.55225367000
2.39053254400	9.29158352700	8.86299531700	2.39053254400	-14.06833181000	14.55209468000
2.41420118300	9.28946678100	8.85820173600	2.41420118300	-14.06842603000	14.55207067000
2.43786982200	9.27872499000	8.85322493800	2.43786982200	-14.06830813000	14.55191702000
2.46153846200	9.27007144800	8.84905144100	2.46153846200	-14.06923218000	14.55197339000
2.48520710100	9.27097741900	8.84520916600	2.48520710100	-14.06792547000	14.55197475000
2.50887574000	9.27671030400	8.83310035900	2.50887574000	-14.06572266000	14.55195696000
2.53254437900	9.28280389900	8.79923426600	2.53254437900	-14.07030433000	14.55184684000
2.55621301800	9.28493286900	8.78979349800	2.55621301800	-14.06763987000	14.55191134000
2.57988165700	9.27017553800	8.78515976700	2.57988165700	-14.06782113000	14.55190283000
2.60355029600	9.27299776300	8.78312555400	2.60355029600	-14.06649275000	14.55188256000
2.62721893500	9.27140185200	8.78146234300	2.62721893500	-14.06802453000	14.55177099000
2.65088757400	9.24735858700	8.77454573300	2.65088757400	-14.06963644000	14.55173024000
2.67455621300	9.14149244700	8.73589966800	2.67455621300	-14.06927773000	14.55167895000
2.69822485200	9.12527283500	8.72602690300	2.69822485200	-14.06989922000	14.55179069000
2.72189349100	9.09896268400	8.72052572600	2.72189349100	-14.06635803000	14.55146947000
2.74556213000	8.98512315400	8.70740788700	2.74556213000	-14.06630824000	14.55133013000
2.76923076900	8.99664288200	8.69225790200	2.76923076900	-14.06549441000	14.55133696000
2.79289940800	9.02224044300	8.64415209100	2.79289940800	-14.06484191000	14.55127143000
2.81656804700	8.86499800900	8.60465436900	2.81656804700	-14.06578049000	14.55070980000
2.84023668600	8.70638871500	8.58346503000	2.84023668600	-14.06315652000	14.55080655000
2.86390532500	8.66746442800	8.56711812300	2.86390532500	-14.06657134000	14.55062966000
2.88757396400	8.66516665200	8.55919238200	2.88757396400	-14.06316161000	14.55119378000
2.91124260400	8.66849453300	8.54310357800	2.91124260400	-14.06995124000	14.55058331000
2.93491124300	8.69469973600	8.49898792800	2.93491124300	-14.06710725000	14.55073855000
2.95857988200	8.69502032800	8.49200010100	2.95857988200	-14.06568901000	14.55086883000
2.98224852100	8.65191478900	8.47751519100	2.98224852100	-14.06416297000	14.55087474000
3.00591716000	8.58260395000	8.46544668200	3.00591716000	-14.06388600000	14.55071691000
3.02958579900	8.54754572500	8.44066891500	3.02958579900	-14.06203269000	14.55071237000
3.05325443800	8.53708102600	8.42196669900	3.05325443800	-14.05968316000	14.55082428000
3.07692307700	8.47664316000	8.40835787000	3.07692307700	-14.05591045000	14.55102319000
3.10059171600	8.43938401000	8.40459364100	3.10059171600	-14.05587400000	14.55099428000
3.12426035500	8.41160014500	8.39088190800	3.12426035500	-14.05247914000	14.55128551000
3.14792899400	8.37922637000	8.37859657300	3.14792899400	-14.04938672000	14.55128464000
3.17159763300	8.37075087100	8.37929010900	3.17159763300	-14.05439970000	14.55106263000
3.19526627200	8.37808263200	8.35791500400	3.19526627200	-14.05091078000	14.55131833000
3.21893491100	8.46090546200	8.34649658200	3.21893491100	-14.05545569000	14.55114244000
3.24260355000	8.45128371700	8.33604931300	3.24260355000	-14.05139108000	14.55121771000
3.26627218900	8.39386893900	8.33135628200	3.26627218900	-14.04946462000	14.55117989000
3.28994082800	8.36012948500	8.32678589300	3.28994082800	-14.05483707000	14.55119466000
3.31360946700	8.35949577700	8.32599767200	3.31360946700	-14.05017693000	14.55131405000
3.33727810700	8.39049669900	8.32904915600	3.33727810700	-14.05133370000	14.55129796000
3.36094674600	8.39405442400	8.32807973200	3.36094674600	-14.05219694000	14.55114174000
3.38461538500	8.35961141500	8.31021656200	3.38461538500	-14.04368887000	14.55130128000
3.40828402400	8.29215672000	8.29309942100	3.40828402400	-14.04457255000	14.55132821000
3.43195266300	8.29389098700	8.27904846000	3.43195266300	-14.05043781000	14.55132610000
3.45562130200	8.30927362700	8.27111036100	3.45562130200	-14.04411711000	14.55130069000
3.47928994100	8.25287632900	8.26101413600	3.47928994100	-14.04349539000	14.55065408000
3.50295858000	8.21576916200	8.25702636400	3.50295858000	-14.05125737000	14.55087303000
3.52662721900	8.21858844100	8.25524182000	3.52662721900	-14.05425602000	14.55086714000
3.55029585800	8.36014650100	8.25376639600	3.55029585800	-14.05271192000	14.55070200000
3.57396449700	8.37853499000	8.25180261700	3.57396449700	-14.05190856000	14.55071262000
3.59763313600	8.36538606100	8.25159327200	3.59763313600	-14.05733024000	14.55070361000
3.62130177500	8.32186403900	8.25092260900	3.62130177500	-14.05044160000	14.55121678000
3.64497041400	8.30222252300	8.25440129200	3.64497041400	-14.05627938000	14.55067096000
3.66863905300	8.35407265300	8.25430369400	3.66863905300	-14.05366928000	14.55068954000
3.69230769200	8.23886734300	8.24720223700	3.69230769200	-14.05722913000	14.55066691000
3.71597633100	8.20970577000	8.25570149700	3.71597633100	-14.05826613000	14.55066288000
3.73964497000	8.15729916300	8.25249169100	3.73964497000	-14.06318868000	14.55070944000
3.76331360900	8.13519551400	8.24676061100	3.76331360900	-14.06228787000	14.55078223000
3.78698224900	8.10442661600	8.21637041200	3.78698224900	-14.06150695000	14.55057785000
3.81065088800	8.07179381700	8.20785519000	3.81065088800	-14.06406154000	14.55047857000
3.83431952700	8.10044215900	8.20339893100	3.83431952700	-14.06470881000	14.55060918000
3.85798816600	8.14582454800	8.20091534700	3.85798816600	-14.06762385000	14.55056431000
3.88165680500	8.16723441300	8.19620021000	3.88165680500	-14.06877637000	14.55066858000
3.90532544400	8.11709336700	8.18721402800	3.90532544400	-14.06888364000	14.55078794000
3.92899408300	8.09298336600	8.18609817400	3.92899408300	-14.06941398000	14.55080751000
3.95266272200	8.07170218900	8.18451233300	3.95266272200	-14.07156608000	14.55088897000
3.97633136100	7.99421050100	8.17874077800	3.97633136100	-14.07898521000	14.55110414000
4.00000000000	7.96881401100	8.17107321000	4.00000000000	-14.07572179000	14.55086576000
4.02366863900	7.95206356900	8.15427957000	4.02366863900	-14.07498320000	14.55110040000
4.04733727800	7.91575111000	8.14575660400	4.04733727800	-14.07566318000	14.55105642000
4.07100591700	7.88485763900	8.12202999600	4.07100591700	-14.07819360000	14.55083168000
4.09467455600	7.89184389400	8.11804309800	4.09467455600	-14.07957784000	14.55078132000
4.11834319500	7.88208753700	8.11337102700	4.11834319500	-14.07907428000	14.55057734000
4.14201183400	7.82851772200	8.10752231400	4.14201183400	-14.08732233000	14.55117749000
4.16568047300	7.77857881100	8.10337477000	4.16568047300	-14.08284595000	14.55046489000
4.18934911200	7.85943122100	8.09566339400	4.18934911200	-14.07750537000	14.55059755000
4.21301775100	7.86991114800	8.09924756300	4.21301775100	-14.07497006000	14.55069837000
4.23668639100	7.87511673700	8.10372702100	4.23668639100	-14.07793848000	14.55069012000
4.26035503000	7.87662577000	8.09986183400	4.26035503000	-14.08003758000	14.55070932000
4.28402366900	7.87407326600	8.09850721600	4.28402366900	-14.08061950000	14.55070274000
4.30769230800	7.87527964900	8.09391438700	4.30769230800	-14.07922059000	14.55069195000
4.33136094700	7.88877578200	8.09532165400	4.33136094700	-14.07372014000	14.55076116000
4.35502958600	7.88860285400	8.09805106300	4.35502958600	-14.07427722000	14.55072769000
4.37869822500	7.88317119000	8.10142103800	4.37869822500	-14.07293008000	14.55083199000
4.40236686400	7.93182670900	8.09748632300	4.40236686400	-14.07219270000	14.55088495000
4.42603550300	7.96543509000	8.09443400300	4.42603550300	-14.06977396000	14.55090098000
4.44970414200	7.95816039100	8.10020452600	4.44970414200	-14.06944507000	14.55089108000
4.47337278100	7.94606900300	8.10607600900	4.47337278100	-14.06898208000	14.55105383000
4.49704142000	7.95536078100	8.10485114000	4.49704142000	-14.06390073000	14.55114428000
4.52071005900	7.95143420800	8.10670783200	4.52071005900	-14.06666263000	14.55102684000
4.54437869800	7.96165375300	8.10760189800	4.54437869800	-14.06684743000	14.55117888000
4.56804733700	7.95483765800	8.10773447000	4.56804733700	-14.06580490000	14.55110956000
4.59171597600	7.92906595700	8.11133752200	4.59171597600	-14.06566624000	14.55111147000
4.61538461500	7.92808523200	8.11176795000	4.61538461500	-14.06684758000	14.55123022000
4.63905325400	7.94312941400	8.11585743900	4.63905325400	-14.06280484000	14.55126019000
4.66272189300	7.96857924200	8.11551940900	4.66272189300	-14.06169829000	14.55136167000
4.68639053300	8.02226631500	8.12590717600	4.68639053300	-14.05816565000	14.55135786000
4.71005917200	8.09130395000	8.14060732400	4.71005917200	-14.05433552000	14.55145850000
4.73372781100	8.23045329800	8.16535760100	4.73372781100	-14.05647086000	14.55162015000
4.75739645000	8.32260016100	8.18289746000	4.75739645000	-14.05552404000	14.55166011000
4.78106508900	8.34969338000	8.18765400500	4.78106508900	-14.05206972000	14.55141322000
4.80473372800	8.40975603600	8.19616818100	4.80473372800	-14.05818795000	14.55187110000
4.82840236700	8.58422295700	8.23324673800	4.82840236700	-14.05982775000	14.55188691000
4.85207100600	8.58850920200	8.25490870900	4.85207100600	-14.05973186000	14.55145380000
4.87573964500	8.53913872300	8.26391768800	4.87573964500	-14.06041339000	14.55186162000
4.89940828400	8.53375876900	8.26856884500	4.89940828400	-14.05866067000	14.55181981000
4.92307692300	8.61269306600	8.27599781500	4.92307692300	-14.06618268000	14.55180131000
4.94674556200	8.74259308800	8.31445615100	4.94674556200	-14.06729497000	14.55175766000
4.97041420100	8.63243006000	8.33953121500	4.97041420100	-14.07009781000	14.55182948000
4.99408284000	8.51167701400	8.36447882300	4.99408284000	-14.06810829000	14.55171724000
5.01775147900	8.68232997300	8.38387549400	5.01775147900	-14.07288275000	14.55148102000
5.04142011800	9.05240849700	8.40529134300	5.04142011800	-14.07732676000	14.55138156000
5.06508875700	9.03686592900	8.41652539300	5.06508875700	-14.07637499000	14.55136658000
5.08875739600	8.98128948200	8.46638221900	5.08875739600	-14.07983710000	14.55132036000
5.11242603600	9.19432983200	8.48834762800	5.11242603600	-14.08979011000	14.55130318000
5.13609467500	9.30103735500	8.48976283400	5.13609467500	-14.08961798000	14.55126867000
5.15976331400	9.53199515000	8.49473897700	5.15976331400	-14.09136534000	14.55118265000
5.18343195300	9.73321577000	8.52650017700	5.18343195300	-14.08973433000	14.55131713000
5.20710059200	9.79895796100	8.55455109700	5.20710059200	-14.08934933000	14.55122718000
5.23076923100	9.93843437300	8.57381023600	5.23076923100	-14.08945270000	14.55131377000
5.25443787000	10.29916221000	8.56539219800	5.25443787000	-14.08820618000	14.55126192000
5.27810650900	10.27639895000	8.58144821600	5.27810650900	-14.08880690000	14.55108297000
5.30177514800	10.21321693000	8.59330077500	5.30177514800	-14.09123417000	14.55101212000
5.32544378700	10.15197466000	8.61466837800	5.32544378700	-14.09594238000	14.55100675000
5.34911242600	10.28177122000	8.62607608900	5.34911242600	-14.09593916000	14.55100390000
5.37278106500	10.37872307000	8.62495413300	5.37278106500	-14.09945323000	14.55105050000
5.39644970400	10.55884217000	8.60858771500	5.39644970400	-14.09357223000	14.55115461000
5.42011834300	10.54259873000	8.61200578000	5.42011834300	-14.10136068000	14.55127481000
5.44378698200	10.59823607000	8.60952508800	5.44378698200	-14.09630504000	14.55102203000
5.46745562100	10.67309085000	8.60578133100	5.46745562100	-14.09532540000	14.55104061000
5.49112426000	10.84573051000	8.56796710800	5.49112426000	-14.09637428000	14.55098389000
5.51479289900	10.94533829000	8.53622041600	5.51479289900	-14.09470683000	14.55098641000
5.53846153800	10.93627881000	8.53567833500	5.53846153800	-14.09285271000	14.55092597000
5.56213017800	10.93866313000	8.49216348600	5.56213017800	-14.08838493000	14.55100990000
5.58579881700	10.99346632000	8.47799154100	5.58579881700	-14.08609833000	14.55090745000
5.60946745600	11.02348594000	8.47585187400	5.60946745600	-14.08271805000	14.55090407000
5.63313609500	11.03260967000	8.46805685100	5.63313609500	-14.08191870000	14.55082263000
5.65680473400	10.99796117000	8.46993403600	5.65680473400	-14.07450256000	14.55065052000
5.68047337300	10.98796168000	8.47452915800	5.68047337300	-14.07749358000	14.55069296000
5.70414201200	10.85737464000	8.48426951800	5.70414201200	-14.07858991000	14.55065022000
5.72781065100	10.80881108000	8.48622450700	5.72781065100	-14.07849597000	14.55061974000
5.75147929000	10.75227462000	8.49542655200	5.75147929000	-14.08582630000	14.55061704000
5.77514792900	10.70007607000	8.49012431900	5.77514792900	-14.09325270000	14.55062241000
5.79881656800	10.67795367000	8.49690055700	5.79881656800	-14.09835524000	14.55078939000
5.82248520700	10.65436883000	8.49582651100	5.82248520700	-14.09536579000	14.55124205000
5.84615384600	10.63081939000	8.49801029400	5.84615384600	-14.09950861000	14.55081713000
5.86982248500	10.61241466000	8.49738017400	5.86982248500	-14.10372740000	14.55088636000
5.89349112400	10.59626834000	8.50560250200	5.89349112400	-14.11023665000	14.55090080000
5.91715976300	10.58896476000	8.50325085800	5.91715976300	-14.10907329000	14.55081941000
5.94082840200	10.58516213000	8.50089621400	5.94082840200	-14.10806789000	14.55125612000
5.96449704100	10.59738588000	8.49969240000	5.96449704100	-14.10015824000	14.55093818000
5.98816568000	10.61999610000	8.49967072900	5.98816568000	-14.10024492000	14.55126783000
6.01183432000	10.64620483000	8.50135395100	6.01183432000	-14.09882500000	14.55101794000
6.03550295900	10.68032924000	8.50136813200	6.03550295900	-14.09403482000	14.55086837000
6.05917159800	10.67619100000	8.49994471200	6.05917159800	-14.09436771000	14.55100210000
6.08284023700	10.66649007000	8.49890787300	6.08284023700	-14.09488296000	14.55084390000
6.10650887600	10.65504472000	8.49814564300	6.10650887600	-14.09362011000	14.55097356000
6.13017751500	10.64719193000	8.49547469500	6.13017751500	-14.09123722000	14.55086914000
6.15384615400	10.63666664000	8.49526779700	6.15384615400	-14.09029187000	14.55089384000
6.17751479300	10.63673439000	8.49333114100	6.17751479300	-14.08881033000	14.55103736000
6.20118343200	10.64269297000	8.49087442600	6.20118343200	-14.08818474000	14.55082179000
6.22485207100	10.63989870000	8.48953524900	6.22485207100	-14.08663708000	14.55091669000
6.24852071000	10.64692442000	8.49096555300	6.24852071000	-14.08601328000	14.55080673000
6.27218934900	10.64809006000	8.48958679500	6.27218934900	-14.08634664000	14.55077899000
6.29585798800	10.64700247000	8.48974269900	6.29585798800	-14.08653048000	14.55073116000
6.31952662700	10.64503109000	8.48907157400	6.31952662700	-14.08722196000	14.55060222000
6.34319526600	10.64160077000	8.48734794200	6.34319526600	-14.08826826000	14.55083112000
6.36686390500	10.64114435000	8.48728295700	6.36686390500	-14.08574725000	14.55080685000
6.39053254400	10.64328641000	8.48720989600	6.39053254400	-14.08797187000	14.55083968000
6.41420118300	10.64021897000	8.48664049200	6.41420118300	-14.08888453000	14.55074167000
6.43786982200	10.64666463000	8.48518333400	6.43786982200	-14.08986357000	14.55070344000
6.46153846200	10.64617980000	8.48518755300	6.46153846200	-14.08723728000	14.55063516000
6.48520710100	10.65307751000	8.48540372100	6.48520710100	-14.08767474000	14.55077854000
6.50887574000	10.65361497000	8.48582942700	6.50887574000	-14.08710833000	14.55081966000
6.53254437900	10.65430454000	8.48594979500	6.53254437900	-14.08863991000	14.55058306000
6.55621301800	10.65153008000	8.48551951900	6.55621301800	-14.08736244000	14.55060243000
6.57988165700	10.65273598000	8.48542248800	6.57988165700	-14.08585152000	14.55053737000
6.60355029600	10.65617345000	8.48557108500	6.60355029600	-14.08571924000	14.55059654000
6.62721893500	10.66123880000	8.48541815500	6.62721893500	-14.08731130000	14.55072821000
6.65088757400	10.66795145000	8.48618222400	6.65088757400	-14.08195934000	14.55072538000
6.67455621300	10.67598403000	8.48360481000	6.67455621300	-14.08456476000	14.55126315000
6.69822485200	10.66617535000	8.48232841100	6.69822485200	-14.08310759000	14.55083288000
6.72189349100	10.66035350000	8.48203374600	6.72189349100	-14.08473884000	14.55085701000
6.74556213000	10.65982872000	8.48203444200	6.74556213000	-14.08326837000	14.55080720000
6.76923076900	10.65880476000	8.48171841500	6.76923076900	-14.08462365000	14.55083323000
6.79289940800	10.66078508000	8.47976966300	6.79289940800	-14.08265177000	14.55085702000
6.81656804700	10.67049795000	8.48046939400	6.81656804700	-14.08287877000	14.55093151000
6.84023668600	10.67428380000	8.48151603100	6.84023668600	-14.08166313000	14.55089097000
6.86390532500	10.67420082000	8.48061744200	6.86390532500	-14.08092407000	14.55092389000
6.88757396400	10.68034986000	8.48180939500	6.88757396400	-14.07991674000	14.55089546000
6.91124260400	10.68774735000	8.48459320400	6.91124260400	-14.07995083000	14.55101181000
6.93491124300	10.70214641000	8.48181533900	6.93491124300	-14.08164385000	14.55095560000
6.95857988200	10.71205592000	8.48225618900	6.95857988200	-14.08522069000	14.55092826000
6.98224852100	10.72187595000	8.48107446700	6.98224852100	-14.08324464000	14.55101054000
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
