SOLfasUSED			SOLext		
t	x	y	t	x	y
0.000000000000	12.184706790000	8.848063363000	0.000000000000	27.554970720000	14.412045580000
0.018713625390	12.184096600000	8.847824155000	0.018713625390	27.555994770000	14.411109170000
0.037427250780	12.185548310000	8.847744185000	0.037427250780	27.555827900000	14.411118460000
0.056140876170	12.189554730000	8.846793542000	0.056140876170	27.556217690000	14.409661330000
0.074854501560	12.189903210000	8.846544954000	0.074854501560	27.555260100000	14.409831820000
0.093568126950	12.188782300000	8.846908089000	0.093568126950	27.556050250000	14.409697230000
0.112281752300	12.187970690000	8.846766590000	0.112281752300	27.555676410000	14.409419490000
0.130995377700	12.187115440000	8.846797414000	0.130995377700	27.555248010000	14.409275580000
0.149709003100	12.187370750000	8.846725774000	0.149709003100	27.555300580000	14.409484040000
0.168422628500	12.185633950000	8.846866883000	0.168422628500	27.554420930000	14.409738400000
0.187136253900	12.184984440000	8.847087514000	0.187136253900	27.554134250000	14.409443220000
0.205849879300	12.185547610000	8.846997797000	0.205849879300	27.555031390000	14.409378840000
0.224563504700	12.185361040000	8.846800896000	0.224563504700	27.555406550000	14.408740210000
0.243277130100	12.184645980000	8.847070482000	0.243277130100	27.555118540000	14.409422600000
0.261990755500	12.184827250000	8.846996315000	0.261990755500	27.555287180000	14.409474660000
0.280704380900	12.185441580000	8.846686513000	0.280704380900	27.554800300000	14.409527960000
0.299418006300	12.186016250000	8.847086000000	0.299418006300	27.554787100000	14.409061680000
0.318131631600	12.185331680000	8.847099660000	0.318131631600	27.555668820000	14.409519970000
0.336845257000	12.185125160000	8.846619740000	0.336845257000	27.555747170000	14.409106930000
0.355558882400	12.184856530000	8.847046531000	0.355558882400	27.554729520000	14.409000010000
0.374272507800	12.185330470000	8.846948484000	0.374272507800	27.554872930000	14.408700840000
0.392986133200	12.183859910000	8.847036940000	0.392986133200	27.554426380000	14.408060370000
0.411699758600	12.184453580000	8.847089962000	0.411699758600	27.554463840000	14.408323990000
0.430413384000	12.184692480000	8.847067948000	0.430413384000	27.555288250000	14.408424260000
0.449127009400	12.183076530000	8.847243870000	0.449127009400	27.555804760000	14.408334660000
0.467840634800	12.184091910000	8.847230609000	0.467840634800	27.554951740000	14.408366550000
0.486554260200	12.184645590000	8.847014273000	0.486554260200	27.555974390000	14.408999330000
0.505267885500	12.183855130000	8.847124463000	0.505267885500	27.555627060000	14.408762550000
0.523981510900	12.184687650000	8.846935401000	0.523981510900	27.555754550000	14.409208490000
0.542695136300	12.183744980000	8.846886325000	0.542695136300	27.555407040000	14.408183270000
0.561408761700	12.184416920000	8.846713107000	0.561408761700	27.555572160000	14.408970680000
0.580122387100	12.184273410000	8.846974472000	0.580122387100	27.556332680000	14.408493740000
0.598836012500	12.184089500000	8.847169185000	0.598836012500	27.556269970000	14.408643050000
