SOLfasbigBEST			SOLext		
0.820186230500	9.867775227000	9.030713676000	0.820186230500	24.482273840000	13.805478100000
0.844309354900	9.837395623000	9.034471565000	0.844309354900	24.483037480000	13.805342930000
0.868432479400	9.834514501000	9.033608822000	0.868432479400	24.482892740000	13.805626180000
0.892555603800	9.789753765000	9.033653142000	0.892555603800	24.482469640000	13.805837520000
0.916678728200	9.749939547000	9.023295994000	0.916678728200	24.479506170000	13.805829260000
0.940801852700	9.615704407000	9.029247490000	0.940801852700	24.478681410000	13.807222450000
0.964924977100	9.172748833000	9.059396668000	0.964924977100	24.475150610000	13.809913520000
0.989048101500	8.974240771000	9.063695231000	0.989048101500	24.474614870000	13.812549400000
1.013171226000	8.844908943000	9.094440066000	1.013171226000	24.471685530000	13.813304710000
1.037294350000	8.787957039000	9.109256649000	1.037294350000	24.468060940000	13.815789300000
1.061417475000	8.626730981000	9.113605149000	1.061417475000	24.462388480000	13.820312000000
1.085540599000	8.554793529000	9.111450277000	1.085540599000	24.457489220000	13.819828710000
1.109663724000	8.430101156000	9.113728891000	1.109663724000	24.447636580000	13.820068210000
1.133786848000	8.351646780000	9.121517039000	1.133786848000	24.447598940000	13.821124400000
1.157909972000	8.198799595000	9.125744007000	1.157909972000	24.432784230000	13.830875690000
1.182033097000	8.172540367000	9.121962942000	1.182033097000	24.424500240000	13.830311600000
1.206156221000	7.992624803000	9.127835042000	1.206156221000	24.419216680000	13.835447990000
1.230279346000	7.947457941000	9.125781800000	1.230279346000	24.413264010000	13.835686890000
1.254402470000	7.909131836000	9.125513508000	1.254402470000	24.408963410000	13.834611020000
1.278525595000	7.846958328000	9.118681742000	1.278525595000	24.402510980000	13.836143210000
1.302648719000	7.742196192000	9.113910863000	1.302648719000	24.400372470000	13.843445980000
1.326771843000	7.738512889000	9.112515847000	1.326771843000	24.402774920000	13.839814290000
1.350894968000	7.688429145000	9.109599891000	1.350894968000	24.398439990000	13.835914170000
1.375018092000	7.557423006000	9.106720427000	1.375018092000	24.407986060000	13.841052590000
1.399141217000	7.529016780000	9.106125992000	1.399141217000	24.406349750000	13.832545000000
1.423264341000	7.360068894000	9.105032510000	1.423264341000	24.402815140000	13.832137660000
1.447387466000	7.215455319000	9.099747639000	1.447387466000	24.409484420000	13.833617150000
1.471510590000	7.088545419000	9.102988640000	1.471510590000	24.408480990000	13.833750680000
1.495633714000	7.006705836000	9.103625318000	1.495633714000	24.410968810000	13.833991590000
1.519756839000	6.976985003000	9.102835745000	1.519756839000	24.407843040000	13.833343070000
1.543879963000	6.891598444000	9.102555662000	1.543879963000	24.393812970000	13.822536350000
1.568003088000	6.795769680000	9.100705778000	1.568003088000	24.397346290000	13.825431040000
1.592126212000	6.705626450000	9.101483787000	1.592126212000	24.399502440000	13.830642040000
1.616249337000	6.597998819000	9.099647492000	1.616249337000	24.407942220000	13.831741810000
1.640372461000	6.499942282000	9.098224670000	1.640372461000	24.406360980000	13.835522400000
1.664495585000	6.289691110000	9.102386508000	1.664495585000	24.409029730000	13.839239820000
1.688618710000	6.243191093000	9.108682654000	1.688618710000	24.409917480000	13.835691830000
1.712741834000	6.101654436000	9.108223036000	1.712741834000	24.407740880000	13.835764560000
1.736864959000	6.001214373000	9.097272722000	1.736864959000	24.407868940000	13.831711680000
1.760988083000	5.959289810000	9.099668707000	1.760988083000	24.399666700000	13.831195910000
1.785111208000	5.951546225000	9.102085132000	1.785111208000	24.401776360000	13.827073000000
1.809234332000	5.916796213000	9.100957315000	1.809234332000	24.399494930000	13.823513420000
1.833357456000	5.778104355000	9.100850353000	1.833357456000	24.397203680000	13.828412200000
1.857480581000	5.748282383000	9.103631502000	1.857480581000	24.395992110000	13.825665580000
1.881603705000	5.717902191000	9.109942095000	1.881603705000	24.393660260000	13.827306280000
1.905726830000	5.621059621000	9.105956740000	1.905726830000	24.398859540000	13.830122840000
1.929849954000	5.566837052000	9.112127331000	1.929849954000	24.400837180000	13.827607260000
1.953973079000	5.452261891000	9.107808055000	1.953973079000	24.405959940000	13.826286610000
1.978096203000	5.361435143000	9.108173719000	1.978096203000	24.409965240000	13.824184810000
2.002219327000	5.280855614000	9.111529895000	2.002219327000	24.409433380000	13.832757970000
2.026342452000	5.232728592000	9.109870697000	2.026342452000	24.407157660000	13.833095650000
2.050465576000	5.031190675000	9.109844961000	2.050465576000	24.400770200000	13.821968090000
2.074588701000	4.895652674000	9.111527307000	2.074588701000	24.410910380000	13.820313970000
2.098711825000	4.750602668000	9.111548607000	2.098711825000	24.417733190000	13.825578290000
2.122834950000	4.691104079000	9.111530799000	2.122834950000	24.420415240000	13.821819750000
2.146958074000	4.631375099000	9.105404707000	2.146958074000	24.412289750000	13.821879580000
2.171081198000	4.485176173000	9.104983601000	2.171081198000	24.415580130000	13.821726580000
2.195204323000	4.428380521000	9.106514671000	2.195204323000	24.399336840000	13.822046500000
2.219327447000	4.367028181000	9.108260575000	2.219327447000	24.397863610000	13.827948440000
2.243450572000	4.270500605000	9.099019564000	2.243450572000	24.396673630000	13.825550600000
2.267573696000	4.236348754000	9.102408627000	2.267573696000	24.383939790000	13.822835750000
2.291696821000	4.120826168000	9.102422814000	2.291696821000	24.391323810000	13.831004270000
2.315819945000	4.049604156000	9.097245565000	2.315819945000	24.395141950000	13.830932440000
2.339943069000	3.946141880000	9.099520144000	2.339943069000	24.387537030000	13.826330800000
2.364066194000	3.930335998000	9.105441163000	2.364066194000	24.388839200000	13.825468210000
2.388189318000	3.926929801000	9.105569073000	2.388189318000	24.395113760000	13.824436570000
2.412312443000	3.879861150000	9.099139457000	2.412312443000	24.392030550000	13.818979880000
2.436435567000	3.864672723000	9.101637484000	2.436435567000	24.394761310000	13.821033240000
2.460558692000	3.873227876000	9.103212656000	2.460558692000	24.390737180000	13.816475070000
2.484681816000	3.837182782000	9.101867854000	2.484681816000	24.392116600000	13.817240330000
2.508804940000	3.827765624000	9.098813377000	2.508804940000	24.389291670000	13.817093280000
2.532928065000	3.794401960000	9.103801631000	2.532928065000	24.391778980000	13.813732700000
2.557051189000	3.766849530000	9.108336378000	2.557051189000	24.394274470000	13.816041300000
2.581174314000	3.663522095000	9.102721071000	2.581174314000	24.394010560000	13.819222430000
2.605297438000	3.639563924000	9.105681270000	2.605297438000	24.393265680000	13.818894710000
2.629420563000	3.577738910000	9.109198577000	2.629420563000	24.395951450000	13.824435580000
2.653543687000	3.534471449000	9.109897615000	2.653543687000	24.391645090000	13.822455640000
2.677666811000	3.498949048000	9.110371151000	2.677666811000	24.395428850000	13.822458110000
2.701789936000	3.451298323000	9.111445513000	2.701789936000	24.396371610000	13.819322740000
2.725913060000	3.375763948000	9.107125267000	2.725913060000	24.401048680000	13.817417520000
2.750036185000	3.307943414000	9.106270398000	2.750036185000	24.402292810000	13.817792310000
2.774159309000	3.219875679000	9.107609644000	2.774159309000	24.405620260000	13.818899750000
2.798282434000	3.176580528000	9.114661604000	2.798282434000	24.406058840000	13.816220440000
2.822405558000	3.059798157000	9.110494640000	2.822405558000	24.404239740000	13.817128610000
2.846528682000	2.923508381000	9.125498631000	2.846528682000	24.406842120000	13.815411450000
2.870651807000	2.869499372000	9.129696337000	2.870651807000	24.402561260000	13.816306380000
2.894774931000	2.847035738000	9.119558535000	2.894774931000	24.400924780000	13.814937400000
2.918898056000	2.791766547000	9.116711204000	2.918898056000	24.399101890000	13.814841750000
2.943021180000	2.777597585000	9.123721194000	2.943021180000	24.401578030000	13.814246420000
2.967144305000	2.760665999000	9.119927114000	2.967144305000	24.401198630000	13.813519600000
2.991267429000	2.748334758000	9.114756398000	2.991267429000	24.394672580000	13.812660110000
3.015390553000	2.747902947000	9.120779139000	3.015390553000	24.391771050000	13.811735300000
3.039513678000	2.742323446000	9.120012753000	3.039513678000	24.393547280000	13.811824870000
3.063636802000	2.734406860000	9.118484016000	3.063636802000	24.391495480000	13.810951020000
3.087759927000	2.737778784000	9.120885717000	3.087759927000	24.387110040000	13.812499640000
3.111883051000	2.713271587000	9.152941869000	3.111883051000	24.392362020000	13.820608910000
3.136006176000	2.684728490000	9.157943928000	3.136006176000	24.391928050000	13.824542690000
3.160129300000	2.577204976000	9.162788477000	3.160129300000	24.397243320000	13.826109710000
3.184252424000	2.552479334000	9.186483170000	3.184252424000	24.394218520000	13.821927020000
3.208375549000	2.525510315000	9.197864925000	3.208375549000	24.399784420000	13.818631920000
3.232498673000	2.398593574000	9.189687973000	3.232498673000	24.394622310000	13.817680540000
3.256621798000	2.359816451000	9.194262312000	3.256621798000	24.393755530000	13.816794160000
3.280744922000	2.343622510000	9.208124998000	3.280744922000	24.396664390000	13.812730050000
3.304868047000	2.348642432000	9.204596417000	3.304868047000	24.398050860000	13.811480550000
3.328991171000	2.370713729000	9.203463796000	3.328991171000	24.389434880000	13.808996860000
3.353114295000	2.363095765000	9.211129301000	3.353114295000	24.393299790000	13.809326270000
3.377237420000	2.342858638000	9.221458778000	3.377237420000	24.397874300000	13.811404220000
3.401360544000	2.278235478000	9.221616578000	3.401360544000	24.395224120000	13.810519900000
3.425483669000	2.207490001000	9.221837929000	3.425483669000	24.389377460000	13.808741020000
3.449606793000	2.188134406000	9.219058212000	3.449606793000	24.388378810000	13.808245280000
3.473729917000	2.124359133000	9.221159684000	3.473729917000	24.392799000000	13.808804050000
3.497853042000	2.020745767000	9.225073292000	3.497853042000	24.391290810000	13.811894520000
3.521976166000	1.996775176000	9.230259768000	3.521976166000	24.391763990000	13.810176340000
3.546099291000	1.906360188000	9.249863442000	3.546099291000	24.386506780000	13.806706760000
3.570222415000	1.849341740000	9.268201336000	3.570222415000	24.385398660000	13.806943230000
3.594345540000	1.829988783000	9.278256394000	3.594345540000	24.382490510000	13.804294400000
3.618468664000	1.854458618000	9.277303338000	3.618468664000	24.393225620000	13.811992930000
3.642591788000	1.860094221000	9.276095942000	3.642591788000	24.393385890000	13.811484450000
3.666714913000	1.902178460000	9.285893734000	3.666714913000	24.398831140000	13.810649530000
3.690838037000	1.899895612000	9.286858875000	3.690838037000	24.403834280000	13.809114020000
3.714961162000	1.883770683000	9.285826515000	3.714961162000	24.408275530000	13.807580850000
3.739084286000	1.898790455000	9.291018239000	3.739084286000	24.406181800000	13.807699120000
3.763207411000	1.883050518000	9.287253659000	3.763207411000	24.404328990000	13.808256450000
3.787330535000	1.872945069000	9.282349021000	3.787330535000	24.403452840000	13.808321550000
3.811453659000	1.876954026000	9.283595479000	3.811453659000	24.408243660000	13.809227140000
3.835576784000	1.869954775000	9.313281911000	3.835576784000	24.410996490000	13.813092280000
3.859699908000	1.819024197000	9.324087304000	3.859699908000	24.411438250000	13.809850920000
3.883823033000	1.810631733000	9.330116253000	3.883823033000	24.409995100000	13.807013730000
3.907946157000	1.756272561000	9.339148714000	3.907946157000	24.416744130000	13.806142020000
3.932069282000	1.689798298000	9.337915310000	3.932069282000	24.415429920000	13.805775950000
3.956192406000	1.595884872000	9.334904823000	3.956192406000	24.417314580000	13.804582140000
3.980315530000	1.578477652000	9.328638208000	3.980315530000	24.419915560000	13.807845800000
4.004438655000	1.641868766000	9.319682736000	4.004438655000	24.415559160000	13.807851560000
4.028561779000	1.629809640000	9.326164413000	4.028561779000	24.414447380000	13.806415960000
4.052684904000	1.611057641000	9.330598361000	4.052684904000	24.415941410000	13.807525350000
4.076808028000	1.603297004000	9.332554741000	4.076808028000	24.412873560000	13.808089750000
4.100931153000	1.592839523000	9.339073488000	4.100931153000	24.415509090000	13.810177460000
4.125054277000	1.590759300000	9.346504449000	4.125054277000	24.418813420000	13.808186240000
4.149177401000	1.589416357000	9.346521525000	4.149177401000	24.412444850000	13.807969700000
4.173300526000	1.594847372000	9.346587540000	4.173300526000	24.410737400000	13.806933740000
4.197423650000	1.644360981000	9.351888408000	4.197423650000	24.412320680000	13.807546290000
4.221546775000	1.704851882000	9.355622053000	4.221546775000	24.409523790000	13.808963660000
4.245669899000	1.682476568000	9.353924801000	4.245669899000	24.411158160000	13.809391060000
4.269793024000	1.699594316000	9.360167381000	4.269793024000	24.406806270000	13.808882530000
4.293916148000	1.690423834000	9.357253599000	4.293916148000	24.404172550000	13.807887320000
4.318039272000	1.697743278000	9.347742891000	4.318039272000	24.397280960000	13.806452550000
4.342162397000	1.715844025000	9.354970004000	4.342162397000	24.400333960000	13.805971720000
4.366285521000	1.731322585000	9.371168450000	4.366285521000	24.401086230000	13.806506640000
4.390408646000	1.751332763000	9.372930053000	4.390408646000	24.399872490000	13.805888370000
4.414531770000	1.837540109000	9.351331751000	4.414531770000	24.400573710000	13.806975780000
4.438654895000	1.845521263000	9.349071257000	4.438654895000	24.405012440000	13.806878360000
4.462778019000	1.880219424000	9.344676578000	4.462778019000	24.400307620000	13.806370370000
4.486901143000	1.915690773000	9.335309094000	4.486901143000	24.400995630000	13.807692910000
4.511024268000	1.938039172000	9.338544621000	4.511024268000	24.409084540000	13.808192660000
4.535147392000	1.945102254000	9.342244695000	4.535147392000	24.401384880000	13.807858600000
4.559270517000	1.905324225000	9.338779769000	4.559270517000	24.400558410000	13.807581590000
4.583393641000	1.907337044000	9.338247225000	4.583393641000	24.402329630000	13.807160360000
4.607516766000	1.931565237000	9.340838437000	4.607516766000	24.404465080000	13.806062850000
4.631639890000	1.944225868000	9.345931908000	4.631639890000	24.406539180000	13.805323270000
4.655763014000	1.898090808000	9.346898897000	4.655763014000	24.410484110000	13.806497880000
4.679886139000	1.887360788000	9.361710829000	4.679886139000	24.406982570000	13.806481960000
4.704009263000	1.898512564000	9.375321249000	4.704009263000	24.406121350000	13.806369250000
4.728132388000	1.793926042000	9.352248774000	4.728132388000	24.403716540000	13.807222870000
4.752255512000	1.782637796000	9.347564022000	4.752255512000	24.405653490000	13.807184460000
4.776378637000	1.802931405000	9.344877211000	4.776378637000	24.406894540000	13.806222640000
4.800501761000	1.881087802000	9.343916610000	4.800501761000	24.407283540000	13.806801530000
4.824624885000	1.847973835000	9.317045704000	4.824624885000	24.413261710000	13.806376270000
4.848748010000	1.844266482000	9.311144870000	4.848748010000	24.411406730000	13.806618070000
4.872871134000	1.769401708000	9.256141270000	4.872871134000	24.411659740000	13.806051250000
4.896994259000	1.797043647000	9.259309191000	4.896994259000	24.413234700000	13.805502400000
4.921117383000	1.822596583000	9.259858367000	4.921117383000	24.410946970000	13.805482080000
4.945240508000	1.767881964000	9.214343564000	4.945240508000	24.412137670000	13.805725650000
4.969363632000	1.772171014000	9.198994275000	4.969363632000	24.409223650000	13.805763680000
4.993486756000	1.768724831000	9.195576882000	4.993486756000	24.409426780000	13.805793470000
5.017609881000	1.762083146000	9.194944485000	5.017609881000	24.414304700000	13.806783830000
5.041733005000	1.749703019000	9.185141608000	5.041733005000	24.408280460000	13.805734510000
5.065856130000	1.751850009000	9.182426223000	5.065856130000	24.408276830000	13.805815340000
5.089979254000	1.775684020000	9.188180385000	5.089979254000	24.408907110000	13.805799160000
5.114102379000	1.760688578000	9.190845470000	5.114102379000	24.410069380000	13.806126380000
5.138225503000	1.755473003000	9.189382220000	5.138225503000	24.409297310000	13.805860040000
5.162348627000	1.800117501000	9.190568611000	5.162348627000	24.405856200000	13.806918190000
5.186471752000	1.885311253000	9.195600276000	5.186471752000	24.405075400000	13.806515900000
5.210594876000	1.899544685000	9.195015735000	5.210594876000	24.403145310000	13.806173220000
5.234718001000	1.858309468000	9.190150931000	5.234718001000	24.403219280000	13.806763670000
5.258841125000	1.844520390000	9.191808081000	5.258841125000	24.401455450000	13.806325690000
5.282964250000	1.929863744000	9.180223251000	5.282964250000	24.407814070000	13.806529900000
5.307087374000	1.942135574000	9.180123446000	5.307087374000	24.405294000000	13.806256180000
5.331210498000	1.914835454000	9.180931991000	5.331210498000	24.405687820000	13.806857420000
5.355333623000	1.888100520000	9.188709759000	5.355333623000	24.405605140000	13.806070420000
5.379456747000	1.916402770000	9.165093624000	5.379456747000	24.403915850000	13.807794870000
5.403579872000	1.925404619000	9.160354201000	5.403579872000	24.403236890000	13.808439190000
5.427702996000	1.983035540000	9.159401842000	5.427702996000	24.408579190000	13.806647960000
5.451826121000	1.968324161000	9.164216209000	5.451826121000	24.405929430000	13.807412780000
5.475949245000	1.918391621000	9.144658740000	5.475949245000	24.409955350000	13.806372390000
5.500072369000	1.876789426000	9.124629793000	5.500072369000	24.411329600000	13.806402480000
5.524195494000	1.917462614000	9.123504605000	5.524195494000	24.412591760000	13.806320850000
5.548318618000	1.915132518000	9.115561032000	5.548318618000	24.418490940000	13.806807990000
5.572441743000	1.902657023000	9.113987506000	5.572441743000	24.415554480000	13.807650820000
5.596564867000	1.906994254000	9.116290051000	5.596564867000	24.422234370000	13.807016600000
5.620687992000	1.921161735000	9.127771247000	5.620687992000	24.428056190000	13.807824620000
5.644811116000	1.884984207000	9.132934490000	5.644811116000	24.420976790000	13.808337810000
5.668934240000	1.888629261000	9.125917128000	5.668934240000	24.420270200000	13.807746590000
5.693057365000	1.957717157000	9.134857741000	5.693057365000	24.423567890000	13.808262190000
5.717180489000	1.911638563000	9.148706022000	5.717180489000	24.423688360000	13.808911090000
5.741303614000	1.883495515000	9.145753553000	5.741303614000	24.423117930000	13.810725020000
5.765426738000	1.900945618000	9.131641200000	5.765426738000	24.423578050000	13.809250020000
5.789549862000	1.918005141000	9.122998973000	5.789549862000	24.421461100000	13.811032050000
5.813672987000	1.934830194000	9.124249020000	5.813672987000	24.420677200000	13.810401410000
5.837796111000	1.931103680000	9.127258467000	5.837796111000	24.420166000000	13.809741110000
5.861919236000	1.910951633000	9.123991235000	5.861919236000	24.422560170000	13.809309680000
5.886042360000	1.818188542000	9.114973463000	5.886042360000	24.415685490000	13.809401670000
5.910165485000	1.995749158000	9.120222015000	5.910165485000	24.419889860000	13.809144370000
5.934288609000	2.014933116000	9.120271455000	5.934288609000	24.419404330000	13.809055440000
5.958411733000	1.923813694000	9.114400292000	5.958411733000	24.419308610000	13.808665570000
5.982534858000	1.986876543000	9.112962280000	5.982534858000	24.418704600000	13.808742310000
6.006657982000	2.028434832000	9.110864965000	6.006657982000	24.418705410000	13.807616930000
6.030781107000	2.087751704000	9.100390480000	6.030781107000	24.416947160000	13.808517700000
6.054904231000	2.112096748000	9.095677718000	6.054904231000	24.413396240000	13.808873100000
6.079027356000	2.204248424000	9.100637043000	6.079027356000	24.407883620000	13.810039800000
6.103150480000	2.211171406000	9.100981964000	6.103150480000	24.408614710000	13.810421750000
6.127273604000	2.250714569000	9.097536173000	6.127273604000	24.408914060000	13.809923190000
6.151396729000	2.550233817000	9.102980891000	6.151396729000	24.408174810000	13.809441220000
6.175519853000	2.717795247000	9.108525754000	6.175519853000	24.414169040000	13.810212310000
6.199642978000	3.044651280000	9.118500550000	6.199642978000	24.414545380000	13.807276260000
6.223766102000	4.003666763000	9.118380314000	6.223766102000	24.418974330000	13.809171730000
6.247889227000	4.538329103000	9.116884981000	6.247889227000	24.418146060000	13.805570440000
6.272012351000	5.848722996000	9.100359299000	6.272012351000	24.427121000000	13.793932080000
6.296135475000	6.780900612000	9.024275096000	6.296135475000	24.438202310000	13.778061510000
6.320258600000	7.581956723000	9.001312818000	6.320258600000	24.433463280000	13.756123400000
6.344381724000	8.554171685000	9.043507243000	6.344381724000	24.416884840000	13.714630050000
6.368504849000	8.888399117000	9.048870378000	6.368504849000	24.436752410000	13.711777620000
6.392627973000	9.127197402000	9.047734871000	6.392627973000	24.415120960000	13.667555540000
6.416751098000	9.205078336000	9.049587371000	6.416751098000	24.419500000000	13.657621930000
6.440874222000	9.290809443000	9.060274560000	6.440874222000	24.420640790000	13.651704110000
6.464997346000	9.388178546000	9.128317737000	6.464997346000	24.424109230000	13.651719820000
6.489120471000	9.389860119000	9.128596839000	6.489120471000	24.421499600000	13.651082620000
6.513243595000	9.396170274000	9.122581006000	6.513243595000	24.422823370000	13.651821290000
6.537366720000	9.260372931000	9.188622788000	6.537366720000	24.424006780000	13.652479980000
6.561489844000	9.267313847000	9.226089266000	6.561489844000	24.425176170000	13.651586020000
6.585612969000	9.265010626000	9.224224281000	6.585612969000	24.423921240000	13.651720130000
6.609736093000	9.243455525000	9.204870094000	6.609736093000	24.429534840000	13.651971870000
6.633859217000	9.250374509000	9.199672929000	6.633859217000	24.429449490000	13.653081990000
6.657982342000	9.256626927000	9.194238647000	6.657982342000	24.429060310000	13.651650630000
6.682105466000	9.244715178000	9.185768571000	6.682105466000	24.425885260000	13.651884510000
6.706228591000	9.248268211000	9.175209275000	6.706228591000	24.420246380000	13.651935350000
6.730351715000	9.258669671000	9.168803333000	6.730351715000	24.415260650000	13.653219370000
6.754474840000	9.264975927000	9.119067231000	6.754474840000	24.418432620000	13.653851290000
6.778597964000	9.300001748000	9.057409344000	6.778597964000	24.423910450000	13.653590810000
6.802721088000	9.375374207000	9.047069842000	6.802721088000	24.423915650000	13.652838830000
6.826844213000	9.567405308000	9.028188737000	6.826844213000	24.423161300000	13.651183870000
6.850967337000	9.595215659000	9.029142695000	6.850967337000	24.425372680000	13.650981770000
6.875090462000	9.594069390000	9.028510893000	6.875090462000	24.425628460000	13.651983410000
6.899213586000	9.555579113000	8.998459045000	6.899213586000	24.426532000000	13.651889760000
6.923336711000	9.561970382000	8.965320430000	6.923336711000	24.427656090000	13.652431180000
6.947459835000	9.549318173000	8.957454396000	6.947459835000	24.422153760000	13.652352690000
6.971582959000	9.538286591000	8.954148991000	6.971582959000	24.420529890000	13.652193640000
