GMfas2BEST			GMext		
t	x	y	t	x	y
0.0000000000	14.3548729700	1.8290075490	0.0000000000	47.0148246800	12.6095596100
0.0233530277	14.3522313800	1.8297733610	0.0233530277	47.0152229100	12.6096585900
0.0467060554	14.3495730500	1.8298730800	0.0467060554	47.0144129700	12.6099681400
0.0700590832	14.3484127300	1.8304805330	0.0700590832	47.0138871700	12.6101317100
0.0934121109	14.3477973000	1.8309272260	0.0934121109	47.0139683500	12.6105108100
0.1167651386	14.3494718400	1.8310516480	0.1167651386	47.0143646800	12.6103439700
0.1401181663	14.3527553900	1.8306819600	0.1401181663	47.0143551500	12.6103450600
0.1634711940	14.3523631400	1.8305574030	0.1634711940	47.0142458700	12.6102753400
0.1868242218	14.3519348400	1.8299173900	0.1868242218	47.0147505500	12.6102621500
0.2101772495	14.3512873600	1.8297595630	0.2101772495	47.0144871900	12.6100409400
0.2335302772	14.3509042400	1.8296266760	0.2335302772	47.0143205800	12.6101679300
0.2568833049	14.3505796400	1.8295478170	0.2568833049	47.0143697900	12.6101935400
0.2802363326	14.3538310400	1.8288791190	0.2802363326	47.0149867600	12.6099847200
0.3035893604	14.3528613800	1.8294568120	0.3035893604	47.0141792900	12.6102135300
0.3269423881	14.3538750600	1.8297044470	0.3269423881	47.0144564000	12.6100111600
0.3502954158	14.3538803800	1.8295416700	0.3502954158	47.0142373800	12.6100929600
0.3736484435	14.3536603400	1.8295730060	0.3736484435	47.0152027900	12.6097912500
0.3970014712	14.3526993900	1.8295304180	0.3970014712	47.0146076000	12.6099233200
0.4203544990	14.3516441400	1.8297882960	0.4203544990	47.0147342300	12.6098701000
0.4437075267	14.3527607400	1.8294779460	0.4437075267	47.0147703700	12.6097510500
0.4670605544	14.3532277000	1.8296331690	0.4670605544	47.0145998700	12.6096855600
0.4904135821	14.3524272500	1.8289576130	0.4904135821	47.0147905200	12.6096874900
0.5137666098	14.3518139100	1.8291970920	0.5137666098	47.0150509300	12.6094315400
0.5371196376	14.3526219700	1.8279195900	0.5371196376	47.0152930000	12.6092154600
0.5604726653	14.3512705800	1.8268124060	0.5604726653	47.0147049800	12.6093094400
0.5838256930	14.3418617400	1.8235499520	0.5838256930	47.0150648800	12.6093275000
0.6071787207	14.3337064700	1.8150058700	0.6071787207	47.0147067300	12.6092937500
0.6305317484	14.3033479600	1.8128855840	0.6305317484	47.0146005900	12.6091535500
0.6538847762	14.2612061700	1.8149182910	0.6538847762	47.0149136000	12.6091857900
0.6772378039	13.9746565100	1.7819347150	0.6772378039	47.0145192600	12.6092507300
0.7005908316	13.6313243300	1.7654967500	0.7005908316	47.0150865500	12.6096579900
0.7239438593	13.0490545100	1.7085232270	0.7239438593	47.0133005500	12.6118952800
0.7472968870	12.3367089600	1.7122470600	0.7472968870	47.0062831200	12.6218450300
0.7706499148	12.1078802900	1.6836752680	0.7706499148	46.9949445400	12.6277030300
