SOLfas2USED			SOLext		
t	x	y	t	x	y
0.000000000000	8.609731690000	9.384309628000	0.000000000000	24.061432920000	14.061433140000
0.018534307000	8.608406274000	9.383661134000	0.018534307000	24.061446410000	14.061347220000
0.037068614000	8.604304641000	9.384599233000	0.037068614000	24.062045360000	14.061216390000
0.055602921010	8.600740468000	9.385628431000	0.055602921010	24.061734160000	14.061349780000
0.074137228010	8.596026451000	9.385994960000	0.074137228010	24.060847830000	14.061143130000
0.092671535010	8.593864437000	9.386131234000	0.092671535010	24.061606560000	14.061427460000
0.111205842000	8.592620837000	9.386085487000	0.111205842000	24.061604800000	14.061751190000
0.129740149000	8.591172609000	9.386436054000	0.129740149000	24.061061300000	14.061377310000
0.148274456000	8.595223371000	9.386428791000	0.148274456000	24.061651520000	14.061233770000
0.166808763000	8.599623035000	9.385965971000	0.166808763000	24.061567120000	14.061099490000
0.185343070000	8.599371285000	9.386062294000	0.185343070000	24.061755190000	14.061319550000
0.203877377000	8.602085880000	9.385707828000	0.203877377000	24.061836420000	14.061243200000
0.222411684000	8.603817398000	9.385784705000	0.222411684000	24.061935410000	14.061321340000
0.240945991000	8.603527982000	9.385455383000	0.240945991000	24.061788180000	14.061136480000
0.259480298000	8.606822055000	9.385029782000	0.259480298000	24.062869970000	14.061206080000
0.278014605000	8.607054450000	9.384527991000	0.278014605000	24.061565030000	14.061376800000
0.296548912000	8.608568032000	9.384595961000	0.296548912000	24.062017130000	14.061018020000
0.315083219000	8.609164756000	9.384348397000	0.315083219000	24.061748410000	14.061177800000
0.333617526000	8.612441565000	9.383900469000	0.333617526000	24.060942080000	14.061134300000
0.352151833000	8.613015602000	9.383944063000	0.352151833000	24.062133160000	14.060890440000
0.370686140000	8.614434324000	9.383817127000	0.370686140000	24.061434930000	14.061224330000
0.389220447000	8.616019606000	9.383587786000	0.389220447000	24.062296180000	14.060524370000
0.407754754000	8.617554486000	9.383305400000	0.407754754000	24.062079580000	14.060875090000
0.426289061100	8.615923829000	9.383530061000	0.426289061100	24.062138460000	14.061182750000
