GFsup			GFextUNCLEAR		
t	x	y	t	x	y
1.43678160900000	-12.80147223000000	16.96734671000000	1.43678160900000	-0.92117291960000	25.13861405000000
1.49204244000000	-12.77803496000000	16.96649148000000	1.49204244000000	-0.91765027100000	25.13861392000000
1.54730327100000	-12.78474511000000	16.96737910000000	1.54730327100000	-0.92022805360000	25.13869651000000
1.60256410300000	-12.77736073000000	16.96476067000000	1.60256410300000	-0.91742424160000	25.13868430000000
1.65782493400000	-12.77564384000000	16.96491161000000	1.65782493400000	-0.91668869550000	25.13876947000000
1.71308576500000	-12.78754051000000	16.96632910000000	1.71308576500000	-0.92122859050000	25.13932676000000
1.76834659600000	-12.74506805000000	16.96966939000000	1.76834659600000	-0.91882882300000	25.13833167000000
1.82360742700000	-12.76602707000000	16.96281193000000	1.82360742700000	-0.91558820390000	25.13955473000000
1.87886825800000	-12.72760141000000	16.95460974000000	1.87886825800000	-0.91490919150000	25.13922623000000
1.93412908900000	-12.63606000000000	16.96266912000000	1.93412908900000	-0.91823016380000	25.13885221000000
1.98938992000000	-12.65025997000000	16.95952766000000	1.98938992000000	-0.91301881600000	25.13973811000000
2.04465075200000	-12.64951451000000	16.95495023000000	2.04465075200000	-0.91367148150000	25.14000439000000
2.09991158300000	-12.71750673000000	16.95528874000000	2.09991158300000	-0.91554886890000	25.14052988000000
2.15517241400000	-12.64893792000000	16.95927944000000	2.15517241400000	-0.91916171710000	25.14014245000000
2.21043324500000	-12.67235291000000	16.95839244000000	2.21043324500000	-0.91430346330000	25.14041111000000
2.26569407600000	-12.67681656000000	16.96909419000000	2.26569407600000	-0.91338889490000	25.14064332000000
2.32095490700000	-12.68133975000000	16.96816485000000	2.32095490700000	-0.91410120030000	25.14054499000000
2.37621573800000	-12.67869807000000	16.96505790000000	2.37621573800000	-0.91472504500000	25.14129023000000
2.43147656900000	-12.67369050000000	16.96675306000000	2.43147656900000	-0.91360906430000	25.14111317000000
2.48673740100000	-12.67433649000000	16.96178986000000	2.48673740100000	-0.92044178190000	25.14163498000000
2.54199823200000	-12.67473402000000	16.96845781000000	2.54199823200000	-0.91535640720000	25.14057617000000
2.59725906300000	-12.66783020000000	16.96457314000000	2.59725906300000	-0.92167961200000	25.14070253000000
2.65251989400000	-12.68681000000000	16.96765969000000	2.65251989400000	-0.91358964320000	25.14232131000000
2.70778072500000	-12.66573736000000	16.96643081000000	2.70778072500000	-0.92531483670000	25.14102395000000
2.76304155600000	-12.65901873000000	16.96517918000000	2.76304155600000	-0.91741269880000	25.14148494000000
2.81830238700000	-12.64175508000000	16.96501232000000	2.81830238700000	-0.91539693010000	25.14130140000000
2.87356321800000	-12.65281023000000	16.96687964000000	2.87356321800000	-0.91893446200000	25.14080680000000
2.92882405000000	-12.65894999000000	16.96449471000000	2.92882405000000	-0.91660731820000	25.14100223000000
2.98408488100000	-12.67521634000000	16.96656203000000	2.98408488100000	-0.91571857100000	25.14092275000000
3.03934571200000	-12.67907610000000	16.96986440000000	3.03934571200000	-0.92251479320000	25.14081999000000
3.09460654300000	-12.68596372000000	16.96921786000000	3.09460654300000	-0.91758001580000	25.14085392000000
3.14986737400000	-12.67904560000000	16.96635258000000	3.14986737400000	-0.91480122120000	25.14165124000000
3.20512820500000	-12.64596020000000	16.96131436000000	3.20512820500000	-0.92207274280000	25.14125897000000
3.26038903600000	-12.68518587000000	16.96441580000000	3.26038903600000	-0.91577734520000	25.14236562000000
3.31564986700000	-12.67298027000000	16.96558323000000	3.31564986700000	-0.91316840770000	25.14196676000000
3.37091069800000	-12.66046463000000	16.97161259000000	3.37091069800000	-0.91588291370000	25.14093292000000
3.42617153000000	-12.65504805000000	16.96711470000000	3.42617153000000	-0.91388916110000	25.14169911000000
3.48143236100000	-12.61047326000000	16.96826966000000	3.48143236100000	-0.91798109640000	25.14190021000000
3.53669319200000	-12.61781404000000	16.97340077000000	3.53669319200000	-0.91035073260000	25.14015976000000
3.59195402300000	-12.58219981000000	16.97172465000000	3.59195402300000	-0.91293567380000	25.14051692000000
3.64721485400000	-12.52951495000000	16.97282893000000	3.64721485400000	-0.91533412550000	25.14082586000000
3.70247568500000	-12.52265665000000	16.97368525000000	3.70247568500000	-0.91365752500000	25.14184040000000
3.75773651600000	-12.47825568000000	16.97501238000000	3.75773651600000	-0.91131534290000	25.14109279000000
3.81299734700000	-12.48825563000000	16.97811435000000	3.81299734700000	-0.91431967950000	25.14127398000000
3.86825817900000	-12.45807813000000	16.97420514000000	3.86825817900000	-0.91520029050000	25.14143734000000
3.92351901000000	-12.46602463000000	16.97323037000000	3.92351901000000	-0.91359763580000	25.14027243000000
3.97877984100000	-12.46715269000000	16.97182083000000	3.97877984100000	-0.91693421510000	25.14039180000000
4.03404067200000	-12.44511489000000	16.97087761000000	4.03404067200000	-0.91355473410000	25.14138078000000
4.08930150300000	-12.44538857000000	16.96886924000000	4.08930150300000	-0.91441904070000	25.14149981000000
4.14456233400000	-12.43782171000000	16.96949843000000	4.14456233400000	-0.91210486630000	25.14083808000000
4.19982316500000	-12.45782493000000	16.97156897000000	4.19982316500000	-0.91116399520000	25.14097929000000
4.25508399600000	-12.45419470000000	16.97238840000000	4.25508399600000	-0.91266685040000	25.14110139000000
4.31034482800000	-12.43906557000000	16.97192923000000	4.31034482800000	-0.91185943410000	25.14024762000000
4.36560565900000	-12.44197721000000	16.97205278000000	4.36560565900000	-0.91207211510000	25.14169133000000
4.42086649000000	-12.43127253000000	16.97123515000000	4.42086649000000	-0.90960071190000	25.14111790000000
4.47612732100000	-12.41764665000000	16.97075980000000	4.47612732100000	-0.90577634380000	25.14255620000000
4.53138815200000	-12.41276617000000	16.97093683000000	4.53138815200000	-0.90707947790000	25.14166641000000
4.58664898300000	-12.42143715000000	16.97176352000000	4.58664898300000	-0.90681614230000	25.14132281000000
4.64190981400000	-12.42072721000000	16.96843502000000	4.64190981400000	-0.90926962160000	25.14099666000000
4.69717064500000	-12.43574788000000	16.96804191000000	4.69717064500000	-0.91059256810000	25.14127642000000
4.75243147700000	-12.43522117000000	16.96625078000000	4.75243147700000	-0.91355304400000	25.14017074000000
4.80769230800000	-12.37487965000000	16.96885803000000	4.80769230800000	-0.91150963560000	25.14103980000000
4.86295313900000	-12.34149924000000	16.96986444000000	4.86295313900000	-0.91223666990000	25.14181406000000
4.91821397000000	-12.35257517000000	16.96882280000000	4.91821397000000	-0.91594881840000	25.14088038000000
4.97347480100000	-12.34768355000000	16.96972215000000	4.97347480100000	-0.91230126530000	25.14151461000000
5.02873563200000	-12.35126276000000	16.96974967000000	5.02873563200000	-0.91229981350000	25.14206359000000
5.08399646300000	-12.35372815000000	16.97291515000000	5.08399646300000	-0.91244238330000	25.14075908000000
5.13925729400000	-12.34513024000000	16.97068891000000	5.13925729400000	-0.90946616120000	25.14071879000000
5.19451812600000	-12.34825699000000	16.97104636000000	5.19451812600000	-0.91086883890000	25.14091277000000
5.24977895700000	-12.34744790000000	16.97227573000000	5.24977895700000	-0.91474981240000	25.14108394000000
5.30503978800000	-12.34289170000000	16.97094355000000	5.30503978800000	-0.91252251480000	25.14165511000000
5.36030061900000	-12.33318368000000	16.96871026000000	5.36030061900000	-0.91478650380000	25.14229330000000
5.41556145000000	-12.32137492000000	16.97034203000000	5.41556145000000	-0.91712334400000	25.14211235000000
5.47082228100000	-12.34250969000000	16.97010912000000	5.47082228100000	-0.92083901680000	25.14274893000000
5.52608311200000	-12.34028398000000	16.96830606000000	5.52608311200000	-0.91950061720000	25.14193978000000
5.58134394300000	-12.33840673000000	16.97073086000000	5.58134394300000	-0.91986678710000	25.14102880000000
5.63660477500000	-12.36181835000000	16.97099180000000	5.63660477500000	-0.92249477310000	25.14073357000000
5.69186560600000	-12.35423411000000	16.97064272000000	5.69186560600000	-0.91810967260000	25.14211657000000
5.74712643700000	-12.35583817000000	16.97244602000000	5.74712643700000	-0.92223658850000	25.14093754000000
5.80238726800000	-12.34755168000000	16.97067619000000	5.80238726800000	-0.92312285870000	25.14106880000000
5.85764809900000	-12.34783841000000	16.96758498000000	5.85764809900000	-0.91689745790000	25.14247632000000
5.91290893000000	-12.35178356000000	16.96946705000000	5.91290893000000	-0.92167566060000	25.14160652000000
5.96816976100000	-12.36237089000000	16.97103742000000	5.96816976100000	-0.92073207730000	25.14251798000000
6.02343059200000	-12.34702386000000	16.96974643000000	6.02343059200000	-0.91685847580000	25.14225155000000
6.07869142400000	-12.35629658000000	16.97061731000000	6.07869142400000	-0.91622183210000	25.14402750000000
6.13395225500000	-12.34101409000000	16.96486081000000	6.13395225500000	-0.91781132110000	25.14213660000000
6.18921308600000	-12.35976732000000	16.96783248000000	6.18921308600000	-0.91692989720000	25.14417259000000
6.24447391700000	-12.35460976000000	16.97089085000000	6.24447391700000	-0.91328735880000	25.14191917000000
6.29973474800000	-12.34983718000000	16.96879921000000	6.29973474800000	-0.91664264560000	25.14467265000000
6.35499557900000	-12.38606933000000	16.97078561000000	6.35499557900000	-0.91708402620000	25.14302363000000
6.41025641000000	-12.35709949000000	16.97325795000000	6.41025641000000	-0.91692644180000	25.14386262000000
6.46551724100000	-12.37610053000000	16.97434152000000	6.46551724100000	-0.91395203190000	25.14264004000000
6.52077807300000	-12.38029827000000	16.97557003000000	6.52077807300000	-0.91782701660000	25.14239556000000
6.57603890400000	-12.36338488000000	16.97555200000000	6.57603890400000	-0.92149511030000	25.14325163000000
6.63129973500000	-12.39015371000000	16.97644310000000	6.63129973500000	-0.91875518060000	25.14199673000000
6.68656056600000	-12.40382335000000	16.97799742000000	6.68656056600000	-0.91826949090000	25.14268006000000
6.74182139700000	-12.37739867000000	16.97496225000000	6.74182139700000	-0.91770539980000	25.14348705000000
6.79708222800000	-12.38391394000000	16.97769831000000	6.79708222800000	-0.91337268920000	25.14281407000000
6.85234305900000	-12.37202121000000	16.97365794000000	6.85234305900000	-0.91744161370000	25.14401319000000
6.90760389000000	-12.37035565000000	16.97390125000000	6.90760389000000	-0.91781958020000	25.14242944000000
6.96286472100000	-12.37160420000000	16.97426840000000	6.96286472100000	-0.91508538320000	25.14018673000000
7.01812555300000	-12.36434394000000	16.97384951000000	7.01812555300000	-0.91687831500000	25.14313145000000
7.07338638400000	-12.37393390000000	16.97168655000000	7.07338638400000	-0.91440756440000	25.14146509000000
7.12864721500000	-12.35820452000000	16.96509101000000	7.12864721500000	-0.90767661640000	25.14489082000000
7.18390804600000	-12.36105043000000	16.97173279000000	7.18390804600000	-0.91624763070000	25.14323568000000
7.23916887700000	-12.36320833000000	16.97268781000000	7.23916887700000	-0.91652534920000	25.14283578000000
7.29442970800000	-12.35634696000000	16.97113686000000	7.29442970800000	-0.91769699700000	25.14425160000000
7.34969053900000	-12.34711923000000	16.97100558000000	7.34969053900000	-0.91842611490000	25.14563050000000
7.40495137000000	-12.35049539000000	16.97108763000000	7.40495137000000	-0.91343761260000	25.14348984000000
7.46021220200000	-12.35771512000000	16.97000174000000	7.46021220200000	-0.91884185650000	25.14379626000000
7.51547303300000	-12.35060005000000	16.97204745000000	7.51547303300000	-0.91579316320000	25.14506290000000
7.57073386400000	-12.37331512000000	16.97691123000000	7.57073386400000	-0.91092037280000	25.14326753000000
7.62599469500000	-12.38424740000000	16.97988946000000	7.62599469500000	-0.91622311280000	25.14415668000000
7.68125552600000	-12.36736146000000	16.97958171000000	7.68125552600000	-0.91585149120000	25.14387815000000
7.73651635700000	-12.38724080000000	16.98751297000000	7.73651635700000	-0.92162343130000	25.14216621000000
7.79177718800000	-12.39190680000000	16.98264981000000	7.79177718800000	-0.92841456890000	25.14395272000000
7.84703801900000	-12.39801288000000	16.98891171000000	7.84703801900000	-0.92304919160000	25.14554051000000
7.90229885100000	-12.56545198000000	16.97921084000000	7.90229885100000	-0.92310198800000	25.14205209000000
7.95755968200000	-12.54569392000000	16.97570998000000	7.95755968200000	-0.92267345790000	25.14305769000000
8.01282051300000	-12.58574314000000	16.98292359000000	8.01282051300000	-0.92044173430000	25.14298170000000
8.06808134400000	-12.58927708000000	16.98116210000000	8.06808134400000	-0.91726981430000	25.14158865000000
8.12334217500000	-12.61424851000000	16.98797826000000	8.12334217500000	-0.92329995250000	25.13948713000000
8.17860300600000	-12.62774583000000	16.99232656000000	8.17860300600000	-0.92443572970000	25.14027078000000
8.23386383700000	-12.62361441000000	16.99161797000000	8.23386383700000	-0.91441140910000	25.14350312000000
8.28912466800000	-12.69013445000000	16.98326106000000	8.28912466800000	-0.91265688830000	25.14037883000000
8.34438550000000	-12.62266447000000	16.99815303000000	8.34438550000000	-0.91370257630000	25.14061234000000
8.39964633100000	-12.62018304000000	16.99034400000000	8.39964633100000	-0.91313053980000	25.13683625000000
8.45490716200000	-12.60386492000000	16.98382110000000	8.45490716200000	-0.91337154290000	25.13735310000000
8.51016799300000	-12.59442410000000	16.98189230000000	8.51016799300000	-0.91306876930000	25.13489051000000
8.56542882400000	-12.60520423000000	16.98387222000000	8.56542882400000	-0.90925014550000	25.13585580000000
8.62068965500000	-12.61356790000000	16.98730508000000	8.62068965500000	-0.90751115270000	25.13798487000000
8.67595048600000	-12.70808734000000	16.98645845000000	8.67595048600000	-0.91084646920000	25.13649665000000
8.73121131700000	-12.67833513000000	16.98193121000000	8.73121131700000	-0.90883797540000	25.13533871000000
8.78647214900000	-12.61583688000000	16.98248197000000	8.78647214900000	-0.91840383850000	25.13460961000000
8.84173298000000	-12.61057640000000	16.98061337000000	8.84173298000000	-0.91337696860000	25.13665918000000
8.89699381100000	-12.60143308000000	16.97896596000000	8.89699381100000	-0.91245798270000	25.13705575000000
8.95225464200000	-12.58676759000000	16.97692018000000	8.95225464200000	-0.91644157590000	25.13480606000000
9.00751547300000	-12.58146563000000	16.97781572000000	9.00751547300000	-0.91307478320000	25.13555452000000
9.06277630400000	-12.58348493000000	16.97861045000000	9.06277630400000	-0.91335110730000	25.13408712000000
9.11803713500000	-12.58893922000000	16.97887923000000	9.11803713500000	-0.91265057120000	25.13438502000000
9.17329796600000	-12.59458324000000	16.97895823000000	9.17329796600000	-0.91334191830000	25.13476700000000
9.22855879800000	-12.59086703000000	16.97972603000000	9.22855879800000	-0.91137565930000	25.13440051000000
9.28381962900000	-12.58718923000000	16.97863919000000	9.28381962900000	-0.91449216380000	25.13379435000000
9.33908046000000	-12.58098892000000	16.97784950000000	9.33908046000000	-0.91667560500000	25.13468381000000
9.39434129100000	-12.59257933000000	16.97881756000000	9.39434129100000	-0.91436918800000	25.13373447000000
9.44960212200000	-12.58730486000000	16.97772778000000	9.44960212200000	-0.91702582880000	25.13428792000000
9.50486295300000	-12.58325065000000	16.97227920000000	9.50486295300000	-0.91604045790000	25.13440280000000
9.56012378400000	-12.55761576000000	16.96195364000000	9.56012378400000	-0.92316827050000	25.13296376000000
9.61538461500000	-12.56197079000000	16.96572464000000	9.61538461500000	-0.91632734740000	25.13541837000000
9.67064544700000	-12.57788339000000	16.97139043000000	9.67064544700000	-0.92059322450000	25.13645913000000
9.72590627800000	-12.59020246000000	16.97430377000000	9.72590627800000	-0.92590779460000	25.13753814000000
9.78116710900000	-12.60056701000000	16.97742097000000	9.78116710900000	-0.91823162600000	25.13902544000000
9.83642794000000	-12.59426519000000	16.97657265000000	9.83642794000000	-0.92020360290000	25.13798745000000
9.89168877100000	-12.60923294000000	16.98026001000000	9.89168877100000	-0.92414838400000	25.13861809000000
9.94694960200000	-12.62386085000000	16.98046299000000	9.94694960200000	-0.92882786110000	25.13916065000000
10.00221043000000	-12.64993829000000	16.97388812000000	10.00221043000000	-0.92274250740000	25.13900372000000
10.05747126000000	-12.70710696000000	16.98042230000000	10.05747126000000	-0.92502853110000	25.13967460000000
10.11273210000000	-12.74724882000000	16.97580120000000	10.11273210000000	-0.92148369660000	25.14028937000000
10.16799293000000	-12.78348040000000	16.97831511000000	10.16799293000000	-0.92562050050000	25.14022069000000
10.22325376000000	-12.76331881000000	16.97045644000000	10.22325376000000	-0.92629215970000	25.13882332000000
10.27851459000000	-12.76333636000000	16.97262657000000	10.27851459000000	-0.92682605220000	25.13944440000000
10.33377542000000	-12.73492707000000	16.97440744000000	10.33377542000000	-0.92478967860000	25.13727859000000
10.38903625000000	-12.75779286000000	16.97627696000000	10.38903625000000	-0.92771281980000	25.13780983000000
10.44429708000000	-12.70336224000000	16.98371190000000	10.44429708000000	-0.92828241810000	25.13788285000000
10.49955791000000	-12.77647552000000	16.97762940000000	10.49955791000000	-0.92941961870000	25.13855964000000
10.55481874000000	-12.75630833000000	16.97832864000000	10.55481874000000	-0.93082290370000	25.13874888000000
10.61007958000000	-12.75488900000000	16.97604137000000	10.61007958000000	-0.92896082640000	25.14039549000000
10.66534041000000	-12.77290728000000	16.98499655000000	10.66534041000000	-0.93189267300000	25.13851048000000
10.72060124000000	-12.79255468000000	16.98198918000000	10.72060124000000	-0.93122142090000	25.13687654000000
10.77586207000000	-12.79288167000000	16.98301399000000	10.77586207000000	-0.92589707850000	25.13806941000000
10.83112290000000	-12.77868310000000	16.98784191000000	10.83112290000000	-0.93154264080000	25.13689711000000
10.88638373000000	-12.73042113000000	16.99437803000000	10.88638373000000	-0.93178693740000	25.13967197000000
10.94164456000000	-12.80703766000000	16.99254804000000	10.94164456000000	-0.93083532510000	25.13891108000000
10.99690539000000	-12.78004951000000	16.99138104000000	10.99690539000000	-0.92662949230000	25.13871997000000
11.05216622000000	-12.81424618000000	16.99753273000000	11.05216622000000	-0.92571025850000	25.13832966000000
11.10742706000000	-12.81698555000000	17.00096078000000	11.10742706000000	-0.91602256290000	25.13934757000000
11.16268789000000	-12.83295458000000	16.99997290000000	11.16268789000000	-0.90729202460000	25.14036815000000
11.21794872000000	-12.92295241000000	16.99622556000000	11.21794872000000	-0.91777474860000	25.14058184000000
11.27320955000000	-12.89337766000000	16.99606149000000	11.27320955000000	-0.91501934910000	25.14122485000000
11.32847038000000	-12.90765674000000	16.99529565000000	11.32847038000000	-0.92005283570000	25.14025729000000
11.38373121000000	-12.88871865000000	16.99581569000000	11.38373121000000	-0.91917137610000	25.13916213000000
11.43899204000000	-12.88843168000000	16.99611584000000	11.43899204000000	-0.91580396940000	25.14034880000000
11.49425287000000	-12.88455053000000	16.99711959000000	11.49425287000000	-0.91255410040000	25.14148129000000
11.54951370000000	-12.88290491000000	16.97983085000000	11.54951370000000	-0.91311124610000	25.14034510000000
11.60477454000000	-12.90812128000000	16.97641184000000	11.60477454000000	-0.90986939150000	25.14049556000000
11.66003537000000	-12.78623148000000	16.98746833000000	11.66003537000000	-0.91142221160000	25.14032463000000
11.71529620000000	-12.87321673000000	16.98165684000000	11.71529620000000	-0.91199066330000	25.14002735000000
11.77055703000000	-12.86054693000000	16.96377782000000	11.77055703000000	-0.92643385220000	25.13809121000000
11.82581786000000	-12.79440754000000	16.91092734000000	11.82581786000000	-0.93070706300000	25.13777795000000
11.88107869000000	-12.65279015000000	16.84356377000000	11.88107869000000	-0.94086322450000	25.13955625000000
11.93633952000000	-12.86415216000000	16.91245389000000	11.93633952000000	-0.92945034020000	25.13874277000000
11.99160035000000	-12.86153534000000	16.90811441000000	11.99160035000000	-0.93241583910000	25.13852408000000
12.04686118000000	-12.96738790000000	16.85447800000000	12.04686118000000	-0.93033374260000	25.13933768000000
12.10212202000000	-13.16097385000000	16.84901434000000	12.10212202000000	-0.92685853460000	25.13939399000000
12.15738285000000	-13.09039360000000	16.85207073000000	12.15738285000000	-0.91673121210000	25.13754712000000
12.21264368000000	-12.95226784000000	16.86837546000000	12.21264368000000	-0.91695133650000	25.13793542000000
12.26790451000000	-12.87589935000000	16.88693599000000	12.26790451000000	-0.92450752880000	25.13966613000000
12.32316534000000	-12.97896748000000	16.86588468000000	12.32316534000000	-0.92457176260000	25.13819594000000
12.37842617000000	-13.13179622000000	16.85695804000000	12.37842617000000	-0.92999556540000	25.13973517000000
12.43368700000000	-13.11815193000000	16.82266062000000	12.43368700000000	-0.92406437830000	25.13735319000000
12.48894783000000	-13.09864940000000	16.84411705000000	12.48894783000000	-0.92845061090000	25.13737579000000
12.54420866000000	-13.06569166000000	16.84039093000000	12.54420866000000	-0.91659288000000	25.14105971000000
12.59946950000000	-13.12177605000000	16.84235778000000	12.59946950000000	-0.91266846450000	25.14333512000000
12.65473033000000	-13.13569361000000	16.83641447000000	12.65473033000000	-0.90293432250000	25.14582831000000
12.70999116000000	-13.13739149000000	16.84552470000000	12.70999116000000	-0.88992003790000	25.14612384000000
12.76525199000000	-13.14511794000000	16.84233511000000	12.76525199000000	-0.89257903340000	25.14551778000000
12.82051282000000	-13.26058398000000	16.86522734000000	12.82051282000000	-0.89741529940000	25.14504614000000
12.87577365000000	-13.09505014000000	16.83022200000000	12.87577365000000	-0.98938237440000	25.11848489000000
12.93103448000000	-13.25650443000000	16.74570665000000	12.93103448000000	-1.00944457000000	25.04798868000000
12.98629531000000	-13.42553656000000	16.75852800000000	12.98629531000000	-1.95338232200000	25.13920545000000
13.04155615000000	-13.43474846000000	16.74933488000000	13.04155615000000	-1.67649244600000	25.13838455000000
13.09681698000000	-13.28065832000000	16.75067564000000	13.09681698000000	-1.43386412600000	25.11606150000000
13.15207781000000	-13.37913560000000	16.74724074000000	13.15207781000000	-1.31208057500000	25.12199773000000
13.20733864000000	-13.34485439000000	16.73241228000000	13.20733864000000	-1.40709793700000	25.11443257000000
13.26259947000000	-12.89113455000000	16.64028425000000	13.26259947000000	-1.41301092500000	25.13375990000000
13.31786030000000	-12.86763851000000	16.61010785000000	13.31786030000000	-1.09296383000000	25.12421756000000
13.37312113000000	-12.82560930000000	16.60120176000000	13.37312113000000	-0.91846031920000	25.14943836000000
13.42838196000000	-12.67953747000000	16.60469949000000	13.42838196000000	-0.82421550240000	25.16657416000000
13.48364279000000	-12.68848624000000	16.59212857000000	13.48364279000000	-0.91332144360000	25.14865750000000
13.53890363000000	-12.64739822000000	16.56930697000000	13.53890363000000	-0.93467014960000	25.15612716000000
13.59416446000000	-12.57356179000000	16.55744150000000	13.59416446000000	-0.98926660610000	25.11304543000000
13.64942529000000	-12.44982334000000	16.54422146000000	13.64942529000000	-1.08985072700000	25.10899923000000
13.70468612000000	-12.31765223000000	16.53057924000000	13.70468612000000	-0.58791639240000	25.14123895000000
13.75994695000000	-12.27838605000000	16.48902441000000	13.75994695000000	-0.63806486840000	25.13850868000000
13.81520778000000	-12.34015229000000	16.49250174000000	13.81520778000000	-0.56154401940000	25.12167949000000
13.87046861000000	-12.36751421000000	16.50630003000000	13.87046861000000	-0.55747567910000	25.12570219000000
13.92572944000000	-12.25546692000000	16.50355188000000	13.92572944000000	-0.53782200300000	25.12218149000000
13.98099027000000	-12.37692604000000	16.49296863000000	13.98099027000000	-0.54424882500000	25.11839436000000
14.03625111000000	-12.46231892000000	16.48531404000000	14.03625111000000	-0.52084807040000	25.12715006000000
14.09151194000000	-12.30906435000000	16.47939743000000	14.09151194000000	-0.41100378980000	25.11574563000000
14.14677277000000	-12.32292708000000	16.45348128000000	14.14677277000000	-0.39104483260000	25.11775001000000
14.20203360000000	-11.96687105000000	16.43339778000000	14.20203360000000	-0.33852905540000	25.13319467000000
14.25729443000000	-12.23338204000000	16.37906247000000	14.25729443000000	-0.68311394820000	25.15595944000000
14.31255526000000	-11.89904309000000	16.25148511000000	14.31255526000000	-0.34871263570000	25.14091525000000
14.36781609000000	-11.77391429000000	16.24751946000000	14.36781609000000	-0.43061147210000	25.14036277000000
14.42307692000000	-11.61693610000000	16.25423084000000	14.42307692000000	-0.36740149850000	25.12931367000000
14.47833775000000	-11.35953370000000	16.26841332000000	14.47833775000000	-0.31842758590000	25.13310212000000
14.53359859000000	-11.31653141000000	16.20973768000000	14.53359859000000	-0.04808761919000	25.13728713000000
14.58885942000000	-11.36406849000000	16.17626113000000	14.58885942000000	0.15069672500000	25.13698265000000
14.64412025000000	-11.22709559000000	16.20864254000000	14.64412025000000	0.26830059310000	25.13799059000000
14.69938108000000	-11.14036319000000	16.22175240000000	14.69938108000000	0.38694618010000	25.13981133000000
14.75464191000000	-11.16337366000000	16.22554547000000	14.75464191000000	0.56666468220000	25.14653388000000
14.80990274000000	-11.14099914000000	16.22743693000000	14.80990274000000	0.46400804900000	25.15396051000000
14.86516357000000	-11.08831862000000	16.24212016000000	14.86516357000000	0.51251947910000	25.15341598000000
14.92042440000000	-11.15282968000000	16.24063835000000	14.92042440000000	0.57354982810000	25.14384314000000
14.97568523000000	-11.47035796000000	16.26553585000000	14.97568523000000	0.55732695430000	25.14246852000000
15.03094607000000	-11.45178457000000	16.34737531000000	15.03094607000000	0.55609208600000	25.14108282000000
15.08620690000000	-11.17193253000000	16.38162396000000	15.08620690000000	0.55573828020000	25.13997851000000
15.14146773000000	-11.29450029000000	16.39996829000000	15.14146773000000	0.55496152540000	25.13723340000000
15.19672856000000	-11.29511653000000	16.39799209000000	15.19672856000000	0.55242254360000	25.13821490000000
15.25198939000000	-11.34915372000000	16.38900736000000	15.25198939000000	0.53908486170000	25.13776634000000
15.30725022000000	-11.17277685000000	16.38580115000000	15.30725022000000	0.54243714630000	25.13790994000000
15.36251105000000	-11.11379998000000	16.38996032000000	15.36251105000000	0.55664583890000	25.13785471000000
