GMfasUSE			GMext		
0.934461421900	6.798577449000	0.352172733500	0.934461421900	26.798513280000	13.157631350000
0.959717136000	6.801702629000	0.351989320200	0.959717136000	26.798205630000	13.157697360000
0.984972850100	6.800880405000	0.352237070100	0.984972850100	26.797963960000	13.157679220000
1.010228564000	6.800950408000	0.352763934600	1.010228564000	26.798060720000	13.157616000000
1.035484278000	6.799539981000	0.353057328000	1.035484278000	26.798129840000	13.157369830000
1.060739992000	6.800388842000	0.353547359400	1.060739992000	26.798322550000	13.157543470000
1.085995707000	6.802307888000	0.354328057900	1.085995707000	26.798175290000	13.157578780000
1.111251421000	6.796964540000	0.360472868400	1.111251421000	26.798327770000	13.157808740000
1.136507135000	6.796530583000	0.360320312700	1.136507135000	26.798692210000	13.158020790000
1.161762849000	6.791668924000	0.359245993500	1.161762849000	26.798707600000	13.157861800000
1.187018563000	6.786429493000	0.358081509900	1.187018563000	26.798680190000	13.157689930000
1.212274277000	6.775609930000	0.361164214600	1.212274277000	26.798650390000	13.157819110000
1.237529991000	6.773602802000	0.361020041800	1.237529991000	26.798590970000	13.157693590000
1.262785705000	6.776021410000	0.361629564400	1.262785705000	26.798837580000	13.157401170000
1.288041419000	6.774806497000	0.361817583400	1.288041419000	26.798445710000	13.157652000000
1.313297133000	6.773835921000	0.362193684500	1.313297133000	26.798534380000	13.157430930000
1.338552848000	6.756452400000	0.365732146000	1.338552848000	26.798893790000	13.157327930000
1.363808562000	6.728897084000	0.371294050700	1.363808562000	26.799002170000	13.157202290000
1.389064276000	6.712599583000	0.372114372800	1.389064276000	26.799185500000	13.157343410000
1.414319990000	6.627419657000	0.383244430500	1.414319990000	26.798752360000	13.157063460000
1.439575704000	6.456560853000	0.396103389200	1.439575704000	26.798384260000	13.156322460000
1.464831418000	6.421868849000	0.395232549600	1.464831418000	26.798300230000	13.156075170000
1.490087132000	6.340041588000	0.404635606200	1.490087132000	26.798930510000	13.155679310000
1.515342846000	6.088739480000	0.438742424800	1.515342846000	26.797846930000	13.155024080000
1.540598560000	6.044120872000	0.440746722900	1.540598560000	26.798184270000	13.154925610000
1.565854275000	5.916884194000	0.450623609100	1.565854275000	26.797363620000	13.154524450000
1.591109989000	5.627749243000	0.468279589000	1.591109989000	26.797769850000	13.152862030000
1.616365703000	5.429775876000	0.482812734900	1.616365703000	26.797552090000	13.152394260000
1.641621417000	5.316512564000	0.492333677500	1.641621417000	26.797403570000	13.152550040000
1.666877131000	5.137744571000	0.516228240600	1.666877131000	26.797942430000	13.151833440000
1.692132845000	5.039754228000	0.536029662800	1.692132845000	26.797918930000	13.151779440000
1.717388559000	4.999258580000	0.541466180800	1.717388559000	26.797959140000	13.152045790000
1.742644273000	4.920804768000	0.554018358200	1.742644273000	26.797199160000	13.152194670000
1.767899987000	4.865423365000	0.556726410100	1.767899987000	26.798704710000	13.151094230000
1.793155701000	4.825730389000	0.520744925700	1.793155701000	26.797418040000	13.149587580000
1.818411416000	4.730013412000	0.518159454500	1.818411416000	26.797869160000	13.147368790000
1.843667130000	4.583568128000	0.527185987200	1.843667130000	26.797119190000	13.145426630000
1.868922844000	4.553871287000	0.530488120200	1.868922844000	26.796578830000	13.145676160000
1.894178558000	4.423379660000	0.542312591300	1.894178558000	26.795892350000	13.143229710000
1.919434272000	4.316500366000	0.548471682600	1.919434272000	26.796119470000	13.143351490000
1.944689986000	4.246676255000	0.545596082600	1.944689986000	26.796584990000	13.141803370000
1.969945700000	4.211508081000	0.551131477500	1.969945700000	26.795636960000	13.142294520000
1.995201414000	4.025966650000	0.572129629500	1.995201414000	26.794185860000	13.139809460000
2.020457128000	3.907136901000	0.589959024100	2.020457128000	26.795750960000	13.138354330000
2.045712843000	3.737102517000	0.610008117700	2.045712843000	26.796471510000	13.136783250000
2.070968557000	3.619393950000	0.635789760100	2.070968557000	26.796470580000	13.136840120000
2.096224271000	3.427193907000	0.670803074500	2.096224271000	26.797289610000	13.135454950000
2.121479985000	3.292522564000	0.681301506000	2.121479985000	26.798127970000	13.135159880000
2.146735699000	3.010915498000	0.703808168700	2.146735699000	26.793936440000	13.131880720000
2.171991413000	2.894072855000	0.716264441100	2.171991413000	26.796882360000	13.130799500000
2.197247127000	2.856868695000	0.721944733400	2.197247127000	26.795911730000	13.132413400000
2.222502841000	2.601966516000	0.767224166000	2.222502841000	26.797418790000	13.131675190000
2.247758555000	2.322529634000	0.776511410600	2.247758555000	26.800416660000	13.127697580000
2.273014269000	2.288118009000	0.780520501300	2.273014269000	26.800092600000	13.126963200000
2.298269984000	2.223499044000	0.791183766500	2.298269984000	26.801118150000	13.126623610000
2.323525698000	2.059837205000	0.812480207400	2.323525698000	26.801202530000	13.126369980000
2.348781412000	1.897381878000	0.843698310500	2.348781412000	26.802724870000	13.126016100000
2.374037126000	1.702262667000	0.887927365100	2.374037126000	26.804348930000	13.126026860000
2.399292840000	1.625829135000	0.919801117500	2.399292840000	26.803754030000	13.126064690000
2.424548554000	1.589739759000	0.934048375500	2.424548554000	26.803805270000	13.126162860000
2.449804268000	1.585639739000	0.941637783300	2.449804268000	26.804514810000	13.125960990000
2.475059982000	1.490288898000	0.954014905200	2.475059982000	26.807463530000	13.125371130000
2.500315696000	1.356627746000	0.966965957000	2.500315696000	26.807747200000	13.124897540000
2.525571411000	1.305269707000	0.968086691200	2.525571411000	26.807778830000	13.124712510000
2.550827125000	0.938230243800	1.000675973000	2.550827125000	26.809218270000	13.122135070000
2.576082839000	0.620414428300	1.032251783000	2.576082839000	26.811232860000	13.118099030000
2.601338553000	0.379374010200	1.056972818000	2.601338553000	26.813942180000	13.115165630000
2.626594267000	0.031008730490	1.098007494000	2.626594267000	26.817394950000	13.111786460000
2.651849981000	-0.000180427956	1.098079405000	2.651849981000	26.815937110000	13.112153000000
2.677105695000	-0.108211259400	1.108751978000	2.677105695000	26.818316530000	13.111817030000
2.702361409000	-0.145679139600	1.108538993000	2.702361409000	26.816976100000	13.110919910000
2.727617123000	-0.160026310300	1.116426287000	2.727617123000	26.817759490000	13.110544660000
2.752872837000	-0.238557318200	1.124947960000	2.752872837000	26.816564360000	13.110578840000
2.778128552000	-0.355049881900	1.133661384000	2.778128552000	26.816873960000	13.109016800000
2.803384266000	-0.450421573300	1.136094677000	2.803384266000	26.817051920000	13.109946040000
2.828639980000	-0.701357567500	1.168463056000	2.828639980000	26.817789330000	13.110721020000
2.853895694000	-0.712083443600	1.169304303000	2.853895694000	26.816822100000	13.111342410000
2.879151408000	-0.749858501700	1.178486932000	2.879151408000	26.818241600000	13.112441240000
2.904407122000	-0.838348036500	1.193326418000	2.904407122000	26.819112410000	13.114037900000
2.929662836000	-1.123890385000	1.218354986000	2.929662836000	26.820818390000	13.111005270000
2.954918550000	-1.169454693000	1.217913995000	2.954918550000	26.819594760000	13.109989190000
2.980174264000	-1.431375357000	1.246491360000	2.980174264000	26.823513720000	13.107528930000
3.005429979000	-1.467781205000	1.239519884000	3.005429979000	26.822435480000	13.106887020000
3.030685693000	-1.564287392000	1.252015036000	3.030685693000	26.822205350000	13.105490310000
3.055941407000	-1.598009786000	1.246923057000	3.055941407000	26.822298890000	13.104449290000
3.081197121000	-1.612130738000	1.229870724000	3.081197121000	26.822467570000	13.104151090000
3.106452835000	-1.729007967000	1.226997394000	3.106452835000	26.822868720000	13.103245980000
3.131708549000	-1.813434433000	1.223043890000	3.131708549000	26.823094070000	13.102618050000
3.156964263000	-1.976711786000	1.182768656000	3.156964263000	26.822877560000	13.097767750000
3.182219977000	-2.043184597000	1.179780859000	3.182219977000	26.821433390000	13.097579250000
3.207475691000	-2.320606281000	1.198950191000	3.207475691000	26.821710010000	13.094962550000
3.232731405000	-2.409108768000	1.206948790000	3.232731405000	26.822329850000	13.094002300000
3.257987120000	-2.523238035000	1.219162937000	3.257987120000	26.823917850000	13.093510700000
3.283242834000	-2.614619058000	1.230227432000	3.283242834000	26.823263940000	13.094079420000
3.308498548000	-2.750195591000	1.257700178000	3.308498548000	26.823788160000	13.094679610000
3.333754262000	-2.754404537000	1.258514490000	3.333754262000	26.824385930000	13.094981100000
3.359009976000	-2.900159258000	1.283815602000	3.359009976000	26.824955450000	13.095042410000
3.384265690000	-3.033116347000	1.303730090000	3.384265690000	26.826228170000	13.094477150000
3.409521404000	-3.066320781000	1.294304629000	3.409521404000	26.825082770000	13.095036800000
3.434777118000	-3.182367776000	1.308760057000	3.434777118000	26.825511280000	13.095413590000
3.460032832000	-3.521562089000	1.379606548000	3.460032832000	26.825541830000	13.094422220000
3.485288547000	-3.662868534000	1.415754772000	3.485288547000	26.825546640000	13.095483540000
3.510544261000	-3.766813978000	1.438765105000	3.510544261000	26.825168700000	13.096504520000
3.535799975000	-3.811350069000	1.442357508000	3.535799975000	26.827009910000	13.096512120000
3.561055689000	-3.936456234000	1.471103853000	3.561055689000	26.827153860000	13.096438490000
3.586311403000	-4.052750964000	1.481557259000	3.586311403000	26.827730590000	13.096502960000
3.611567117000	-4.101743143000	1.492434362000	3.611567117000	26.827383260000	13.095218440000
3.636822831000	-4.221476793000	1.512716049000	3.636822831000	26.828725720000	13.096019460000
3.662078545000	-4.306723324000	1.513703833000	3.662078545000	26.829056690000	13.096322490000
3.687334259000	-4.418010478000	1.521253052000	3.687334259000	26.829875340000	13.096180420000
3.712589973000	-4.449337929000	1.522221237000	3.712589973000	26.830489800000	13.097246700000
3.737845688000	-4.488345105000	1.526678444000	3.737845688000	26.830144950000	13.097256410000
3.763101402000	-4.513218546000	1.528931009000	3.763101402000	26.829464750000	13.097494270000
3.788357116000	-4.547768809000	1.536680285000	3.788357116000	26.829843000000	13.098062990000
3.813612830000	-4.565282488000	1.539017150000	3.813612830000	26.830949830000	13.098307310000
3.838868544000	-4.713107619000	1.551156800000	3.838868544000	26.831400810000	13.098888830000
3.864124258000	-4.751956818000	1.551024254000	3.864124258000	26.831863320000	13.099082930000
3.889379972000	-4.882253991000	1.567758338000	3.889379972000	26.832404370000	13.099481220000
3.914635686000	-4.997447524000	1.587028627000	3.914635686000	26.832323520000	13.100304060000
3.939891400000	-5.157866573000	1.601649483000	3.939891400000	26.832799350000	13.101490360000
3.965147115000	-5.173458477000	1.601247523000	3.965147115000	26.832048970000	13.101148610000
3.990402829000	-5.192571742000	1.605469723000	3.990402829000	26.832027950000	13.102388900000
4.015658543000	-5.334623074000	1.631045024000	4.015658543000	26.831189460000	13.102988350000
4.040914257000	-5.487358879000	1.653818806000	4.040914257000	26.832208060000	13.103431190000
4.066169971000	-5.589161542000	1.666340143000	4.066169971000	26.832918780000	13.103359310000
4.091425685000	-5.758344051000	1.689431729000	4.091425685000	26.832782890000	13.105121960000
4.116681399000	-5.804339864000	1.697478030000	4.116681399000	26.832243240000	13.105230610000
4.141937113000	-5.937030069000	1.711104254000	4.141937113000	26.830964650000	13.104707130000
4.167192827000	-6.030087880000	1.725483348000	4.167192827000	26.832763260000	13.104823020000
4.192448541000	-6.147195302000	1.742778610000	4.192448541000	26.832104160000	13.106010990000
4.217704256000	-6.210206820000	1.741617978000	4.217704256000	26.832914400000	13.105739810000
4.242959970000	-6.331856049000	1.755942627000	4.242959970000	26.832885460000	13.106179820000
4.268215684000	-6.371846835000	1.760557587000	4.268215684000	26.831538120000	13.106228050000
4.293471398000	-6.380251751000	1.755833141000	4.293471398000	26.831490610000	13.106119690000
4.318727112000	-6.422027281000	1.756946629000	4.318727112000	26.831277650000	13.106278210000
4.343982826000	-6.465345017000	1.763248699000	4.343982826000	26.829990610000	13.106241180000
4.369238540000	-6.572675796000	1.778967729000	4.369238540000	26.830498460000	13.106868990000
4.394494254000	-6.612995577000	1.784753695000	4.394494254000	26.833461240000	13.106730220000
4.419749968000	-6.773647535000	1.811361125000	4.419749968000	26.831269500000	13.107510950000
4.445005683000	-6.887933452000	1.823951970000	4.445005683000	26.832775270000	13.107667530000
4.470261397000	-7.054124211000	1.824366008000	4.470261397000	26.830996430000	13.107431870000
4.495517111000	-7.173624020000	1.840885530000	4.495517111000	26.831004660000	13.107749290000
4.520772825000	-7.197370132000	1.847400638000	4.520772825000	26.829402080000	13.107130820000
4.546028539000	-7.375836626000	1.872453736000	4.546028539000	26.828962710000	13.107457260000
4.571284253000	-7.511420610000	1.883816149000	4.571284253000	26.828272050000	13.106470950000
4.596539967000	-7.592302209000	1.892733957000	4.596539967000	26.827760500000	13.106493380000
4.621795681000	-7.648162320000	1.897288033000	4.621795681000	26.828588730000	13.106630400000
4.647051395000	-7.792344862000	1.911729486000	4.647051395000	26.827950700000	13.106537050000
4.672307109000	-8.048892159000	1.920015644000	4.672307109000	26.826281340000	13.106137840000
4.697562824000	-8.218194551000	1.932476478000	4.697562824000	26.826338600000	13.105546510000
4.722818538000	-8.324028527000	1.935059231000	4.722818538000	26.827743860000	13.105668220000
4.748074252000	-8.610978790000	1.939584553000	4.748074252000	26.826730830000	13.106037530000
4.773329966000	-8.768588941000	1.950118150000	4.773329966000	26.826934540000	13.107000560000
4.798585680000	-8.942924451000	1.977257009000	4.798585680000	26.825988010000	13.107048290000
4.823841394000	-9.091011196000	1.994890686000	4.823841394000	26.826523170000	13.106878340000
4.849097108000	-9.265436432000	2.014638944000	4.849097108000	26.826267380000	13.106829370000
4.874352822000	-9.495603989000	2.052612847000	4.874352822000	26.825554190000	13.107343100000
4.899608536000	-9.625783332000	2.060904252000	4.899608536000	26.825813650000	13.107184030000
4.924864251000	-9.840263818000	2.082410694000	4.924864251000	26.824967030000	13.107719320000
4.950119965000	-10.006346170000	2.089456839000	4.950119965000	26.824822970000	13.108355130000
4.975375679000	-10.152906390000	2.102639768000	4.975375679000	26.825178210000	13.109567690000
5.000631393000	-10.228171290000	2.111310919000	5.000631393000	26.824360920000	13.109034120000
5.025887107000	-10.281486750000	2.116626467000	5.025887107000	26.823983620000	13.108049830000
5.051142821000	-10.342406680000	2.114814424000	5.051142821000	26.823969620000	13.108669210000
5.076398535000	-10.433233080000	2.128257640000	5.076398535000	26.824607930000	13.110418960000
5.101654249000	-10.586075870000	2.143738698000	5.101654249000	26.824696220000	13.110794310000
5.126909963000	-10.724986510000	2.159808495000	5.126909963000	26.824263080000	13.111814810000
5.152165677000	-10.955393540000	2.177539777000	5.152165677000	26.824194630000	13.112236410000
5.177421392000	-11.077808700000	2.190013232000	5.177421392000	26.825233810000	13.113401120000
5.202677106000	-11.154192140000	2.198984246000	5.202677106000	26.824845510000	13.115026270000
5.227932820000	-11.265270550000	2.209670962000	5.227932820000	26.826620730000	13.115849040000
5.253188534000	-11.242213980000	2.205797755000	5.253188534000	26.825072050000	13.115223780000
5.278444248000	-11.230052920000	2.206722722000	5.278444248000	26.824033770000	13.115021980000
5.303699962000	-11.251392530000	2.209765448000	5.303699962000	26.824202590000	13.113729920000
5.328955676000	-11.268060370000	2.212962833000	5.328955676000	26.825961320000	13.115044830000
5.354211390000	-11.267020020000	2.216082996000	5.354211390000	26.825212100000	13.113961780000
5.379467104000	-11.344595920000	2.227268706000	5.379467104000	26.825887180000	13.114541980000
5.404722819000	-11.410086610000	2.236606063000	5.404722819000	26.826432860000	13.114946150000
5.429978533000	-11.533636370000	2.252678833000	5.429978533000	26.825699290000	13.115803920000
5.455234247000	-11.601894170000	2.262649716000	5.455234247000	26.825205450000	13.115290370000
5.480489961000	-11.689708630000	2.271247437000	5.480489961000	26.825666610000	13.116294670000
5.505745675000	-11.775550160000	2.278977786000	5.505745675000	26.826014660000	13.115580460000
5.531001389000	-11.814070210000	2.284668014000	5.531001389000	26.826811280000	13.115700980000
5.556257103000	-11.875610760000	2.283498859000	5.556257103000	26.824282210000	13.115417540000
5.581512817000	-11.888854720000	2.290161755000	5.581512817000	26.824723520000	13.115800650000
5.606768531000	-11.915858310000	2.293108999000	5.606768531000	26.825827130000	13.115075600000
5.632024245000	-11.937180930000	2.295730041000	5.632024245000	26.825689700000	13.115053070000
5.657279960000	-11.939676690000	2.296016174000	5.657279960000	26.823273560000	13.115279770000
5.682535674000	-11.928853190000	2.297220263000	5.682535674000	26.822750400000	13.114778690000
5.707791388000	-11.934079910000	2.297175057000	5.707791388000	26.823450200000	13.113874540000
5.733047102000	-11.944804690000	2.298474326000	5.733047102000	26.823065770000	13.114700590000
5.758302816000	-11.933502790000	2.298476281000	5.758302816000	26.823440580000	13.113649600000
5.783558530000	-11.929791750000	2.299543294000	5.783558530000	26.823766040000	13.114867190000
5.808814244000	-11.909202560000	2.295785036000	5.808814244000	26.823506810000	13.113731870000
5.834069958000	-11.920513920000	2.296782049000	5.834069958000	26.823339540000	13.113661960000
5.859325672000	-11.923442330000	2.298684529000	5.859325672000	26.823748190000	13.112558460000
5.884581387000	-11.908252110000	2.298187788000	5.884581387000	26.825391700000	13.113759140000
5.909837101000	-11.866619900000	2.292545933000	5.909837101000	26.823081580000	13.112341060000
5.935092815000	-11.829891990000	2.290019220000	5.935092815000	26.822793190000	13.111114800000
5.960348529000	-11.831526610000	2.289021118000	5.960348529000	26.824878220000	13.110302230000
5.985604243000	-11.825870490000	2.288559646000	5.985604243000	26.824173790000	13.111239470000
6.010859957000	-11.778181140000	2.286378435000	6.010859957000	26.824356530000	13.110988150000
6.036115671000	-11.754110560000	2.284536089000	6.036115671000	26.825344100000	13.111104490000
6.061371385000	-11.743970550000	2.283983343000	6.061371385000	26.825885370000	13.110507820000
6.086627099000	-11.750122090000	2.284388123000	6.086627099000	26.825631280000	13.110544560000
6.111882813000	-11.739568270000	2.282741987000	6.111882813000	26.825243060000	13.111006370000
6.137138528000	-11.725470820000	2.281541093000	6.137138528000	26.825673220000	13.110512150000
6.162394242000	-11.720181630000	2.278297404000	6.162394242000	26.826611310000	13.111231120000
6.187649956000	-11.680782160000	2.270667542000	6.187649956000	26.825575530000	13.110830040000
6.212905670000	-11.616887860000	2.265602141000	6.212905670000	26.826049180000	13.110439650000
6.238161384000	-11.604351120000	2.264668853000	6.238161384000	26.824796770000	13.110486390000
6.263417098000	-11.589854850000	2.264686761000	6.263417098000	26.825711570000	13.110592060000
6.288672812000	-11.503221400000	2.252952926000	6.288672812000	26.826019300000	13.110754730000
6.313928526000	-11.320627670000	2.239960189000	6.313928526000	26.827423550000	13.111169960000
6.339184240000	-11.145155270000	2.231999653000	6.339184240000	26.827209800000	13.110620620000
6.364439955000	-10.999387500000	2.208837209000	6.364439955000	26.827241750000	13.110363290000
6.389695669000	-10.937711180000	2.195787658000	6.389695669000	26.826768530000	13.110773760000
6.414951383000	-10.574636350000	2.158984274000	6.414951383000	26.825710670000	13.110980100000
6.440207097000	-10.545171250000	2.201812121000	6.440207097000	26.825169430000	13.109834670000
6.465462811000	-10.416655510000	2.200982624000	6.465462811000	26.825754810000	13.109195780000
6.490718525000	-10.294644100000	2.211130312000	6.490718525000	26.824146810000	13.109789590000
6.515974239000	-9.935845589000	2.211251863000	6.515974239000	26.824294940000	13.109307770000
			6.541229953000	26.823148340000	13.108920780000
			6.566485667000	26.822502900000	13.109156750000
			6.591741381000	26.821821150000	13.107667720000
			6.616997096000	26.821372350000	13.105468550000
			6.642252810000	26.822088980000	13.106550740000
			6.667508524000	26.821627440000	13.107101320000
			6.692764238000	26.820546320000	13.107899800000
			6.718019952000	26.814721490000	13.103825940000
			6.743275666000	26.813883220000	13.102335800000
			6.768531380000	26.818031950000	13.107084670000
			6.793787094000	26.818190350000	13.114825220000
			6.819042808000	26.800575220000	13.122875700000
			6.844298523000	26.797624020000	13.116717990000
			6.869554237000	26.785992140000	13.115951590000
			6.894809951000	26.755769860000	13.122242130000
			6.920065665000	26.748348100000	13.122003740000
			6.945321379000	26.738409530000	13.125528820000
			6.970577093000	26.710284070000	13.146336780000
