SOLendBEST			SOLext		
t	x	y	t	x	y
0.000000000000	19.515789050000	6.568420910000	0.000000000000	26.742383870000	14.180671960000
0.023475831630	19.513489740000	6.568231983000	0.023475831630	26.742383870000	14.179626420000
0.046951663260	19.513778250000	6.568430753000	0.046951663260	26.744284870000	14.179576630000
0.070427494890	19.516846070000	6.568645871000	0.070427494890	26.744044590000	14.179671580000
0.093903326530	19.516728650000	6.568594728000	0.093903326530	26.743184560000	14.179719220000
0.117379158200	19.516168230000	6.568730539000	0.117379158200	26.744291790000	14.179929210000
0.140854989800	19.514088800000	6.568239887000	0.140854989800	26.742812030000	14.179811020000
0.164330821400	19.507601250000	6.568407389000	0.164330821400	26.742124210000	14.179885270000
0.187806653100	19.510170200000	6.568624920000	0.187806653100	26.742448970000	14.179602340000
0.211282484700	19.512762840000	6.568917188000	0.211282484700	26.741942650000	14.179720740000
0.234758316300	19.511970270000	6.569154581000	0.234758316300	26.741252020000	14.179626320000
0.258234147900	19.511020000000	6.569664327000	0.258234147900	26.742622330000	14.180033530000
0.281709979600	19.512608700000	6.569439846000	0.281709979600	26.743928240000	14.179750380000
0.305185811200	19.512182250000	6.569590237000	0.305185811200	26.743202010000	14.179469110000
0.328661642800	19.506296210000	6.569293975000	0.328661642800	26.743724220000	14.179806200000
0.352137474500	19.506473970000	6.569986476000	0.352137474500	26.743769860000	14.178967110000
0.375613306100	19.502427830000	6.570856232000	0.375613306100	26.742036090000	14.178828000000
0.399089137700	19.502854090000	6.570415747000	0.399089137700	26.743497970000	14.179662250000
0.422564969400	19.505435300000	6.569956608000	0.422564969400	26.743419110000	14.179380500000
0.446040801000	19.508416360000	6.569728519000	0.446040801000	26.743753390000	14.178945270000
0.469516632600	19.509612590000	6.569890778000	0.469516632600	26.743343180000	14.179731860000
0.492992464300	19.510802410000	6.569562053000	0.492992464300	26.741968020000	14.179758640000
0.516468295900	19.511826390000	6.569552274000	0.516468295900	26.743686150000	14.179467760000
0.539944127500	19.509973410000	6.569938396000	0.539944127500	26.741884760000	14.179361200000
0.563419959200	19.509355680000	6.569256845000	0.563419959200	26.742999790000	14.179233900000
0.586895790800	19.506368480000	6.569576097000	0.586895790800	26.743710120000	14.179884390000
0.610371622400	19.504942360000	6.570519419000	0.610371622400	26.741307950000	14.179950890000
0.633847454000	19.503171420000	6.570881728000	0.633847454000	26.740584620000	14.179562720000
0.657323285700	19.505136850000	6.570618412000	0.657323285700	26.740521860000	14.178902760000
0.680799117300	19.507915690000	6.570718381000	0.680799117300	26.742466050000	14.179355530000
0.704274948900	19.510218100000	6.570775127000	0.704274948900	26.744846560000	14.180223320000
0.727750780600	19.509168540000	6.571113066000	0.727750780600	26.743167790000	14.179513100000
0.751226612200	19.510696040000	6.571305078000	0.751226612200	26.743949590000	14.179508010000
0.774702443800	19.509878580000	6.570495664000	0.774702443800	26.743535830000	14.179531000000
0.798178275500	19.508009580000	6.570694735000	0.798178275500	26.745084610000	14.179983690000
0.821654107100	19.503474900000	6.573378309000	0.821654107100	26.743874390000	14.179458290000
0.845129938700	19.502750500000	6.574132164000	0.845129938700	26.744546390000	14.179202400000
0.868605770400	19.495746270000	6.581564495000	0.868605770400	26.745875500000	14.180137190000
0.892081602000	19.497424260000	6.583669623000	0.892081602000	26.745791790000	14.180401730000
0.915557433600	19.499165830000	6.583625392000	0.915557433600	26.743673210000	14.179762270000
0.939033265300	19.497639980000	6.582598025000	0.939033265300	26.744388970000	14.180270080000
0.962509096900	19.488476330000	6.584517382000	0.962509096900	26.744273870000	14.180199650000
0.985984928500	19.461723870000	6.591075484000	0.985984928500	26.745555980000	14.180435760000
1.009460760000	19.415201070000	6.590131489000	1.009460760000	26.745496230000	14.180671960000
1.032936592000	19.316869490000	6.618280907000	1.032936592000	26.753183720000	14.179915920000
1.056412423000	19.248241350000	6.632661642000	1.056412423000	26.751431750000	14.180900340000
1.079888255000	19.195957670000	6.635158480000	1.079888255000	26.753473230000	14.181126620000
1.103364087000	18.952600340000	6.659226144000	1.103364087000	26.761525000000	14.187544660000
1.126839918000	18.847026470000	6.663007298000	1.126839918000	26.757868410000	14.190478860000
1.150315750000	18.758157500000	6.674903279000	1.150315750000	26.750067290000	14.190418400000
1.173791582000	18.693683800000	6.681258474000	1.173791582000	26.757269750000	14.195654470000
1.197267413000	18.588702350000	6.695564715000	1.197267413000	26.743029090000	14.194158890000
1.220743245000	18.380023110000	6.713927225000	1.220743245000	26.727741110000	14.200659300000
1.244219076000	18.307000360000	6.721019818000	1.244219076000	26.717121770000	14.198505050000
1.267694908000	18.184355480000	6.727237166000	1.267694908000	26.733867700000	14.195806060000
1.291170740000	18.069227350000	6.732440177000	1.291170740000	26.740138310000	14.194646400000
1.314646571000	17.940177000000	6.731122129000	1.314646571000	26.750493330000	14.197557870000
1.338122403000	17.760522900000	6.738279806000	1.338122403000	26.777926000000	14.199560980000
1.361598235000	17.667537320000	6.739427301000	1.361598235000	26.777945880000	14.192280920000
1.385074066000	17.555902230000	6.743751268000	1.385074066000	26.770712910000	14.195234500000
1.408549898000	17.485769810000	6.740839588000	1.408549898000	26.783870960000	14.190280080000
1.432025730000	17.414493730000	6.735166931000	1.432025730000	26.780601790000	14.197339810000
1.455501561000	17.353118130000	6.735245157000	1.455501561000	26.794629290000	14.199454770000
1.478977393000	17.290357060000	6.736186919000	1.478977393000	26.809468900000	14.200185880000
1.502453224000	17.187324460000	6.729024307000	1.502453224000	26.810899120000	14.207442150000
1.525929056000	17.124153930000	6.725210141000	1.525929056000	26.820147090000	14.207458460000
1.549404888000	17.027833670000	6.726619416000	1.549404888000	26.816400550000	14.206437600000
1.572880719000	16.999940710000	6.726269162000	1.572880719000	26.822440800000	14.204234640000
1.596356551000	16.933398990000	6.725633378000	1.596356551000	26.828688120000	14.201861500000
1.619832383000	16.882332100000	6.726217840000	1.619832383000	26.830587800000	14.197872560000
1.643308214000	16.826097750000	6.727114789000	1.643308214000	26.833142270000	14.201339470000
1.666784046000	16.717146680000	6.733079782000	1.666784046000	26.824678500000	14.201957220000
